flow,origin,destination,CL_origin,CL_destination,CC_origin,CC_destination,S_origin,S_destination,SC_origin,SC_destination,sum_origin,sum_destination
321,85,186,1004,344,0,0,14,10,35866,1261,36884,1615
280,85,95,1004,866,0,0,14,122,35866,7158,36884,8146
37,85,108,1004,54,0,0,14,44,35866,169,36884,267
385,85,109,1004,860,0,0,14,0,35866,6383,36884,7243
2019,85,74,1004,20,0,0,14,50,35866,16,36884,86
269,85,36,1004,96,0,0,14,0,35866,479,36884,575
3137,85,137,1004,6,0,0,14,2,35866,36,36884,44
125,85,138,1004,672,0,0,14,10,35866,4236,36884,4918
1124,85,135,1004,8,0,0,14,0,35866,6,36884,14
392,85,76,1004,80,0,0,14,0,35866,321,36884,401
620,191,170,284,358,0,0,76,52,2396,3780,2756,4190
5364,191,12,284,128,0,0,76,0,2396,2076,2756,2204
3,191,147,284,688,0,0,76,187,2396,12517,2756,13392
3618,191,116,284,692,0,0,76,6,2396,15491,2756,16189
85992,191,166,284,120,0,0,76,56,2396,2368,2756,2544
13294,191,85,284,1004,0,0,76,14,2396,35866,2756,36884
874,191,130,284,2766,0,0,76,40,2396,15853,2756,18659
246,191,77,284,260,0,0,76,0,2396,3882,2756,4142
89,191,71,284,56,0,0,76,0,2396,510,2756,566
26888,191,189,284,30,0,0,76,43,2396,32,2756,105
5589,191,86,284,368,0,0,76,10,2396,5506,2756,5884
5,191,142,284,450,0,0,76,0,2396,4255,2756,4705
10,191,152,284,278,0,0,76,30,2396,1385,2756,1693
627,191,129,284,48,0,0,76,6,2396,716,2756,770
181,191,119,284,46,0,0,76,33,2396,1423,2756,1502
89,191,186,284,344,0,0,76,10,2396,1261,2756,1615
368,191,95,284,866,0,0,76,122,2396,7158,2756,8146
208,191,108,284,54,0,0,76,44,2396,169,2756,267
558,191,109,284,860,0,0,76,0,2396,6383,2756,7243
105,191,182,284,28,0,0,76,50,2396,62,2756,140
254,191,74,284,20,0,0,76,50,2396,16,2756,86
76,191,137,284,6,0,0,76,2,2396,36,2756,44
61,191,138,284,672,0,0,76,10,2396,4236,2756,4918
2,130,201,2766,64,0,0,40,0,15853,548,18659,612
1,130,199,2766,46,0,0,40,0,15853,230,18659,276
356,130,195,2766,216,0,0,40,148,15853,1174,18659,1538
339,130,12,2766,128,0,0,40,0,15853,2076,18659,2204
859,130,147,2766,688,0,0,40,187,15853,12517,18659,13392
3078,130,116,2766,692,0,0,40,6,15853,15491,18659,16189
28407,130,166,2766,120,0,0,40,56,15853,2368,18659,2544
2580,130,85,2766,1004,0,0,40,14,15853,35866,18659,36884
1025,130,191,2766,284,0,0,40,76,15853,2396,18659,2756
189,130,77,2766,260,0,0,40,0,15853,3882,18659,4142
43,130,71,2766,56,0,0,40,0,15853,510,18659,566
3238,130,189,2766,30,0,0,40,43,15853,32,18659,105
149,130,170,2766,358,0,0,40,52,15853,3780,18659,4190
598,130,86,2766,368,0,0,40,10,15853,5506,18659,5884
266,130,142,2766,450,0,0,40,0,15853,4255,18659,4705
6,130,152,2766,278,0,0,40,30,15853,1385,18659,1693
288,130,129,2766,48,0,0,40,6,15853,716,18659,770
23,130,186,2766,344,0,0,40,10,15853,1261,18659,1615
48,130,95,2766,866,0,0,40,122,15853,7158,18659,8146
103,130,108,2766,54,0,0,40,44,15853,169,18659,267
85,130,109,2766,860,0,0,40,0,15853,6383,18659,7243
25,130,182,2766,28,0,0,40,50,15853,62,18659,140
124,130,74,2766,20,0,0,40,50,15853,16,18659,86
35,130,36,2766,96,0,0,40,0,15853,479,18659,575
19,130,137,2766,6,0,0,40,2,15853,36,18659,44
10,130,138,2766,672,0,0,40,10,15853,4236,18659,4918
534,130,18,2766,124,0,0,40,0,15853,1422,18659,1546
97,130,88,2766,82,0,0,40,76,15853,4207,18659,4365
10307,195,158,216,4,0,0,148,14,1174,19,1538,37
435,195,159,216,2,0,0,148,12,1174,0,1538,14
8040,195,201,216,64,0,0,148,0,1174,548,1538,612
687,195,129,216,48,0,0,148,6,1174,716,1538,770
1110,195,43,216,0,0,0,148,14,1174,0,1538,14
1876,195,199,216,46,0,0,148,0,1174,230,1538,276
329,195,130,216,2766,0,0,148,40,1174,15853,1538,18659
1547,195,110,216,40,0,0,148,134,1174,2127,1538,2301
467,195,193,216,2,0,0,148,240,1174,10,1538,252
190,195,30,216,12,0,0,148,0,1174,26,1538,38
4225,195,170,216,358,0,0,148,52,1174,3780,1538,4190
959,195,108,216,54,0,0,148,44,1174,169,1538,267
4121,195,86,216,368,0,0,148,10,1174,5506,1538,5884
343,195,115,216,166,0,0,148,0,1174,218,1538,384
2480,195,116,216,692,0,0,148,6,1174,15491,1538,16189
1028,195,95,216,866,0,0,148,122,1174,7158,1538,8146
5439,195,166,216,120,0,0,148,56,1174,2368,1538,2544
313,195,160,216,0,0,0,148,0,1174,0,1538,0
3048,186,166,344,120,0,0,10,56,1261,2368,1615,2544
0,186,187,344,26,0,0,10,26,1261,24,1615,76
39,186,12,344,128,0,0,10,0,1261,2076,1615,2204
6,186,129,344,48,0,0,10,6,1261,716,1615,770
21,186,147,344,688,0,0,10,187,1261,12517,1615,13392
37,186,116,344,692,0,0,10,6,1261,15491,1615,16189
313,186,85,344,1004,0,0,10,14,1261,35866,1615,36884
101,186,191,344,284,0,0,10,76,1261,2396,1615,2756
18,186,130,344,2766,0,0,10,40,1261,15853,1615,18659
6,186,77,344,260,0,0,10,0,1261,3882,1615,4142
29,186,95,344,866,0,0,10,122,1261,7158,1615,8146
121,186,189,344,30,0,0,10,43,1261,32,1615,105
8,186,170,344,358,0,0,10,52,1261,3780,1615,4190
64,186,86,344,368,0,0,10,10,1261,5506,1615,5884
29,186,142,344,450,0,0,10,0,1261,4255,1615,4705
1,186,152,344,278,0,0,10,30,1261,1385,1615,1693
1,186,138,344,672,0,0,10,10,1261,4236,1615,4918
17,186,9,344,0,0,0,10,0,1261,0,1615,0
142,186,13,344,20,0,0,10,0,1261,86,1615,106
64,95,12,866,128,0,0,122,0,7158,2076,8146,2204
155,95,147,866,688,0,0,122,187,7158,12517,8146,13392
124,95,116,866,692,0,0,122,6,7158,15491,8146,16189
4475,95,166,866,120,0,0,122,56,7158,2368,8146,2544
318,95,85,866,1004,0,0,122,14,7158,35866,8146,36884
332,95,191,866,284,0,0,122,76,7158,2396,8146,2756
60,95,130,866,2766,0,0,122,40,7158,15853,8146,18659
25,95,119,866,46,0,0,122,33,7158,1423,8146,1502
6,95,77,866,260,0,0,122,0,7158,3882,8146,4142
23,95,186,866,344,0,0,122,10,7158,1261,8146,1615
48,95,71,866,56,0,0,122,0,7158,510,8146,566
387,95,189,866,30,0,0,122,43,7158,32,8146,105
46,95,170,866,358,0,0,122,52,7158,3780,8146,4190
12,95,108,866,54,0,0,122,44,7158,169,8146,267
10,95,109,866,860,0,0,122,0,7158,6383,8146,7243
17,95,182,866,28,0,0,122,50,7158,62,8146,140
36,95,74,866,20,0,0,122,50,7158,16,8146,86
12,95,36,866,96,0,0,122,0,7158,479,8146,575
114,95,142,866,450,0,0,122,0,7158,4255,8146,4705
19,95,152,866,278,0,0,122,30,7158,1385,8146,1693
12,95,138,866,672,0,0,122,10,7158,4236,8146,4918
997,95,195,866,216,0,0,122,148,7158,1174,8146,1538
7398,71,166,56,120,0,0,0,56,510,2368,566,2544
104,71,71,56,56,0,0,0,0,510,510,566,566
93,71,65,56,0,0,0,0,6,510,0,566,6
63,71,12,56,128,0,0,0,0,510,2076,566,2204
124,71,147,56,688,0,0,0,187,510,12517,566,13392
122,71,116,56,692,0,0,0,6,510,15491,566,16189
528,71,85,56,1004,0,0,0,14,510,35866,566,36884
125,71,191,56,284,0,0,0,76,510,2396,566,2756
50,71,130,56,2766,0,0,0,40,510,15853,566,18659
18,71,77,56,260,0,0,0,0,510,3882,566,4142
822,71,189,56,30,0,0,0,43,510,32,566,105
27,71,170,56,358,0,0,0,52,510,3780,566,4190
222,71,86,56,368,0,0,0,10,510,5506,566,5884
74,71,142,56,450,0,0,0,0,510,4255,566,4705
4,71,152,56,278,0,0,0,30,510,1385,566,1693
53,71,129,56,48,0,0,0,6,510,716,566,770
33,71,95,56,866,0,0,0,122,510,7158,566,8146
64,71,109,56,860,0,0,0,0,510,6383,566,7243
28,71,9,56,0,0,0,0,0,510,0,566,0
11,71,72,56,0,0,0,0,0,510,0,566,0
46,71,10,56,0,0,0,0,0,510,0,566,0
13614,189,12,30,128,0,0,43,0,32,2076,105,2204
15247,189,147,30,688,0,0,43,187,32,12517,105,13392
3707,189,116,30,692,0,0,43,6,32,15491,105,16189
130398,189,166,30,120,0,0,43,56,32,2368,105,2544
23028,189,85,30,1004,0,0,43,14,32,35866,105,36884
27017,189,191,30,284,0,0,43,76,32,2396,105,2756
3480,189,130,30,2766,0,0,43,40,32,15853,105,18659
573,189,77,30,260,0,0,43,0,32,3882,105,4142
832,189,71,30,56,0,0,43,0,32,510,105,566
6082,189,170,30,358,0,0,43,52,32,3780,105,4190
753,189,86,30,368,0,0,43,10,32,5506,105,5884
13143,189,142,30,450,0,0,43,0,32,4255,105,4705
1085,189,152,30,278,0,0,43,30,32,1385,105,1693
213,189,129,30,48,0,0,43,6,32,716,105,770
144,189,119,30,46,0,0,43,33,32,1423,105,1502
108,189,186,30,344,0,0,43,10,32,1261,105,1615
267,189,95,30,866,0,0,43,122,32,7158,105,8146
69,189,108,30,54,0,0,43,44,32,169,105,267
592,189,109,30,860,0,0,43,0,32,6383,105,7243
162,189,182,30,28,0,0,43,50,32,62,105,140
950,189,74,30,20,0,0,43,50,32,16,105,86
304,189,36,30,96,0,0,43,0,32,479,105,575
112,189,137,30,6,0,0,43,2,32,36,105,44
242,189,138,30,672,0,0,43,10,32,4236,105,4918
1353,170,147,358,688,0,0,52,187,3780,12517,4190,13392
612,170,191,358,284,0,0,52,76,3780,2396,4190,2756
4047,170,195,358,216,0,0,52,148,3780,1174,4190,1538
147,170,12,358,128,0,0,52,0,3780,2076,4190,2204
454,170,116,358,692,0,0,52,6,3780,15491,4190,16189
24452,170,166,358,120,0,0,52,56,3780,2368,4190,2544
1223,170,85,358,1004,0,0,52,14,3780,35866,4190,36884
220,170,130,358,2766,0,0,52,40,3780,15853,4190,18659
127,170,77,358,260,0,0,52,0,3780,3882,4190,4142
36,170,71,358,56,0,0,52,0,3780,510,4190,566
6314,170,189,358,30,0,0,52,43,3780,32,4190,105
451,170,86,358,368,0,0,52,10,3780,5506,4190,5884
18,170,142,358,450,0,0,52,0,3780,4255,4190,4705
50,170,152,358,278,0,0,52,30,3780,1385,4190,1693
144,170,129,358,48,0,0,52,6,3780,716,4190,770
33,170,119,358,46,0,0,52,33,3780,1423,4190,1502
7,170,186,358,344,0,0,52,10,3780,1261,4190,1615
72,170,95,358,866,0,0,52,122,3780,7158,4190,8146
44,170,108,358,54,0,0,52,44,3780,169,4190,267
100,170,109,358,860,0,0,52,0,3780,6383,4190,7243
32,170,182,358,28,0,0,52,50,3780,62,4190,140
49,170,74,358,20,0,0,52,50,3780,16,4190,86
13,170,36,358,96,0,0,52,0,3780,479,4190,575
21,170,137,358,6,0,0,52,2,3780,36,4190,44
16,170,138,358,672,0,0,52,10,3780,4236,4190,4918
446,109,12,860,128,0,0,0,0,6383,2076,7243,2204
65,109,129,860,48,0,0,0,6,6383,716,7243,770
233,109,147,860,688,0,0,0,187,6383,12517,7243,13392
209,109,116,860,692,0,0,0,6,6383,15491,7243,16189
9470,109,166,860,120,0,0,0,56,6383,2368,7243,2544
382,109,85,860,1004,0,0,0,14,6383,35866,7243,36884
626,109,191,860,284,0,0,0,76,6383,2396,7243,2756
75,109,130,860,2766,0,0,0,40,6383,15853,7243,18659
29,109,119,860,46,0,0,0,33,6383,1423,7243,1502
23,109,77,860,260,0,0,0,0,6383,3882,7243,4142
8,109,95,860,866,0,0,0,122,6383,7158,7243,8146
66,109,71,860,56,0,0,0,0,6383,510,7243,566
617,109,189,860,30,0,0,0,43,6383,32,7243,105
94,109,170,860,358,0,0,0,52,6383,3780,7243,4190
39,109,108,860,54,0,0,0,44,6383,169,7243,267
166,109,86,860,368,0,0,0,10,6383,5506,7243,5884
58,109,74,860,20,0,0,0,50,6383,16,7243,86
40,109,36,860,96,0,0,0,0,6383,479,7243,575
310,109,142,860,450,0,0,0,0,6383,4255,7243,4705
3,109,137,860,6,0,0,0,2,6383,36,7243,44
70,109,152,860,278,0,0,0,30,6383,1385,7243,1693
27,109,138,860,672,0,0,0,10,6383,4236,7243,4918
2,86,159,368,2,0,0,10,12,5506,0,5884,14
3937,86,195,368,216,0,0,10,148,5506,1174,5884,1538
142,86,158,368,4,0,0,10,14,5506,19,5884,37
2979,86,12,368,128,0,0,10,0,5506,2076,5884,2204
1278,86,147,368,688,0,0,10,187,5506,12517,5884,13392
807,86,116,368,692,0,0,10,6,5506,15491,5884,16189
35688,86,166,368,120,0,0,10,56,5506,2368,5884,2544
106,86,85,368,1004,0,0,10,14,5506,35866,5884,36884
5679,86,191,368,284,0,0,10,76,5506,2396,5884,2756
535,86,130,368,2766,0,0,10,40,5506,15853,5884,18659
93,86,77,368,260,0,0,10,0,5506,3882,5884,4142
238,86,71,368,56,0,0,10,0,5506,510,5884,566
951,86,189,368,30,0,0,10,43,5506,32,5884,105
433,86,170,368,358,0,0,10,52,5506,3780,5884,4190
1635,86,142,368,450,0,0,10,0,5506,4255,5884,4705
191,86,152,368,278,0,0,10,30,5506,1385,5884,1693
47,86,119,368,46,0,0,10,33,5506,1423,5884,1502
51,86,186,368,344,0,0,10,10,5506,1261,5884,1615
172,86,109,368,860,0,0,10,0,5506,6383,5884,7243
22,86,182,368,28,0,0,10,50,5506,62,5884,140
112,86,74,368,20,0,0,10,50,5506,16,5884,86
115,86,36,368,96,0,0,10,0,5506,479,5884,575
2,86,137,368,6,0,0,10,2,5506,36,5884,44
73,86,138,368,672,0,0,10,10,5506,4236,5884,4918
9,182,12,28,128,0,0,50,0,62,2076,140,2204
14,182,129,28,48,0,0,50,6,62,716,140,770
77,182,147,28,688,0,0,50,187,62,12517,140,13392
95,182,116,28,692,0,0,50,6,62,15491,140,16189
5001,182,166,28,120,0,0,50,56,62,2368,140,2544
101,182,191,28,284,0,0,50,76,62,2396,140,2756
34,182,130,28,2766,0,0,50,40,62,15853,140,18659
2,182,119,28,46,0,0,50,33,62,1423,140,1502
2,182,77,28,260,0,0,50,0,62,3882,140,4142
14,182,95,28,866,0,0,50,122,62,7158,140,8146
9,182,71,28,56,0,0,50,0,62,510,140,566
204,182,189,28,30,0,0,50,43,62,32,140,105
25,182,170,28,358,0,0,50,52,62,3780,140,4190
13,182,108,28,54,0,0,50,44,62,169,140,267
27,182,86,28,368,0,0,50,10,62,5506,140,5884
5,182,36,28,96,0,0,50,0,62,479,140,575
59,182,142,28,450,0,0,50,0,62,4255,140,4705
12,182,152,28,278,0,0,50,30,62,1385,140,1693
1,182,138,28,672,0,0,50,10,62,4236,140,4918
43,74,12,20,128,0,0,50,0,16,2076,86,2204
35,74,129,20,48,0,0,50,6,16,716,86,770
109,74,147,20,688,0,0,50,187,16,12517,86,13392
208,74,116,20,692,0,0,50,6,16,15491,86,16189
8318,74,166,20,120,0,0,50,56,16,2368,86,2544
2040,74,85,20,1004,0,0,50,14,16,35866,86,36884
351,74,191,20,284,0,0,50,76,16,2396,86,2756
93,74,130,20,2766,0,0,50,40,16,15853,86,18659
47,74,119,20,46,0,0,50,33,16,1423,86,1502
3,74,77,20,260,0,0,50,0,16,3882,86,4142
23,74,95,20,866,0,0,50,122,16,7158,86,8146
19,74,71,20,56,0,0,50,0,16,510,86,566
954,74,189,20,30,0,0,50,43,16,32,86,105
58,74,170,20,358,0,0,50,52,16,3780,86,4190
29,74,108,20,54,0,0,50,44,16,169,86,267
63,74,109,20,860,0,0,50,0,16,6383,86,7243
156,74,86,20,368,0,0,50,10,16,5506,86,5884
14,74,36,20,96,0,0,50,0,16,479,86,575
89,74,142,20,450,0,0,50,0,16,4255,86,4705
5,74,137,20,6,0,0,50,2,16,36,86,44
44,74,152,20,278,0,0,50,30,16,1385,86,1693
4,74,138,20,672,0,0,50,10,16,4236,86,4918
1422,76,166,80,120,0,0,0,56,321,2368,401,2544
446,76,85,80,1004,0,0,0,14,321,35866,401,36884
297,76,13,80,20,0,0,0,0,321,86,401,106
200,142,12,450,128,0,0,0,0,4255,2076,4705,2204
2,142,147,450,688,0,0,0,187,4255,12517,4705,13392
859,142,116,450,692,0,0,0,6,4255,15491,4705,16189
42453,142,166,450,120,0,0,0,56,4255,2368,4705,2544
4003,142,85,450,1004,0,0,0,14,4255,35866,4705,36884
2,142,191,450,284,0,0,0,76,4255,2396,4705,2756
367,142,130,450,2766,0,0,0,40,4255,15853,4705,18659
121,142,77,450,260,0,0,0,0,4255,3882,4705,4142
60,142,71,450,56,0,0,0,0,4255,510,4705,566
13249,142,189,450,30,0,0,0,43,4255,32,4705,105
15,142,170,450,358,0,0,0,52,4255,3780,4705,4190
1636,142,86,450,368,0,0,0,10,4255,5506,4705,5884
373,142,129,450,48,0,0,0,6,4255,716,4705,770
40,142,119,450,46,0,0,0,33,4255,1423,4705,1502
29,142,186,450,344,0,0,0,10,4255,1261,4705,1615
106,142,95,450,866,0,0,0,122,4255,7158,4705,8146
76,142,108,450,54,0,0,0,44,4255,169,4705,267
287,142,109,450,860,0,0,0,0,4255,6383,4705,7243
66,142,182,450,28,0,0,0,50,4255,62,4705,140
88,142,74,450,20,0,0,0,50,4255,16,4705,86
13,142,137,450,6,0,0,0,2,4255,36,4705,44
21,142,138,450,672,0,0,0,10,4255,4236,4705,4918
12,137,129,6,48,0,0,2,6,36,716,44,770
42,137,147,6,688,0,0,2,187,36,12517,44,13392
15,137,116,6,692,0,0,2,6,36,15491,44,16189
1680,137,166,6,120,0,0,2,56,36,2368,44,2544
2906,137,85,6,1004,0,0,2,14,36,35866,44,36884
74,137,191,6,284,0,0,2,76,36,2396,44,2756
12,137,130,6,2766,0,0,2,40,36,15853,44,18659
8,137,119,6,46,0,0,2,33,36,1423,44,1502
3,137,77,6,260,0,0,2,0,36,3882,44,4142
4,137,95,6,866,0,0,2,122,36,7158,44,8146
114,137,189,6,30,0,0,2,43,36,32,44,105
18,137,170,6,358,0,0,2,52,36,3780,44,4190
4,137,109,6,860,0,0,2,0,36,6383,44,7243
1,137,86,6,368,0,0,2,10,36,5506,44,5884
3,137,36,6,96,0,0,2,0,36,479,44,575
19,137,142,6,450,0,0,2,0,36,4255,44,4705
5,137,152,6,278,0,0,2,30,36,1385,44,1693
2,137,138,6,672,0,0,2,10,36,4236,44,4918
393,115,195,166,216,0,0,0,148,218,1174,384,1538
79,152,12,278,128,0,0,30,0,1385,2076,1693,2204
982,152,147,278,688,0,0,30,187,1385,12517,1693,13392
318,152,116,278,692,0,0,30,6,1385,15491,1693,16189
14060,152,166,278,120,0,0,30,56,1385,2368,1693,2544
695,152,85,278,1004,0,0,30,14,1385,35866,1693,36884
8,152,191,278,284,0,0,30,76,1385,2396,1693,2756
4,152,130,278,2766,0,0,30,40,1385,15853,1693,18659
73,152,77,278,260,0,0,30,0,1385,3882,1693,4142
2,152,71,278,56,0,0,30,0,1385,510,1693,566
1049,152,189,278,30,0,0,30,43,1385,32,1693,105
66,152,170,278,358,0,0,30,52,1385,3780,1693,4190
175,152,86,278,368,0,0,30,10,1385,5506,1693,5884
117,152,129,278,48,0,0,30,6,1385,716,1693,770
6,152,119,278,46,0,0,30,33,1385,1423,1693,1502
18,152,95,278,866,0,0,30,122,1385,7158,1693,8146
35,152,108,278,54,0,0,30,44,1385,169,1693,267
57,152,109,278,860,0,0,30,0,1385,6383,1693,7243
16,152,182,278,28,0,0,30,50,1385,62,1693,140
35,152,74,278,20,0,0,30,50,1385,16,1693,86
3,152,137,278,6,0,0,30,2,1385,36,1693,44
6,152,138,278,672,0,0,30,10,1385,4236,1693,4918
