flow,origin,destination,CL_origin,CL_destination,CC_origin,CC_destination,S_origin,S_destination,SC_origin,SC_destination,sum_origin,sum_destination
293,147,41,302,0,19025,0,967,75,0,0,20294,75
2491,116,195,82,226,2051,746,367,137,0,0,2500,1109
1220,116,12,82,210,2051,3745,367,0,0,0,2500,3955
1939,116,147,82,302,2051,19025,367,967,0,0,2500,20294
38649,116,166,82,18,2051,1835,367,875,0,0,2500,2728
3129,116,85,82,64,2051,6013,367,1672,0,0,2500,7749
2468,116,191,82,492,2051,4221,367,153,0,0,2500,4866
2947,116,130,82,2086,2051,26001,367,1456,0,0,2500,29543
866,116,77,82,26,2051,991,367,0,0,0,2500,1017
134,116,71,82,16,2051,322,367,0,0,0,2500,338
3656,116,189,82,24,2051,4,367,67,0,0,2500,95
474,116,170,82,172,2051,6732,367,72,0,0,2500,6976
793,116,86,82,150,2051,2237,367,265,0,0,2500,2652
1030,116,142,82,358,2051,7630,367,137,0,0,2500,8125
234,116,152,82,56,2051,2177,367,119,0,0,2500,2352
310,116,129,82,6,2051,121,367,157,0,0,2500,284
25,116,186,82,60,2051,1376,367,84,0,0,2500,1520
115,116,95,82,102,2051,6671,367,130,0,0,2500,6903
132,116,108,82,60,2051,76,367,65,0,0,2500,201
164,116,109,82,590,2051,11668,367,285,0,0,2500,12543
74,116,182,82,4,2051,25,367,20,0,0,2500,49
171,116,74,82,32,2051,2,367,29,0,0,2500,63
93,116,36,82,24,2051,786,367,0,0,0,2500,810
12,116,137,82,8,2051,11,367,4,0,0,2500,23
58,116,138,82,38,2051,1193,367,42,0,0,2500,1273
1508,116,18,82,26,2051,408,367,0,0,0,2500,434
35674,166,12,18,210,1835,3745,875,0,0,0,2728,3955
58026,166,147,18,302,1835,19025,875,967,0,0,2728,20294
38326,166,116,18,82,1835,2051,875,367,0,0,2728,2500
86116,166,85,18,64,1835,6013,875,1672,0,0,2728,7749
77681,166,191,18,492,1835,4221,875,153,0,0,2728,4866
23389,166,130,18,2086,1835,26001,875,1456,0,0,2728,29543
12367,166,77,18,26,1835,991,875,0,0,0,2728,1017
6439,166,71,18,16,1835,322,875,0,0,0,2728,338
112971,166,189,18,24,1835,4,875,67,0,0,2728,95
19390,166,170,18,172,1835,6732,875,72,0,0,2728,6976
33178,166,86,18,150,1835,2237,875,265,0,0,2728,2652
35078,166,142,18,358,1835,7630,875,137,0,0,2728,8125
10008,166,152,18,56,1835,2177,875,119,0,0,2728,2352
12495,166,129,18,6,1835,121,875,157,0,0,2728,284
5301,166,119,18,4,1835,913,875,11,0,0,2728,928
2586,166,186,18,60,1835,1376,875,84,0,0,2728,1520
4154,166,95,18,102,1835,6671,875,130,0,0,2728,6903
7524,166,108,18,60,1835,76,875,65,0,0,2728,201
8559,166,109,18,590,1835,11668,875,285,0,0,2728,12543
4729,166,182,18,4,1835,25,875,20,0,0,2728,49
7456,166,74,18,32,1835,2,875,29,0,0,2728,63
4120,166,36,18,24,1835,786,875,0,0,0,2728,810
1130,166,137,18,8,1835,11,875,4,0,0,2728,23
1998,166,138,18,38,1835,1193,875,42,0,0,2728,1273
3215,166,18,18,26,1835,408,875,0,0,0,2728,434
2786,166,158,18,4,1835,0,875,20,0,0,2728,24
4332,166,195,18,226,1835,746,875,137,0,0,2728,1109
911,166,67,18,0,1835,0,875,14,0,0,2728,14
603,166,0,18,0,1835,0,875,17,0,0,2728,17
1316,166,61,18,2,1835,2,875,4,0,0,2728,8
393,166,201,18,4,1835,439,875,225,0,0,2728,668
589,166,89,18,4,1835,302,875,0,0,0,2728,306
1017,166,110,18,168,1835,3591,875,371,0,0,2728,4130
2,166,13,18,0,1835,0,875,48,0,0,2728,48
401,166,153,18,0,1835,0,875,938,0,0,2728,938
1337,166,76,18,58,1835,317,875,0,0,0,2728,375
425,166,66,18,4,1835,15,875,35,0,0,2728,54
874,166,73,18,62,1835,356,875,0,0,0,2728,418
0,85,110,64,168,6013,3591,1672,371,0,0,7749,4130
659,85,158,64,4,6013,0,1672,20,0,0,7749,24
11390,85,12,64,210,6013,3745,1672,0,0,0,7749,3955
7401,85,147,64,302,6013,19025,1672,967,0,0,7749,20294
2983,85,116,64,82,6013,2051,1672,367,0,0,7749,2500
88394,85,166,64,18,6013,1835,1672,875,0,0,7749,2728
11291,85,191,64,492,6013,4221,1672,153,0,0,7749,4866
2249,85,130,64,2086,6013,26001,1672,1456,0,0,7749,29543
457,85,77,64,26,6013,991,1672,0,0,0,7749,1017
894,85,71,64,16,6013,322,1672,0,0,0,7749,338
22027,85,189,64,24,6013,4,1672,67,0,0,7749,95
1190,85,170,64,172,6013,6732,1672,72,0,0,7749,6976
82,85,86,64,150,6013,2237,1672,265,0,0,7749,2652
3276,85,142,64,358,6013,7630,1672,137,0,0,7749,8125
641,85,152,64,56,6013,2177,1672,119,0,0,7749,2352
36,85,129,64,6,6013,121,1672,157,0,0,7749,284
134,85,119,64,4,6013,913,1672,11,0,0,7749,928
130,85,186,64,60,6013,1376,1672,84,0,0,7749,1520
267,85,95,64,102,6013,6671,1672,130,0,0,7749,6903
40,85,108,64,60,6013,76,1672,65,0,0,7749,201
359,85,109,64,590,6013,11668,1672,285,0,0,7749,12543
1895,85,74,64,32,6013,2,1672,29,0,0,7749,63
296,85,36,64,24,6013,786,1672,0,0,0,7749,810
2897,85,137,64,8,6013,11,1672,4,0,0,7749,23
120,85,138,64,38,6013,1193,1672,42,0,0,7749,1273
1122,85,135,64,4,6013,0,1672,1,0,0,7749,5
296,85,76,64,58,6013,317,1672,0,0,0,7749,375
573,191,170,492,172,4221,6732,153,72,0,0,4866,6976
5632,191,12,492,210,4221,3745,153,0,0,0,4866,3955
2,191,147,492,302,4221,19025,153,967,0,0,4866,20294
2302,191,116,492,82,4221,2051,153,367,0,0,4866,2500
82820,191,166,492,18,4221,1835,153,875,0,0,4866,2728
11703,191,85,492,64,4221,6013,153,1672,0,0,4866,7749
910,191,130,492,2086,4221,26001,153,1456,0,0,4866,29543
370,191,77,492,26,4221,991,153,0,0,0,4866,1017
155,191,71,492,16,4221,322,153,0,0,0,4866,338
24862,191,189,492,24,4221,4,153,67,0,0,4866,95
5145,191,86,492,150,4221,2237,153,265,0,0,4866,2652
3,191,142,492,358,4221,7630,153,137,0,0,4866,8125
9,191,152,492,56,4221,2177,153,119,0,0,4866,2352
497,191,129,492,6,4221,121,153,157,0,0,4866,284
143,191,119,492,4,4221,913,153,11,0,0,4866,928
18,191,186,492,60,4221,1376,153,84,0,0,4866,1520
294,191,95,492,102,4221,6671,153,130,0,0,4866,6903
164,191,108,492,60,4221,76,153,65,0,0,4866,201
529,191,109,492,590,4221,11668,153,285,0,0,4866,12543
83,191,182,492,4,4221,25,153,20,0,0,4866,49
322,191,74,492,32,4221,2,153,29,0,0,4866,63
50,191,137,492,8,4221,11,153,4,0,0,4866,23
26,191,138,492,38,4221,1193,153,42,0,0,4866,1273
707,130,147,2086,302,26001,19025,1456,967,0,0,29543,20294
365,130,195,2086,226,26001,746,1456,137,0,0,29543,1109
335,130,12,2086,210,26001,3745,1456,0,0,0,29543,3955
2983,130,116,2086,82,26001,2051,1456,367,0,0,29543,2500
23820,130,166,2086,18,26001,1835,1456,875,0,0,29543,2728
2318,130,85,2086,64,26001,6013,1456,1672,0,0,29543,7749
875,130,191,2086,492,26001,4221,1456,153,0,0,29543,4866
195,130,77,2086,26,26001,991,1456,0,0,0,29543,1017
42,130,71,2086,16,26001,322,1456,0,0,0,29543,338
3055,130,189,2086,24,26001,4,1456,67,0,0,29543,95
142,130,170,2086,172,26001,6732,1456,72,0,0,29543,6976
514,130,86,2086,150,26001,2237,1456,265,0,0,29543,2652
333,130,142,2086,358,26001,7630,1456,137,0,0,29543,8125
10,130,152,2086,56,26001,2177,1456,119,0,0,29543,2352
162,130,129,2086,6,26001,121,1456,157,0,0,29543,284
16,130,186,2086,60,26001,1376,1456,84,0,0,29543,1520
41,130,95,2086,102,26001,6671,1456,130,0,0,29543,6903
108,130,108,2086,60,26001,76,1456,65,0,0,29543,201
80,130,109,2086,590,26001,11668,1456,285,0,0,29543,12543
33,130,182,2086,4,26001,25,1456,20,0,0,29543,49
193,130,74,2086,32,26001,2,1456,29,0,0,29543,63
53,130,36,2086,24,26001,786,1456,0,0,0,29543,810
5,130,137,2086,8,26001,11,1456,4,0,0,29543,23
11,130,138,2086,38,26001,1193,1456,42,0,0,29543,1273
436,130,18,2086,26,26001,408,1456,0,0,0,29543,434
208,130,88,2086,14,26001,1681,1456,1101,0,0,29543,2796
515,195,159,226,0,746,0,137,17,0,0,1109,17
7887,195,201,226,4,746,439,137,225,0,0,1109,668
681,195,129,226,6,746,121,137,157,0,0,1109,284
2591,195,116,226,82,746,2051,137,367,0,0,1109,2500
1619,195,199,226,18,746,236,137,172,0,0,1109,426
341,195,130,226,2086,746,26001,137,1456,0,0,1109,29543
901,195,110,226,168,746,3591,137,371,0,0,1109,4130
490,195,193,226,4,746,5,137,238,0,0,1109,247
4569,195,170,226,172,746,6732,137,72,0,0,1109,6976
896,195,108,226,60,746,76,137,65,0,0,1109,201
3956,195,86,226,150,746,2237,137,265,0,0,1109,2652
514,195,115,226,0,746,0,137,418,0,0,1109,418
8488,195,158,226,4,746,0,137,20,0,0,1109,24
820,195,95,226,102,746,6671,137,130,0,0,1109,6903
4857,195,166,226,18,746,1835,137,875,0,0,1109,2728
287,195,43,226,0,746,0,137,0,0,0,1109,0
188,195,160,226,0,746,0,137,0,0,0,1109,0
0,186,187,60,0,1376,0,84,42,0,0,1520,42
14,186,12,60,210,1376,3745,84,0,0,0,1520,3955
21,186,129,60,6,1376,121,84,157,0,0,1520,284
8,186,147,60,302,1376,19025,84,967,0,0,1520,20294
16,186,116,60,82,1376,2051,84,367,0,0,1520,2500
2496,186,166,60,18,1376,1835,84,875,0,0,1520,2728
130,186,85,60,64,1376,6013,84,1672,0,0,1520,7749
22,186,191,60,492,1376,4221,84,153,0,0,1520,4866
18,186,130,60,2086,1376,26001,84,1456,0,0,1520,29543
3,186,77,60,26,1376,991,84,0,0,0,1520,1017
22,186,95,60,102,1376,6671,84,130,0,0,1520,6903
89,186,189,60,24,1376,4,84,67,0,0,1520,95
5,186,170,60,172,1376,6732,84,72,0,0,1520,6976
45,186,86,60,150,1376,2237,84,265,0,0,1520,2652
36,186,142,60,358,1376,7630,84,137,0,0,1520,8125
7,186,152,60,56,1376,2177,84,119,0,0,1520,2352
3,186,138,60,38,1376,1193,84,42,0,0,1520,1273
21,186,9,60,0,1376,0,84,0,0,0,1520,0
162,186,13,60,0,1376,0,84,48,0,0,1520,48
122,95,12,102,210,6671,3745,130,0,0,0,6903,3955
149,95,147,102,302,6671,19025,130,967,0,0,6903,20294
140,95,116,102,82,6671,2051,130,367,0,0,6903,2500
4238,95,166,102,18,6671,1835,130,875,0,0,6903,2728
279,95,85,102,64,6671,6013,130,1672,0,0,6903,7749
263,95,191,102,492,6671,4221,130,153,0,0,6903,4866
52,95,130,102,2086,6671,26001,130,1456,0,0,6903,29543
17,95,119,102,4,6671,913,130,11,0,0,6903,928
45,95,77,102,26,6671,991,130,0,0,0,6903,1017
18,95,186,102,60,6671,1376,130,84,0,0,6903,1520
43,95,71,102,16,6671,322,130,0,0,0,6903,338
371,95,189,102,24,6671,4,130,67,0,0,6903,95
66,95,170,102,172,6671,6732,130,72,0,0,6903,6976
8,95,108,102,60,6671,76,130,65,0,0,6903,201
18,95,109,102,590,6671,11668,130,285,0,0,6903,12543
16,95,182,102,4,6671,25,130,20,0,0,6903,49
29,95,74,102,32,6671,2,130,29,0,0,6903,63
9,95,36,102,24,6671,786,130,0,0,0,6903,810
157,95,142,102,358,6671,7630,130,137,0,0,6903,8125
1,95,137,102,8,6671,11,130,4,0,0,6903,23
17,95,152,102,56,6671,2177,130,119,0,0,6903,2352
10,95,138,102,38,6671,1193,130,42,0,0,6903,1273
771,95,195,102,226,6671,746,130,137,0,0,6903,1109
94,71,65,16,0,322,0,0,0,0,0,338,0
16,71,71,16,16,322,322,0,0,0,0,338,338
102,71,12,16,210,322,3745,0,0,0,0,338,3955
136,71,147,16,302,322,19025,0,967,0,0,338,20294
133,71,116,16,82,322,2051,0,367,0,0,338,2500
6036,71,166,16,18,322,1835,0,875,0,0,338,2728
887,71,85,16,64,322,6013,0,1672,0,0,338,7749
299,71,191,16,492,322,4221,0,153,0,0,338,4866
41,71,130,16,2086,322,26001,0,1456,0,0,338,29543
22,71,77,16,26,322,991,0,0,0,0,338,1017
1191,71,189,16,24,322,4,0,67,0,0,338,95
18,71,170,16,172,322,6732,0,72,0,0,338,6976
195,71,86,16,150,322,2237,0,265,0,0,338,2652
139,71,142,16,358,322,7630,0,137,0,0,338,8125
2,71,152,16,56,322,2177,0,119,0,0,338,2352
51,71,129,16,6,322,121,0,157,0,0,338,284
28,71,95,16,102,322,6671,0,130,0,0,338,6903
64,71,109,16,590,322,11668,0,285,0,0,338,12543
22,71,9,16,0,322,0,0,0,0,0,338,0
21,71,72,16,0,322,0,0,0,0,0,338,0
24,71,10,16,0,322,0,0,0,0,0,338,0
14947,189,12,24,210,4,3745,67,0,0,0,95,3955
15485,189,147,24,302,4,19025,67,967,0,0,95,20294
3561,189,116,24,82,4,2051,67,367,0,0,95,2500
113125,189,166,24,18,4,1835,67,875,0,0,95,2728
22032,189,85,24,64,4,6013,67,1672,0,0,95,7749
25252,189,191,24,492,4,4221,67,153,0,0,95,4866
3121,189,130,24,2086,4,26001,67,1456,0,0,95,29543
589,189,77,24,26,4,991,67,0,0,0,95,1017
981,189,71,24,16,4,322,67,0,0,0,95,338
4419,189,170,24,172,4,6732,67,72,0,0,95,6976
465,189,86,24,150,4,2237,67,265,0,0,95,2652
9008,189,142,24,358,4,7630,67,137,0,0,95,8125
1048,189,152,24,56,4,2177,67,119,0,0,95,2352
227,189,129,24,6,4,121,67,157,0,0,95,284
200,189,119,24,4,4,913,67,11,0,0,95,928
95,189,186,24,60,4,1376,67,84,0,0,95,1520
258,189,95,24,102,4,6671,67,130,0,0,95,6903
67,189,108,24,60,4,76,67,65,0,0,95,201
448,189,109,24,590,4,11668,67,285,0,0,95,12543
146,189,182,24,4,4,25,67,20,0,0,95,49
782,189,74,24,32,4,2,67,29,0,0,95,63
412,189,36,24,24,4,786,67,0,0,0,95,810
74,189,137,24,8,4,11,67,4,0,0,95,23
153,189,138,24,38,4,1193,67,42,0,0,95,1273
2,170,201,172,4,6732,439,72,225,0,0,6976,668
1256,170,147,172,302,6732,19025,72,967,0,0,6976,20294
583,170,191,172,492,6732,4221,72,153,0,0,6976,4866
4555,170,195,172,226,6732,746,72,137,0,0,6976,1109
424,170,86,172,150,6732,2237,72,265,0,0,6976,2652
4,170,158,172,4,6732,0,72,20,0,0,6976,24
97,170,12,172,210,6732,3745,72,0,0,0,6976,3955
492,170,116,172,82,6732,2051,72,367,0,0,6976,2500
20657,170,166,172,18,6732,1835,72,875,0,0,6976,2728
1442,170,85,172,64,6732,6013,72,1672,0,0,6976,7749
160,170,130,172,2086,6732,26001,72,1456,0,0,6976,29543
111,170,77,172,26,6732,991,72,0,0,0,6976,1017
42,170,71,172,16,6732,322,72,0,0,0,6976,338
4645,170,189,172,24,6732,4,72,67,0,0,6976,95
16,170,142,172,358,6732,7630,72,137,0,0,6976,8125
57,170,152,172,56,6732,2177,72,119,0,0,6976,2352
97,170,129,172,6,6732,121,72,157,0,0,6976,284
18,170,119,172,4,6732,913,72,11,0,0,6976,928
7,170,186,172,60,6732,1376,72,84,0,0,6976,1520
54,170,95,172,102,6732,6671,72,130,0,0,6976,6903
20,170,108,172,60,6732,76,72,65,0,0,6976,201
45,170,109,172,590,6732,11668,72,285,0,0,6976,12543
15,170,182,172,4,6732,25,72,20,0,0,6976,49
46,170,74,172,32,6732,2,72,29,0,0,6976,63
19,170,36,172,24,6732,786,72,0,0,0,6976,810
8,170,137,172,8,6732,11,72,4,0,0,6976,23
10,170,138,172,38,6732,1193,72,42,0,0,6976,1273
199,109,12,590,210,11668,3745,285,0,0,0,12543,3955
107,109,129,590,6,11668,121,285,157,0,0,12543,284
322,109,147,590,302,11668,19025,285,967,0,0,12543,20294
161,109,116,590,82,11668,2051,285,367,0,0,12543,2500
8266,109,166,590,18,11668,1835,285,875,0,0,12543,2728
374,109,85,590,64,11668,6013,285,1672,0,0,12543,7749
639,109,191,590,492,11668,4221,285,153,0,0,12543,4866
94,109,130,590,2086,11668,26001,285,1456,0,0,12543,29543
38,109,119,590,4,11668,913,285,11,0,0,12543,928
36,109,77,590,26,11668,991,285,0,0,0,12543,1017
7,109,95,590,102,11668,6671,285,130,0,0,12543,6903
66,109,71,590,16,11668,322,285,0,0,0,12543,338
517,109,189,590,24,11668,4,285,67,0,0,12543,95
39,109,170,590,172,11668,6732,285,72,0,0,12543,6976
19,109,108,590,60,11668,76,285,65,0,0,12543,201
156,109,86,590,150,11668,2237,285,265,0,0,12543,2652
30,109,74,590,32,11668,2,285,29,0,0,12543,63
51,109,36,590,24,11668,786,285,0,0,0,12543,810
210,109,142,590,358,11668,7630,285,137,0,0,12543,8125
16,109,137,590,8,11668,11,285,4,0,0,12543,23
65,109,152,590,56,11668,2177,285,119,0,0,12543,2352
19,109,138,590,38,11668,1193,285,42,0,0,12543,1273
1,86,159,150,0,2237,0,265,17,0,0,2652,17
1,86,201,150,4,2237,439,265,225,0,0,2652,668
2,86,199,150,18,2237,236,265,172,0,0,2652,426
3771,86,195,150,226,2237,746,265,137,0,0,2652,1109
2,86,115,150,0,2237,0,265,418,0,0,2652,418
304,86,158,150,4,2237,0,265,20,0,0,2652,24
3036,86,12,150,210,2237,3745,265,0,0,0,2652,3955
1719,86,147,150,302,2237,19025,265,967,0,0,2652,20294
784,86,116,150,82,2237,2051,265,367,0,0,2652,2500
33461,86,166,150,18,2237,1835,265,875,0,0,2652,2728
5644,86,191,150,492,2237,4221,265,153,0,0,2652,4866
517,86,130,150,2086,2237,26001,265,1456,0,0,2652,29543
165,86,77,150,26,2237,991,265,0,0,0,2652,1017
157,86,71,150,16,2237,322,265,0,0,0,2652,338
553,86,189,150,24,2237,4,265,67,0,0,2652,95
385,86,170,150,172,2237,6732,265,72,0,0,2652,6976
1351,86,142,150,358,2237,7630,265,137,0,0,2652,8125
144,86,152,150,56,2237,2177,265,119,0,0,2652,2352
76,86,85,150,64,2237,6013,265,1672,0,0,2652,7749
29,86,119,150,4,2237,913,265,11,0,0,2652,928
22,86,186,150,60,2237,1376,265,84,0,0,2652,1520
149,86,109,150,590,2237,11668,265,285,0,0,2652,12543
16,86,182,150,4,2237,25,265,20,0,0,2652,49
102,86,74,150,32,2237,2,265,29,0,0,2652,63
35,86,36,150,24,2237,786,265,0,0,0,2652,810
36,86,138,150,38,2237,1193,265,42,0,0,2652,1273
3,182,12,4,210,25,3745,20,0,0,0,49,3955
9,182,129,4,6,25,121,20,157,0,0,49,284
68,182,147,4,302,25,19025,20,967,0,0,49,20294
85,182,116,4,82,25,2051,20,367,0,0,49,2500
4497,182,166,4,18,25,1835,20,875,0,0,49,2728
137,182,191,4,492,25,4221,20,153,0,0,49,4866
34,182,130,4,2086,25,26001,20,1456,0,0,49,29543
9,182,77,4,26,25,991,20,0,0,0,49,1017
15,182,95,4,102,25,6671,20,130,0,0,49,6903
20,182,71,4,16,25,322,20,0,0,0,49,338
159,182,189,4,24,25,4,20,67,0,0,49,95
14,182,170,4,172,25,6732,20,72,0,0,49,6976
13,182,108,4,60,25,76,20,65,0,0,49,201
22,182,86,4,150,25,2237,20,265,0,0,49,2652
9,182,36,4,24,25,786,20,0,0,0,49,810
64,182,142,4,358,25,7630,20,137,0,0,49,8125
35,182,152,4,56,25,2177,20,119,0,0,49,2352
34,74,12,32,210,2,3745,29,0,0,0,63,3955
37,74,129,32,6,2,121,29,157,0,0,63,284
204,74,147,32,302,2,19025,29,967,0,0,63,20294
169,74,116,32,82,2,2051,29,367,0,0,63,2500
7101,74,166,32,18,2,1835,29,875,0,0,63,2728
1880,74,85,32,64,2,6013,29,1672,0,0,63,7749
360,74,191,32,492,2,4221,29,153,0,0,63,4866
162,74,130,32,2086,2,26001,29,1456,0,0,63,29543
2,74,119,32,4,2,913,29,11,0,0,63,928
14,74,77,32,26,2,991,29,0,0,0,63,1017
36,74,95,32,102,2,6671,29,130,0,0,63,6903
15,74,71,32,16,2,322,29,0,0,0,63,338
791,74,189,32,24,2,4,29,67,0,0,63,95
57,74,170,32,172,2,6732,29,72,0,0,63,6976
29,74,108,32,60,2,76,29,65,0,0,63,201
28,74,109,32,590,2,11668,29,285,0,0,63,12543
137,74,86,32,150,2,2237,29,265,0,0,63,2652
12,74,36,32,24,2,786,29,0,0,0,63,810
129,74,142,32,358,2,7630,29,137,0,0,63,8125
6,74,137,32,8,2,11,29,4,0,0,63,23
43,74,152,32,56,2,2177,29,119,0,0,63,2352
6,74,138,32,38,2,1193,29,42,0,0,63,1273
1238,76,166,58,18,317,1835,0,875,0,0,375,2728
314,76,85,58,64,317,6013,0,1672,0,0,375,7749
348,76,13,58,0,317,0,0,48,0,0,375,48
257,142,12,358,210,7630,3745,137,0,0,0,8125,3955
1086,142,116,358,82,7630,2051,137,367,0,0,8125,2500
37605,142,166,358,18,7630,1835,137,875,0,0,8125,2728
3394,142,85,358,64,7630,6013,137,1672,0,0,8125,7749
2,142,191,358,492,7630,4221,137,153,0,0,8125,4866
356,142,130,358,2086,7630,26001,137,1456,0,0,8125,29543
110,142,77,358,26,7630,991,137,0,0,0,8125,1017
118,142,71,358,16,7630,322,137,0,0,0,8125,338
9144,142,189,358,24,7630,4,137,67,0,0,8125,95
1,142,170,358,172,7630,6732,137,72,0,0,8125,6976
1274,142,86,358,150,7630,2237,137,265,0,0,8125,2652
406,142,129,358,6,7630,121,137,157,0,0,8125,284
11,142,119,358,4,7630,913,137,11,0,0,8125,928
25,142,186,358,60,7630,1376,137,84,0,0,8125,1520
134,142,95,358,102,7630,6671,137,130,0,0,8125,6903
121,142,108,358,60,7630,76,137,65,0,0,8125,201
186,142,109,358,590,7630,11668,137,285,0,0,8125,12543
45,142,182,358,4,7630,25,137,20,0,0,8125,49
120,142,74,358,32,7630,2,137,29,0,0,8125,63
17,142,137,358,8,7630,11,137,4,0,0,8125,23
26,142,138,358,38,7630,1193,137,42,0,0,8125,1273
2,137,129,8,6,11,121,4,157,0,0,23,284
43,137,147,8,302,11,19025,4,967,0,0,23,20294
16,137,116,8,82,11,2051,4,367,0,0,23,2500
1319,137,166,8,18,11,1835,4,875,0,0,23,2728
2756,137,85,8,64,11,6013,4,1672,0,0,23,7749
105,137,191,8,492,11,4221,4,153,0,0,23,4866
25,137,130,8,2086,11,26001,4,1456,0,0,23,29543
6,137,119,8,4,11,913,4,11,0,0,23,928
1,137,77,8,26,11,991,4,0,0,0,23,1017
1,137,95,8,102,11,6671,4,130,0,0,23,6903
125,137,189,8,24,11,4,4,67,0,0,23,95
1,137,170,8,172,11,6732,4,72,0,0,23,6976
2,137,108,8,60,11,76,4,65,0,0,23,201
11,137,109,8,590,11,11668,4,285,0,0,23,12543
7,137,142,8,358,11,7630,4,137,0,0,23,8125
3,137,152,8,56,11,2177,4,119,0,0,23,2352
567,115,195,0,226,0,746,418,137,0,0,418,1109
2,115,86,0,150,0,2237,418,265,0,0,418,2652
51,152,12,56,210,2177,3745,119,0,0,0,2352,3955
892,152,147,56,302,2177,19025,119,967,0,0,2352,20294
237,152,116,56,82,2177,2051,119,367,0,0,2352,2500
10572,152,166,56,18,2177,1835,119,875,0,0,2352,2728
848,152,85,56,64,2177,6013,119,1672,0,0,2352,7749
7,152,191,56,492,2177,4221,119,153,0,0,2352,4866
8,152,130,56,2086,2177,26001,119,1456,0,0,2352,29543
81,152,77,56,26,2177,991,119,0,0,0,2352,1017
6,152,71,56,16,2177,322,119,0,0,0,2352,338
994,152,189,56,24,2177,4,119,67,0,0,2352,95
54,152,170,56,172,2177,6732,119,72,0,0,2352,6976
136,152,86,56,150,2177,2237,119,265,0,0,2352,2652
56,152,129,56,6,2177,121,119,157,0,0,2352,284
6,152,119,56,4,2177,913,119,11,0,0,2352,928
13,152,95,56,102,2177,6671,119,130,0,0,2352,6903
17,152,108,56,60,2177,76,119,65,0,0,2352,201
47,152,109,56,590,2177,11668,119,285,0,0,2352,12543
34,152,182,56,4,2177,25,119,20,0,0,2352,49
37,152,74,56,32,2177,2,119,29,0,0,2352,63
7,152,138,56,38,2177,1193,119,42,0,0,2352,1273
19,138,64,38,0,1193,0,42,17,0,0,1273,17
0,138,1,38,0,1193,0,42,0,0,0,1273,0
0,138,30,38,0,1193,0,42,9,0,0,1273,9
292,138,0,38,0,1193,0,42,17,0,0,1273,17
8,138,66,38,4,1193,15,42,35,0,0,1273,54
0,138,65,38,0,1193,0,42,0,0,0,1273,0
