flow,origin,destination,CL_origin,CL_destination,CC_origin,CC_destination,S_origin,S_destination,SC_origin,SC_destination,sum_origin,sum_destination
18,147,138,1360,1234,0,0,369,20,24111,7139,25840,8393
0,147,36,1360,192,0,0,369,0,24111,952,25840,1144
1699,147,37,1360,0,0,0,369,228,24111,0,25840,228
409,147,41,1360,16,0,0,369,0,24111,84,25840,100
1896,116,12,1328,191,0,0,12,0,26003,4068,27343,4259
2118,116,147,1328,1360,0,0,12,369,26003,24111,27343,25840
42303,116,166,1328,240,0,0,12,95,26003,4653,27343,4988
3502,116,85,1328,1465,0,0,12,28,26003,59905,27343,61398
4852,116,191,1328,549,0,0,12,149,26003,4630,27343,5328
2843,116,130,1328,5468,0,0,12,67,26003,30764,27343,36299
848,116,77,1328,418,0,0,12,4,26003,6648,27343,7070
215,116,71,1328,83,0,0,12,0,26003,1014,27343,1097
3599,116,189,1328,60,0,0,12,63,26003,42,27343,165
490,116,170,1328,708,0,0,12,97,26003,7484,27343,8289
928,116,86,1328,678,0,0,12,22,26003,10547,27343,11247
954,116,142,1328,893,0,0,12,0,26003,8380,27343,9273
230,116,152,1328,552,0,0,12,51,26003,2622,27343,3225
264,116,129,1328,95,0,0,12,5,26003,1281,27343,1381
43,116,186,1328,392,0,0,12,30,26003,2755,27343,3177
138,116,95,1328,1313,0,0,12,236,26003,13562,27343,15111
185,116,108,1328,110,0,0,12,83,26003,362,27343,555
186,116,109,1328,1704,0,0,12,0,26003,12545,27343,14249
56,116,182,1328,54,0,0,12,71,26003,118,27343,243
122,116,74,1328,50,0,0,12,70,26003,23,27343,143
95,116,36,1328,192,0,0,12,0,26003,952,27343,1144
12,116,137,1328,12,0,0,12,4,26003,53,27343,69
45,116,138,1328,1234,0,0,12,20,26003,7139,27343,8393
1856,116,18,1328,196,0,0,12,0,26003,2623,27343,2819
2348,116,195,1328,429,0,0,12,170,26003,1599,27343,2198
39558,166,12,240,191,0,0,95,0,4653,4068,4988,4259
4004,166,95,240,1313,0,0,95,236,4653,13562,4988,15111
0,166,43,240,0,0,0,95,28,4653,0,4988,28
856,166,67,240,6,0,0,95,0,4653,44,4988,50
7109,166,71,240,83,0,0,95,0,4653,1014,4988,1097
122155,166,189,240,60,0,0,95,63,4653,42,4988,165
26713,166,170,240,708,0,0,95,97,4653,7484,4988,8289
3735,166,158,240,8,0,0,95,28,4653,34,4988,70
73431,166,147,240,1360,0,0,95,369,4653,24111,4988,25840
43050,166,116,240,1328,0,0,95,12,4653,26003,4988,27343
105044,166,85,240,1465,0,0,95,28,4653,59905,4988,61398
95526,166,191,240,549,0,0,95,149,4653,4630,4988,5328
31863,166,130,240,5468,0,0,95,67,4653,30764,4988,36299
12467,166,77,240,418,0,0,95,4,4653,6648,4988,7070
36553,166,86,240,678,0,0,95,22,4653,10547,4988,11247
43302,166,142,240,893,0,0,95,0,4653,8380,4988,9273
13539,166,152,240,552,0,0,95,51,4653,2622,4988,3225
12598,166,129,240,95,0,0,95,5,4653,1281,4988,1381
5660,166,119,240,87,0,0,95,53,4653,2257,4988,2397
2844,166,186,240,392,0,0,95,30,4653,2755,4988,3177
7997,166,108,240,110,0,0,95,83,4653,362,4988,555
9063,166,109,240,1704,0,0,95,0,4653,12545,4988,14249
5180,166,182,240,54,0,0,95,71,4653,118,4988,243
9879,166,74,240,50,0,0,95,70,4653,23,4988,143
5158,166,36,240,192,0,0,95,0,4653,952,4988,1144
1571,166,137,240,12,0,0,95,4,4653,53,4988,69
2171,166,138,240,1234,0,0,95,20,4653,7139,4988,8393
3615,166,18,240,196,0,0,95,0,4653,2623,4988,2819
508,166,0,240,0,0,0,95,44,4653,0,4988,44
1208,166,61,240,11,0,0,95,0,4653,36,4988,47
382,166,201,240,126,0,0,95,0,4653,797,4988,923
607,166,89,240,17,0,0,95,0,4653,1780,4988,1797
1598,166,110,240,78,0,0,95,266,4653,4174,4988,4518
5072,166,195,240,429,0,0,95,170,4653,1599,4988,2198
38,166,135,240,16,0,0,95,0,4653,12,4988,28
465,166,133,240,0,0,0,95,12,4653,0,4988,12
451,166,153,240,367,0,0,95,100,4653,1822,4988,2289
1283,166,76,240,115,0,0,95,0,4653,633,4988,748
466,166,66,240,54,0,0,95,0,4653,658,4988,712
914,166,73,240,153,0,0,95,5,4653,731,4988,889
54,85,43,1465,0,0,0,28,28,59905,0,61398,28
661,85,158,1465,8,0,0,28,28,59905,34,61398,70
13565,85,12,1465,191,0,0,28,0,59905,4068,61398,4259
7864,85,147,1465,1360,0,0,28,369,59905,24111,61398,25840
3437,85,116,1465,1328,0,0,28,12,59905,26003,61398,27343
101659,85,166,1465,240,0,0,28,95,59905,4653,61398,4988
12885,85,191,1465,549,0,0,28,149,59905,4630,61398,5328
2100,85,130,1465,5468,0,0,28,67,59905,30764,61398,36299
421,85,77,1465,418,0,0,28,4,59905,6648,61398,7070
1033,85,71,1465,83,0,0,28,0,59905,1014,61398,1097
24238,85,189,1465,60,0,0,28,63,59905,42,61398,165
1180,85,170,1465,708,0,0,28,97,59905,7484,61398,8289
106,85,86,1465,678,0,0,28,22,59905,10547,61398,11247
4434,85,142,1465,893,0,0,28,0,59905,8380,61398,9273
685,85,152,1465,552,0,0,28,51,59905,2622,61398,3225
149,85,119,1465,87,0,0,28,53,59905,2257,61398,2397
375,85,186,1465,392,0,0,28,30,59905,2755,61398,3177
281,85,95,1465,1313,0,0,28,236,59905,13562,61398,15111
27,85,108,1465,110,0,0,28,83,59905,362,61398,555
386,85,109,1465,1704,0,0,28,0,59905,12545,61398,14249
2227,85,74,1465,50,0,0,28,70,59905,23,61398,143
238,85,36,1465,192,0,0,28,0,59905,952,61398,1144
3600,85,137,1465,12,0,0,28,4,59905,53,61398,69
166,85,138,1465,1234,0,0,28,20,59905,7139,61398,8393
628,85,182,1465,54,0,0,28,71,59905,118,61398,243
1049,85,135,1465,16,0,0,28,0,59905,12,61398,28
483,85,76,1465,115,0,0,28,0,59905,633,61398,748
663,191,170,549,708,0,0,149,97,4630,7484,5328,8289
5443,191,12,549,191,0,0,149,0,4630,4068,5328,4259
4,191,147,549,1360,0,0,149,369,4630,24111,5328,25840
4370,191,116,549,1328,0,0,149,12,4630,26003,5328,27343
88315,191,166,549,240,0,0,149,95,4630,4653,5328,4988
12238,191,85,549,1465,0,0,149,28,4630,59905,5328,61398
1429,191,130,549,5468,0,0,149,67,4630,30764,5328,36299
336,191,77,549,418,0,0,149,4,4630,6648,5328,7070
83,191,71,549,83,0,0,149,0,4630,1014,5328,1097
27552,191,189,549,60,0,0,149,63,4630,42,5328,165
5605,191,86,549,678,0,0,149,22,4630,10547,5328,11247
8,191,142,549,893,0,0,149,0,4630,8380,5328,9273
6,191,152,549,552,0,0,149,51,4630,2622,5328,3225
680,191,129,549,95,0,0,149,5,4630,1281,5328,1381
168,191,119,549,87,0,0,149,53,4630,2257,5328,2397
52,191,186,549,392,0,0,149,30,4630,2755,5328,3177
315,191,95,549,1313,0,0,149,236,4630,13562,5328,15111
335,191,108,549,110,0,0,149,83,4630,362,5328,555
426,191,109,549,1704,0,0,149,0,4630,12545,5328,14249
119,191,182,549,54,0,0,149,71,4630,118,5328,243
210,191,74,549,50,0,0,149,70,4630,23,5328,143
60,191,137,549,12,0,0,149,4,4630,53,5328,69
72,191,138,549,1234,0,0,149,20,4630,7139,5328,8393
1,130,201,5468,126,0,0,67,0,30764,797,36299,923
387,130,195,5468,429,0,0,67,170,30764,1599,36299,2198
519,130,12,5468,191,0,0,67,0,30764,4068,36299,4259
1014,130,147,5468,1360,0,0,67,369,30764,24111,36299,25840
2855,130,116,5468,1328,0,0,67,12,30764,26003,36299,27343
33239,130,166,5468,240,0,0,67,95,30764,4653,36299,4988
2681,130,85,5468,1465,0,0,67,28,30764,59905,36299,61398
1716,130,191,5468,549,0,0,67,149,30764,4630,36299,5328
225,130,77,5468,418,0,0,67,4,30764,6648,36299,7070
72,130,71,5468,83,0,0,67,0,30764,1014,36299,1097
3749,130,189,5468,60,0,0,67,63,30764,42,36299,165
259,130,170,5468,708,0,0,67,97,30764,7484,36299,8289
720,130,86,5468,678,0,0,67,22,30764,10547,36299,11247
538,130,142,5468,893,0,0,67,0,30764,8380,36299,9273
15,130,152,5468,552,0,0,67,51,30764,2622,36299,3225
474,130,129,5468,95,0,0,67,5,30764,1281,36299,1381
26,130,186,5468,392,0,0,67,30,30764,2755,36299,3177
70,130,95,5468,1313,0,0,67,236,30764,13562,36299,15111
126,130,108,5468,110,0,0,67,83,30764,362,36299,555
104,130,109,5468,1704,0,0,67,0,30764,12545,36299,14249
26,130,182,5468,54,0,0,67,71,30764,118,36299,243
98,130,74,5468,50,0,0,67,70,30764,23,36299,143
55,130,36,5468,192,0,0,67,0,30764,952,36299,1144
13,130,137,5468,12,0,0,67,4,30764,53,36299,69
31,130,138,5468,1234,0,0,67,20,30764,7139,36299,8393
737,130,18,5468,196,0,0,67,0,30764,2623,36299,2819
109,130,132,5468,320,0,0,67,0,30764,796,36299,1116
532,195,159,429,4,0,0,170,24,1599,0,2198,28
7887,195,201,429,126,0,0,170,0,1599,797,2198,923
720,195,129,429,95,0,0,170,5,1599,1281,2198,1381
2310,195,116,429,1328,0,0,170,12,1599,26003,2198,27343
919,195,43,429,0,0,0,170,28,1599,0,2198,28
1682,195,199,429,91,0,0,170,0,1599,491,2198,582
277,195,130,429,5468,0,0,170,67,1599,30764,2198,36299
1899,195,110,429,78,0,0,170,266,1599,4174,2198,4518
519,195,193,429,4,0,0,170,471,1599,12,2198,487
24,195,119,429,87,0,0,170,53,1599,2257,2198,2397
89,195,30,429,20,0,0,170,0,1599,50,2198,70
4991,195,170,429,708,0,0,170,97,1599,7484,2198,8289
866,195,108,429,110,0,0,170,83,1599,362,2198,555
3839,195,86,429,678,0,0,170,22,1599,10547,2198,11247
754,195,115,429,170,0,0,170,0,1599,428,2198,598
11790,195,158,429,8,0,0,170,28,1599,34,2198,70
997,195,95,429,1313,0,0,170,236,1599,13562,2198,15111
5253,195,166,429,240,0,0,170,95,1599,4653,2198,4988
181,195,160,429,0,0,0,170,0,1599,0,2198,0
0,186,187,392,26,0,0,30,46,2755,64,3177,136
2,186,12,392,191,0,0,30,0,2755,4068,3177,4259
14,186,129,392,95,0,0,30,5,2755,1281,3177,1381
26,186,147,392,1360,0,0,30,369,2755,24111,3177,25840
36,186,116,392,1328,0,0,30,12,2755,26003,3177,27343
2809,186,166,392,240,0,0,30,95,2755,4653,3177,4988
470,186,85,392,1465,0,0,30,28,2755,59905,3177,61398
71,186,191,392,549,0,0,30,149,2755,4630,3177,5328
13,186,130,392,5468,0,0,30,67,2755,30764,3177,36299
4,186,77,392,418,0,0,30,4,2755,6648,3177,7070
27,186,95,392,1313,0,0,30,236,2755,13562,3177,15111
116,186,189,392,60,0,0,30,63,2755,42,3177,165
13,186,170,392,708,0,0,30,97,2755,7484,3177,8289
43,186,86,392,678,0,0,30,22,2755,10547,3177,11247
23,186,142,392,893,0,0,30,0,2755,8380,3177,9273
11,186,152,392,552,0,0,30,51,2755,2622,3177,3225
16,186,9,392,0,0,0,30,0,2755,0,3177,0
161,186,13,392,28,0,0,30,0,2755,158,3177,186
3978,95,166,1313,240,0,0,236,95,13562,4653,15111,4988
9,95,138,1313,1234,0,0,236,20,13562,7139,15111,8393
49,95,12,1313,191,0,0,236,0,13562,4068,15111,4259
192,95,147,1313,1360,0,0,236,369,13562,24111,15111,25840
151,95,116,1313,1328,0,0,236,12,13562,26003,15111,27343
308,95,85,1313,1465,0,0,236,28,13562,59905,15111,61398
345,95,191,1313,549,0,0,236,149,13562,4630,15111,5328
52,95,130,1313,5468,0,0,236,67,13562,30764,15111,36299
6,95,119,1313,87,0,0,236,53,13562,2257,15111,2397
15,95,77,1313,418,0,0,236,4,13562,6648,15111,7070
18,95,186,1313,392,0,0,236,30,13562,2755,15111,3177
61,95,71,1313,83,0,0,236,0,13562,1014,15111,1097
329,95,189,1313,60,0,0,236,63,13562,42,15111,165
45,95,170,1313,708,0,0,236,97,13562,7484,15111,8289
11,95,108,1313,110,0,0,236,83,13562,362,15111,555
13,95,109,1313,1704,0,0,236,0,13562,12545,15111,14249
13,95,182,1313,54,0,0,236,71,13562,118,15111,243
22,95,74,1313,50,0,0,236,70,13562,23,15111,143
6,95,36,1313,192,0,0,236,0,13562,952,15111,1144
207,95,142,1313,893,0,0,236,0,13562,8380,15111,9273
2,95,137,1313,12,0,0,236,4,13562,53,15111,69
35,95,152,1313,552,0,0,236,51,13562,2622,15111,3225
939,95,195,1313,429,0,0,236,170,13562,1599,15111,2198
6668,71,166,83,240,0,0,0,95,1014,4653,1097,4988
95,71,65,83,0,0,0,0,9,1014,0,1097,9
117,71,71,83,83,0,0,0,0,1014,1014,1097,1097
3,71,138,83,1234,0,0,0,20,1014,7139,1097,8393
39,71,12,83,191,0,0,0,0,1014,4068,1097,4259
136,71,147,83,1360,0,0,0,369,1014,24111,1097,25840
187,71,116,83,1328,0,0,0,12,1014,26003,1097,27343
975,71,85,83,1465,0,0,0,28,1014,59905,1097,61398
192,71,191,83,549,0,0,0,149,1014,4630,1097,5328
67,71,130,83,5468,0,0,0,67,1014,30764,1097,36299
15,71,77,83,418,0,0,0,4,1014,6648,1097,7070
1234,71,189,83,60,0,0,0,63,1014,42,1097,165
45,71,170,83,708,0,0,0,97,1014,7484,1097,8289
252,71,86,83,678,0,0,0,22,1014,10547,1097,11247
107,71,142,83,893,0,0,0,0,1014,8380,1097,9273
2,71,152,83,552,0,0,0,51,1014,2622,1097,3225
51,71,129,83,95,0,0,0,5,1014,1281,1097,1381
33,71,95,83,1313,0,0,0,236,1014,13562,1097,15111
80,71,109,83,1704,0,0,0,0,1014,12545,1097,14249
22,71,9,83,0,0,0,0,0,1014,0,1097,0
12,71,72,83,18,0,0,0,0,1014,0,1097,18
24,71,10,83,0,0,0,0,0,1014,0,1097,0
120482,189,166,60,240,0,0,63,95,42,4653,165,4988
16508,189,147,60,1360,0,0,63,369,42,24111,165,25840
16571,189,12,60,191,0,0,63,0,42,4068,165,4259
3522,189,116,60,1328,0,0,63,12,42,26003,165,27343
24285,189,85,60,1465,0,0,63,28,42,59905,165,61398
29311,189,191,60,549,0,0,63,149,42,4630,165,5328
3753,189,130,60,5468,0,0,63,67,42,30764,165,36299
861,189,77,60,418,0,0,63,4,42,6648,165,7070
1360,189,71,60,83,0,0,63,0,42,1014,165,1097
4451,189,170,60,708,0,0,63,97,42,7484,165,8289
622,189,86,60,678,0,0,63,22,42,10547,165,11247
12242,189,142,60,893,0,0,63,0,42,8380,165,9273
1048,189,152,60,552,0,0,63,51,42,2622,165,3225
174,189,129,60,95,0,0,63,5,42,1281,165,1381
133,189,119,60,87,0,0,63,53,42,2257,165,2397
118,189,186,60,392,0,0,63,30,42,2755,165,3177
222,189,95,60,1313,0,0,63,236,42,13562,165,15111
74,189,108,60,110,0,0,63,83,42,362,165,555
531,189,109,60,1704,0,0,63,0,42,12545,165,14249
257,189,182,60,54,0,0,63,71,42,118,165,243
810,189,74,60,50,0,0,63,70,42,23,165,143
455,189,36,60,192,0,0,63,0,42,952,165,1144
156,189,137,60,12,0,0,63,4,42,53,165,69
195,189,138,60,1234,0,0,63,20,42,7139,165,8393
25866,170,166,708,240,0,0,97,95,7484,4653,8289,4988
1409,170,147,708,1360,0,0,97,369,7484,24111,8289,25840
698,170,191,708,549,0,0,97,149,7484,4630,8289,5328
4864,170,195,708,429,0,0,97,170,7484,1599,8289,2198
383,170,86,708,678,0,0,97,22,7484,10547,8289,11247
163,170,12,708,191,0,0,97,0,7484,4068,8289,4259
504,170,116,708,1328,0,0,97,12,7484,26003,8289,27343
1347,170,85,708,1465,0,0,97,28,7484,59905,8289,61398
272,170,130,708,5468,0,0,97,67,7484,30764,8289,36299
96,170,77,708,418,0,0,97,4,7484,6648,8289,7070
28,170,71,708,83,0,0,97,0,7484,1014,8289,1097
4207,170,189,708,60,0,0,97,63,7484,42,8289,165
10,170,142,708,893,0,0,97,0,7484,8380,8289,9273
55,170,152,708,552,0,0,97,51,7484,2622,8289,3225
107,170,129,708,95,0,0,97,5,7484,1281,8289,1381
26,170,119,708,87,0,0,97,53,7484,2257,8289,2397
12,170,186,708,392,0,0,97,30,7484,2755,8289,3177
38,170,95,708,1313,0,0,97,236,7484,13562,8289,15111
66,170,108,708,110,0,0,97,83,7484,362,8289,555
64,170,109,708,1704,0,0,97,0,7484,12545,8289,14249
36,170,182,708,54,0,0,97,71,7484,118,8289,243
47,170,74,708,50,0,0,97,70,7484,23,8289,143
21,170,36,708,192,0,0,97,0,7484,952,8289,1144
3,170,137,708,12,0,0,97,4,7484,53,8289,69
18,170,138,708,1234,0,0,97,20,7484,7139,8289,8393
285,109,12,1704,191,0,0,0,0,12545,4068,14249,4259
21,109,129,1704,95,0,0,0,5,12545,1281,14249,1381
271,109,147,1704,1360,0,0,0,369,12545,24111,14249,25840
170,109,116,1704,1328,0,0,0,12,12545,26003,14249,27343
8678,109,166,1704,240,0,0,0,95,12545,4653,14249,4988
414,109,85,1704,1465,0,0,0,28,12545,59905,14249,61398
527,109,191,1704,549,0,0,0,149,12545,4630,14249,5328
71,109,130,1704,5468,0,0,0,67,12545,30764,14249,36299
27,109,119,1704,87,0,0,0,53,12545,2257,14249,2397
20,109,77,1704,418,0,0,0,4,12545,6648,14249,7070
17,109,95,1704,1313,0,0,0,236,12545,13562,14249,15111
68,109,71,1704,83,0,0,0,0,12545,1014,14249,1097
527,109,189,1704,60,0,0,0,63,12545,42,14249,165
60,109,170,1704,708,0,0,0,97,12545,7484,14249,8289
39,109,108,1704,110,0,0,0,83,12545,362,14249,555
154,109,86,1704,678,0,0,0,22,12545,10547,14249,11247
27,109,74,1704,50,0,0,0,70,12545,23,14249,143
19,109,36,1704,192,0,0,0,0,12545,952,14249,1144
203,109,142,1704,893,0,0,0,0,12545,8380,14249,9273
2,109,137,1704,12,0,0,0,4,12545,53,14249,69
94,109,152,1704,552,0,0,0,51,12545,2622,14249,3225
22,109,138,1704,1234,0,0,0,20,12545,7139,14249,8393
2,86,159,678,4,0,0,22,24,10547,0,11247,28
3,86,199,678,91,0,0,22,0,10547,491,11247,582
1,86,110,678,78,0,0,22,266,10547,4174,11247,4518
3645,86,195,678,429,0,0,22,170,10547,1599,11247,2198
1,86,115,678,170,0,0,22,0,10547,428,11247,598
185,86,158,678,8,0,0,22,28,10547,34,11247,70
3521,86,12,678,191,0,0,22,0,10547,4068,11247,4259
1345,86,147,678,1360,0,0,22,369,10547,24111,11247,25840
874,86,116,678,1328,0,0,22,12,10547,26003,11247,27343
35875,86,166,678,240,0,0,22,95,10547,4653,11247,4988
99,86,85,678,1465,0,0,22,28,10547,59905,11247,61398
6071,86,191,678,549,0,0,22,149,10547,4630,11247,5328
658,86,130,678,5468,0,0,22,67,10547,30764,11247,36299
100,86,77,678,418,0,0,22,4,10547,6648,11247,7070
354,86,71,678,83,0,0,22,0,10547,1014,11247,1097
624,86,189,678,60,0,0,22,63,10547,42,11247,165
433,86,170,678,708,0,0,22,97,10547,7484,11247,8289
1805,86,142,678,893,0,0,22,0,10547,8380,11247,9273
172,86,152,678,552,0,0,22,51,10547,2622,11247,3225
55,86,119,678,87,0,0,22,53,10547,2257,11247,2397
31,86,186,678,392,0,0,22,30,10547,2755,11247,3177
146,86,109,678,1704,0,0,22,0,10547,12545,11247,14249
25,86,182,678,54,0,0,22,71,10547,118,11247,243
153,86,74,678,50,0,0,22,70,10547,23,11247,143
107,86,36,678,192,0,0,22,0,10547,952,11247,1144
3,86,137,678,12,0,0,22,4,10547,53,11247,69
41,86,138,678,1234,0,0,22,20,10547,7139,11247,8393
8,182,12,54,191,0,0,71,0,118,4068,243,4259
28,182,129,54,95,0,0,71,5,118,1281,243,1381
81,182,147,54,1360,0,0,71,369,118,24111,243,25840
82,182,116,54,1328,0,0,71,12,118,26003,243,27343
5362,182,166,54,240,0,0,71,95,118,4653,243,4988
170,182,191,54,549,0,0,71,149,118,4630,243,5328
24,182,130,54,5468,0,0,71,67,118,30764,243,36299
3,182,119,54,87,0,0,71,53,118,2257,243,2397
6,182,77,54,418,0,0,71,4,118,6648,243,7070
11,182,95,54,1313,0,0,71,236,118,13562,243,15111
11,182,71,54,83,0,0,71,0,118,1014,243,1097
286,182,189,54,60,0,0,71,63,118,42,243,165
44,182,170,54,708,0,0,71,97,118,7484,243,8289
7,182,108,54,110,0,0,71,83,118,362,243,555
36,182,86,54,678,0,0,71,22,118,10547,243,11247
5,182,36,54,192,0,0,71,0,118,952,243,1144
73,182,142,54,893,0,0,71,0,118,8380,243,9273
17,182,152,54,552,0,0,71,51,118,2622,243,3225
1,182,138,54,1234,0,0,71,20,118,7139,243,8393
89,182,85,54,1465,0,0,71,28,118,59905,243,61398
57,74,12,50,191,0,0,70,0,23,4068,143,4259
40,74,129,50,95,0,0,70,5,23,1281,143,1381
140,74,147,50,1360,0,0,70,369,23,24111,143,25840
139,74,116,50,1328,0,0,70,12,23,26003,143,27343
8459,74,166,50,240,0,0,70,95,23,4653,143,4988
2291,74,85,50,1465,0,0,70,28,23,59905,143,61398
229,74,191,50,549,0,0,70,149,23,4630,143,5328
96,74,130,50,5468,0,0,70,67,23,30764,143,36299
12,74,119,50,87,0,0,70,53,23,2257,143,2397
1,74,77,50,418,0,0,70,4,23,6648,143,7070
26,74,95,50,1313,0,0,70,236,23,13562,143,15111
4,74,71,50,83,0,0,70,0,23,1014,143,1097
924,74,189,50,60,0,0,70,63,23,42,143,165
48,74,170,50,708,0,0,70,97,23,7484,143,8289
50,74,108,50,110,0,0,70,83,23,362,143,555
38,74,109,50,1704,0,0,70,0,23,12545,143,14249
152,74,86,50,678,0,0,70,22,23,10547,143,11247
16,74,36,50,192,0,0,70,0,23,952,143,1144
74,74,142,50,893,0,0,70,0,23,8380,143,9273
3,74,137,50,12,0,0,70,4,23,53,143,69
22,74,152,50,552,0,0,70,51,23,2622,143,3225
5,74,138,50,1234,0,0,70,20,23,7139,143,8393
0,74,182,50,54,0,0,70,71,23,118,143,243
1240,76,166,115,240,0,0,0,95,633,4653,748,4988
529,76,85,115,1465,0,0,0,28,633,59905,748,61398
285,76,13,115,28,0,0,0,0,633,158,748,186
145,142,12,893,191,0,0,0,0,8380,4068,9273,4259
1,142,147,893,1360,0,0,0,369,8380,24111,9273,25840
832,142,116,893,1328,0,0,0,12,8380,26003,9273,27343
40914,142,166,893,240,0,0,0,95,8380,4653,9273,4988
4104,142,85,893,1465,0,0,0,28,8380,59905,9273,61398
4,142,191,893,549,0,0,0,149,8380,4630,9273,5328
508,142,130,893,5468,0,0,0,67,8380,30764,9273,36299
80,142,77,893,418,0,0,0,4,8380,6648,9273,7070
72,142,71,893,83,0,0,0,0,8380,1014,9273,1097
11590,142,189,893,60,0,0,0,63,8380,42,9273,165
9,142,170,893,708,0,0,0,97,8380,7484,9273,8289
1784,142,86,893,678,0,0,0,22,8380,10547,9273,11247
325,142,129,893,95,0,0,0,5,8380,1281,9273,1381
34,142,119,893,87,0,0,0,53,8380,2257,9273,2397
27,142,186,893,392,0,0,0,30,8380,2755,9273,3177
144,142,95,893,1313,0,0,0,236,8380,13562,9273,15111
125,142,108,893,110,0,0,0,83,8380,362,9273,555
169,142,109,893,1704,0,0,0,0,8380,12545,9273,14249
60,142,182,893,54,0,0,0,71,8380,118,9273,243
99,142,74,893,50,0,0,0,70,8380,23,9273,143
12,142,137,893,12,0,0,0,4,8380,53,9273,69
13,142,138,893,1234,0,0,0,20,8380,7139,9273,8393
3,137,12,12,191,0,0,4,0,53,4068,69,4259
52,137,147,12,1360,0,0,4,369,53,24111,69,25840
27,137,116,12,1328,0,0,4,12,53,26003,69,27343
1650,137,166,12,240,0,0,4,95,53,4653,69,4988
3415,137,85,12,1465,0,0,4,28,53,59905,69,61398
88,137,191,12,549,0,0,4,149,53,4630,69,5328
14,137,130,12,5468,0,0,4,67,53,30764,69,36299
5,137,119,12,87,0,0,4,53,53,2257,69,2397
2,137,77,12,418,0,0,4,4,53,6648,69,7070
156,137,189,12,60,0,0,4,63,53,42,69,165
3,137,170,12,708,0,0,4,97,53,7484,69,8289
5,137,109,12,1704,0,0,4,0,53,12545,69,14249
3,137,86,12,678,0,0,4,22,53,10547,69,11247
1,137,36,12,192,0,0,4,0,53,952,69,1144
6,137,142,12,893,0,0,4,0,53,8380,69,9273
1,137,138,12,1234,0,0,4,20,53,7139,69,8393
7,115,129,170,95,0,0,0,5,428,1281,598,1381
698,115,195,170,429,0,0,0,170,428,1599,598,2198
2,115,86,170,678,0,0,0,22,428,10547,598,11247
57,152,12,552,191,0,0,51,0,2622,4068,3225,4259
1019,152,147,552,1360,0,0,51,369,2622,24111,3225,25840
254,152,116,552,1328,0,0,51,12,2622,26003,3225,27343
