flow,origin,destination,CL_origin,CL_destination,CC_origin,CC_destination,S_origin,S_destination,SC_origin,SC_destination,sum_origin,sum_destination
3862,85,142,28,175,851,6456,143,486,0,0,1022,7117
655,85,152,28,17,851,794,143,28,0,0,1022,839
182,85,119,28,2,851,138,143,48,0,0,1022,188
108,85,186,28,28,851,374,143,13,0,0,1022,415
212,85,95,28,60,851,2405,143,18,0,0,1022,2483
28,85,108,28,71,851,32,143,19,0,0,1022,122
281,85,109,28,228,851,8289,143,191,0,0,1022,8708
1428,85,74,28,32,851,0,143,4,0,0,1022,36
309,85,36,28,9,851,457,143,0,0,0,1022,466
2826,85,137,28,6,851,6,143,0,0,0,1022,12
200,85,138,28,10,851,222,143,20,0,0,1022,252
938,85,135,28,5,851,0,143,0,0,0,1022,5
381,85,76,28,62,851,35,143,0,0,0,1022,97
681,191,170,580,32,4503,4378,147,245,0,0,5230,4655
6467,191,12,580,258,4503,3566,147,0,0,0,5230,3824
1,191,147,580,156,4503,13099,147,1317,0,0,5230,14572
2942,191,116,580,64,4503,320,147,29,0,0,5230,413
111558,191,166,580,10,4503,313,147,538,0,0,5230,861
14456,191,85,580,28,4503,851,147,143,0,0,5230,1022
1298,191,130,580,1480,4503,17664,147,1040,0,0,5230,20184
416,191,77,580,8,4503,246,147,0,0,0,5230,254
162,191,71,580,6,4503,34,147,4,0,0,5230,44
31742,191,189,580,27,4503,5,147,37,0,0,5230,69
5996,191,86,580,158,4503,585,147,75,0,0,5230,818
4,191,142,580,175,4503,6456,147,486,0,0,5230,7117
1,191,152,580,17,4503,794,147,28,0,0,5230,839
614,191,129,580,0,4503,0,147,98,0,0,5230,98
201,191,119,580,2,4503,138,147,48,0,0,5230,188
26,191,186,580,28,4503,374,147,13,0,0,5230,415
514,191,95,580,60,4503,2405,147,18,0,0,5230,2483
217,191,108,580,71,4503,32,147,19,0,0,5230,122
530,191,109,580,228,4503,8289,147,191,0,0,5230,8708
41,191,182,580,1,4503,1,147,12,0,0,5230,14
196,191,74,580,32,4503,0,147,4,0,0,5230,36
61,191,137,580,6,4503,6,147,0,0,0,5230,12
62,191,138,580,10,4503,222,147,20,0,0,5230,252
16,130,201,1480,0,17664,0,1040,113,0,0,20184,113
1061,130,147,1480,156,17664,13099,1040,1317,0,0,20184,14572
1,130,110,1480,172,17664,3385,1040,264,0,0,20184,3821
588,130,195,1480,247,17664,269,1040,43,0,0,20184,559
219,130,170,1480,32,17664,4378,1040,245,0,0,20184,4655
682,130,86,1480,158,17664,585,1040,75,0,0,20184,818
4,130,158,1480,0,17664,0,1040,9,0,0,20184,9
570,130,12,1480,258,17664,3566,1040,0,0,0,20184,3824
2476,130,116,1480,64,17664,320,1040,29,0,0,20184,413
31910,130,166,1480,10,17664,313,1040,538,0,0,20184,861
2785,130,85,1480,28,17664,851,1040,143,0,0,20184,1022
1461,130,191,1480,580,17664,4503,1040,147,0,0,20184,5230
184,130,77,1480,8,17664,246,1040,0,0,0,20184,254
62,130,71,1480,6,17664,34,1040,4,0,0,20184,44
4183,130,189,1480,27,17664,5,1040,37,0,0,20184,69
466,130,142,1480,175,17664,6456,1040,486,0,0,20184,7117
7,130,152,1480,17,17664,794,1040,28,0,0,20184,839
317,130,129,1480,0,17664,0,1040,98,0,0,20184,98
36,130,186,1480,28,17664,374,1040,13,0,0,20184,415
42,130,95,1480,60,17664,2405,1040,18,0,0,20184,2483
117,130,108,1480,71,17664,32,1040,19,0,0,20184,122
162,130,109,1480,228,17664,8289,1040,191,0,0,20184,8708
29,130,182,1480,1,17664,1,1040,12,0,0,20184,14
181,130,74,1480,32,17664,0,1040,4,0,0,20184,36
34,130,36,1480,9,17664,457,1040,0,0,0,20184,466
30,130,137,1480,6,17664,6,1040,0,0,0,20184,12
15,130,138,1480,10,17664,222,1040,20,0,0,20184,252
344,130,18,1480,24,17664,57,1040,0,0,0,20184,81
130,130,88,1480,3,17664,140,1040,259,0,0,20184,402
635,195,159,247,0,269,0,43,3,0,0,559,3
6510,195,201,247,0,269,0,43,113,0,0,559,113
591,195,129,247,0,269,0,43,98,0,0,559,98
2509,195,116,247,64,269,320,43,29,0,0,559,413
957,195,199,247,15,269,129,43,2,0,0,559,146
572,195,130,247,1480,269,17664,43,1040,0,0,559,20184
921,195,110,247,172,269,3385,43,264,0,0,559,3821
415,195,193,247,5,269,0,43,37,0,0,559,42
4662,195,170,247,32,269,4378,43,245,0,0,559,4655
586,195,108,247,71,269,32,43,19,0,0,559,122
3089,195,86,247,158,269,585,43,75,0,0,559,818
1066,195,115,247,0,269,0,43,277,0,0,559,277
8870,195,158,247,0,269,0,43,9,0,0,559,9
504,195,95,247,60,269,2405,43,18,0,0,559,2483
4498,195,166,247,10,269,313,43,538,0,0,559,861
348,195,43,247,0,269,0,43,0,0,0,559,0
202,195,160,247,0,269,0,43,0,0,0,559,0
0,186,187,28,0,374,0,13,19,0,0,415,19
8,186,12,28,258,374,3566,13,0,0,0,415,3824
19,186,129,28,0,374,0,13,98,0,0,415,98
14,186,147,28,156,374,13099,13,1317,0,0,415,14572
46,186,116,28,64,374,320,13,29,0,0,415,413
2288,186,166,28,10,374,313,13,538,0,0,415,861
108,186,85,28,28,374,851,13,143,0,0,415,1022
33,186,191,28,580,374,4503,13,147,0,0,415,5230
21,186,130,28,1480,374,17664,13,1040,0,0,415,20184
20,186,77,28,8,374,246,13,0,0,0,415,254
11,186,95,28,60,374,2405,13,18,0,0,415,2483
145,186,189,28,27,374,5,13,37,0,0,415,69
8,186,170,28,32,374,4378,13,245,0,0,415,4655
50,186,86,28,158,374,585,13,75,0,0,415,818
2,186,142,28,175,374,6456,13,486,0,0,415,7117
4,186,152,28,17,374,794,13,28,0,0,415,839
7,186,138,28,10,374,222,13,20,0,0,415,252
9,186,9,28,0,374,0,13,0,0,0,415,0
198,186,13,28,0,374,0,13,2,0,0,415,2
102,95,12,60,258,2405,3566,18,0,0,0,2483,3824
247,95,147,60,156,2405,13099,18,1317,0,0,2483,14572
107,95,116,60,64,2405,320,18,29,0,0,2483,413
2777,95,166,60,10,2405,313,18,538,0,0,2483,861
210,95,85,60,28,2405,851,18,143,0,0,2483,1022
504,95,191,60,580,2405,4503,18,147,0,0,2483,5230
54,95,130,60,1480,2405,17664,18,1040,0,0,2483,20184
17,95,119,60,2,2405,138,18,48,0,0,2483,188
26,95,77,60,8,2405,246,18,0,0,0,2483,254
9,95,186,60,28,2405,374,18,13,0,0,2483,415
54,95,71,60,6,2405,34,18,4,0,0,2483,44
374,95,189,60,27,2405,5,18,37,0,0,2483,69
71,95,170,60,32,2405,4378,18,245,0,0,2483,4655
3,95,108,60,71,2405,32,18,19,0,0,2483,122
11,95,109,60,228,2405,8289,18,191,0,0,2483,8708
7,95,182,60,1,2405,1,18,12,0,0,2483,14
21,95,74,60,32,2405,0,18,4,0,0,2483,36
12,95,36,60,9,2405,457,18,0,0,0,2483,466
311,95,142,60,175,2405,6456,18,486,0,0,2483,7117
2,95,137,60,6,2405,6,18,0,0,0,2483,12
26,95,152,60,17,2405,794,18,28,0,0,2483,839
6,95,138,60,10,2405,222,18,20,0,0,2483,252
553,95,195,60,247,2405,269,18,43,0,0,2483,559
53,71,65,6,0,34,0,4,0,0,0,44,0
32,71,12,6,258,34,3566,4,0,0,0,44,3824
175,71,147,6,156,34,13099,4,1317,0,0,44,14572
145,71,116,6,64,34,320,4,29,0,0,44,413
8737,71,166,6,10,34,313,4,538,0,0,44,861
1252,71,85,6,28,34,851,4,143,0,0,44,1022
128,71,191,6,580,34,4503,4,147,0,0,44,5230
42,71,130,6,1480,34,17664,4,1040,0,0,44,20184
15,71,77,6,8,34,246,4,0,0,0,44,254
2098,71,189,6,27,34,5,4,37,0,0,44,69
21,71,170,6,32,34,4378,4,245,0,0,44,4655
276,71,86,6,158,34,585,4,75,0,0,44,818
144,71,142,6,175,34,6456,4,486,0,0,44,7117
12,71,152,6,17,34,794,4,28,0,0,44,839
92,71,129,6,0,34,0,4,98,0,0,44,98
1,71,186,6,28,34,374,4,13,0,0,44,415
30,71,95,6,60,34,2405,4,18,0,0,44,2483
60,71,109,6,228,34,8289,4,191,0,0,44,8708
2,71,137,6,6,34,6,4,0,0,0,44,12
1,71,138,6,10,34,222,4,20,0,0,44,252
17,71,9,6,0,34,0,4,0,0,0,44,0
18,71,72,6,0,34,0,4,0,0,0,44,0
35,71,10,6,0,34,0,4,0,0,0,44,0
17130,189,12,27,258,5,3566,37,0,0,0,69,3824
16499,189,147,27,156,5,13099,37,1317,0,0,69,14572
3927,189,116,27,64,5,320,37,29,0,0,69,413
115912,189,166,27,10,5,313,37,538,0,0,69,861
22607,189,85,27,28,5,851,37,143,0,0,69,1022
31683,189,191,27,580,5,4503,37,147,0,0,69,5230
3981,189,130,27,1480,5,17664,37,1040,0,0,69,20184
837,189,77,27,8,5,246,37,0,0,0,69,254
1920,189,71,27,6,5,34,37,4,0,0,69,44
5711,189,170,27,32,5,4378,37,245,0,0,69,4655
478,189,86,27,158,5,585,37,75,0,0,69,818
12859,189,142,27,175,5,6456,37,486,0,0,69,7117
823,189,152,27,17,5,794,37,28,0,0,69,839
211,189,129,27,0,5,0,37,98,0,0,69,98
140,189,119,27,2,5,138,37,48,0,0,69,188
126,189,186,27,28,5,374,37,13,0,0,69,415
277,189,95,27,60,5,2405,37,18,0,0,69,2483
78,189,108,27,71,5,32,37,19,0,0,69,122
455,189,109,27,228,5,8289,37,191,0,0,69,8708
124,189,182,27,1,5,1,37,12,0,0,69,14
1027,189,74,27,32,5,0,37,4,0,0,69,36
455,189,36,27,9,5,457,37,0,0,0,69,466
110,189,137,27,6,5,6,37,0,0,0,69,12
222,189,138,27,10,5,222,37,20,0,0,69,252
9,170,201,32,0,4378,0,245,113,0,0,4655,113
1014,170,147,32,156,4378,13099,245,1317,0,0,4655,14572
406,170,116,32,64,4378,320,245,29,0,0,4655,413
671,170,191,32,580,4378,4503,245,147,0,0,4655,5230
204,170,130,32,1480,4378,17664,245,1040,0,0,4655,20184
5833,170,195,32,247,4378,269,245,43,0,0,4655,559
17,170,158,32,0,4378,0,245,9,0,0,4655,9
118,170,12,32,258,4378,3566,245,0,0,0,4655,3824
29081,170,166,32,10,4378,313,245,538,0,0,4655,861
1301,170,85,32,28,4378,851,245,143,0,0,4655,1022
146,170,77,32,8,4378,246,245,0,0,0,4655,254
21,170,71,32,6,4378,34,245,4,0,0,4655,44
6203,170,189,32,27,4378,5,245,37,0,0,4655,69
461,170,86,32,158,4378,585,245,75,0,0,4655,818
4,170,142,32,175,4378,6456,245,486,0,0,4655,7117
34,170,152,32,17,4378,794,245,28,0,0,4655,839
209,170,129,32,0,4378,0,245,98,0,0,4655,98
39,170,119,32,2,4378,138,245,48,0,0,4655,188
5,170,186,32,28,4378,374,245,13,0,0,4655,415
55,170,95,32,60,4378,2405,245,18,0,0,4655,2483
55,170,108,32,71,4378,32,245,19,0,0,4655,122
121,170,109,32,228,4378,8289,245,191,0,0,4655,8708
39,170,182,32,1,4378,1,245,12,0,0,4655,14
73,170,74,32,32,4378,0,245,4,0,0,4655,36
16,170,36,32,9,4378,457,245,0,0,0,4655,466
9,170,137,32,6,4378,6,245,0,0,0,4655,12
7,170,138,32,10,4378,222,245,20,0,0,4655,252
223,109,12,228,258,8289,3566,191,0,0,0,8708,3824
39,109,129,228,0,8289,0,191,98,0,0,8708,98
541,109,147,228,156,8289,13099,191,1317,0,0,8708,14572
183,109,116,228,64,8289,320,191,29,0,0,8708,413
7933,109,166,228,10,8289,313,191,538,0,0,8708,861
308,109,85,228,28,8289,851,191,143,0,0,8708,1022
711,109,191,228,580,8289,4503,191,147,0,0,8708,5230
163,109,130,228,1480,8289,17664,191,1040,0,0,8708,20184
45,109,119,228,2,8289,138,191,48,0,0,8708,188
63,109,77,228,8,8289,246,191,0,0,0,8708,254
5,109,95,228,60,8289,2405,191,18,0,0,8708,2483
99,109,71,228,6,8289,34,191,4,0,0,8708,44
616,109,189,228,27,8289,5,191,37,0,0,8708,69
94,109,170,228,32,8289,4378,191,245,0,0,8708,4655
18,109,108,228,71,8289,32,191,19,0,0,8708,122
116,109,86,228,158,8289,585,191,75,0,0,8708,818
43,109,74,228,32,8289,0,191,4,0,0,8708,36
52,109,36,228,9,8289,457,191,0,0,0,8708,466
366,109,142,228,175,8289,6456,191,486,0,0,8708,7117
4,109,137,228,6,8289,6,191,0,0,0,8708,12
85,109,152,228,17,8289,794,191,28,0,0,8708,839
24,109,138,228,10,8289,222,191,20,0,0,8708,252
1,86,159,158,0,585,0,75,3,0,0,818,3
5,86,201,158,0,585,0,75,113,0,0,818,113
672,86,130,158,1480,585,17664,75,1040,0,0,818,20184
7,86,110,158,172,585,3385,75,264,0,0,818,3821
3243,86,195,158,247,585,269,75,43,0,0,818,559
353,86,170,158,32,585,4378,75,245,0,0,818,4655
1,86,115,158,0,585,0,75,277,0,0,818,277
310,86,158,158,0,585,0,75,9,0,0,818,9
2427,86,12,158,258,585,3566,75,0,0,0,818,3824
1983,86,147,158,156,585,13099,75,1317,0,0,818,14572
801,86,116,158,64,585,320,75,29,0,0,818,413
37005,86,166,158,10,585,313,75,538,0,0,818,861
6383,86,191,158,580,585,4503,75,147,0,0,818,5230
170,86,77,158,8,585,246,75,0,0,0,818,254
248,86,71,158,6,585,34,75,4,0,0,818,44
509,86,189,158,27,585,5,75,37,0,0,818,69
1661,86,142,158,175,585,6456,75,486,0,0,818,7117
171,86,152,158,17,585,794,75,28,0,0,818,839
60,86,85,158,28,585,851,75,143,0,0,818,1022
30,86,119,158,2,585,138,75,48,0,0,818,188
41,86,186,158,28,585,374,75,13,0,0,818,415
99,86,109,158,228,585,8289,75,191,0,0,818,8708
8,86,182,158,1,585,1,75,12,0,0,818,14
106,86,74,158,32,585,0,75,4,0,0,818,36
54,86,36,158,9,585,457,75,0,0,0,818,466
77,86,138,158,10,585,222,75,20,0,0,818,252
9,182,12,1,258,1,3566,12,0,0,0,14,3824
14,182,129,1,0,1,0,12,98,0,0,14,98
48,182,147,1,156,1,13099,12,1317,0,0,14,14572
59,182,116,1,64,1,320,12,29,0,0,14,413
4739,182,166,1,10,1,313,12,538,0,0,14,861
57,182,191,1,580,1,4503,12,147,0,0,14,5230
28,182,130,1,1480,1,17664,12,1040,0,0,14,20184
11,182,119,1,2,1,138,12,48,0,0,14,188
11,182,77,1,8,1,246,12,0,0,0,14,254
10,182,95,1,60,1,2405,12,18,0,0,14,2483
24,182,71,1,6,1,34,12,4,0,0,14,44
109,182,189,1,27,1,5,12,37,0,0,14,69
34,182,170,1,32,1,4378,12,245,0,0,14,4655
7,182,108,1,71,1,32,12,19,0,0,14,122
12,182,86,1,158,1,585,12,75,0,0,14,818
13,182,36,1,9,1,457,12,0,0,0,14,466
41,182,142,1,175,1,6456,12,486,0,0,14,7117
10,182,152,1,17,1,794,12,28,0,0,14,839
83,74,12,32,258,0,3566,4,0,0,0,36,3824
33,74,129,32,0,0,0,4,98,0,0,36,98
151,74,147,32,156,0,13099,4,1317,0,0,36,14572
191,74,116,32,64,0,320,4,29,0,0,36,413
9609,74,166,32,10,0,313,4,538,0,0,36,861
1531,74,85,32,28,0,851,4,143,0,0,36,1022
226,74,191,32,580,0,4503,4,147,0,0,36,5230
123,74,130,32,1480,0,17664,4,1040,0,0,36,20184
23,74,119,32,2,0,138,4,48,0,0,36,188
35,74,77,32,8,0,246,4,0,0,0,36,254
25,74,95,32,60,0,2405,4,18,0,0,36,2483
35,74,71,32,6,0,34,4,4,0,0,36,44
933,74,189,32,27,0,5,4,37,0,0,36,69
69,74,170,32,32,0,4378,4,245,0,0,36,4655
40,74,108,32,71,0,32,4,19,0,0,36,122
33,74,109,32,228,0,8289,4,191,0,0,36,8708
112,74,86,32,158,0,585,4,75,0,0,36,818
19,74,36,32,9,0,457,4,0,0,0,36,466
161,74,142,32,175,0,6456,4,486,0,0,36,7117
4,74,137,32,6,0,6,4,0,0,0,36,12
31,74,152,32,17,0,794,4,28,0,0,36,839
12,74,138,32,10,0,222,4,20,0,0,36,252
1282,76,166,62,10,35,313,0,538,0,0,97,861
430,76,85,62,28,35,851,0,143,0,0,97,1022
328,76,13,62,0,35,0,0,2,0,0,97,2
143,142,12,175,258,6456,3566,486,0,0,0,7117,3824
1,142,147,175,156,6456,13099,486,1317,0,0,7117,14572
810,142,116,175,64,6456,320,486,29,0,0,7117,413
53186,142,166,175,10,6456,313,486,538,0,0,7117,861
4398,142,85,175,28,6456,851,486,143,0,0,7117,1022
6,142,191,175,580,6456,4503,486,147,0,0,7117,5230
411,142,130,175,1480,6456,17664,486,1040,0,0,7117,20184
46,142,77,175,8,6456,246,486,0,0,0,7117,254
79,142,71,175,6,6456,34,486,4,0,0,7117,44
12725,142,189,175,27,6456,5,486,37,0,0,7117,69
4,142,170,175,32,6456,4378,486,245,0,0,7117,4655
1525,142,86,175,158,6456,585,486,75,0,0,7117,818
453,142,129,175,0,6456,0,486,98,0,0,7117,98
17,142,119,175,2,6456,138,486,48,0,0,7117,188
16,142,186,175,28,6456,374,486,13,0,0,7117,415
335,142,95,175,60,6456,2405,486,18,0,0,7117,2483
203,142,108,175,71,6456,32,486,19,0,0,7117,122
242,142,109,175,228,6456,8289,486,191,0,0,7117,8708
56,142,182,175,1,6456,1,486,12,0,0,7117,14
166,142,74,175,32,6456,0,486,4,0,0,7117,36
6,142,137,175,6,6456,6,486,0,0,0,7117,12
10,142,138,175,10,6456,222,486,20,0,0,7117,252
1,137,12,6,258,6,3566,0,0,0,0,12,3824
28,137,147,6,156,6,13099,0,1317,0,0,12,14572
19,137,116,6,64,6,320,0,29,0,0,12,413
1830,137,166,6,10,6,313,0,538,0,0,12,861
3224,137,85,6,28,6,851,0,143,0,0,12,1022
73,137,191,6,580,6,4503,0,147,0,0,12,5230
13,137,130,6,1480,6,17664,0,1040,0,0,12,20184
5,137,119,6,2,6,138,0,48,0,0,12,188
9,137,77,6,8,6,246,0,0,0,0,12,254
2,137,186,6,28,6,374,0,13,0,0,12,415
151,137,189,6,27,6,5,0,37,0,0,12,69
5,137,170,6,32,6,4378,0,245,0,0,12,4655
2,137,109,6,228,6,8289,0,191,0,0,12,8708
10,137,142,6,175,6,6456,0,486,0,0,12,7117
2,137,152,6,17,6,794,0,28,0,0,12,839
1481,115,195,0,247,0,269,277,43,0,0,277,559
99,152,12,17,258,794,3566,28,0,0,0,839,3824
215,152,116,17,64,794,320,28,29,0,0,839,413
13933,152,166,17,10,794,313,28,538,0,0,839,861
600,152,85,17,28,794,851,28,143,0,0,839,1022
1,152,191,17,580,794,4503,28,147,0,0,839,5230
10,152,130,17,1480,794,17664,28,1040,0,0,839,20184
110,152,77,17,8,794,246,28,0,0,0,839,254
7,152,71,17,6,794,34,28,4,0,0,839,44
904,152,189,17,27,794,5,28,37,0,0,839,69
39,152,170,17,32,794,4378,28,245,0,0,839,4655
158,152,86,17,158,794,585,28,75,0,0,839,818
1,152,142,17,175,794,6456,28,486,0,0,839,7117
67,152,129,17,0,794,0,28,98,0,0,839,98
3,152,119,17,2,794,138,28,48,0,0,839,188
40,152,95,17,60,794,2405,28,18,0,0,839,2483
46,152,108,17,71,794,32,28,19,0,0,839,122
65,152,109,17,228,794,8289,28,191,0,0,839,8708
10,152,182,17,1,794,1,28,12,0,0,839,14
46,152,74,17,32,794,0,28,4,0,0,839,36
1,152,137,17,6,794,6,28,0,0,0,839,12
7,152,138,17,10,794,222,28,20,0,0,839,252
614,152,147,17,156,794,13099,28,1317,0,0,839,14572
0,138,64,10,0,222,0,20,0,0,0,252,0
0,138,1,10,0,222,0,20,0,0,0,252,0
637,138,67,10,0,222,0,20,10,0,0,252,10
4,138,30,10,0,222,0,20,0,0,0,252,0
0,138,65,10,0,222,0,20,0,0,0,252,0
393,138,0,10,0,222,0,20,1,0,0,252,1
344,138,85,10,28,222,851,20,143,0,0,252,1022
32,138,13,10,0,222,0,20,2,0,0,252,2
35,138,66,10,5,222,0,20,14,0,0,252,19
0,138,187,10,0,222,0,20,19,0,0,252,19
7,138,12,10,258,222,3566,20,0,0,0,252,3824
30,138,129,10,0,222,0,20,98,0,0,252,98
96,138,147,10,156,222,13099,20,1317,0,0,252,14572
100,138,116,10,64,222,320,20,29,0,0,252,413
1568,138,166,10,10,222,313,20,538,0,0,252,861
78,138,191,10,580,222,4503,20,147,0,0,252,5230
41,138,130,10,1480,222,17664,20,1040,0,0,252,20184
42,138,119,10,2,222,138,20,48,0,0,252,188
6,138,77,10,8,222,246,20,0,0,0,252,254
