flow,origin,destination,CL_origin,CL_destination,CC_origin,CC_destination,S_origin,S_destination,SC_origin,SC_destination,sum_origin,sum_destination
303,147,41,1325,17,0,0,524,0,30074,108,31923,125
1574,116,12,916,305,0,0,42,0,25285,5050,26243,5355
2104,116,147,916,1325,0,0,42,524,25285,30074,26243,31923
42196,116,166,916,277,0,0,42,173,25285,5660,26243,6110
3254,116,85,916,1363,0,0,42,67,25285,59535,26243,60965
3870,116,191,916,648,0,0,42,214,25285,5650,26243,6512
2978,116,130,916,6184,0,0,42,72,25285,38486,26243,44742
864,116,77,916,367,0,0,42,0,25285,6350,26243,6717
135,116,71,916,81,0,0,42,3,25285,1263,26243,1347
3970,116,189,916,72,0,0,42,70,25285,54,26243,196
380,116,170,916,706,0,0,42,121,25285,9458,26243,10285
766,116,86,916,716,0,0,42,221,25285,11792,26243,12729
898,116,142,916,1062,0,0,42,0,25285,10436,26243,11498
272,116,152,916,616,0,0,42,131,25285,3207,26243,3954
286,116,129,916,91,0,0,42,147,25285,1296,26243,1534
26,116,186,916,427,0,0,42,35,25285,3427,26243,3889
114,116,95,916,1345,0,0,42,295,25285,16774,26243,18414
159,116,108,916,117,0,0,42,148,25285,245,26243,510
214,116,109,916,1946,0,0,42,0,25285,15681,26243,17627
78,116,182,916,54,0,0,42,70,25285,101,26243,225
146,116,74,916,51,0,0,42,73,25285,12,26243,136
96,116,36,916,233,0,0,42,0,25285,1184,26243,1417
25,116,137,916,12,0,0,42,5,25285,64,26243,81
59,116,138,916,950,0,0,42,49,25285,7643,26243,8642
1705,116,18,916,195,0,0,42,0,25285,2761,26243,2956
2322,116,195,916,491,0,0,42,204,25285,2159,26243,2854
35292,166,12,277,305,0,0,173,0,5660,5050,6110,5355
64691,166,147,277,1325,0,0,173,524,5660,30074,6110,31923
0,166,43,277,0,0,0,173,8,5660,0,6110,8
0,166,135,277,19,0,0,173,1,5660,13,6110,33
850,166,67,277,4,0,0,173,28,5660,21,6110,53
6147,166,71,277,81,0,0,173,3,5660,1263,6110,1347
126359,166,189,277,72,0,0,173,70,5660,54,6110,196
23436,166,170,277,706,0,0,173,121,5660,9458,6110,10285
463,166,66,277,54,0,0,173,2,5660,626,6110,682
79813,166,191,277,648,0,0,173,214,5660,5650,6110,6512
41773,166,116,277,916,0,0,173,42,5660,25285,6110,26243
99488,166,85,277,1363,0,0,173,67,5660,59535,6110,60965
30545,166,130,277,6184,0,0,173,72,5660,38486,6110,44742
12830,166,77,277,367,0,0,173,0,5660,6350,6110,6717
36233,166,86,277,716,0,0,173,221,5660,11792,6110,12729
38761,166,142,277,1062,0,0,173,0,5660,10436,6110,11498
12188,166,152,277,616,0,0,173,131,5660,3207,6110,3954
13251,166,129,277,91,0,0,173,147,5660,1296,6110,1534
5669,166,119,277,86,0,0,173,56,5660,2375,6110,2517
3043,166,186,277,427,0,0,173,35,5660,3427,6110,3889
3801,166,95,277,1345,0,0,173,295,5660,16774,6110,18414
7487,166,108,277,117,0,0,173,148,5660,245,6110,510
8885,166,109,277,1946,0,0,173,0,5660,15681,6110,17627
4739,166,182,277,54,0,0,173,70,5660,101,6110,225
7847,166,74,277,51,0,0,173,73,5660,12,6110,136
4743,166,36,277,233,0,0,173,0,5660,1184,6110,1417
1242,166,137,277,12,0,0,173,5,5660,64,6110,81
2255,166,138,277,950,0,0,173,49,5660,7643,6110,8642
3642,166,18,277,195,0,0,173,0,5660,2761,6110,2956
3541,166,158,277,10,0,0,173,35,5660,39,6110,84
4532,166,195,277,491,0,0,173,204,5660,2159,6110,2854
570,166,0,277,0,0,0,173,55,5660,0,6110,55
1228,166,61,277,15,0,0,173,0,5660,26,6110,41
398,166,201,277,150,0,0,173,0,5660,1300,6110,1450
577,166,89,277,15,0,0,173,0,5660,2105,6110,2120
1280,166,110,277,92,0,0,173,353,5660,5152,6110,5597
54,166,133,277,0,0,0,173,12,5660,0,6110,12
417,166,153,277,310,0,0,173,122,5660,2226,6110,2658
1323,166,76,277,152,0,0,173,0,5660,763,6110,915
978,166,73,277,200,0,0,173,0,5660,872,6110,1072
100923,85,166,1363,277,0,0,67,173,59535,5660,60965,6110
30,85,43,1363,0,0,0,67,8,59535,0,60965,8
622,85,158,1363,10,0,0,67,35,59535,39,60965,84
111,85,15,1363,5,0,0,67,0,59535,63,60965,68
12183,85,12,1363,305,0,0,67,0,59535,5050,60965,5355
8112,85,147,1363,1325,0,0,67,524,59535,30074,60965,31923
3089,85,116,1363,916,0,0,67,42,59535,25285,60965,26243
10689,85,191,1363,648,0,0,67,214,59535,5650,60965,6512
2108,85,130,1363,6184,0,0,67,72,59535,38486,60965,44742
475,85,77,1363,367,0,0,67,0,59535,6350,60965,6717
747,85,71,1363,81,0,0,67,3,59535,1263,60965,1347
25045,85,189,1363,72,0,0,67,70,59535,54,60965,196
1062,85,170,1363,706,0,0,67,121,59535,9458,60965,10285
117,85,86,1363,716,0,0,67,221,59535,11792,60965,12729
3274,85,142,1363,1062,0,0,67,0,59535,10436,60965,11498
620,85,152,1363,616,0,0,67,131,59535,3207,60965,3954
169,85,119,1363,86,0,0,67,56,59535,2375,60965,2517
110,85,186,1363,427,0,0,67,35,59535,3427,60965,3889
281,85,95,1363,1345,0,0,67,295,59535,16774,60965,18414
45,85,108,1363,117,0,0,67,148,59535,245,60965,510
376,85,109,1363,1946,0,0,67,0,59535,15681,60965,17627
1787,85,74,1363,51,0,0,67,73,59535,12,60965,136
217,85,36,1363,233,0,0,67,0,59535,1184,60965,1417
3093,85,137,1363,12,0,0,67,5,59535,64,60965,81
166,85,138,1363,950,0,0,67,49,59535,7643,60965,8642
1072,85,135,1363,19,0,0,67,1,59535,13,60965,33
330,85,76,1363,152,0,0,67,0,59535,763,60965,915
606,191,170,648,706,0,0,214,121,5650,9458,6512,10285
80573,191,166,648,277,0,0,214,173,5650,5660,6512,6110
5336,191,12,648,305,0,0,214,0,5650,5050,6512,5355
4,191,147,648,1325,0,0,214,524,5650,30074,6512,31923
3864,191,116,648,916,0,0,214,42,5650,25285,6512,26243
10693,191,85,648,1363,0,0,214,67,5650,59535,6512,60965
930,191,130,648,6184,0,0,214,72,5650,38486,6512,44742
246,191,77,648,367,0,0,214,0,5650,6350,6512,6717
86,191,71,648,81,0,0,214,3,5650,1263,6512,1347
26316,191,189,648,72,0,0,214,70,5650,54,6512,196
5555,191,86,648,716,0,0,214,221,5650,11792,6512,12729
4,191,142,648,1062,0,0,214,0,5650,10436,6512,11498
3,191,152,648,616,0,0,214,131,5650,3207,6512,3954
477,191,129,648,91,0,0,214,147,5650,1296,6512,1534
204,191,119,648,86,0,0,214,56,5650,2375,6512,2517
34,191,186,648,427,0,0,214,35,5650,3427,6512,3889
313,191,95,648,1345,0,0,214,295,5650,16774,6512,18414
168,191,108,648,117,0,0,214,148,5650,245,6512,510
420,191,109,648,1946,0,0,214,0,5650,15681,6512,17627
69,191,182,648,54,0,0,214,70,5650,101,6512,225
337,191,74,648,51,0,0,214,73,5650,12,6512,136
68,191,137,648,12,0,0,214,5,5650,64,6512,81
89,191,138,648,950,0,0,214,49,5650,7643,6512,8642
36,191,37,648,0,0,0,214,282,5650,0,6512,282
315,130,195,6184,491,0,0,72,204,38486,2159,44742,2854
376,130,12,6184,305,0,0,72,0,38486,5050,44742,5355
924,130,147,6184,1325,0,0,72,524,38486,30074,44742,31923
2932,130,116,6184,916,0,0,72,42,38486,25285,44742,26243
30176,130,166,6184,277,0,0,72,173,38486,5660,44742,6110
2213,130,85,6184,1363,0,0,72,67,38486,59535,44742,60965
961,130,191,6184,648,0,0,72,214,38486,5650,44742,6512
209,130,77,6184,367,0,0,72,0,38486,6350,44742,6717
76,130,71,6184,81,0,0,72,3,38486,1263,44742,1347
3599,130,189,6184,72,0,0,72,70,38486,54,44742,196
265,130,170,6184,706,0,0,72,121,38486,9458,44742,10285
513,130,86,6184,716,0,0,72,221,38486,11792,44742,12729
346,130,142,6184,1062,0,0,72,0,38486,10436,44742,11498
3,130,152,6184,616,0,0,72,131,38486,3207,44742,3954
249,130,129,6184,91,0,0,72,147,38486,1296,44742,1534
39,130,186,6184,427,0,0,72,35,38486,3427,44742,3889
65,130,95,6184,1345,0,0,72,295,38486,16774,44742,18414
111,130,108,6184,117,0,0,72,148,38486,245,44742,510
94,130,109,6184,1946,0,0,72,0,38486,15681,44742,17627
32,130,182,6184,54,0,0,72,70,38486,101,44742,225
98,130,74,6184,51,0,0,72,73,38486,12,44742,136
44,130,36,6184,233,0,0,72,0,38486,1184,44742,1417
13,130,137,6184,12,0,0,72,5,38486,64,44742,81
16,130,138,6184,950,0,0,72,49,38486,7643,44742,8642
514,130,18,6184,195,0,0,72,0,38486,2761,44742,2956
129,130,88,6184,145,0,0,72,918,38486,8856,44742,9919
396,195,159,491,5,0,0,204,30,2159,0,2854,35
8131,195,201,491,150,0,0,204,0,2159,1300,2854,1450
617,195,129,491,91,0,0,204,147,2159,1296,2854,1534
779,195,43,491,0,0,0,204,8,2159,0,2854,8
1738,195,199,491,109,0,0,204,0,2159,549,2854,658
299,195,130,491,6184,0,0,204,72,2159,38486,2854,44742
1325,195,110,491,92,0,0,204,353,2159,5152,2854,5597
510,195,193,491,5,0,0,204,551,2159,20,2854,576
4081,195,170,491,706,0,0,204,121,2159,9458,2854,10285
714,195,108,491,117,0,0,204,148,2159,245,2854,510
3594,195,86,491,716,0,0,204,221,2159,11792,2854,12729
459,195,115,491,411,0,0,204,39,2159,510,2854,960
10461,195,158,491,10,0,0,204,35,2159,39,2854,84
2273,195,116,491,916,0,0,204,42,2159,25285,2854,26243
867,195,95,491,1345,0,0,204,295,2159,16774,2854,18414
4851,195,166,491,277,0,0,204,173,2159,5660,2854,6110
183,195,160,491,0,0,0,204,0,2159,0,2854,0
0,186,187,427,21,0,0,35,67,3427,65,3889,153
3,186,12,427,305,0,0,35,0,3427,5050,3889,5355
15,186,129,427,91,0,0,35,147,3427,1296,3889,1534
11,186,147,427,1325,0,0,35,524,3427,30074,3889,31923
31,186,116,427,916,0,0,35,42,3427,25285,3889,26243
2956,186,166,427,277,0,0,35,173,3427,5660,3889,6110
120,186,85,427,1363,0,0,35,67,3427,59535,3889,60965
30,186,191,427,648,0,0,35,214,3427,5650,3889,6512
30,186,130,427,6184,0,0,35,72,3427,38486,3889,44742
17,186,95,427,1345,0,0,35,295,3427,16774,3889,18414
119,186,189,427,72,0,0,35,70,3427,54,3889,196
14,186,170,427,706,0,0,35,121,3427,9458,3889,10285
34,186,86,427,716,0,0,35,221,3427,11792,3889,12729
15,186,142,427,1062,0,0,35,0,3427,10436,3889,11498
24,186,152,427,616,0,0,35,131,3427,3207,3889,3954
2,186,138,427,950,0,0,35,49,3427,7643,3889,8642
20,186,9,427,0,0,0,35,0,3427,0,3889,0
110,186,13,427,26,0,0,35,0,3427,237,3889,263
35,95,12,1345,305,0,0,295,0,16774,5050,18414,5355
163,95,147,1345,1325,0,0,295,524,16774,30074,18414,31923
144,95,116,1345,916,0,0,295,42,16774,25285,18414,26243
4019,95,166,1345,277,0,0,295,173,16774,5660,18414,6110
288,95,85,1345,1363,0,0,295,67,16774,59535,18414,60965
345,95,191,1345,648,0,0,295,214,16774,5650,18414,6512
94,95,130,1345,6184,0,0,295,72,16774,38486,18414,44742
26,95,119,1345,86,0,0,295,56,16774,2375,18414,2517
29,95,77,1345,367,0,0,295,0,16774,6350,18414,6717
13,95,186,1345,427,0,0,295,35,16774,3427,18414,3889
39,95,71,1345,81,0,0,295,3,16774,1263,18414,1347
349,95,189,1345,72,0,0,295,70,16774,54,18414,196
37,95,170,1345,706,0,0,295,121,16774,9458,18414,10285
9,95,108,1345,117,0,0,295,148,16774,245,18414,510
20,95,109,1345,1946,0,0,295,0,16774,15681,18414,17627
11,95,182,1345,54,0,0,295,70,16774,101,18414,225
13,95,74,1345,51,0,0,295,73,16774,12,18414,136
5,95,36,1345,233,0,0,295,0,16774,1184,18414,1417
115,95,142,1345,1062,0,0,295,0,16774,10436,18414,11498
2,95,137,1345,12,0,0,295,5,16774,64,18414,81
33,95,152,1345,616,0,0,295,131,16774,3207,18414,3954
4,95,138,1345,950,0,0,295,49,16774,7643,18414,8642
831,95,195,1345,491,0,0,295,204,16774,2159,18414,2854
6314,71,166,81,277,0,0,3,173,1263,5660,1347,6110
79,71,65,81,0,0,0,3,0,1263,0,1347,0
36,71,71,81,81,0,0,3,3,1263,1263,1347,1347
2,71,66,81,54,0,0,3,2,1263,626,1347,682
34,71,12,81,305,0,0,3,0,1263,5050,1347,5355
82,71,147,81,1325,0,0,3,524,1263,30074,1347,31923
140,71,116,81,916,0,0,3,42,1263,25285,1347,26243
812,71,85,81,1363,0,0,3,67,1263,59535,1347,60965
120,71,191,81,648,0,0,3,214,1263,5650,1347,6512
79,71,130,81,6184,0,0,3,72,1263,38486,1347,44742
18,71,77,81,367,0,0,3,0,1263,6350,1347,6717
793,71,189,81,72,0,0,3,70,1263,54,1347,196
28,71,170,81,706,0,0,3,121,1263,9458,1347,10285
210,71,86,81,716,0,0,3,221,1263,11792,1347,12729
120,71,142,81,1062,0,0,3,0,1263,10436,1347,11498
3,71,152,81,616,0,0,3,131,1263,3207,1347,3954
34,71,129,81,91,0,0,3,147,1263,1296,1347,1534
26,71,95,81,1345,0,0,3,295,1263,16774,1347,18414
73,71,109,81,1946,0,0,3,0,1263,15681,1347,17627
29,71,9,81,0,0,0,3,0,1263,0,1347,0
21,71,72,81,0,0,0,3,0,1263,0,1347,0
26,71,10,81,0,0,0,3,0,1263,0,1347,0
126433,189,166,72,277,0,0,70,173,54,5660,196,6110
25316,189,85,72,1363,0,0,70,67,54,59535,196,60965
14337,189,12,72,305,0,0,70,0,54,5050,196,5355
15421,189,147,72,1325,0,0,70,524,54,30074,196,31923
4180,189,116,72,916,0,0,70,42,54,25285,196,26243
26725,189,191,72,648,0,0,70,214,54,5650,196,6512
3645,189,130,72,6184,0,0,70,72,54,38486,196,44742
715,189,77,72,367,0,0,70,0,54,6350,196,6717
803,189,71,72,81,0,0,70,3,54,1263,196,1347
5985,189,170,72,706,0,0,70,121,54,9458,196,10285
620,189,86,72,716,0,0,70,221,54,11792,196,12729
10810,189,142,72,1062,0,0,70,0,54,10436,196,11498
1174,189,152,72,616,0,0,70,131,54,3207,196,3954
222,189,129,72,91,0,0,70,147,54,1296,196,1534
175,189,119,72,86,0,0,70,56,54,2375,196,2517
86,189,186,72,427,0,0,70,35,54,3427,196,3889
218,189,95,72,1345,0,0,70,295,54,16774,196,18414
60,189,108,72,117,0,0,70,148,54,245,196,510
659,189,109,72,1946,0,0,70,0,54,15681,196,17627
173,189,182,72,54,0,0,70,70,54,101,196,225
920,189,74,72,51,0,0,70,73,54,12,196,136
347,189,36,72,233,0,0,70,0,54,1184,196,1417
91,189,137,72,12,0,0,70,5,54,64,196,81
200,189,138,72,950,0,0,70,49,54,7643,196,8642
23684,170,166,706,277,0,0,121,173,9458,5660,10285,6110
1378,170,147,706,1325,0,0,121,524,9458,30074,10285,31923
619,170,191,706,648,0,0,121,214,9458,5650,10285,6512
4152,170,195,706,491,0,0,121,204,9458,2159,10285,2854
128,170,12,706,305,0,0,121,0,9458,5050,10285,5355
425,170,116,706,916,0,0,121,42,9458,25285,10285,26243
1110,170,85,706,1363,0,0,121,67,9458,59535,10285,60965
229,170,130,706,6184,0,0,121,72,9458,38486,10285,44742
90,170,77,706,367,0,0,121,0,9458,6350,10285,6717
24,170,71,706,81,0,0,121,3,9458,1263,10285,1347
6087,170,189,706,72,0,0,121,70,9458,54,10285,196
310,170,86,706,716,0,0,121,221,9458,11792,10285,12729
23,170,142,706,1062,0,0,121,0,9458,10436,10285,11498
52,170,152,706,616,0,0,121,131,9458,3207,10285,3954
172,170,129,706,91,0,0,121,147,9458,1296,10285,1534
19,170,119,706,86,0,0,121,56,9458,2375,10285,2517
16,170,186,706,427,0,0,121,35,9458,3427,10285,3889
38,170,95,706,1345,0,0,121,295,9458,16774,10285,18414
26,170,108,706,117,0,0,121,148,9458,245,10285,510
82,170,109,706,1946,0,0,121,0,9458,15681,10285,17627
48,170,182,706,54,0,0,121,70,9458,101,10285,225
46,170,74,706,51,0,0,121,73,9458,12,10285,136
22,170,36,706,233,0,0,121,0,9458,1184,10285,1417
6,170,137,706,12,0,0,121,5,9458,64,10285,81
9,170,138,706,950,0,0,121,49,9458,7643,10285,8642
307,109,12,1946,305,0,0,0,0,15681,5050,17627,5355
57,109,129,1946,91,0,0,0,147,15681,1296,17627,1534
249,109,147,1946,1325,0,0,0,524,15681,30074,17627,31923
204,109,116,1946,916,0,0,0,42,15681,25285,17627,26243
8913,109,166,1946,277,0,0,0,173,15681,5660,17627,6110
425,109,85,1946,1363,0,0,0,67,15681,59535,17627,60965
430,109,191,1946,648,0,0,0,214,15681,5650,17627,6512
88,109,130,1946,6184,0,0,0,72,15681,38486,17627,44742
25,109,119,1946,86,0,0,0,56,15681,2375,17627,2517
37,109,77,1946,367,0,0,0,0,15681,6350,17627,6717
7,109,95,1946,1345,0,0,0,295,15681,16774,17627,18414
59,109,71,1946,81,0,0,0,3,15681,1263,17627,1347
698,109,189,1946,72,0,0,0,70,15681,54,17627,196
67,109,170,1946,706,0,0,0,121,15681,9458,17627,10285
25,109,108,1946,117,0,0,0,148,15681,245,17627,510
187,109,86,1946,716,0,0,0,221,15681,11792,17627,12729
43,109,74,1946,51,0,0,0,73,15681,12,17627,136
25,109,36,1946,233,0,0,0,0,15681,1184,17627,1417
151,109,142,1946,1062,0,0,0,0,15681,10436,17627,11498
5,109,137,1946,12,0,0,0,5,15681,64,17627,81
105,109,152,1946,616,0,0,0,131,15681,3207,17627,3954
11,109,138,1946,950,0,0,0,49,15681,7643,17627,8642
2,86,159,716,5,0,0,221,30,11792,0,12729,35
2,86,199,716,109,0,0,221,0,11792,549,12729,658
1,86,110,716,92,0,0,221,353,11792,5152,12729,5597
3466,86,195,716,491,0,0,221,204,11792,2159,12729,2854
217,86,158,716,10,0,0,221,35,11792,39,12729,84
3163,86,12,716,305,0,0,221,0,11792,5050,12729,5355
1345,86,147,716,1325,0,0,221,524,11792,30074,12729,31923
832,86,116,716,916,0,0,221,42,11792,25285,12729,26243
37455,86,166,716,277,0,0,221,173,11792,5660,12729,6110
105,86,85,716,1363,0,0,221,67,11792,59535,12729,60965
5632,86,191,716,648,0,0,221,214,11792,5650,12729,6512
507,86,130,716,6184,0,0,221,72,11792,38486,12729,44742
101,86,77,716,367,0,0,221,0,11792,6350,12729,6717
226,86,71,716,81,0,0,221,3,11792,1263,12729,1347
687,86,189,716,72,0,0,221,70,11792,54,12729,196
357,86,170,716,706,0,0,221,121,11792,9458,12729,10285
1275,86,142,716,1062,0,0,221,0,11792,10436,12729,11498
206,86,152,716,616,0,0,221,131,11792,3207,12729,3954
41,86,119,716,86,0,0,221,56,11792,2375,12729,2517
20,86,186,716,427,0,0,221,35,11792,3427,12729,3889
171,86,109,716,1946,0,0,221,0,11792,15681,12729,17627
14,86,182,716,54,0,0,221,70,11792,101,12729,225
122,86,74,716,51,0,0,221,73,11792,12,12729,136
62,86,36,716,233,0,0,221,0,11792,1184,12729,1417
2,86,137,716,12,0,0,221,5,11792,64,12729,81
43,86,138,716,950,0,0,221,49,11792,7643,12729,8642
7,182,12,54,305,0,0,70,0,101,5050,225,5355
9,182,129,54,91,0,0,70,147,101,1296,225,1534
65,182,147,54,1325,0,0,70,524,101,30074,225,31923
73,182,116,54,916,0,0,70,42,101,25285,225,26243
4805,182,166,54,277,0,0,70,173,101,5660,225,6110
97,182,191,54,648,0,0,70,214,101,5650,225,6512
41,182,130,54,6184,0,0,70,72,101,38486,225,44742
3,182,119,54,86,0,0,70,56,101,2375,225,2517
1,182,77,54,367,0,0,70,0,101,6350,225,6717
4,182,95,54,1345,0,0,70,295,101,16774,225,18414
33,182,71,54,81,0,0,70,3,101,1263,225,1347
186,182,189,54,72,0,0,70,70,101,54,225,196
20,182,170,54,706,0,0,70,121,101,9458,225,10285
5,182,108,54,117,0,0,70,148,101,245,225,510
27,182,86,54,716,0,0,70,221,101,11792,225,12729
1,182,36,54,233,0,0,70,0,101,1184,225,1417
40,182,142,54,1062,0,0,70,0,101,10436,225,11498
10,182,152,54,616,0,0,70,131,101,3207,225,3954
1,182,138,54,950,0,0,70,49,101,7643,225,8642
45,74,12,51,305,0,0,73,0,12,5050,136,5355
27,74,129,51,91,0,0,73,147,12,1296,136,1534
173,74,147,51,1325,0,0,73,524,12,30074,136,31923
156,74,116,51,916,0,0,73,42,12,25285,136,26243
7592,74,166,51,277,0,0,73,173,12,5660,136,6110
1800,74,85,51,1363,0,0,73,67,12,59535,136,60965
320,74,191,51,648,0,0,73,214,12,5650,136,6512
98,74,130,51,6184,0,0,73,72,12,38486,136,44742
5,74,119,51,86,0,0,73,56,12,2375,136,2517
19,74,77,51,367,0,0,73,0,12,6350,136,6717
41,74,95,51,1345,0,0,73,295,12,16774,136,18414
19,74,71,51,81,0,0,73,3,12,1263,136,1347
954,74,189,51,72,0,0,73,70,12,54,136,196
77,74,170,51,706,0,0,73,121,12,9458,136,10285
24,74,108,51,117,0,0,73,148,12,245,136,510
45,74,109,51,1946,0,0,73,0,12,15681,136,17627
117,74,86,51,716,0,0,73,221,12,11792,136,12729
45,74,36,51,233,0,0,73,0,12,1184,136,1417
102,74,142,51,1062,0,0,73,0,12,10436,136,11498
10,74,137,51,12,0,0,73,5,12,64,136,81
23,74,152,51,616,0,0,73,131,12,3207,136,3954
5,74,138,51,950,0,0,73,49,12,7643,136,8642
1299,76,166,152,277,0,0,0,173,763,5660,915,6110
372,76,85,152,1363,0,0,0,67,763,59535,915,60965
286,76,13,152,26,0,0,0,0,763,237,915,263
145,142,12,1062,305,0,0,0,0,10436,5050,11498,5355
913,142,116,1062,916,0,0,0,42,10436,25285,11498,26243
40238,142,166,1062,277,0,0,0,173,10436,5660,11498,6110
3504,142,85,1062,1363,0,0,0,67,10436,59535,11498,60965
2,142,191,1062,648,0,0,0,214,10436,5650,11498,6512
371,142,130,1062,6184,0,0,0,72,10436,38486,11498,44742
144,142,77,1062,367,0,0,0,0,10436,6350,11498,6717
54,142,71,1062,81,0,0,0,3,10436,1263,11498,1347
10917,142,189,1062,72,0,0,0,70,10436,54,11498,196
23,142,170,1062,706,0,0,0,121,10436,9458,11498,10285
1229,142,86,1062,716,0,0,0,221,10436,11792,11498,12729
281,142,129,1062,91,0,0,0,147,10436,1296,11498,1534
45,142,119,1062,86,0,0,0,56,10436,2375,11498,2517
18,142,186,1062,427,0,0,0,35,10436,3427,11498,3889
135,142,95,1062,1345,0,0,0,295,10436,16774,11498,18414
168,142,108,1062,117,0,0,0,148,10436,245,11498,510
201,142,109,1062,1946,0,0,0,0,10436,15681,11498,17627
35,142,182,1062,54,0,0,0,70,10436,101,11498,225
103,142,74,1062,51,0,0,0,73,10436,12,11498,136
15,142,137,1062,12,0,0,0,5,10436,64,11498,81
35,142,138,1062,950,0,0,0,49,10436,7643,11498,8642
3,137,12,12,305,0,0,5,0,64,5050,81,5355
4,137,129,12,91,0,0,5,147,64,1296,81,1534
40,137,147,12,1325,0,0,5,524,64,30074,81,31923
20,137,116,12,916,0,0,5,42,64,25285,81,26243
1460,137,166,12,277,0,0,5,173,64,5660,81,6110
2894,137,85,12,1363,0,0,5,67,64,59535,81,60965
152,137,191,12,648,0,0,5,214,64,5650,81,6512
13,137,130,12,6184,0,0,5,72,64,38486,81,44742
4,137,119,12,86,0,0,5,56,64,2375,81,2517
1,137,186,12,427,0,0,5,35,64,3427,81,3889
1,137,95,12,1345,0,0,5,295,64,16774,81,18414
122,137,189,12,72,0,0,5,70,64,54,81,196
11,137,170,12,706,0,0,5,121,64,9458,81,10285
8,137,108,12,117,0,0,5,148,64,245,81,510
4,137,109,12,1946,0,0,5,0,64,15681,81,17627
3,137,86,12,716,0,0,5,221,64,11792,81,12729
2,137,36,12,233,0,0,5,0,64,1184,81,1417
11,137,142,12,1062,0,0,5,0,64,10436,81,11498
2,137,152,12,616,0,0,5,131,64,3207,81,3954
1,137,138,12,950,0,0,5,49,64,7643,81,8642
3,115,129,411,91,0,0,39,147,510,1296,960,1534
495,115,195,411,491,0,0,39,204,510,2159,960,2854
1,115,86,411,716,0,0,39,221,510,11792,960,12729
73,152,12,616,305,0,0,131,0,3207,5050,3954,5355
1035,152,147,616,1325,0,0,131,524,3207,30074,3954,31923
287,152,116,616,916,0,0,131,42,3207,25285,3954,26243
13061,152,166,616,277,0,0,131,173,3207,5660,3954,6110
682,152,85,616,1363,0,0,131,67,3207,59535,3954,60965
6,152,191,616,648,0,0,131,214,3207,5650,3954,6512
19,152,130,616,6184,0,0,131,72,3207,38486,3954,44742
100,152,77,616,367,0,0,131,0,3207,6350,3954,6717
