flow,origin,destination,CL_origin,CL_destination,CC_origin,CC_destination,S_origin,S_destination,SC_origin,SC_destination,sum_origin,sum_destination
5,130,20,163,0,0,0,0,0,0,0,163,0
2,130,84,163,1,0,0,0,0,0,0,163,1
4,130,22,163,2,0,0,0,0,0,0,163,2
11,130,201,163,0,0,0,0,0,0,0,163,0
1255,130,147,163,25,0,1200,0,0,0,0,163,1225
1,130,199,163,3,0,0,0,0,0,0,163,3
763,130,195,163,47,0,0,0,0,0,0,163,47
231,130,170,163,5,0,0,0,0,0,0,163,5
713,130,86,163,28,0,0,0,0,0,0,163,28
6,130,158,163,0,0,0,0,0,0,0,163,0
276,130,12,163,51,0,0,0,0,0,0,163,51
3111,130,85,163,3,0,0,0,0,0,0,163,3
1168,130,191,163,264,0,612,0,0,0,0,163,876
192,130,77,163,1,0,0,0,0,0,0,163,1
64,130,71,163,0,0,0,0,0,0,0,163,0
3515,130,189,163,6,0,0,0,0,0,0,163,6
329,130,142,163,16,0,901,0,0,0,0,163,917
18,130,152,163,2,0,0,0,0,0,0,163,2
314,130,129,163,0,0,0,0,0,0,0,163,0
29,130,186,163,2,0,0,0,0,0,0,163,2
62,130,95,163,8,0,0,0,0,0,0,163,8
130,130,108,163,13,0,0,0,0,0,0,163,13
155,130,109,163,2,0,0,0,0,0,0,163,2
15,130,182,163,0,0,0,0,0,0,0,163,0
99,130,74,163,6,0,0,0,0,0,0,163,6
40,130,36,163,0,0,0,0,0,0,0,163,0
24,130,137,163,1,0,0,0,0,0,0,163,1
5,130,138,163,1,0,0,0,0,0,0,163,1
63,195,147,47,25,0,1200,0,0,0,0,47,1225
4993,195,166,47,1,0,0,0,0,0,0,47,1
19,195,85,47,3,0,0,0,0,0,0,47,3
50,195,191,47,264,0,612,0,0,0,0,47,876
538,195,95,47,8,0,0,0,0,0,0,47,8
1,195,189,47,6,0,0,0,0,0,0,47,6
9,195,172,47,0,0,0,0,0,0,0,47,0
30,195,200,47,2,0,0,0,0,0,0,47,2
9,195,124,47,0,0,0,0,0,0,0,47,0
1228,195,115,47,0,0,0,0,0,0,0,47,0
1645,195,43,47,0,0,0,0,0,0,0,47,0
1475,195,159,47,0,0,0,0,0,0,0,47,0
3,195,119,47,0,0,0,0,0,0,0,47,0
1051,195,160,47,0,0,0,0,0,0,0,47,0
8603,195,201,47,0,0,0,0,0,0,0,47,0
542,195,193,47,1,0,0,0,0,0,0,47,1
14114,195,158,47,0,0,0,0,0,0,0,47,0
101,195,161,47,0,0,0,0,0,0,0,47,0
3816,195,116,47,11,0,0,0,0,0,0,47,11
18,195,204,47,0,0,0,0,0,0,0,47,0
0,195,31,47,1,0,0,0,0,0,0,47,1
0,195,183,47,1,0,0,0,0,0,0,47,1
1566,195,199,47,3,0,0,0,0,0,0,47,3
6,195,162,47,0,0,0,0,0,0,0,47,0
2,195,168,47,3,0,0,0,0,0,0,47,3
0,195,131,47,2,0,0,0,0,0,0,47,2
5,195,202,47,2,0,0,0,0,0,0,47,2
3860,195,86,47,28,0,0,0,0,0,0,47,28
6,195,164,47,2,0,0,0,0,0,0,47,2
11,195,45,47,0,0,0,0,0,0,0,47,0
0,195,106,47,6,0,0,0,0,0,0,47,6
4,195,46,47,0,0,0,0,0,0,0,47,0
6,195,89,47,0,0,0,0,0,0,0,47,0
6183,195,170,47,5,0,0,0,0,0,0,47,5
17,195,152,47,2,0,0,0,0,0,0,47,2
717,195,129,47,0,0,0,0,0,0,0,47,0
780,195,130,47,163,0,0,0,0,0,0,47,163
1436,195,110,47,20,0,0,0,0,0,0,47,20
645,195,108,47,13,0,0,0,0,0,0,47,13
8,195,36,47,0,0,0,0,0,0,0,47,0
6,195,142,47,16,0,901,0,0,0,0,47,917
6,186,138,2,1,0,0,0,0,0,0,2,1
35,186,95,2,8,0,0,0,0,0,0,2,8
166,186,13,2,0,0,0,0,0,0,0,2,0
8,186,109,2,2,0,0,0,0,0,0,2,2
2674,186,166,2,1,0,0,0,0,0,0,2,1
8,186,30,2,0,0,0,0,0,0,0,2,0
14,186,31,2,1,0,0,0,0,0,0,2,1
0,186,187,2,0,0,0,0,0,0,0,2,0
1,186,12,2,51,0,0,0,0,0,0,2,51
10,186,129,2,0,0,0,0,0,0,0,2,0
18,186,147,2,25,0,1200,0,0,0,0,2,1225
39,186,116,2,11,0,0,0,0,0,0,2,11
101,186,85,2,3,0,0,0,0,0,0,2,3
24,186,191,2,264,0,612,0,0,0,0,2,876
12,186,130,2,163,0,0,0,0,0,0,2,163
8,186,77,2,1,0,0,0,0,0,0,2,1
172,186,189,2,6,0,0,0,0,0,0,2,6
2,186,170,2,5,0,0,0,0,0,0,2,5
30,186,86,2,28,0,0,0,0,0,0,2,28
12,186,142,2,16,0,901,0,0,0,0,2,917
10,186,152,2,2,0,0,0,0,0,0,2,2
20,186,9,2,0,0,0,0,0,0,0,2,0
570,95,195,8,47,0,0,0,0,0,0,8,47
0,95,107,8,6,0,0,0,0,0,0,8,6
3028,95,166,8,1,0,0,0,0,0,0,8,1
2,95,101,8,0,0,0,0,0,0,0,8,0
18,95,186,8,2,0,0,0,0,0,0,8,2
3,95,154,8,4,0,0,0,0,0,0,8,4
9,95,168,8,3,0,0,0,0,0,0,8,3
4,95,13,8,0,0,0,0,0,0,0,8,0
13,95,108,8,13,0,0,0,0,0,0,8,13
41,95,109,8,2,0,0,0,0,0,0,8,2
5,95,153,8,0,0,0,0,0,0,0,8,0
3,95,138,8,1,0,0,0,0,0,0,8,1
121,95,12,8,51,0,0,0,0,0,0,8,51
281,95,147,8,25,0,1200,0,0,0,0,8,1225
192,95,116,8,11,0,0,0,0,0,0,8,11
259,95,85,8,3,0,0,0,0,0,0,8,3
389,95,191,8,264,0,612,0,0,0,0,8,876
125,95,130,8,163,0,0,0,0,0,0,8,163
18,95,119,8,0,0,0,0,0,0,0,8,0
18,95,77,8,1,0,0,0,0,0,0,8,1
42,95,71,8,0,0,0,0,0,0,0,8,0
433,95,189,8,6,0,0,0,0,0,0,8,6
83,95,170,8,5,0,0,0,0,0,0,8,5
14,95,182,8,0,0,0,0,0,0,0,8,0
32,95,74,8,6,0,0,0,0,0,0,8,6
9,95,36,8,0,0,0,0,0,0,0,8,0
261,95,142,8,16,0,901,0,0,0,0,8,917
46,95,152,8,2,0,0,0,0,0,0,8,2
65,71,72,0,0,0,0,0,0,0,0,0,0
5,71,71,0,0,0,0,0,0,0,0,0,0
8790,71,166,0,1,0,0,0,0,0,0,0,1
133,71,65,0,0,0,0,0,0,0,0,0,0
54,71,10,0,0,0,0,0,0,0,0,0,0
37,71,12,0,51,0,0,0,0,0,0,0,51
209,71,147,0,25,0,1200,0,0,0,0,0,1225
137,71,116,0,11,0,0,0,0,0,0,0,11
1489,71,85,0,3,0,0,0,0,0,0,0,3
233,71,191,0,264,0,612,0,0,0,0,0,876
94,71,130,0,163,0,0,0,0,0,0,0,163
42,71,77,0,1,0,0,0,0,0,0,0,1
1989,71,189,0,6,0,0,0,0,0,0,0,6
41,71,170,0,5,0,0,0,0,0,0,0,5
224,71,86,0,28,0,0,0,0,0,0,0,28
132,71,142,0,16,0,901,0,0,0,0,0,917
2,71,152,0,2,0,0,0,0,0,0,0,2
69,71,129,0,0,0,0,0,0,0,0,0,0
53,71,95,0,8,0,0,0,0,0,0,0,8
76,71,109,0,2,0,0,0,0,0,0,0,2
18,71,9,0,0,0,0,0,0,0,0,0,0
17178,189,147,6,25,0,1200,0,0,0,0,6,1225
118276,189,166,6,1,0,0,0,0,0,0,6,1
15,189,195,6,47,0,0,0,0,0,0,6,47
17,189,200,6,2,0,0,0,0,0,0,6,2
3256,189,116,6,11,0,0,0,0,0,0,6,11
4,189,124,6,0,0,0,0,0,0,0,6,0
15,189,43,6,0,0,0,0,0,0,0,6,0
896,189,77,6,1,0,0,0,0,0,0,6,1
4,189,168,6,3,0,0,0,0,0,0,6,3
347,189,95,6,8,0,0,0,0,0,0,6,8
14,189,102,6,5,0,0,0,0,0,0,6,5
27167,189,85,6,3,0,0,0,0,0,0,6,3
19642,189,12,6,51,0,0,0,0,0,0,6,51
32202,189,191,6,264,0,612,0,0,0,0,6,876
3461,189,130,6,163,0,0,0,0,0,0,6,163
1992,189,71,6,0,0,0,0,0,0,0,6,0
6542,189,170,6,5,0,0,0,0,0,0,6,5
471,189,86,6,28,0,0,0,0,0,0,6,28
11026,189,142,6,16,0,901,0,0,0,0,6,917
1009,189,152,6,2,0,0,0,0,0,0,6,2
221,189,129,6,0,0,0,0,0,0,0,6,0
171,189,119,6,0,0,0,0,0,0,0,6,0
174,189,186,6,2,0,0,0,0,0,0,6,2
52,189,108,6,13,0,0,0,0,0,0,6,13
783,189,109,6,2,0,0,0,0,0,0,6,2
102,189,182,6,0,0,0,0,0,0,0,6,0
1197,189,74,6,6,0,0,0,0,0,0,6,6
559,189,36,6,0,0,0,0,0,0,0,6,0
65,189,137,6,1,0,0,0,0,0,0,6,1
216,189,138,6,1,0,0,0,0,0,0,6,1
1228,170,147,5,25,0,1200,0,0,0,0,5,1225
5873,170,189,5,6,0,0,0,0,0,0,5,6
166,170,129,5,0,0,0,0,0,0,0,5,0
509,170,116,5,11,0,0,0,0,0,0,5,11
776,170,191,5,264,0,612,0,0,0,0,5,876
239,170,130,5,163,0,0,0,0,0,0,5,163
5307,170,195,5,47,0,0,0,0,0,0,5,47
37,170,108,5,13,0,0,0,0,0,0,5,13
336,170,86,5,28,0,0,0,0,0,0,5,28
13,170,158,5,0,0,0,0,0,0,0,5,0
213,170,12,5,51,0,0,0,0,0,0,5,51
21066,170,166,5,1,0,0,0,0,0,0,5,1
1414,170,85,5,3,0,0,0,0,0,0,5,3
111,170,77,5,1,0,0,0,0,0,0,5,1
18,170,71,5,0,0,0,0,0,0,0,5,0
20,170,142,5,16,0,901,0,0,0,0,5,917
136,170,152,5,2,0,0,0,0,0,0,5,2
14,170,119,5,0,0,0,0,0,0,0,5,0
63,170,95,5,8,0,0,0,0,0,0,5,8
55,170,109,5,2,0,0,0,0,0,0,5,2
24,170,182,5,0,0,0,0,0,0,0,5,0
78,170,74,5,6,0,0,0,0,0,0,5,6
11,170,36,5,0,0,0,0,0,0,0,5,0
3,170,137,5,1,0,0,0,0,0,0,5,1
9,170,138,5,1,0,0,0,0,0,0,5,1
0,109,168,2,3,0,0,0,0,0,0,2,3
2,109,101,2,0,0,0,0,0,0,0,2,0
8,109,95,2,8,0,0,0,0,0,0,2,8
9,109,153,2,0,0,0,0,0,0,0,2,0
6,109,53,2,1,0,0,0,0,0,0,2,1
28,109,186,2,2,0,0,0,0,0,0,2,2
85,109,71,2,0,0,0,0,0,0,0,2,0
191,109,76,2,10,0,0,0,0,0,0,2,10
25,109,138,2,1,0,0,0,0,0,0,2,1
8354,109,166,2,1,0,0,0,0,0,0,2,1
680,109,12,2,51,0,0,0,0,0,0,2,51
46,109,129,2,0,0,0,0,0,0,0,2,0
812,109,147,2,25,0,1200,0,0,0,0,2,1225
254,109,116,2,11,0,0,0,0,0,0,2,11
412,109,85,2,3,0,0,0,0,0,0,2,3
798,109,191,2,264,0,612,0,0,0,0,2,876
138,109,130,2,163,0,0,0,0,0,0,2,163
42,109,119,2,0,0,0,0,0,0,0,2,0
35,109,77,2,1,0,0,0,0,0,0,2,1
901,109,189,2,6,0,0,0,0,0,0,2,6
97,109,170,2,5,0,0,0,0,0,0,2,5
32,109,108,2,13,0,0,0,0,0,0,2,13
135,109,86,2,28,0,0,0,0,0,0,2,28
54,109,74,2,6,0,0,0,0,0,0,2,6
53,109,36,2,0,0,0,0,0,0,0,2,0
388,109,142,2,16,0,901,0,0,0,0,2,917
1,109,137,2,1,0,0,0,0,0,0,2,1
93,109,152,2,2,0,0,0,0,0,0,2,2
10,86,43,28,0,0,0,0,0,0,0,28,0
3625,86,195,28,47,0,0,0,0,0,0,28,47
70,86,85,28,3,0,0,0,0,0,0,28,3
30803,86,166,28,1,0,0,0,0,0,0,28,1
3,86,159,28,0,0,0,0,0,0,0,28,0
2,86,201,28,0,0,0,0,0,0,0,28,0
1,86,199,28,3,0,0,0,0,0,0,28,3
1,86,110,28,20,0,0,0,0,0,0,28,20
5,86,115,28,0,0,0,0,0,0,0,28,0
538,86,158,28,0,0,0,0,0,0,0,28,0
4022,86,12,28,51,0,0,0,0,0,0,28,51
1612,86,147,28,25,0,1200,0,0,0,0,28,1225
827,86,116,28,11,0,0,0,0,0,0,28,11
5532,86,191,28,264,0,612,0,0,0,0,28,876
639,86,130,28,163,0,0,0,0,0,0,28,163
184,86,77,28,1,0,0,0,0,0,0,28,1
208,86,71,28,0,0,0,0,0,0,0,28,0
526,86,189,28,6,0,0,0,0,0,0,28,6
489,86,170,28,5,0,0,0,0,0,0,28,5
1822,86,142,28,16,0,901,0,0,0,0,28,917
177,86,152,28,2,0,0,0,0,0,0,28,2
43,86,119,28,0,0,0,0,0,0,0,28,0
32,86,186,28,2,0,0,0,0,0,0,28,2
146,86,109,28,2,0,0,0,0,0,0,28,2
4,86,182,28,0,0,0,0,0,0,0,28,0
90,86,74,28,6,0,0,0,0,0,0,28,6
131,86,36,28,0,0,0,0,0,0,0,28,0
53,86,138,28,1,0,0,0,0,0,0,28,1
44,182,31,0,1,0,0,0,0,0,0,0,1
24,182,137,0,1,0,0,0,0,0,0,0,1
4153,182,166,0,1,0,0,0,0,0,0,0,1
164,182,135,0,1,0,0,0,0,0,0,0,1
80,182,183,0,1,0,0,0,0,0,0,0,1
44,182,85,0,3,0,0,0,0,0,0,0,3
3,182,12,0,51,0,0,0,0,0,0,0,51
4,182,129,0,0,0,0,0,0,0,0,0,0
82,182,147,0,25,0,1200,0,0,0,0,0,1225
66,182,116,0,11,0,0,0,0,0,0,0,11
61,182,191,0,264,0,612,0,0,0,0,0,876
27,182,130,0,163,0,0,0,0,0,0,0,163
7,182,119,0,0,0,0,0,0,0,0,0,0
3,182,77,0,1,0,0,0,0,0,0,0,1
9,182,95,0,8,0,0,0,0,0,0,0,8
20,182,71,0,0,0,0,0,0,0,0,0,0
165,182,189,0,6,0,0,0,0,0,0,0,6
32,182,170,0,5,0,0,0,0,0,0,0,5
5,182,108,0,13,0,0,0,0,0,0,0,13
15,182,86,0,28,0,0,0,0,0,0,0,28
4,182,36,0,0,0,0,0,0,0,0,0,0
80,182,142,0,16,0,901,0,0,0,0,0,917
2,182,152,0,2,0,0,0,0,0,0,0,2
3,182,138,0,1,0,0,0,0,0,0,0,1
4,74,168,6,3,0,0,0,0,0,0,6,3
1474,74,85,6,3,0,0,0,0,0,0,6,3
70,74,12,6,51,0,0,0,0,0,0,6,51
33,74,129,6,0,0,0,0,0,0,0,6,0
262,74,147,6,25,0,1200,0,0,0,0,6,1225
151,74,116,6,11,0,0,0,0,0,0,6,11
8110,74,166,6,1,0,0,0,0,0,0,6,1
173,74,191,6,264,0,612,0,0,0,0,6,876
195,74,130,6,163,0,0,0,0,0,0,6,163
8,74,119,6,0,0,0,0,0,0,0,6,0
14,74,77,6,1,0,0,0,0,0,0,6,1
31,74,95,6,8,0,0,0,0,0,0,6,8
14,74,71,6,0,0,0,0,0,0,0,6,0
1319,74,189,6,6,0,0,0,0,0,0,6,6
108,74,170,6,5,0,0,0,0,0,0,6,5
40,74,108,6,13,0,0,0,0,0,0,6,13
51,74,109,6,2,0,0,0,0,0,0,6,2
86,74,86,6,28,0,0,0,0,0,0,6,28
16,74,36,6,0,0,0,0,0,0,0,6,0
151,74,142,6,16,0,901,0,0,0,0,6,917
6,74,137,6,1,0,0,0,0,0,0,6,1
49,74,152,6,2,0,0,0,0,0,0,6,2
7,74,138,6,1,0,0,0,0,0,0,6,1
1588,76,166,10,1,0,0,0,0,0,0,10,1
161,76,109,10,2,0,0,0,0,0,0,10,2
431,76,85,10,3,0,0,0,0,0,0,10,3
216,76,13,10,0,0,0,0,0,0,0,10,0
43875,142,166,16,1,901,0,0,0,0,0,917,1
19,142,152,16,2,901,0,0,0,0,0,917,2
23,142,147,16,25,901,1200,0,0,0,0,917,1225
6,142,191,16,264,901,612,0,0,0,0,917,876
90,142,12,16,51,901,0,0,0,0,0,917,51
763,142,116,16,11,901,0,0,0,0,0,917,11
3012,142,85,16,3,901,0,0,0,0,0,917,3
