flow,origin,destination,CL_origin,CL_destination,CC_origin,CC_destination,S_origin,S_destination,SC_origin,SC_destination,sum_origin,sum_destination
1483,147,86,1376,736,0,0,372,20,25014,10873,26762,11629
4,147,142,1376,900,0,0,372,0,25014,8463,26762,9363
1079,147,152,1376,556,0,0,372,56,25014,2709,26762,3321
631,147,129,1376,96,0,0,372,12,25014,1387,26762,1495
103,147,119,1376,92,0,0,372,65,25014,2707,26762,2864
28,147,186,1376,688,0,0,372,20,25014,2445,26762,3153
207,147,95,1376,1732,0,0,372,241,25014,14092,26762,16065
274,147,108,1376,108,0,0,372,79,25014,322,26762,509
321,147,109,1376,1720,0,0,372,0,25014,12685,26762,14405
58,147,182,1376,56,0,0,372,93,25014,128,26762,277
154,147,74,1376,40,0,0,372,94,25014,24,26762,158
64,147,137,1376,12,0,0,372,4,25014,71,26762,87
26,147,138,1376,1344,0,0,372,20,25014,8301,26762,9665
1424,147,37,1376,0,0,0,372,228,25014,0,26762,228
435,147,41,1376,16,0,0,372,0,25014,84,26762,100
44617,116,166,1384,240,0,0,12,112,30398,4723,31794,5075
1529,116,12,1384,256,0,0,12,0,30398,4149,31794,4405
1974,116,147,1384,1376,0,0,12,372,30398,25014,31794,26762
3504,116,85,1384,2008,0,0,12,28,30398,70461,31794,72497
4401,116,191,1384,568,0,0,12,152,30398,4741,31794,5461
2884,116,130,1384,5532,0,0,12,73,30398,31151,31794,36756
778,116,77,1384,520,0,0,12,0,30398,7674,31794,8194
178,116,71,1384,112,0,0,12,0,30398,1020,31794,1132
4046,116,189,1384,60,0,0,12,84,30398,60,31794,204
458,116,170,1384,716,0,0,12,100,30398,7524,31794,8340
827,116,86,1384,736,0,0,12,20,30398,10873,31794,11629
1021,116,142,1384,900,0,0,12,0,30398,8463,31794,9363
310,116,152,1384,556,0,0,12,56,30398,2709,31794,3321
303,116,129,1384,96,0,0,12,12,30398,1387,31794,1495
52,116,186,1384,688,0,0,12,20,30398,2445,31794,3153
150,116,95,1384,1732,0,0,12,241,30398,14092,31794,16065
149,116,108,1384,108,0,0,12,79,30398,322,31794,509
162,116,109,1384,1720,0,0,12,0,30398,12685,31794,14405
61,116,182,1384,56,0,0,12,93,30398,128,31794,277
124,116,74,1384,40,0,0,12,94,30398,24,31794,158
122,116,36,1384,192,0,0,12,0,30398,958,31794,1150
26,116,137,1384,12,0,0,12,4,30398,71,31794,87
54,116,138,1384,1344,0,0,12,20,30398,8301,31794,9665
1649,116,18,1384,248,0,0,12,0,30398,2812,31794,3060
2544,116,195,1384,432,0,0,12,278,30398,2203,31794,2913
34454,166,12,240,256,0,0,112,0,4723,4149,5075,4405
3112,166,18,240,248,0,0,112,0,4723,2812,5075,3060
70774,166,147,240,1376,0,0,112,372,4723,25014,5075,26762
44047,166,116,240,1384,0,0,112,12,4723,30398,5075,31794
820,166,67,240,12,0,0,112,0,4723,40,5075,52
6433,166,71,240,112,0,0,112,0,4723,1020,5075,1132
128027,166,189,240,60,0,0,112,84,4723,60,5075,204
25495,166,170,240,716,0,0,112,100,4723,7524,5075,8340
13880,166,152,240,556,0,0,112,56,4723,2709,5075,3321
9357,166,74,240,40,0,0,112,94,4723,24,5075,158
4894,166,36,240,192,0,0,112,0,4723,958,5075,1150
5378,166,195,240,432,0,0,112,278,4723,2203,5075,2913
102405,166,85,240,2008,0,0,112,28,4723,70461,5075,72497
88900,166,191,240,568,0,0,112,152,4723,4741,5075,5461
29815,166,130,240,5532,0,0,112,73,4723,31151,5075,36756
13024,166,77,240,520,0,0,112,0,4723,7674,5075,8194
34521,166,86,240,736,0,0,112,20,4723,10873,5075,11629
41689,166,142,240,900,0,0,112,0,4723,8463,5075,9363
11967,166,129,240,96,0,0,112,12,4723,1387,5075,1495
5219,166,119,240,92,0,0,112,65,4723,2707,5075,2864
3170,166,186,240,688,0,0,112,20,4723,2445,5075,3153
4119,166,95,240,1732,0,0,112,241,4723,14092,5075,16065
7758,166,108,240,108,0,0,112,79,4723,322,5075,509
9460,166,109,240,1720,0,0,112,0,4723,12685,5075,14405
5091,166,182,240,56,0,0,112,93,4723,128,5075,277
1519,166,137,240,12,0,0,112,4,4723,71,5075,87
2003,166,138,240,1344,0,0,112,20,4723,8301,5075,9665
3182,166,158,240,8,0,0,112,28,4723,36,5075,72
435,166,0,240,0,0,0,112,57,4723,0,5075,57
1167,166,61,240,12,0,0,112,0,4723,56,5075,68
412,166,201,240,128,0,0,112,0,4723,1081,5075,1209
619,166,89,240,20,0,0,112,0,4723,1807,5075,1827
1492,166,110,240,80,0,0,112,268,4723,4235,5075,4583
36,166,135,240,16,0,0,112,0,4723,12,5075,28
283,166,133,240,0,0,0,112,8,4723,0,5075,8
493,166,30,240,24,0,0,112,0,4723,52,5075,76
454,166,153,240,404,0,0,112,106,4723,1919,5075,2429
1278,166,76,240,160,0,0,112,0,4723,638,5075,798
524,166,66,240,76,0,0,112,0,4723,712,5075,788
1143,166,73,240,212,0,0,112,8,4723,735,5075,955
59,85,43,2008,0,0,0,28,28,70461,0,72497,28
623,85,158,2008,8,0,0,28,28,70461,36,72497,72
17251,85,12,2008,256,0,0,28,0,70461,4149,72497,4405
9342,85,147,2008,1376,0,0,28,372,70461,25014,72497,26762
3260,85,116,2008,1384,0,0,28,12,70461,30398,72497,31794
103634,85,166,2008,240,0,0,28,112,70461,4723,72497,5075
16342,85,191,2008,568,0,0,28,152,70461,4741,72497,5461
2256,85,130,2008,5532,0,0,28,73,70461,31151,72497,36756
412,85,77,2008,520,0,0,28,0,70461,7674,72497,8194
1048,85,71,2008,112,0,0,28,0,70461,1020,72497,1132
23458,85,189,2008,60,0,0,28,84,70461,60,72497,204
1247,85,170,2008,716,0,0,28,100,70461,7524,72497,8340
100,85,86,2008,736,0,0,28,20,70461,10873,72497,11629
5642,85,142,2008,900,0,0,28,0,70461,8463,72497,9363
796,85,152,2008,556,0,0,28,56,70461,2709,72497,3321
141,85,119,2008,92,0,0,28,65,70461,2707,72497,2864
326,85,186,2008,688,0,0,28,20,70461,2445,72497,3153
309,85,95,2008,1732,0,0,28,241,70461,14092,72497,16065
37,85,108,2008,108,0,0,28,79,70461,322,72497,509
421,85,109,2008,1720,0,0,28,0,70461,12685,72497,14405
1873,85,74,2008,40,0,0,28,94,70461,24,72497,158
186,85,36,2008,192,0,0,28,0,70461,958,72497,1150
3166,85,137,2008,12,0,0,28,4,70461,71,72497,87
150,85,138,2008,1344,0,0,28,20,70461,8301,72497,9665
1136,85,135,2008,16,0,0,28,0,70461,12,72497,28
414,85,76,2008,160,0,0,28,0,70461,638,72497,798
599,191,195,568,432,0,0,152,278,4741,2203,5461,2913
5793,191,12,568,256,0,0,152,0,4741,4149,5461,4405
5,191,147,568,1376,0,0,152,372,4741,25014,5461,26762
4170,191,116,568,1384,0,0,152,12,4741,30398,5461,31794
88884,191,166,568,240,0,0,152,112,4741,4723,5461,5075
16590,191,85,568,2008,0,0,152,28,4741,70461,5461,72497
916,191,130,568,5532,0,0,152,73,4741,31151,5461,36756
255,191,77,568,520,0,0,152,0,4741,7674,5461,8194
137,191,71,568,112,0,0,152,0,4741,1020,5461,1132
29542,191,189,568,60,0,0,152,84,4741,60,5461,204
7,191,170,568,716,0,0,152,100,4741,7524,5461,8340
6393,191,86,568,736,0,0,152,20,4741,10873,5461,11629
18,191,142,568,900,0,0,152,0,4741,8463,5461,9363
9,191,152,568,556,0,0,152,56,4741,2709,5461,3321
667,191,129,568,96,0,0,152,12,4741,1387,5461,1495
136,191,119,568,92,0,0,152,65,4741,2707,5461,2864
113,191,186,568,688,0,0,152,20,4741,2445,5461,3153
362,191,95,568,1732,0,0,152,241,4741,14092,5461,16065
266,191,108,568,108,0,0,152,79,4741,322,5461,509
582,191,109,568,1720,0,0,152,0,4741,12685,5461,14405
119,191,182,568,56,0,0,152,93,4741,128,5461,277
484,191,74,568,40,0,0,152,94,4741,24,5461,158
63,191,137,568,12,0,0,152,4,4741,71,5461,87
48,191,138,568,1344,0,0,152,20,4741,8301,5461,9665
30800,130,166,5532,240,0,0,73,112,31151,4723,36756,5075
1,130,201,5532,128,0,0,73,0,31151,1081,36756,1209
418,130,195,5532,432,0,0,73,278,31151,2203,36756,2913
510,130,12,5532,256,0,0,73,0,31151,4149,36756,4405
883,130,147,5532,1376,0,0,73,372,31151,25014,36756,26762
2840,130,116,5532,1384,0,0,73,12,31151,30398,36756,31794
2742,130,85,5532,2008,0,0,73,28,31151,70461,36756,72497
1041,130,191,5532,568,0,0,73,152,31151,4741,36756,5461
131,130,77,5532,520,0,0,73,0,31151,7674,36756,8194
47,130,71,5532,112,0,0,73,0,31151,1020,36756,1132
3615,130,189,5532,60,0,0,73,84,31151,60,36756,204
216,130,170,5532,716,0,0,73,100,31151,7524,36756,8340
459,130,86,5532,736,0,0,73,20,31151,10873,36756,11629
461,130,142,5532,900,0,0,73,0,31151,8463,36756,9363
4,130,152,5532,556,0,0,73,56,31151,2709,36756,3321
276,130,129,5532,96,0,0,73,12,31151,1387,36756,1495
33,130,186,5532,688,0,0,73,20,31151,2445,36756,3153
58,130,95,5532,1732,0,0,73,241,31151,14092,36756,16065
154,130,108,5532,108,0,0,73,79,31151,322,36756,509
111,130,109,5532,1720,0,0,73,0,31151,12685,36756,14405
19,130,182,5532,56,0,0,73,93,31151,128,36756,277
109,130,74,5532,40,0,0,73,94,31151,24,36756,158
40,130,36,5532,192,0,0,73,0,31151,958,36756,1150
13,130,137,5532,12,0,0,73,4,31151,71,36756,87
16,130,138,5532,1344,0,0,73,20,31151,8301,36756,9665
514,130,18,5532,248,0,0,73,0,31151,2812,36756,3060
132,130,88,5532,164,0,0,73,152,31151,8389,36756,8705
624,195,159,432,4,0,0,278,24,2203,0,2913,28
8310,195,201,432,128,0,0,278,0,2203,1081,2913,1209
701,195,129,432,96,0,0,278,12,2203,1387,2913,1495
5856,195,166,432,240,0,0,278,112,2203,4723,2913,5075
1284,195,43,432,0,0,0,278,28,2203,0,2913,28
1907,195,199,432,92,0,0,278,0,2203,464,2913,556
311,195,130,432,5532,0,0,278,73,2203,31151,2913,36756
1799,195,110,432,80,0,0,278,268,2203,4235,2913,4583
487,195,193,432,4,0,0,278,480,2203,20,2913,504
187,195,30,432,24,0,0,278,0,2203,52,2913,76
4531,195,170,432,716,0,0,278,100,2203,7524,2913,8340
975,195,108,432,108,0,0,278,79,2203,322,2913,509
4470,195,86,432,736,0,0,278,20,2203,10873,2913,11629
0,195,182,432,56,0,0,278,93,2203,128,2913,277
472,195,115,432,332,0,0,278,0,2203,432,2913,764
10290,195,158,432,8,0,0,278,28,2203,36,2913,72
2622,195,116,432,1384,0,0,278,12,2203,30398,2913,31794
1002,195,95,432,1732,0,0,278,241,2203,14092,2913,16065
326,195,160,432,0,0,0,278,0,2203,0,2913,0
0,186,187,688,52,0,0,20,52,2445,50,3153,154
2,186,12,688,256,0,0,20,0,2445,4149,3153,4405
16,186,129,688,96,0,0,20,12,2445,1387,3153,1495
37,186,147,688,1376,0,0,20,372,2445,25014,3153,26762
51,186,116,688,1384,0,0,20,12,2445,30398,3153,31794
3205,186,166,688,240,0,0,20,112,2445,4723,3153,5075
314,186,85,688,2008,0,0,20,28,2445,70461,3153,72497
132,186,191,688,568,0,0,20,152,2445,4741,3153,5461
34,186,130,688,5532,0,0,20,73,2445,31151,3153,36756
14,186,77,688,520,0,0,20,0,2445,7674,3153,8194
16,186,95,688,1732,0,0,20,241,2445,14092,3153,16065
123,186,189,688,60,0,0,20,84,2445,60,3153,204
8,186,170,688,716,0,0,20,100,2445,7524,3153,8340
38,186,86,688,736,0,0,20,20,2445,10873,3153,11629
24,186,142,688,900,0,0,20,0,2445,8463,3153,9363
2,186,152,688,556,0,0,20,56,2445,2709,3153,3321
19,186,9,688,0,0,0,20,0,2445,0,3153,0
92,186,13,688,40,0,0,20,0,2445,159,3153,199
38,95,12,1732,256,0,0,241,0,14092,4149,16065,4405
220,95,147,1732,1376,0,0,241,372,14092,25014,16065,26762
170,95,116,1732,1384,0,0,241,12,14092,30398,16065,31794
4399,95,166,1732,240,0,0,241,112,14092,4723,16065,5075
302,95,85,1732,2008,0,0,241,28,14092,70461,16065,72497
373,95,191,1732,568,0,0,241,152,14092,4741,16065,5461
65,95,130,1732,5532,0,0,241,73,14092,31151,16065,36756
5,95,119,1732,92,0,0,241,65,14092,2707,16065,2864
28,95,77,1732,520,0,0,241,0,14092,7674,16065,8194
19,95,186,1732,688,0,0,241,20,14092,2445,16065,3153
50,95,71,1732,112,0,0,241,0,14092,1020,16065,1132
292,95,189,1732,60,0,0,241,84,14092,60,16065,204
70,95,170,1732,716,0,0,241,100,14092,7524,16065,8340
20,95,108,1732,108,0,0,241,79,14092,322,16065,509
6,95,109,1732,1720,0,0,241,0,14092,12685,16065,14405
31,95,182,1732,56,0,0,241,93,14092,128,16065,277
18,95,74,1732,40,0,0,241,94,14092,24,16065,158
7,95,36,1732,192,0,0,241,0,14092,958,16065,1150
128,95,142,1732,900,0,0,241,0,14092,8463,16065,9363
1,95,137,1732,12,0,0,241,4,14092,71,16065,87
33,95,152,1732,556,0,0,241,56,14092,2709,16065,3321
9,95,138,1732,1344,0,0,241,20,14092,8301,16065,9665
956,95,195,1732,432,0,0,241,278,14092,2203,16065,2913
6727,71,166,112,240,0,0,0,112,1020,4723,1132,5075
71,71,71,112,112,0,0,0,0,1020,1020,1132,1132
72,71,65,112,0,0,0,0,12,1020,0,1132,12
28,71,0,112,0,0,0,0,57,1020,0,1132,57
0,71,66,112,76,0,0,0,0,1020,712,1132,788
24,71,12,112,256,0,0,0,0,1020,4149,1132,4405
97,71,147,112,1376,0,0,0,372,1020,25014,1132,26762
190,71,116,112,1384,0,0,0,12,1020,30398,1132,31794
1216,71,85,112,2008,0,0,0,28,1020,70461,1132,72497
228,71,191,112,568,0,0,0,152,1020,4741,1132,5461
42,71,130,112,5532,0,0,0,73,1020,31151,1132,36756
9,71,77,112,520,0,0,0,0,1020,7674,1132,8194
1162,71,189,112,60,0,0,0,84,1020,60,1132,204
28,71,170,112,716,0,0,0,100,1020,7524,1132,8340
258,71,86,112,736,0,0,0,20,1020,10873,1132,11629
99,71,142,112,900,0,0,0,0,1020,8463,1132,9363
5,71,152,112,556,0,0,0,56,1020,2709,1132,3321
80,71,129,112,96,0,0,0,12,1020,1387,1132,1495
49,71,95,112,1732,0,0,0,241,1020,14092,1132,16065
46,71,109,112,1720,0,0,0,0,1020,12685,1132,14405
26,71,9,112,0,0,0,0,0,1020,0,1132,0
7,71,72,112,0,0,0,0,0,1020,0,1132,0
20,71,10,112,0,0,0,0,0,1020,0,1132,0
0,189,158,60,8,0,0,84,28,60,36,204,72
14641,189,12,60,256,0,0,84,0,60,4149,204,4405
16458,189,147,60,1376,0,0,84,372,60,25014,204,26762
4226,189,116,60,1384,0,0,84,12,60,30398,204,31794
129417,189,166,60,240,0,0,84,112,60,4723,204,5075
23623,189,85,60,2008,0,0,84,28,60,70461,204,72497
31290,189,191,60,568,0,0,84,152,60,4741,204,5461
3594,189,130,60,5532,0,0,84,73,60,31151,204,36756
673,189,77,60,520,0,0,84,0,60,7674,204,8194
927,189,71,60,112,0,0,84,0,60,1020,204,1132
5355,189,170,60,716,0,0,84,100,60,7524,204,8340
618,189,86,60,736,0,0,84,20,60,10873,204,11629
12133,189,142,60,900,0,0,84,0,60,8463,204,9363
1252,189,152,60,556,0,0,84,56,60,2709,204,3321
258,189,129,60,96,0,0,84,12,60,1387,204,1495
158,189,119,60,92,0,0,84,65,60,2707,204,2864
119,189,186,60,688,0,0,84,20,60,2445,204,3153
206,189,95,60,1732,0,0,84,241,60,14092,204,16065
82,189,108,60,108,0,0,84,79,60,322,204,509
650,189,109,60,1720,0,0,84,0,60,12685,204,14405
161,189,182,60,56,0,0,84,93,60,128,204,277
1036,189,74,60,40,0,0,84,94,60,24,204,158
413,189,36,60,192,0,0,84,0,60,958,204,1150
143,189,137,60,12,0,0,84,4,60,71,204,87
221,189,138,60,1344,0,0,84,20,60,8301,204,9665
26535,170,166,716,240,0,0,100,112,7524,4723,8340,5075
1265,170,147,716,1376,0,0,100,372,7524,25014,8340,26762
618,170,191,716,568,0,0,100,152,7524,4741,8340,5461
4523,170,195,716,432,0,0,100,278,7524,2203,8340,2913
115,170,12,716,256,0,0,100,0,7524,4149,8340,4405
461,170,116,716,1384,0,0,100,12,7524,30398,8340,31794
1404,170,85,716,2008,0,0,100,28,7524,70461,8340,72497
238,170,130,716,5532,0,0,100,73,7524,31151,8340,36756
126,170,77,716,520,0,0,100,0,7524,7674,8340,8194
40,170,71,716,112,0,0,100,0,7524,1020,8340,1132
5587,170,189,716,60,0,0,100,84,7524,60,8340,204
378,170,86,716,736,0,0,100,20,7524,10873,8340,11629
8,170,142,716,900,0,0,100,0,7524,8463,8340,9363
66,170,152,716,556,0,0,100,56,7524,2709,8340,3321
135,170,129,716,96,0,0,100,12,7524,1387,8340,1495
46,170,119,716,92,0,0,100,65,7524,2707,8340,2864
11,170,186,716,688,0,0,100,20,7524,2445,8340,3153
45,170,95,716,1732,0,0,100,241,7524,14092,8340,16065
65,170,108,716,108,0,0,100,79,7524,322,8340,509
66,170,109,716,1720,0,0,100,0,7524,12685,8340,14405
40,170,182,716,56,0,0,100,93,7524,128,8340,277
85,170,74,716,40,0,0,100,94,7524,24,8340,158
22,170,36,716,192,0,0,100,0,7524,958,8340,1150
6,170,137,716,12,0,0,100,4,7524,71,8340,87
15,170,138,716,1344,0,0,100,20,7524,8301,8340,9665
320,109,12,1720,256,0,0,0,0,12685,4149,14405,4405
38,109,129,1720,96,0,0,0,12,12685,1387,14405,1495
353,109,147,1720,1376,0,0,0,372,12685,25014,14405,26762
160,109,116,1720,1384,0,0,0,12,12685,30398,14405,31794
9398,109,166,1720,240,0,0,0,112,12685,4723,14405,5075
457,109,85,1720,2008,0,0,0,28,12685,70461,14405,72497
639,109,191,1720,568,0,0,0,152,12685,4741,14405,5461
116,109,130,1720,5532,0,0,0,73,12685,31151,14405,36756
65,109,119,1720,92,0,0,0,65,12685,2707,14405,2864
16,109,77,1720,520,0,0,0,0,12685,7674,14405,8194
2,109,95,1720,1732,0,0,0,241,12685,14092,14405,16065
40,109,71,1720,112,0,0,0,0,12685,1020,14405,1132
714,109,189,1720,60,0,0,0,84,12685,60,14405,204
56,109,170,1720,716,0,0,0,100,12685,7524,14405,8340
48,109,108,1720,108,0,0,0,79,12685,322,14405,509
184,109,86,1720,736,0,0,0,20,12685,10873,14405,11629
61,109,74,1720,40,0,0,0,94,12685,24,14405,158
140,109,36,1720,192,0,0,0,0,12685,958,14405,1150
308,109,142,1720,900,0,0,0,0,12685,8463,14405,9363
2,109,137,1720,12,0,0,0,4,12685,71,14405,87
70,109,152,1720,556,0,0,0,56,12685,2709,14405,3321
29,109,138,1720,1344,0,0,0,20,12685,8301,14405,9665
2,86,159,736,4,0,0,20,24,10873,0,11629,28
3,86,199,736,92,0,0,20,0,10873,464,11629,556
1,86,110,736,80,0,0,20,268,10873,4235,11629,4583
2,86,193,736,4,0,0,20,480,10873,20,11629,504
4322,86,195,736,432,0,0,20,278,10873,2203,11629,2913
152,86,158,736,8,0,0,20,28,10873,36,11629,72
3113,86,12,736,256,0,0,20,0,10873,4149,11629,4405
1553,86,147,736,1376,0,0,20,372,10873,25014,11629,26762
792,86,116,736,1384,0,0,20,12,10873,30398,11629,31794
35667,86,166,736,240,0,0,20,112,10873,4723,11629,5075
100,86,85,736,2008,0,0,20,28,10873,70461,11629,72497
6720,86,191,736,568,0,0,20,152,10873,4741,11629,5461
369,86,130,736,5532,0,0,20,73,10873,31151,11629,36756
106,86,77,736,520,0,0,20,0,10873,7674,11629,8194
254,86,71,736,112,0,0,20,0,10873,1020,11629,1132
672,86,189,736,60,0,0,20,84,10873,60,11629,204
359,86,170,736,716,0,0,20,100,10873,7524,11629,8340
1373,86,142,736,900,0,0,20,0,10873,8463,11629,9363
306,86,152,736,556,0,0,20,56,10873,2709,11629,3321
32,86,119,736,92,0,0,20,65,10873,2707,11629,2864
22,86,186,736,688,0,0,20,20,10873,2445,11629,3153
155,86,109,736,1720,0,0,20,0,10873,12685,11629,14405
21,86,182,736,56,0,0,20,93,10873,128,11629,277
135,86,74,736,40,0,0,20,94,10873,24,11629,158
102,86,36,736,192,0,0,20,0,10873,958,11629,1150
1,86,137,736,12,0,0,20,4,10873,71,11629,87
66,86,138,736,1344,0,0,20,20,10873,8301,11629,9665
24,182,195,56,432,0,0,93,278,128,2203,277,2913
8,182,12,56,256,0,0,93,0,128,4149,277,4405
7,182,129,56,96,0,0,93,12,128,1387,277,1495
93,182,147,56,1376,0,0,93,372,128,25014,277,26762
63,182,116,56,1384,0,0,93,12,128,30398,277,31794
5150,182,166,56,240,0,0,93,112,128,4723,277,5075
153,182,191,56,568,0,0,93,152,128,4741,277,5461
27,182,130,56,5532,0,0,93,73,128,31151,277,36756
8,182,119,56,92,0,0,93,65,128,2707,277,2864
8,182,77,56,520,0,0,93,0,128,7674,277,8194
18,182,95,56,1732,0,0,93,241,128,14092,277,16065
30,182,71,56,112,0,0,93,0,128,1020,277,1132
198,182,189,56,60,0,0,93,84,128,60,277,204
60,182,170,56,716,0,0,93,100,128,7524,277,8340
9,182,108,56,108,0,0,93,79,128,322,277,509
25,182,86,56,736,0,0,93,20,128,10873,277,11629
6,182,36,56,192,0,0,93,0,128,958,277,1150
80,182,142,56,900,0,0,93,0,128,8463,277,9363
10,182,152,56,556,0,0,93,56,128,2709,277,3321
8679,74,166,40,240,0,0,94,112,24,4723,158,5075
123,74,12,40,256,0,0,94,0,24,4149,158,4405
40,74,129,40,96,0,0,94,12,24,1387,158,1495
173,74,147,40,1376,0,0,94,372,24,25014,158,26762
146,74,116,40,1384,0,0,94,12,24,30398,158,31794
1892,74,85,40,2008,0,0,94,28,24,70461,158,72497
564,74,191,40,568,0,0,94,152,24,4741,158,5461
102,74,130,40,5532,0,0,94,73,24,31151,158,36756
9,74,119,40,92,0,0,94,65,24,2707,158,2864
20,74,95,40,1732,0,0,94,241,24,14092,158,16065
17,74,71,40,112,0,0,94,0,24,1020,158,1132
1013,74,189,40,60,0,0,94,84,24,60,158,204
67,74,170,40,716,0,0,94,100,24,7524,158,8340
76,74,108,40,108,0,0,94,79,24,322,158,509
85,74,109,40,1720,0,0,94,0,24,12685,158,14405
175,74,86,40,736,0,0,94,20,24,10873,158,11629
22,74,36,40,192,0,0,94,0,24,958,158,1150
116,74,142,40,900,0,0,94,0,24,8463,158,9363
36,74,152,40,556,0,0,94,56,24,2709,158,3321
3,74,138,40,1344,0,0,94,20,24,8301,158,9665
1274,76,166,160,240,0,0,0,112,638,4723,798,5075
444,76,85,160,2008,0,0,0,28,638,70461,798,72497
342,76,13,160,40,0,0,0,0,638,159,798,199
185,142,12,900,256,0,0,0,0,8463,4149,9363,4405
1,142,147,900,1376,0,0,0,372,8463,25014,9363,26762
887,142,116,900,1384,0,0,0,12,8463,30398,9363,31794
43735,142,166,900,240,0,0,0,112,8463,4723,9363,5075
5691,142,85,900,2008,0,0,0,28,8463,70461,9363,72497
6,142,191,900,568,0,0,0,152,8463,4741,9363,5461
376,142,130,900,5532,0,0,0,73,8463,31151,9363,36756
81,142,77,900,520,0,0,0,0,8463,7674,9363,8194
80,142,71,900,112,0,0,0,0,8463,1020,9363,1132
11957,142,189,900,60,0,0,0,84,8463,60,9363,204
12,142,170,900,716,0,0,0,100,8463,7524,9363,8340
1381,142,86,900,736,0,0,0,20,8463,10873,9363,11629
413,142,129,900,96,0,0,0,12,8463,1387,9363,1495
22,142,119,900,92,0,0,0,65,8463,2707,9363,2864
15,142,186,900,688,0,0,0,20,8463,2445,9363,3153
106,142,95,900,1732,0,0,0,241,8463,14092,9363,16065
110,142,108,900,108,0,0,0,79,8463,322,9363,509
224,142,109,900,1720,0,0,0,0,8463,12685,9363,14405
70,142,182,900,56,0,0,0,93,8463,128,9363,277
120,142,74,900,40,0,0,0,94,8463,24,9363,158
14,142,137,900,12,0,0,0,4,8463,71,9363,87
10,142,138,900,1344,0,0,0,20,8463,8301,9363,9665
43,137,147,12,1376,0,0,4,372,71,25014,87,26762
27,137,116,12,1384,0,0,4,12,71,30398,87,31794
1602,137,166,12,240,0,0,4,112,71,4723,87,5075
3254,137,85,12,2008,0,0,4,28,71,70461,87,72497
92,137,191,12,568,0,0,4,152,71,4741,87,5461
13,137,130,12,5532,0,0,4,73,71,31151,87,36756
2,137,119,12,92,0,0,4,65,71,2707,87,2864
3,137,77,12,520,0,0,4,0,71,7674,87,8194
1,137,95,12,1732,0,0,4,241,71,14092,87,16065
153,137,189,12,60,0,0,4,84,71,60,87,204
5,137,170,12,716,0,0,4,100,71,7524,87,8340
3,137,109,12,1720,0,0,4,0,71,12685,87,14405
1,137,86,12,736,0,0,4,20,71,10873,87,11629
1,137,36,12,192,0,0,4,0,71,958,87,1150
9,137,142,12,900,0,0,4,0,71,8463,87,9363
3,137,152,12,556,0,0,4,56,71,2709,87,3321
569,115,195,332,432,0,0,0,278,432,2203,764,2913
64,152,12,556,256,0,0,56,0,2709,4149,3321,4405
1052,152,147,556,1376,0,0,56,372,2709,25014,3321,26762
334,152,116,556,1384,0,0,56,12,2709,30398,3321,31794
14407,152,166,556,240,0,0,56,112,2709,4723,3321,5075
854,152,85,556,2008,0,0,56,28,2709,70461,3321,72497
13,152,191,556,568,0,0,56,152,2709,4741,3321,5461
5,152,130,556,5532,0,0,56,73,2709,31151,3321,36756
73,152,77,556,520,0,0,56,0,2709,7674,3321,8194
