flow,origin,destination,CL_origin,CL_destination,CC_origin,CC_destination,S_origin,S_destination,SC_origin,SC_destination,sum_origin,sum_destination
506,116,170,116,229,1098,1860,73,95,4813,5638,6100,7822
932,116,86,116,207,1098,905,73,432,4813,3634,6100,5178
1134,116,142,116,504,1098,2080,73,63,4813,6282,6100,8929
174,116,152,116,163,1098,636,73,187,4813,1911,6100,2897
288,116,129,116,15,1098,76,73,130,4813,309,6100,530
28,116,186,116,107,1098,495,73,23,4813,1722,6100,2347
133,116,95,116,267,1098,2328,73,212,4813,7994,6100,10801
140,116,108,116,63,1098,38,73,111,4813,98,6100,310
169,116,109,116,820,1098,3060,73,418,4813,9227,6100,13525
52,116,182,116,9,1098,7,73,37,4813,27,6100,80
146,116,74,116,33,1098,1,73,44,4813,3,6100,81
87,116,36,116,70,1098,253,73,0,4813,749,6100,1072
19,116,137,116,8,1098,9,73,4,4813,33,6100,54
46,116,138,116,68,1098,582,73,76,4813,2317,6100,3043
1472,116,18,116,39,1098,183,73,0,4813,732,6100,954
36700,166,12,46,222,805,953,516,0,2727,2909,4094,4084
69045,166,147,46,501,805,5512,516,1048,2727,16994,4094,24055
39635,166,116,46,116,805,1098,516,73,2727,4813,4094,6100
98529,166,85,46,177,805,3047,516,1513,2727,14008,4094,18745
87698,166,191,46,526,805,1089,516,171,2727,3308,4094,5094
27266,166,130,46,2841,805,7211,516,1153,2727,22315,4094,33520
12183,166,77,46,49,805,432,516,0,2727,1656,4094,2137
5848,166,71,46,32,805,150,516,207,2727,587,4094,976
125033,166,189,46,26,805,1,516,79,2727,6,4094,112
23117,166,170,46,229,805,1860,516,95,2727,5638,4094,7822
36781,166,86,46,207,805,905,516,432,2727,3634,4094,5178
37331,166,142,46,504,805,2080,516,63,2727,6282,4094,8929
10917,166,152,46,163,805,636,516,187,2727,1911,4094,2897
12285,166,129,46,15,805,76,516,130,2727,309,4094,530
5765,166,119,46,11,805,311,516,12,2727,1054,4094,1388
2565,166,186,46,107,805,495,516,23,2727,1722,4094,2347
3374,166,95,46,267,805,2328,516,212,2727,7994,4094,10801
6782,166,108,46,63,805,38,516,111,2727,98,4094,310
8631,166,109,46,820,805,3060,516,418,2727,9227,4094,13525
4953,166,182,46,9,805,7,516,37,2727,27,4094,80
8525,166,74,46,33,805,1,516,44,2727,3,4094,81
4752,166,36,46,70,805,253,516,0,2727,749,4094,1072
1257,166,137,46,8,805,9,516,4,2727,33,4094,54
1954,166,138,46,68,805,582,516,76,2727,2317,4094,3043
3362,166,18,46,39,805,183,516,0,2727,732,4094,954
3022,166,158,46,5,805,0,516,27,2727,7,4094,39
4153,166,195,46,237,805,245,516,211,2727,813,4094,1506
771,166,67,46,0,805,0,516,24,2727,0,4094,24
1271,166,61,46,4,805,1,516,2,2727,3,4094,10
401,166,201,46,5,805,151,516,269,2727,572,4094,997
588,166,89,46,6,805,186,516,0,2727,703,4094,895
1163,166,110,46,177,805,958,516,456,2727,2942,4094,4533
396,166,0,46,0,805,0,516,33,2727,0,4094,33
384,166,153,46,3,805,0,516,1258,2727,264,4094,1525
1305,166,76,46,73,805,112,516,0,2727,345,4094,530
381,166,66,46,6,805,8,516,58,2727,57,4094,129
691,166,73,46,69,805,116,516,0,2727,382,4094,567
664,85,158,177,5,3047,0,1513,27,14008,7,18745,39
12115,85,12,177,222,3047,953,1513,0,14008,2909,18745,4084
8932,85,147,177,501,3047,5512,1513,1048,14008,16994,18745,24055
3417,85,116,177,116,3047,1098,1513,73,14008,4813,18745,6100
98079,85,166,177,46,3047,805,1513,516,14008,2727,18745,4094
12398,85,191,177,526,3047,1089,1513,171,14008,3308,18745,5094
2252,85,130,177,2841,3047,7211,1513,1153,14008,22315,18745,33520
547,85,77,177,49,3047,432,1513,0,14008,1656,18745,2137
749,85,71,177,32,3047,150,1513,207,14008,587,18745,976
24732,85,189,177,26,3047,1,1513,79,14008,6,18745,112
1339,85,170,177,229,3047,1860,1513,95,14008,5638,18745,7822
89,85,86,177,207,3047,905,1513,432,14008,3634,18745,5178
3812,85,142,177,504,3047,2080,1513,63,14008,6282,18745,8929
833,85,152,177,163,3047,636,1513,187,14008,1911,18745,2897
184,85,119,177,11,3047,311,1513,12,14008,1054,18745,1388
110,85,186,177,107,3047,495,1513,23,14008,1722,18745,2347
198,85,95,177,267,3047,2328,1513,212,14008,7994,18745,10801
30,85,108,177,63,3047,38,1513,111,14008,98,18745,310
344,85,109,177,820,3047,3060,1513,418,14008,9227,18745,13525
1646,85,74,177,33,3047,1,1513,44,14008,3,18745,81
435,85,36,177,70,3047,253,1513,0,14008,749,18745,1072
3206,85,137,177,8,3047,9,1513,4,14008,33,18745,54
152,85,138,177,68,3047,582,1513,76,14008,2317,18745,3043
967,85,135,177,12,3047,2,1513,4,14008,6,18745,24
340,85,76,177,73,3047,112,1513,0,14008,345,18745,530
557,191,170,526,229,1089,1860,171,95,3308,5638,5094,7822
5352,191,12,526,222,1089,953,171,0,3308,2909,5094,4084
2,191,147,526,501,1089,5512,171,1048,3308,16994,5094,24055
2698,191,116,526,116,1089,1098,171,73,3308,4813,5094,6100
88418,191,166,526,46,1089,805,171,516,3308,2727,5094,4094
12181,191,85,526,177,1089,3047,171,1513,3308,14008,5094,18745
893,191,130,526,2841,1089,7211,171,1153,3308,22315,5094,33520
301,191,77,526,49,1089,432,171,0,3308,1656,5094,2137
165,191,71,526,32,1089,150,171,207,3308,587,5094,976
27085,191,189,526,26,1089,1,171,79,3308,6,5094,112
5428,191,86,526,207,1089,905,171,432,3308,3634,5094,5178
21,191,152,526,163,1089,636,171,187,3308,1911,5094,2897
625,191,129,526,15,1089,76,171,130,3308,309,5094,530
138,191,119,526,11,1089,311,171,12,3308,1054,5094,1388
22,191,186,526,107,1089,495,171,23,3308,1722,5094,2347
267,191,95,526,267,1089,2328,171,212,3308,7994,5094,10801
187,191,108,526,63,1089,38,171,111,3308,98,5094,310
427,191,109,526,820,1089,3060,171,418,3308,9227,5094,13525
68,191,182,526,9,1089,7,171,37,3308,27,5094,80
242,191,74,526,33,1089,1,171,44,3308,3,5094,81
54,191,137,526,8,1089,9,171,4,3308,33,5094,54
61,191,138,526,68,1089,582,171,76,3308,2317,5094,3043
854,130,147,2841,501,7211,5512,1153,1048,22315,16994,33520,24055
398,130,195,2841,237,7211,245,1153,211,22315,813,33520,1506
246,130,12,2841,222,7211,953,1153,0,22315,2909,33520,4084
2665,130,116,2841,116,7211,1098,1153,73,22315,4813,33520,6100
26868,130,166,2841,46,7211,805,1153,516,22315,2727,33520,4094
2343,130,85,2841,177,7211,3047,1153,1513,22315,14008,33520,18745
938,130,191,2841,526,7211,1089,1153,171,22315,3308,33520,5094
157,130,77,2841,49,7211,432,1153,0,22315,1656,33520,2137
47,130,71,2841,32,7211,150,1153,207,22315,587,33520,976
3549,130,189,2841,26,7211,1,1153,79,22315,6,33520,112
196,130,170,2841,229,7211,1860,1153,95,22315,5638,33520,7822
456,130,86,2841,207,7211,905,1153,432,22315,3634,33520,5178
275,130,142,2841,504,7211,2080,1153,63,22315,6282,33520,8929
18,130,152,2841,163,7211,636,1153,187,22315,1911,33520,2897
246,130,129,2841,15,7211,76,1153,130,22315,309,33520,530
22,130,186,2841,107,7211,495,1153,23,22315,1722,33520,2347
52,130,95,2841,267,7211,2328,1153,212,22315,7994,33520,10801
117,130,108,2841,63,7211,38,1153,111,22315,98,33520,310
91,130,109,2841,820,7211,3060,1153,418,22315,9227,33520,13525
23,130,182,2841,9,7211,7,1153,37,22315,27,33520,80
105,130,74,2841,33,7211,1,1153,44,22315,3,33520,81
83,130,36,2841,70,7211,253,1153,0,22315,749,33520,1072
19,130,137,2841,8,7211,9,1153,4,22315,33,33520,54
9,130,138,2841,68,7211,582,1153,76,22315,2317,33520,3043
364,130,18,2841,39,7211,183,1153,0,22315,732,33520,954
139,130,88,2841,33,7211,816,1153,1481,22315,2985,33520,5315
573,195,159,237,0,245,0,211,22,813,0,1506,22
6999,195,201,237,5,245,151,211,269,813,572,1506,997
598,195,129,237,15,245,76,211,130,813,309,1506,530
2239,195,116,237,116,245,1098,211,73,813,4813,1506,6100
1376,195,199,237,20,245,72,211,180,813,219,1506,491
368,195,130,237,2841,245,7211,211,1153,813,22315,1506,33520
914,195,110,237,177,245,958,211,456,813,2942,1506,4533
392,195,193,237,4,245,2,211,358,813,12,1506,376
4053,195,170,237,229,245,1860,211,95,813,5638,1506,7822
491,195,108,237,63,245,38,211,111,813,98,1506,310
3246,195,86,237,207,245,905,211,432,813,3634,1506,5178
672,195,115,237,0,245,0,211,461,813,0,1506,461
8692,195,158,237,5,245,0,211,27,813,7,1506,39
781,195,95,237,267,245,2328,211,212,813,7994,1506,10801
4350,195,166,237,46,245,805,211,516,813,2727,1506,4094
360,195,43,237,0,245,0,211,0,813,0,1506,0
173,195,160,237,0,245,0,211,0,813,0,1506,0
0,186,187,107,0,495,0,23,76,1722,0,2347,76
9,186,12,107,222,495,953,23,0,1722,2909,2347,4084
13,186,129,107,15,495,76,23,130,1722,309,2347,530
28,186,147,107,501,495,5512,23,1048,1722,16994,2347,24055
30,186,116,107,116,495,1098,23,73,1722,4813,2347,6100
2463,186,166,107,46,495,805,23,516,1722,2727,2347,4094
113,186,85,107,177,495,3047,23,1513,1722,14008,2347,18745
39,186,191,107,526,495,1089,23,171,1722,3308,2347,5094
25,186,130,107,2841,495,7211,23,1153,1722,22315,2347,33520
10,186,77,107,49,495,432,23,0,1722,1656,2347,2137
14,186,95,107,267,495,2328,23,212,1722,7994,2347,10801
110,186,189,107,26,495,1,23,79,1722,6,2347,112
12,186,170,107,229,495,1860,23,95,1722,5638,2347,7822
47,186,86,107,207,495,905,23,432,1722,3634,2347,5178
7,186,142,107,504,495,2080,23,63,1722,6282,2347,8929
10,186,152,107,163,495,636,23,187,1722,1911,2347,2897
22,186,9,107,0,495,0,23,0,1722,0,2347,0
160,186,13,107,0,495,0,23,89,1722,0,2347,89
53,95,12,267,222,2328,953,212,0,7994,2909,10801,4084
253,95,147,267,501,2328,5512,212,1048,7994,16994,10801,24055
126,95,116,267,116,2328,1098,212,73,7994,4813,10801,6100
3460,95,166,267,46,2328,805,212,516,7994,2727,10801,4094
215,95,85,267,177,2328,3047,212,1513,7994,14008,10801,18745
305,95,191,267,526,2328,1089,212,171,7994,3308,10801,5094
70,95,130,267,2841,2328,7211,212,1153,7994,22315,10801,33520
3,95,119,267,11,2328,311,212,12,7994,1054,10801,1388
31,95,77,267,49,2328,432,212,0,7994,1656,10801,2137
15,95,186,267,107,2328,495,212,23,7994,1722,10801,2347
27,95,71,267,32,2328,150,212,207,7994,587,10801,976
271,95,189,267,26,2328,1,212,79,7994,6,10801,112
57,95,170,267,229,2328,1860,212,95,7994,5638,10801,7822
15,95,108,267,63,2328,38,212,111,7994,98,10801,310
2,95,109,267,820,2328,3060,212,418,7994,9227,10801,13525
4,95,182,267,9,2328,7,212,37,7994,27,10801,80
14,95,74,267,33,2328,1,212,44,7994,3,10801,81
14,95,36,267,70,2328,253,212,0,7994,749,10801,1072
204,95,142,267,504,2328,2080,212,63,7994,6282,10801,8929
1,95,137,267,8,2328,9,212,4,7994,33,10801,54
29,95,152,267,163,2328,636,212,187,7994,1911,10801,2897
2,95,138,267,68,2328,582,212,76,7994,2317,10801,3043
745,95,195,267,237,2328,245,212,211,7994,813,10801,1506
85,71,65,32,0,150,0,207,0,587,0,976,0
88,71,71,32,32,150,150,207,207,587,587,976,976
30,71,12,32,222,150,953,207,0,587,2909,976,4084
156,71,147,32,501,150,5512,207,1048,587,16994,976,24055
110,71,116,32,116,150,1098,207,73,587,4813,976,6100
6162,71,166,32,46,150,805,207,516,587,2727,976,4094
730,71,85,32,177,150,3047,207,1513,587,14008,976,18745
155,71,191,32,526,150,1089,207,171,587,3308,976,5094
32,71,130,32,2841,150,7211,207,1153,587,22315,976,33520
90,71,77,32,49,150,432,207,0,587,1656,976,2137
794,71,189,32,26,150,1,207,79,587,6,976,112
21,71,170,32,229,150,1860,207,95,587,5638,976,7822
241,71,86,32,207,150,905,207,432,587,3634,976,5178
109,71,142,32,504,150,2080,207,63,587,6282,976,8929
52,71,129,32,15,150,76,207,130,587,309,976,530
19,71,95,32,267,150,2328,207,212,587,7994,976,10801
46,71,109,32,820,150,3060,207,418,587,9227,976,13525
1,71,152,32,163,150,636,207,187,587,1911,976,2897
20,71,9,32,0,150,0,207,0,587,0,976,0
21,71,72,32,0,150,0,207,0,587,0,976,0
25,71,10,32,0,150,0,207,0,587,0,976,0
14623,189,12,26,222,1,953,79,0,6,2909,112,4084
15563,189,147,26,501,1,5512,79,1048,6,16994,112,24055
3921,189,116,26,116,1,1098,79,73,6,4813,112,6100
124726,189,166,26,46,1,805,79,516,6,2727,112,4094
23880,189,85,26,177,1,3047,79,1513,6,14008,112,18745
27799,189,191,26,526,1,1089,79,171,6,3308,112,5094
3389,189,130,26,2841,1,7211,79,1153,6,22315,112,33520
875,189,77,26,49,1,432,79,0,6,1656,112,2137
791,189,71,26,32,1,150,79,207,6,587,112,976
5024,189,170,26,229,1,1860,79,95,6,5638,112,7822
524,189,86,26,207,1,905,79,432,6,3634,112,5178
10545,189,142,26,504,1,2080,79,63,6,6282,112,8929
1082,189,152,26,163,1,636,79,187,6,1911,112,2897
201,189,129,26,15,1,76,79,130,6,309,112,530
156,189,119,26,11,1,311,79,12,6,1054,112,1388
102,189,186,26,107,1,495,79,23,6,1722,112,2347
227,189,95,26,267,1,2328,79,212,6,7994,112,10801
59,189,108,26,63,1,38,79,111,6,98,112,310
493,189,109,26,820,1,3060,79,418,6,9227,112,13525
152,189,182,26,9,1,7,79,37,6,27,112,80
794,189,74,26,33,1,1,79,44,6,3,112,81
396,189,36,26,70,1,253,79,0,6,749,112,1072
104,189,137,26,8,1,9,79,4,6,33,112,54
177,189,138,26,68,1,582,79,76,6,2317,112,3043
1200,170,147,229,501,1860,5512,95,1048,5638,16994,7822,24055
556,170,191,229,526,1860,1089,95,171,5638,3308,7822,5094
4007,170,195,229,237,1860,245,95,211,5638,813,7822,1506
176,170,12,229,222,1860,953,95,0,5638,2909,7822,4084
322,170,116,229,116,1860,1098,95,73,5638,4813,7822,6100
22852,170,166,229,46,1860,805,95,516,5638,2727,7822,4094
1312,170,85,229,177,1860,3047,95,1513,5638,14008,7822,18745
201,170,130,229,2841,1860,7211,95,1153,5638,22315,7822,33520
127,170,77,229,49,1860,432,95,0,5638,1656,7822,2137
68,170,71,229,32,1860,150,95,207,5638,587,7822,976
5277,170,189,229,26,1860,1,95,79,5638,6,7822,112
457,170,86,229,207,1860,905,95,432,5638,3634,7822,5178
1,170,142,229,504,1860,2080,95,63,5638,6282,7822,8929
59,170,152,229,163,1860,636,95,187,5638,1911,7822,2897
125,170,129,229,15,1860,76,95,130,5638,309,7822,530
23,170,119,229,11,1860,311,95,12,5638,1054,7822,1388
8,170,186,229,107,1860,495,95,23,5638,1722,7822,2347
59,170,95,229,267,1860,2328,95,212,5638,7994,7822,10801
30,170,108,229,63,1860,38,95,111,5638,98,7822,310
93,170,109,229,820,1860,3060,95,418,5638,9227,7822,13525
20,170,182,229,9,1860,7,95,37,5638,27,7822,80
48,170,74,229,33,1860,1,95,44,5638,3,7822,81
24,170,36,229,70,1860,253,95,0,5638,749,7822,1072
7,170,137,229,8,1860,9,95,4,5638,33,7822,54
9,170,138,229,68,1860,582,95,76,5638,2317,7822,3043
209,109,12,820,222,3060,953,418,0,9227,2909,13525,4084
46,109,129,820,15,3060,76,418,130,9227,309,13525,530
429,109,147,820,501,3060,5512,418,1048,9227,16994,13525,24055
196,109,116,820,116,3060,1098,418,73,9227,4813,13525,6100
8329,109,166,820,46,3060,805,418,516,9227,2727,13525,4094
341,109,85,820,177,3060,3047,418,1513,9227,14008,13525,18745
514,109,191,820,526,3060,1089,418,171,9227,3308,13525,5094
116,109,130,820,2841,3060,7211,418,1153,9227,22315,13525,33520
40,109,119,820,11,3060,311,418,12,9227,1054,13525,1388
40,109,77,820,49,3060,432,418,0,9227,1656,13525,2137
2,109,95,820,267,3060,2328,418,212,9227,7994,13525,10801
59,109,71,820,32,3060,150,418,207,9227,587,13525,976
543,109,189,820,26,3060,1,418,79,9227,6,13525,112
66,109,170,820,229,3060,1860,418,95,9227,5638,13525,7822
25,109,108,820,63,3060,38,418,111,9227,98,13525,310
186,109,86,820,207,3060,905,418,432,9227,3634,13525,5178
73,109,74,820,33,3060,1,418,44,9227,3,13525,81
60,109,36,820,70,3060,253,418,0,9227,749,13525,1072
227,109,142,820,504,3060,2080,418,63,9227,6282,13525,8929
1,109,137,820,8,3060,9,418,4,9227,33,13525,54
47,109,152,820,163,3060,636,418,187,9227,1911,13525,2897
19,109,138,820,68,3060,582,418,76,9227,2317,13525,3043
7,86,159,207,0,905,0,432,22,3634,0,5178,22
3133,86,195,207,237,905,245,432,211,3634,813,5178,1506
232,86,158,207,5,905,0,432,27,3634,7,5178,39
2970,86,12,207,222,905,953,432,0,3634,2909,5178,4084
1580,86,147,207,501,905,5512,432,1048,3634,16994,5178,24055
946,86,116,207,116,905,1098,432,73,3634,4813,5178,6100
37959,86,166,207,46,905,805,432,516,3634,2727,5178,4094
119,86,85,207,177,905,3047,432,1513,3634,14008,5178,18745
5603,86,191,207,526,905,1089,432,171,3634,3308,5178,5094
475,86,130,207,2841,905,7211,432,1153,3634,22315,5178,33520
167,86,77,207,49,905,432,432,0,3634,1656,5178,2137
222,86,71,207,32,905,150,432,207,3634,587,5178,976
637,86,189,207,26,905,1,432,79,3634,6,5178,112
456,86,170,207,229,905,1860,432,95,3634,5638,5178,7822
1402,86,142,207,504,905,2080,432,63,3634,6282,5178,8929
178,86,152,207,163,905,636,432,187,3634,1911,5178,2897
38,86,119,207,11,905,311,432,12,3634,1054,5178,1388
25,86,186,207,107,905,495,432,23,3634,1722,5178,2347
177,86,109,207,820,905,3060,432,418,3634,9227,5178,13525
12,86,182,207,9,905,7,432,37,3634,27,5178,80
158,86,74,207,33,905,1,432,44,3634,3,5178,81
98,86,36,207,70,905,253,432,0,3634,749,5178,1072
1,86,137,207,8,905,9,432,4,3634,33,5178,54
53,86,138,207,68,905,582,432,76,3634,2317,5178,3043
11,182,12,9,222,7,953,37,0,27,2909,80,4084
4,182,129,9,15,7,76,37,130,27,309,80,530
54,182,147,9,501,7,5512,37,1048,27,16994,80,24055
68,182,116,9,116,7,1098,37,73,27,4813,80,6100
5026,182,166,9,46,7,805,37,516,27,2727,80,4094
70,182,191,9,526,7,1089,37,171,27,3308,80,5094
29,182,130,9,2841,7,7211,37,1153,27,22315,80,33520
4,182,119,9,11,7,311,37,12,27,1054,80,1388
18,182,77,9,49,7,432,37,0,27,1656,80,2137
5,182,95,9,267,7,2328,37,212,27,7994,80,10801
11,182,71,9,32,7,150,37,207,27,587,80,976
190,182,189,9,26,7,1,37,79,27,6,80,112
23,182,170,9,229,7,1860,37,95,27,5638,80,7822
4,182,108,9,63,7,38,37,111,27,98,80,310
18,182,86,9,207,7,905,37,432,27,3634,80,5178
5,182,36,9,70,7,253,37,0,27,749,80,1072
47,182,142,9,504,7,2080,37,63,27,6282,80,8929
5,182,152,9,163,7,636,37,187,27,1911,80,2897
53,74,12,33,222,1,953,44,0,3,2909,81,4084
31,74,129,33,15,1,76,44,130,3,309,81,530
199,74,147,33,501,1,5512,44,1048,3,16994,81,24055
117,74,116,33,116,1,1098,44,73,3,4813,81,6100
8231,74,166,33,46,1,805,44,516,3,2727,81,4094
1697,74,85,33,177,1,3047,44,1513,3,14008,81,18745
312,74,191,33,526,1,1089,44,171,3,3308,81,5094
120,74,130,33,2841,1,7211,44,1153,3,22315,81,33520
11,74,119,33,11,1,311,44,12,3,1054,81,1388
33,74,77,33,49,1,432,44,0,3,1656,81,2137
31,74,95,33,267,1,2328,44,212,3,7994,81,10801
14,74,71,33,32,1,150,44,207,3,587,81,976
780,74,189,33,26,1,1,44,79,3,6,81,112
51,74,170,33,229,1,1860,44,95,3,5638,81,7822
67,74,108,33,63,1,38,44,111,3,98,81,310
65,74,109,33,820,1,3060,44,418,3,9227,81,13525
117,74,86,33,207,1,905,44,432,3,3634,81,5178
7,74,36,33,70,1,253,44,0,3,749,81,1072
113,74,142,33,504,1,2080,44,63,3,6282,81,8929
4,74,137,33,8,1,9,44,4,3,33,81,54
71,74,152,33,163,1,636,44,187,3,1911,81,2897
6,74,138,33,68,1,582,44,76,3,2317,81,3043
1268,76,166,73,46,112,805,0,516,345,2727,530,4094
326,76,85,73,177,112,3047,0,1513,345,14008,530,18745
303,76,13,73,0,112,0,0,89,345,0,530,89
153,142,12,504,222,2080,953,63,0,6282,2909,8929,4084
2,142,147,504,501,2080,5512,63,1048,6282,16994,8929,24055
1172,142,116,504,116,2080,1098,63,73,6282,4813,8929,6100
37178,142,166,504,46,2080,805,63,516,6282,2727,8929,4094
3717,142,85,504,177,2080,3047,63,1513,6282,14008,8929,18745
306,142,130,504,2841,2080,7211,63,1153,6282,22315,8929,33520
45,142,77,504,49,2080,432,63,0,6282,1656,8929,2137
74,142,71,504,32,2080,150,63,207,6282,587,8929,976
10983,142,189,504,26,2080,1,63,79,6282,6,8929,112
1,142,170,504,229,2080,1860,63,95,6282,5638,8929,7822
1107,142,86,504,207,2080,905,63,432,6282,3634,8929,5178
308,142,129,504,15,2080,76,63,130,6282,309,8929,530
19,142,119,504,11,2080,311,63,12,6282,1054,8929,1388
18,142,186,504,107,2080,495,63,23,6282,1722,8929,2347
140,142,95,504,267,2080,2328,63,212,6282,7994,8929,10801
85,142,108,504,63,2080,38,63,111,6282,98,8929,310
253,142,109,504,820,2080,3060,63,418,6282,9227,8929,13525
58,142,182,504,9,2080,7,63,37,6282,27,8929,80
98,142,74,504,33,2080,1,63,44,6282,3,8929,81
7,142,137,504,8,2080,9,63,4,6282,33,8929,54
17,142,138,504,68,2080,582,63,76,6282,2317,8929,3043
3,137,12,8,222,9,953,4,0,33,2909,54,4084
55,137,147,8,501,9,5512,4,1048,33,16994,54,24055
16,137,116,8,116,9,1098,4,73,33,4813,54,6100
1536,137,166,8,46,9,805,4,516,33,2727,54,4094
3027,137,85,8,177,9,3047,4,1513,33,14008,54,18745
74,137,191,8,526,9,1089,4,171,33,3308,54,5094
12,137,130,8,2841,9,7211,4,1153,33,22315,54,33520
6,137,119,8,11,9,311,4,12,33,1054,54,1388
2,137,77,8,49,9,432,4,0,33,1656,54,2137
2,137,186,8,107,9,495,4,23,33,1722,54,2347
2,137,95,8,267,9,2328,4,212,33,7994,54,10801
1,137,71,8,32,9,150,4,207,33,587,54,976
144,137,189,8,26,9,1,4,79,33,6,54,112
5,137,170,8,229,9,1860,4,95,33,5638,54,7822
1,137,109,8,820,9,3060,4,418,33,9227,54,13525
1,137,86,8,207,9,905,4,432,33,3634,54,5178
2,137,74,8,33,9,1,4,44,33,3,54,81
1,137,36,8,70,9,253,4,0,33,749,54,1072
7,137,142,8,504,9,2080,4,63,33,6282,54,8929
726,115,195,0,237,0,245,461,211,0,813,461,1506
1,115,108,0,63,0,38,461,111,0,98,461,310
57,152,12,163,222,636,953,187,0,1911,2909,2897,4084
801,152,147,163,501,636,5512,187,1048,1911,16994,2897,24055
218,152,116,163,116,636,1098,187,73,1911,4813,2897,6100
11790,152,166,163,46,636,805,187,516,1911,2727,2897,4094
589,152,85,163,177,636,3047,187,1513,1911,14008,2897,18745
15,152,191,163,526,636,1089,187,171,1911,3308,2897,5094
10,152,130,163,2841,636,7211,187,1153,1911,22315,2897,33520
64,152,77,163,49,636,432,187,0,1911,1656,2897,2137
1015,152,189,163,26,636,1,187,79,1911,6,2897,112
56,152,170,163,229,636,1860,187,95,1911,5638,2897,7822
216,152,86,163,207,636,905,187,432,1911,3634,2897,5178
53,152,129,163,15,636,76,187,130,1911,309,2897,530
6,152,119,163,11,636,311,187,12,1911,1054,2897,1388
30,152,95,163,267,636,2328,187,212,1911,7994,2897,10801
