flow,origin,destination,out_ratio
16422,166,208,0.060190224861179836
245,166,209,0.0008979786317737827
21337,166,212,0.07820477578023348
4,166,215,1.4660875620796451e-05
330,166,206,0.0012095222387157073
40,166,219,0.00014660875620796452
7487,166,220,0.02744149394322576
11701,166,217,0.04288672640973482
1463,166,222,0.005362215258306303
8326,166,224,0.030516612604687816
9,166,225,3.2986970146792015e-05
17487,166,221,0.0640936829952169
663,166,227,0.002430040134147012
81089,166,211,0.2972089358036909
0,166,230,0.0
99,166,232,0.0003628566716147122
5,166,234,1.8326094525995565e-05
152,166,237,0.0005571132735902652
525,166,240,0.0019242399252295344
19,166,223,6.963915919878315e-05
13,166,241,4.764784576758847e-05
180,166,242,0.0006597394029358403
11,166,243,4.0317407957190247e-05
16,166,244,5.8643502483185805e-05
2744,166,236,0.010057360675866366
9953,166,247,0.03647992376344677
99,166,249,0.0003628566716147122
0,166,251,0.0
4035,166,253,0.014789158282478421
18,166,254,6.597394029358403e-05
4089,85,212,0.11994016191481872
2,85,213,5.8664789393406076e-05
420,85,208,0.012319605772615276
14,85,220,0.00041065352575384256
1325,85,221,0.03886542297313152
108,85,222,0.0031678986272439284
1,85,224,2.9332394696703038e-05
2,85,225,5.8664789393406076e-05
78,85,227,0.0022879267863428372
4,85,232,0.00011732957878681215
60,85,206,0.0017599436818021823
10496,85,211,0.3078728147365951
3,85,241,8.799718409010911e-05
123,85,257,0.003607884547694474
176,85,236,0.005162501466619735
60,85,249,0.0017599436818021823
123,85,253,0.003607884547694474
3415,189,212,0.06448871683504863
569,189,210,0.010744972146161836
1,189,215,1.888395807761307e-05
0,189,216,0.0
0,189,262,0.0
8,189,220,0.00015107166462090455
870,189,217,0.01642904352752337
1962,189,221,0.03705032574827684
6,189,224,0.0001133037484656784
3,189,225,5.66518742328392e-05
0,189,229,0.0
20941,189,211,0.3954489661032953
0,189,231,0.0
6,189,232,0.0001133037484656784
98,189,206,0.0018506278916060807
1589,189,208,0.030006609385327166
0,189,223,0.0
5,189,241,9.441979038806533e-05
0,189,242,0.0
0,189,263,0.0
8,189,243,0.00015107166462090455
1,189,244,1.888395807761307e-05
490,189,236,0.009253139458030404
22,189,249,0.00041544707770748747
50,189,251,0.0009441979038806534
0,189,239,0.0
172,189,253,0.0032480407893494476
78790,211,166,0.6185283750578963
11162,211,85,0.08762550732829341
19675,211,189,0.15445546108978436
16050,208,166,0.8305304010349288
3499,253,166,0.9850788288288288
7251,220,166,1.0
9746,85,265,0.2858735187140678
9638,265,85,0.170590109384403
15792,221,166,0.783255629401845
134,12,217,0.04301765650080257
49,12,211,0.015730337078651686
131,147,217,0.01196456297378756
111,116,217,0.02651062813470265
845,116,211,0.20181514210652018
526,85,217,0.0154288396104658
530,191,217,0.033341721187720184
7450,191,211,0.4686713638651233
5,195,217,1.0
100,217,12,0.007530120481927711
124,217,147,0.009337349397590362
103,217,116,0.007756024096385542
10697,217,166,0.8054969879518072
469,217,85,0.035316265060240964
656,217,191,0.04939759036144578
54,217,130,0.004066265060240964
5,217,195,0.00037650602409638556
16,217,95,0.0012048192771084338
761,217,189,0.05730421686746988
15,217,109,0.0011295180722891566
137,217,86,0.010316265060240963
18,217,142,0.001355421686746988
15,217,152,0.0011295180722891566
1,217,138,7.530120481927712e-05
47,95,211,0.3197278911564626
80,211,12,0.0006280272877856543
4246,211,147,0.0333325482992236
796,211,116,0.0062488715134672605
7149,211,191,0.05612208850474553
249,211,130,0.001954734933232849
2872,211,86,0.02254617963150499
120,211,142,0.0009420409316784814
21,109,217,0.10144927536231885
138,86,217,0.021306160259379342
2708,86,211,0.41809479697390767
143,142,211,0.24783362218370883
1,138,217,1.0
8800,166,218,0.032253926365752195
50,166,239,0.00018326094525995565
8581,218,166,0.8074715347699256
77,12,218,0.024719101123595506
32,12,208,0.010272873194221509
2,12,235,0.0006420545746388443
12,12,212,0.0038523274478330658
9,12,221,0.0028892455858747996
658,12,247,0.21123595505617979
63,210,129,0.022300884955752213
97,210,147,0.034336283185840706
80,210,116,0.02831858407079646
1559,210,166,0.5518584070796461
302,210,85,0.10690265486725664
72,210,191,0.025486725663716816
3,210,130,0.0010619469026548673
364,210,189,0.1288495575221239
88,210,86,0.031150442477876107
1,210,74,0.00035398230088495576
74,129,210,0.033499320959710276
246,129,212,0.11136260751471254
6,129,218,0.002716161158895428
50,129,208,0.022634676324128564
12,129,222,0.005432322317790856
1546,129,211,0.6998641919420552
16,129,266,0.007243096423721141
26,129,233,0.011770031688546853
69,129,221,0.03123585332729742
83,129,265,0.03757356269805342
15,129,236,0.006790402897238569
35,129,217,0.015844273426889995
31,129,247,0.01403349932095971
101,147,210,0.009224586720248425
671,147,212,0.061284135537492006
66,147,218,0.006027947757786099
233,147,208,0.021280482235820623
100,147,222,0.009133254178463786
4531,147,211,0.41382774682619416
9,147,266,0.0008219928760617409
51,147,233,0.004657959631016531
7,147,235,0.0006393277924924651
192,147,221,0.01753584802265047
4726,147,265,0.4316375924741986
24,147,236,0.002191981002831309
3,147,256,0.0002739976253539136
98,147,247,0.00895058909489451
1,147,248,9.133254178463786e-05
338,212,129,0.010087143368747761
505,212,147,0.015071027814253313
384,212,116,0.011459949862719351
22478,212,166,0.6708248776411603
4297,212,85,0.1282380327086069
383,212,191,0.011430106243285186
57,212,130,0.0017010863077474036
24,212,95,0.0007162468664199595
3028,212,189,0.09036647964665155
51,212,170,0.0015220245911424137
96,212,108,0.002864987465679838
40,212,109,0.001193744777366599
1632,212,86,0.04870478691655724
13,212,182,0.0003879670526441447
47,212,74,0.0014026501134057538
2,212,36,5.968723886832995e-05
89,212,142,0.002656082129640683
80,116,210,0.01910675901600191
384,116,212,0.09171244327680918
24,116,218,0.005732027704800574
170,116,208,0.04060186290900406
52,116,222,0.012419393360401243
94,116,266,0.022450441843802245
119,116,233,0.02842130403630284
7,116,235,0.0016718414139001673
311,116,221,0.07427752567470743
1825,116,265,0.43587294005254357
64,116,236,0.015285407212801529
2,116,256,0.0004776689754000478
88,116,247,0.021017434917602103
7,116,248,0.0016718414139001673
1763,166,210,0.006461780929866036
2279,166,266,0.008353033884948778
19381,166,233,0.07103560760166401
1046,166,235,0.0038338189748382723
23832,166,265,0.08734949694870527
1282,166,256,0.004698810636465263
3268,166,248,0.011977935382190701
89,218,12,0.008374894137574104
6,218,129,0.0005645996047802767
77,218,147,0.00724569492801355
36,218,116,0.00338759762868166
271,218,85,0.025501082149242495
989,218,191,0.0930648348546156
15,218,130,0.0014114990119506916
2,218,119,0.00018819986826009222
1,218,95,9.409993413004611e-05
444,218,189,0.04178037075374047
14,218,170,0.0013173990778206455
3,218,108,0.00028229980239013834
4,218,109,0.00037639973652018444
53,218,86,0.004987296508892443
38,218,142,0.003575797496941752
4,218,152,0.00037639973652018444
28,208,12,0.0014489003880983182
47,208,129,0.0024320827943078915
275,208,147,0.014230271668822769
130,208,116,0.006727037516170763
423,208,85,0.02188874514877102
704,208,191,0.03642949547218629
22,208,130,0.0011384217335058215
5,208,119,0.000258732212160414
1,208,77,5.1746442432082794e-05
1,208,186,5.1746442432082794e-05
17,208,95,0.0008796895213454075
1395,208,189,0.0721862871927555
26,208,170,0.0013454075032341526
33,208,108,0.0017076326002587322
21,208,109,0.0010866752910737387
100,208,86,0.00517464424320828
3,208,182,0.0001552393272962484
4,208,74,0.00020698576972833117
29,208,142,0.001500646830530401
10,208,152,0.000517464424320828
245,85,210,0.007186436700692245
244,85,218,0.0071571043059955415
243,85,266,0.007127771911298838
956,85,233,0.028041769330048105
63,85,235,0.0018479408658922914
171,85,256,0.00501583949313622
776,85,247,0.02276193828464156
65,191,210,0.004089079013588324
576,191,212,0.03623553095118269
445,191,218,0.02799446401610468
663,191,208,0.04170860593860091
43,191,222,0.0027050830397584297
112,191,266,0.007045797684952189
336,191,233,0.021137393054856568
24,191,235,0.001509813789632612
602,191,221,0.037871162556618015
4072,191,265,0.25616507297433316
71,191,236,0.004466532460996477
25,191,256,0.0015727226975339708
535,191,247,0.03365626572722698
54,191,248,0.0033970810266733768
14,130,210,0.009562841530054645
58,130,212,0.03961748633879782
6,130,218,0.004098360655737705
15,130,208,0.010245901639344262
10,130,222,0.006830601092896175
247,130,211,0.1687158469945355
23,130,233,0.015710382513661202
5,130,235,0.0034153005464480873
33,130,221,0.022540983606557378
924,130,265,0.6311475409836066
58,130,217,0.03961748633879782
38,130,247,0.025956284153005466
20,130,236,0.01366120218579235
10,130,248,0.006830601092896175
1577,221,189,0.07821644678107331
5,222,129,0.0018375597206909224
130,222,147,0.04777655273796398
49,222,116,0.01800808526277104
1338,222,166,0.49173098125689085
154,222,85,0.05659683939728041
49,222,191,0.01800808526277104
9,222,130,0.0033076074972436605
944,222,189,0.3469312752664462
1,222,108,0.0003675119441381845
41,222,86,0.015067989709665565
1,222,182,0.0003675119441381845
13,119,208,0.16455696202531644
18,119,211,0.22784810126582278
5,119,233,0.06329113924050633
2,119,212,0.02531645569620253
13,119,221,0.16455696202531644
4,119,265,0.05063291139240506
1,119,236,0.012658227848101266
15,119,217,0.189873417721519
8,119,247,0.10126582278481013
2,77,233,0.13333333333333333
2,77,212,0.13333333333333333
7,77,221,0.4666666666666667
3,77,211,0.2
1,77,265,0.06666666666666667
1,186,208,0.05
14,186,211,0.7
2,186,265,0.1
3,186,217,0.15
1609,211,129,0.012631198825588972
11,266,129,0.004270186335403727
11,266,147,0.004270186335403727
32,266,116,0.012422360248447204
2075,266,166,0.8055124223602484
192,266,85,0.07453416149068323
19,266,191,0.007375776397515528
2,266,130,0.0007763975155279503
177,266,189,0.0687111801242236
3,266,108,0.0011645962732919255
2,266,109,0.0007763975155279503
49,266,86,0.019021739130434784
2,266,74,0.0007763975155279503
1,266,142,0.00038819875776397513
126,211,170,0.0009891429782624055
244,211,108,0.0019154832277462456
39,211,74,0.00030616330279550647
1,211,137,7.85034109732068e-06
20,95,212,0.1360544217687075
1,95,218,0.006802721088435374
13,95,208,0.08843537414965986
2,95,222,0.013605442176870748
1,95,266,0.006802721088435374
5,95,233,0.034013605442176874
13,95,221,0.08843537414965986
22,95,265,0.14965986394557823
6,95,236,0.04081632653061224
12,95,217,0.08163265306122448
5,95,247,0.034013605442176874
49,211,95,0.0003846667137687133
66,211,109,0.0005181225124231648
10,211,182,7.850341097320679e-05
65,211,152,0.0005102721713258441
11,233,129,0.0005606523955147808
123,233,147,0.006269113149847095
68,233,116,0.0034658511722731908
17001,233,166,0.8665137614678899
795,233,85,0.040519877675840976
229,233,191,0.011671763506625892
1309,233,189,0.06671763506625893
1,233,108,5.0968399592252805e-05
83,233,86,0.004230377166156983
1,235,12,0.00078125
2,235,129,0.0015625
7,235,147,0.00546875
7,235,116,0.00546875
1060,235,166,0.828125
48,235,85,0.0375
31,235,191,0.02421875
3,235,130,0.00234375
81,235,189,0.06328125
1,235,170,0.00078125
3,235,108,0.00234375
10,235,86,0.0078125
13,235,182,0.01015625
1,235,74,0.00078125
2,235,36,0.0015625
10,235,142,0.0078125
11,212,12,0.00032827981377581475
5,212,119,0.0001492180971708249
1,212,77,2.9843619434164974e-05
2,212,186,5.968723886832995e-05
1,212,137,2.9843619434164974e-05
24,212,152,0.0007162468664199595
420,189,218,0.007931262392597489
673,189,222,0.012708903786233594
223,189,266,0.004211122651307714
1478,189,233,0.027910490038712113
81,189,235,0.0015296006042866586
15604,189,265,0.29466528184307433
130,189,256,0.002454914550089699
454,189,247,0.008573316967236332
133,189,248,0.002511566424322538
70,221,129,0.0034718777899017954
203,221,147,0.010068445590715206
296,221,116,0.01468108322587045
1072,221,85,0.053169328439638924
414,221,191,0.02053367721456205
39,221,130,0.0019343319115167146
15,221,119,0.0007439738121218134
1,221,77,4.959825414145422e-05
1,221,186,4.959825414145422e-05
23,221,95,0.0011407598452534472
49,221,170,0.002430314452931257
69,221,108,0.0034222795357603413
50,221,109,0.002479912707072711
382,221,86,0.018946533082035512
14,221,182,0.0006943755579803591
11,221,74,0.0005455807955559965
1,221,36,4.959825414145422e-05
50,221,142,0.002479912707072711
2,221,137,9.919650828290844e-05
28,221,152,0.0013887511159607182
16,211,119,0.00012560545755713087
2,211,77,1.570068219464136e-05
7,211,186,5.495238768124475e-05
8,211,36,6.280272877856544e-05
3,170,210,0.007075471698113208
62,170,212,0.14622641509433962
20,170,218,0.04716981132075472
26,170,208,0.06132075471698113
9,170,222,0.02122641509433962
163,170,211,0.38443396226415094
7,170,233,0.01650943396226415
51,170,221,0.12028301886792453
44,170,265,0.10377358490566038
6,170,236,0.014150943396226415
24,170,217,0.05660377358490566
9,170,247,0.02122641509433962
10,108,210,0.01607717041800643
118,108,212,0.18971061093247588
12,108,218,0.01929260450160772
24,108,208,0.03858520900321544
4,108,222,0.006430868167202572
212,108,211,0.3408360128617363
32,108,233,0.05144694533762058
2,108,235,0.003215434083601286
77,108,221,0.12379421221864952
45,108,265,0.07234726688102894
7,108,236,0.011254019292604502
24,108,217,0.03858520900321544
1,108,256,0.001607717041800643
54,108,247,0.08681672025723473
28,109,212,0.13526570048309178
1,109,218,0.004830917874396135
21,109,208,0.10144927536231885
3,109,222,0.014492753623188406
57,109,211,0.2753623188405797
2,109,266,0.00966183574879227
1,109,235,0.004830917874396135
30,109,221,0.14492753623188406
27,109,265,0.13043478260869565
16,109,247,0.07729468599033816
79,86,210,0.012197004786166435
1137,86,212,0.17554423344140807
50,86,218,0.0077196232823838196
90,86,208,0.013895321908290875
26,86,222,0.004014204106839586
52,86,266,0.008028408213679172
74,86,233,0.011425042457928053
16,86,235,0.0024702794503628223
434,86,221,0.06700633009109155
1319,86,265,0.20364366218928517
31,86,236,0.004786166435077968
7,86,256,0.0010807472595337347
196,86,247,0.030260923266944573
8,86,248,0.0012351397251814111
9,182,212,0.13636363636363635
1,182,208,0.015151515151515152
9,182,211,0.13636363636363635
1,182,233,0.015151515151515152
15,182,235,0.22727272727272727
16,182,221,0.24242424242424243
1,182,265,0.015151515151515152
3,182,217,0.045454545454545456
11,182,247,0.16666666666666666
21,74,212,0.1891891891891892
2,74,218,0.018018018018018018
2,74,208,0.018018018018018018
28,74,211,0.25225225225225223
8,74,233,0.07207207207207207
2,74,235,0.018018018018018018
12,74,221,0.10810810810810811
18,74,265,0.16216216216216217
13,74,217,0.11711711711711711
1,74,256,0.009009009009009009
4,74,247,0.036036036036036036
82,265,129,0.001451378809869376
3762,265,147,0.06658642783815356
1489,265,116,0.026354915218237813
