flow,origin,destination,out_ratio
0,265,195,0.0
26411,166,265,0.10171848040423959
24108,166,228,0.09284877988661573
12,191,222,0.0006119014838610984
10032,191,211,0.5115496405078782
7,191,232,0.0003569425322523074
4049,191,265,0.20646575901279893
2102,222,166,0.7250776129699896
2,232,166,0.25
3606,265,12,0.060310080112391494
24600,265,166,0.4114331588366142
3635,265,191,0.060795102941914335
60891,211,166,0.5947896926954109
23325,228,166,0.850656455142232
57102,166,211,0.2199208158737984
3118,236,166,0.839300134589502
1593,228,189,0.058096280087527354
1602,189,228,0.03937375574507828
0,18,208,0
0,208,18,0.0
4,211,0,3.907242073182644e-05
7,0,211,1.0
101,166,258,0.00038898816859748585
18072,166,212,0.06960192260290855
0,166,215,0.0
1925,166,206,0.007413883411387725
8626,166,218,0.03322190041902884
93,166,219,0.0003581772245501602
5728,166,220,0.022060635937885136
13107,166,217,0.050479880453537095
22786,166,221,0.08775727138279517
0,166,288,0.0
6311,166,224,0.02430598348533399
19,166,229,7.317599211239833e-05
88,166,230,0.0003389203845205817
31,166,232,0.00011939240818338673
24441,166,233,0.09413128543258566
261,166,223,0.001005207049543998
238,166,242,0.0009166255854079369
18,166,246,6.932462410648263e-05
15349,166,247,0.0591146475228001
2592,166,236,0.009982745871333498
802,166,249,0.0030887971407443926
0,166,250,0.0
3319,166,253,0.012782690411634212
73,166,254,0.0002811498644318462
0,85,207,0.0
4701,85,212,0.16070696020784903
465,85,218,0.01589634896759196
120,85,235,0.004102283604539861
33,85,220,0.0011281279912484616
1218,85,221,0.041638178586079586
7555,85,211,0.25827293860248873
17,85,224,0.0005811568439764803
1,85,225,3.418569670449884e-05
0,85,229,0.0
6,85,232,0.00020511418022699303
0,85,278,0.0
318,85,206,0.010871051552030631
26,85,223,0.0008888281143169698
0,85,242,0.0
0,85,284,0.0
621,85,217,0.021229317653493777
716,85,247,0.024476958840421167
106,85,236,0.003623683850676877
27,85,248,0.0009230138110214686
44,85,249,0.0015041706549979489
0,85,283,0.0
43,85,253,0.00146998495829345
1,85,254,3.418569670449884e-05
2494,189,212,0.06129722024233785
13798,189,211,0.3391255192076093
106,189,210,0.002605254749674343
5,189,215,0.00012288937498463882
37,189,220,0.0009093813748863273
1641,189,221,0.040332292869958465
1,189,276,2.4577874996927766e-05
1,189,259,2.4577874996927766e-05
14,189,224,0.0003440902499569887
0,189,229,0.0
0,189,230,0.0
4,189,232,9.831149998771107e-05
0,189,281,0.0
259,189,206,0.006365669624204292
16,189,223,0.00039324599995084426
1,189,241,2.4577874996927766e-05
0,189,242,0.0
831,189,217,0.020424214122446972
69,189,257,0.0016958733747880158
408,189,247,0.010027772998746529
184,189,236,0.0045223289994347085
39,189,248,0.0009585371248801829
79,189,249,0.0019416521247572936
1,189,272,2.4577874996927766e-05
0,189,239,0.0
107,189,253,0.002629832624671271
1,189,254,2.4577874996927766e-05
7986,211,85,0.07800808799109149
14478,211,189,0.1414226268388458
2691,253,166,0.9806851311953353
5205,220,166,1.0
20737,221,166,0.740712958994142
8254,85,265,0.28216874059893343
6755,265,85,0.1129768694285093
1739,166,227,0.006697528962287405
373,166,237,0.0014365602662065565
260,166,239,0.0010013556815380823
431,166,234,0.0016599396105496673
963,166,257,0.00370886738969682
4247,166,248,0.016356759921123985
548,12,217,0.1011630053535167
41,12,211,0.0075687649990769795
0,210,12,0.0
83,210,147,0.022499322309568987
34,210,116,0.009216589861751152
3284,210,166,0.8902141501761995
150,210,85,0.040661425860666844
23,210,191,0.00623475196530225
3,210,130,0.000813228517213337
1,210,77,0.0002710761724044456
1,210,95,0.0002710761724044456
77,210,189,0.020872865275142316
7,210,170,0.0018975332068311196
0,210,109,0.0
15,210,86,0.004066142586066685
0,210,142,0.0
116,147,210,0.011973575557390587
542,147,221,0.055945499587118086
119,147,217,0.012283236994219654
4041,147,211,0.4171139554087531
35,116,210,0.0137524557956778
198,116,221,0.07779960707269155
94,116,217,0.03693516699410609
511,116,211,0.20078585461689588
3232,166,210,0.012447621395119547
128,85,210,0.0043757691781758515
27,191,210,0.0013767783386874712
559,191,221,0.028504410789862832
1493,191,217,0.076130742950385
7,130,210,0.004697986577181208
9,130,217,0.006040268456375839
235,130,211,0.15771812080536912
536,221,147,0.019145592227461067
153,221,116,0.00546506643806258
1141,221,85,0.040755822260322906
435,221,191,0.015537933990570081
106,221,130,0.00378625517931133
11,221,77,0.00039291327332476066
4261,221,189,0.15220031433061865
36,221,109,0.0012858979854264896
236,221,86,0.00842977568224032
5,221,138,0.00017859694242034575
6,77,221,0.4
2,77,211,0.13333333333333333
543,217,12,0.0355134074558535
112,217,147,0.007325049051667757
43,217,116,0.002812295618051014
11100,217,166,0.7259646827992152
448,217,85,0.029300196206671028
1795,217,191,0.11739699149771092
18,217,130,0.0011772400261608894
0,217,195,0.0
1,217,77,6.540222367560497e-05
13,217,95,0.0008502289077828646
0,217,71,0.0
887,217,189,0.05801177240026161
21,217,170,0.0013734466971877044
7,217,109,0.0004578155657292348
143,217,86,0.00935251798561151
31,217,142,0.002027468933943754
0,217,158,0.0
16,217,152,0.0010464355788096795
5,217,138,0.0003270111183780249
8,95,217,0.06557377049180328
22,95,211,0.18032786885245902
1,71,217,0.1111111111111111
43,211,12,0.0004200285228671342
4107,211,147,0.0401176079864028
563,211,116,0.0054994432180045716
10637,211,191,0.10390333483110946
283,211,130,0.0027643737667767208
0,211,195,0.0
9,211,77,8.791294664660948e-05
43,211,95,0.0004200285228671342
54,211,170,0.000527477679879657
56,211,109,0.0005470138902455701
1376,211,86,0.013440912731748295
186,211,142,0.0018168675640299295
45,211,152,0.00043956473323304745
6,211,138,5.860863109773966e-05
18,170,217,0.07377049180327869
0,109,210,0.0
27,109,221,0.16981132075471697
8,109,217,0.050314465408805034
51,109,211,0.32075471698113206
33,86,210,0.004996214988644966
264,86,221,0.03996971990915973
155,86,217,0.023467070401211203
1324,86,211,0.20045420136260408
0,76,217,0
13,142,210,0.015366430260047281
41,142,217,0.04846335697399527
216,142,211,0.2553191489361702
5,138,221,0.13513513513513514
1,138,211,0.02702702702702703
381,166,240,0.001467371210253882
7138,218,166,0.7565447800741918
28,12,212,0.005168912682296474
191,12,218,0.035259368654236664
4,12,206,0.0007384160974709249
9,12,235,0.001661436219309581
2,12,221,0.00036920804873546244
301,12,247,0.0555658113346871
11,210,129,0.0029818378964489023
15,129,210,0.006321112515802781
533,129,212,0.2246101980615255
32,129,218,0.0134850400337126
3,129,208,0.0012642225031605564
76,129,221,0.03202697008006743
1,129,222,0.00042140750105351877
1515,129,211,0.638432364096081
14,129,217,0.0058997050147492625
4,129,227,0.001685630004214075
18,129,266,0.007585335018963337
56,129,206,0.02359882005899705
17,129,233,0.007163927517909819
23,129,265,0.00969237252423093
20,129,236,0.008428150021070375
39,129,247,0.01643489254108723
7,129,249,0.0029498525073746312
483,147,212,0.04985549132947977
56,147,218,0.005780346820809248
62,147,208,0.006399669694467382
211,147,222,0.021779521056977703
33,147,227,0.003406275805119736
41,147,266,0.004232039636663914
68,147,206,0.007018992568125516
87,147,233,0.008980181668042939
12,147,235,0.0012386457473162675
3531,147,265,0.36447151114781173
61,147,236,0.00629644921552436
1,147,256,0.00010322047894302229
93,147,247,0.009599504541701073
103,147,249,0.010631709331131296
8,212,12,0.00033304192165188796
251,212,129,0.010449190291827984
493,212,147,0.020523708421797595
214,212,116,0.008908871404188003
16657,212,166,0.6934349111194371
2885,212,85,0.12010324299571208
502,212,191,0.02089838058365597
115,212,130,0.004787477623745889
7,212,119,0.00029141168144540194
20,212,95,0.0008326048041297199
1661,212,189,0.06914782898297323
53,212,170,0.0022064027309437574
67,212,108,0.0027892260938345613
15,212,109,0.0006244536030972898
943,212,86,0.03925731651471629
4,212,182,0.00016652096082594398
35,212,74,0.0014570584072270097
6,212,36,0.00024978144123891593
60,212,142,0.0024978144123891594
23,212,152,0.0009574955247491778
293,116,212,0.11512770137524558
27,116,218,0.010609037328094302
10,116,208,0.003929273084479371
1,116,222,0.0003929273084479371
8,116,227,0.003143418467583497
25,116,266,0.009823182711198428
25,116,206,0.009823182711198428
