flow,origin,destination,out_ratio
3,18,217,1.0
3,217,18,0.00018568952711067095
21139,189,265,0.31237901021116876
19290,265,189,0.24290733255260474
15,248,85,0.002738225629791895
3,71,221,0.05357142857142857
4932,221,189,0.11984836702954899
23,210,18,0.004900916258256978
5,12,232,0.001337255950788981
30,147,266,0.0022667170381564035
90921,166,211,0.2637455399878166
2199,166,266,0.006378905230180141
35896,166,265,0.10412786818669684
13,166,243,3.771067212021002e-05
0,85,288,0.0
4,191,232,0.00016274055087676473
3933,191,265,0.1600146466495789
4,191,251,0.00016274055087676473
2,288,166,1.0
87571,211,166,0.597379120279415
24,266,147,0.007779578606158833
2516,266,166,0.8155591572123176
17,232,191,0.4146341463414634
1508,265,12,0.018989334239985896
34283,265,166,0.43170513643861835
3313,265,191,0.04171861030309899
32339,228,166,0.8965870969530622
11518,208,166,0.6885461501673841
6417,211,147,0.043774557956777996
20230,211,189,0.13800207378301682
12,259,166,0.9230769230769231
2,147,207,0.0001511144692104269
2,147,220,0.0001511144692104269
4,147,224,0.0003022289384208538
118,147,206,0.008915753683415188
462,147,212,0.034907442387608616
311,147,221,0.023498299962221383
6738,147,211,0.5091046467699282
1,147,223,7.555723460521345e-05
7,147,241,0.0005289006422364941
86,147,247,0.006497922176048357
55,147,249,0.00415564790328674
32,147,253,0.0024178315073668305
23038,212,166,0.6640341269383755
8,215,166,1.0
2745,166,207,0.007962753459228962
9207,166,208,0.026707858323905664
23024,166,212,0.06678850114582427
7,166,215,2.0305746526266934e-05
4572,166,206,0.01326255330258463
437,166,216,0.0012676587474255215
11341,166,218,0.03289821019348475
96,166,219,0.00027847880950308937
8751,166,220,0.02538508397876599
31785,166,221,0.0922025933339135
13,166,276,3.771067212021002e-05
31,166,259,8.992544890203928e-05
5069,166,224,0.014704261305949583
6,166,225,1.7404925593943086e-05
11906,166,217,0.03453717402024773
1833,166,227,0.005317204768949613
118,166,229,0.000342296870014214
71,166,230,0.0002059582861949932
49,166,232,0.00014214022568386853
595,166,234,0.0017259884547326894
853,166,237,0.002474400255272242
1165,166,223,0.0033794563861572827
11,166,241,3.1909030255562326e-05
283,166,242,0.0008209323238476489
351,166,246,0.0010181881472456705
12,166,244,3.480985118788617e-05
4244,166,236,0.012311084036782409
1456,166,249,0.004223595277463522
2,166,250,5.8016418646476955e-06
971,166,257,0.002816697125286456
8,166,283,2.3206567458590782e-05
3939,166,253,0.011426333652423636
515,166,254,0.0014939227801467816
11388,217,166,0.7048774449121069
92,218,147,0.007573886556351363
9941,218,166,0.8183913723553141
469,218,85,0.03861035646661727
518,218,189,0.042644274306413106
8217,220,166,0.995396729254997
15,220,85,0.0018170805572380376
23,220,189,0.002786190187764991
8712,85,212,0.1774193548387097
51,85,220,0.0010386119257086998
3028,85,221,0.06166503747148908
14129,85,211,0.28773623330074943
1,85,276,2.036493971977843e-05
30,85,224,0.0006109481915933529
4,85,225,8.145975887911372e-05
215,85,227,0.0043784620397523625
0,85,229,0.0
4,85,232,8.145975887911372e-05
621,85,206,0.012646627565982404
