flow,origin,destination,out_ratio
34530,12,166,0.4624594862454129
1461,12,147,0.01956713899231243
1604,12,116,0.021482334663702356
13905,12,85,0.18622934133340477
4495,12,191,0.060201430369914016
308,12,130,0.004125036830685988
26,12,77,0.00034821739479816785
2,12,71,2.6785953446012912e-05
13318,12,189,0.17836766399699996
117,12,170,0.0015669782765917553
2971,12,86,0.03979053384405218
104,12,142,0.0013928695791926714
83,12,152,0.0011116170680095358
165,12,129,0.002209841159296065
14,12,119,0.00018750167412209036
66,12,95,0.0008839364637184261
33,12,108,0.00044196823185921303
429,12,109,0.0057455870141697694
6,12,182,8.035786033803873e-05
10,12,74,0.00013392976723006455
26,12,36,0.00034821739479816785
1,12,137,1.3392976723006456e-05
14,12,138,0.00018750167412209036
978,12,11,0.013098331235100314
66288,147,166,0.6564663240143795
1277,147,170,0.012646444239777375
1452,147,12,0.014379512166136843
1995,147,116,0.019756974360497934
7980,147,85,0.07902789744199173
895,147,130,0.008863404537666994
181,147,77,0.001792487398120364
106,147,71,0.0010497440011091636
15246,147,189,0.15098487774443686
1337,147,86,0.013240638957386336
1031,147,152,0.010210245897580638
397,147,129,0.003931588381512622
133,147,119,0.0013171316240331956
25,147,186,0.00024758113233706684
169,147,95,0.001673648454598572
190,147,108,0.0018816166057617082
260,147,109,0.0025748437763054954
50,147,182,0.0004951622646741337
129,147,74,0.001277518642859265
45,147,137,0.00044564603820672035
34,147,138,0.0003367103399784109
18,147,36,0.00017825841528268813
1399,147,37,0.013854640165582261
340,147,41,0.0033671033997841092
1652,116,12,0.02339148164929769
1919,116,147,0.02717206615314907
44483,116,166,0.6298567059356592
3374,116,85,0.047774127775260536
3406,116,191,0.04822723153602175
3019,116,130,0.042747507929315816
806,116,77,0.011412550974173086
126,116,71,0.0017840960579972814
4010,116,189,0.056779565020389666
438,116,170,0.006201857725419121
754,116,86,0.010676257362936113
845,116,142,0.011964771182600815
315,116,152,0.004460240144993203
305,116,129,0.004318645219755324
29,116,186,0.0004106252831898505
123,116,95,0.0017416175804259176
152,116,108,0.002152242863615768
179,116,109,0.0025345491617580424
84,116,182,0.0011893973719981875
201,116,74,0.0028460579972813776
103,116,36,0.0014584277299501587
21,116,137,0.00029734934299954687
69,116,138,0.0009770049841413683
1749,116,18,0.02476495242410512
2462,116,195,0.03486067059356593
