flow,origin,destination,out_ratio
36817,12,166,0.46211873980168194
1849,12,147,0.023208233965106063
1405,12,116,0.017635245387222293
13867,12,85,0.17405547885025732
5370,12,191,0.06740303752981047
347,12,130,0.004355466298481235
30,12,77,0.00037655328228944395
2,12,71,2.5103552152629598e-05
14521,12,189,0.1822643404041672
75,12,170,0.0009413832057236099
3287,12,86,0.04125768796284674
133,12,142,0.0016693862181498683
86,12,152,0.0010794527425630727
189,12,129,0.002372285678423497
43,12,119,0.0005397263712815364
55,12,95,0.0006903476841973139
48,12,108,0.0006024852516631103
354,12,109,0.004443328731015439
4,12,182,5.0207104305259195e-05
11,12,74,0.00013806953683946277
4,12,36,5.0207104305259195e-05
22,12,138,0.00027613907367892554
1151,12,11,0.014447094263838334
1295,147,170,0.011233128621491274
1587,147,12,0.013766003955449151
2330,147,116,0.020210957288088548
76389,147,166,0.6626158009784532
9208,147,85,0.07987231532563062
2,147,191,1.7348461191492315e-05
878,147,130,0.007615974463065126
149,147,77,0.0012924603587661774
99,147,71,0.0008587488289788696
16776,147,189,0.14551889247423755
2012,147,86,0.017452551958641267
4,147,142,3.469692238298463e-05
933,147,152,0.008093057145831166
538,147,129,0.004666736060511433
107,147,119,0.0009281426737448389
30,147,186,0.0002602269178723847
191,147,95,0.001656778043787516
195,147,108,0.0016914749661705007
310,147,109,0.002689011484681309
60,147,182,0.0005204538357447694
114,147,74,0.0009888622879150619
15,147,137,0.00013011345893619236
36,147,138,0.00031227230144686166
202,147,36,0.0017521945803407237
1435,147,37,0.012447520904895737
389,147,41,0.003374275701745255
1430,116,12,0.019419585262843406
2373,116,147,0.03222564743267651
46099,116,166,0.6260303923299428
3404,116,85,0.04622676100329997
4435,116,191,0.06022787457392344
3093,116,130,0.04200334071187039
766,116,77,0.010402379238697938
182,116,71,0.002471583578907343
3723,116,189,0.050558822331165036
445,116,170,0.006043157651723997
1021,116,86,0.013865312275079105
913,116,142,0.012398658283200022
273,116,152,0.003707375368361014
279,116,129,0.0037888561456876297
37,116,186,0.0005024647935141302
99,116,95,0.001344432825889159
101,116,108,0.001371593084998031
138,116,109,0.001874057878512161
57,116,182,0.0007740673846028492
107,116,74,0.0014530738623246466
104,116,36,0.0014123334736613387
13,116,137,0.00017654168420766733
54,116,138,0.0007333269959395413
1726,116,18,0.02343930361095645
2765,116,195,0.0375490582180154
3159,166,186,0.0042183105926466
0,166,9,0.0
35329,166,12,0.04717590849243802
3663,166,18,0.004891317410846627
3904,166,95,0.005213132179073227
942,166,67,0.0012578817911595747
9758,166,71,0.013030159785706083
