flow,origin,destination,out_ratio
2280,12,147,0.024214103653355988
1778,12,116,0.018882752761257435
48207,12,166,0.5119689889549702
13649,12,85,0.1449553950722175
5616,12,191,0.059643160577740016
580,12,130,0.006159728122344945
74,12,77,0.0007858963466440102
17076,12,189,0.18135089209855565
154,12,170,0.0016355140186915889
2625,12,86,0.027878079864061173
61,12,142,0.0006478334749362787
89,12,152,0.0009451996601529312
201,12,129,0.002134664401019541
24,12,119,0.0002548853016142736
118,12,95,0.0012531860662701785
6,12,71,6.37213254035684e-05
28,12,108,0.00029736618521665253
236,12,109,0.002506372132540357
8,12,182,8.496176720475786e-05
9,12,74,9.558198810535259e-05
5,12,36,5.310110450297366e-05
10,12,138,0.00010620220900594733
1326,12,11,0.014082412914188614
1094,147,130,0.009287557728878022
918,147,170,0.007793398533007335
1691,147,12,0.01435581363759848
1865,147,116,0.01583299375169791
78110,147,166,0.6631180385764738
9091,147,85,0.07717841619125237
1,147,191,8.489540885628905e-06
276,147,77,0.002343113284433578
183,147,71,0.0015535859820700897
16973,147,189,0.1440929774517794
2192,147,86,0.01860907362129856
636,147,152,0.005399348003259983
818,147,129,0.006944444444444444
152,147,119,0.0012904102146155936
71,147,186,0.0006027574028796523
270,147,95,0.0022921760391198046
326,147,108,0.002767590328715023
703,147,109,0.00596814724259712
85,147,182,0.000721610975278457
270,147,74,0.0022921760391198046
46,147,137,0.0003905188807389296
47,147,138,0.0003990084216245585
1584,147,37,0.013447432762836185
390,147,41,0.003310920945395273
2552,116,195,0.03768291422411884
1728,116,12,0.02551570367526542
1927,116,147,0.0284541440869424
42293,116,166,0.624499800658565
3671,116,85,0.05420610427771953
3109,116,191,0.04590759417037048
2343,116,130,0.034596813490247035
934,116,77,0.013791474092996471
148,116,71,0.0021853727684833808
3848,116,189,0.0568196919805679
438,116,170,0.006467522112133249
946,116,86,0.013968666479630258
789,116,142,0.011650399421171537
163,116,152,0.0024068632517756155
358,116,129,0.005286239534574665
43,116,186,0.0006349393854377391
67,116,95,0.0009893241587053143
203,116,108,0.0029975045405549075
196,116,109,0.0028941423150185314
60,116,182,0.0008859619331689382
162,116,74,0.002392097219556133
79,116,36,0.001166516545339102
28,116,137,0.0004134489021455045
33,116,138,0.00048727906324291597
1605,116,18,0.023699481712269096
44662,166,12,0.06779511793788205
62931,166,147,0.0955267244402144
36792,166,116,0.05584877477879532
76645,166,85,0.11634402432378689
100648,166,191,0.1527796119791311
26557,166,130,0.04031245683301987
11636,166,77,0.017662979542456575
8425,166,71,0.01278881081515956
104594,166,189,0.15876948111582184
21955,166,170,0.03332680610644845
31909,166,86,0.04843657736509512
49794,166,142,0.07558528732700952
10525,166,152,0.01597652627057025
11546,166,129,0.017526363165796116
5456,166,119,0.008281988345105112
2186,166,186,0.0033182599931084627
2414,166,95,0.0036643548139816237
6710,166,108,0.010185509859907495
7032,166,109,0.010674292896403802
3723,166,182,0.005651364114520955
7960,166,74,0.012082959535747192
4222,166,36,0.006408826025116162
1355,166,137,0.0020568354486102318
1689,166,138,0.002563834001994599
3114,166,18,0.004726926632451854
2472,166,158,0.0037523964789405854
3812,166,195,0.005786462531440741
859,166,67,0.0013039274172370401
745,166,0,0.0011308800068004596
1463,166,61,0.0022207751006027817
0,166,97,0.0
340,166,201,0.0005161063118283976
537,166,89,0.000815144380740734
1000,166,110,0.0015179597406717578
230,166,37,0.00034913074035450433
392,166,153,0.0005950402183433291
1436,166,76,0.0021797901876046445
316,166,66,0.0004796752780522755
697,166,73,0.0010580179392482153
0,85,43,0.0
0,85,159,0.0
0,85,110,0.0
710,85,158,0.004041001940819242
