flow,origin,destination,out_ratio
17133,12,85,0.19898030288952895
5046,12,191,0.05860354919632073
41514,12,166,0.4821378797732974
1644,12,147,0.019093189631143734
1683,12,116,0.019546130261079625
239,12,130,0.0027757130911455915
54,12,77,0.0006271485645266189
120,12,95,0.00139366347672582
10,12,71,0.00011613862306048499
13028,12,189,0.15130539812319985
125,12,170,0.0014517327882560625
373,12,109,0.0043319706401560906
3075,12,86,0.03571262659109914
102,12,142,0.001184613955216947
72,12,152,0.000836198086035492
22,12,138,0.000255504970733067
247,12,129,0.0028686239895939795
7,12,119,8.129703614233949e-05
43,12,108,0.0004993960791600854
1,12,182,1.16138623060485e-05
71,12,74,0.0008245842237294435
5,12,36,5.8069311530242496e-05
1490,12,11,0.017304654836012266
2,147,150,1.7268323850145487e-05
13,147,191,0.00011224410502594565
9,147,148,7.770745732565469e-05
3,147,36,2.5902485775218228e-05
983,147,152,0.008487381172346506
2346,147,116,0.020255743876220655
26,147,18,0.0002244882100518913
90,147,158,0.0007770745732565468
214,147,179,0.001847710651965567
1638,147,12,0.014142757233269153
79012,147,166,0.6822024020238475
410,147,178,0.0035400063892798246
5,147,76,4.3170809625363715e-05
2,147,195,1.7268323850145487e-05
306,147,119,0.002642053549072259
1015,147,170,0.008763674353948835
3,147,47,2.5902485775218228e-05
0,147,110,0.0
2,147,142,1.7268323850145487e-05
1188,147,130,0.010257384366986418
8261,147,85,0.07132681166302593
228,147,77,0.0019685889189165855
178,147,95,0.0015368808226629482
112,147,71,0.0009670261356081472
14993,147,189,0.12945198974261563
294,147,109,0.0025384436059713864
1571,147,86,0.013564268384289278
61,147,138,0.0005266838774294373
641,147,129,0.005534497793971628
38,147,186,0.0003280981531527642
321,147,108,0.0027715659779483505
121,147,182,0.0010447335929338018
124,147,74,0.00107063607870902
28,147,137,0.0002417565339020368
1344,147,37,0.011604313627297766
237,147,41,0.00204629637624224
10,116,121,0.00012027326084864813
3006,116,191,0.03615414221110363
13,116,119,0.00015635523910324258
4,116,118,4.810930433945925e-05
3,116,116,3.608197825459444e-05
2,116,123,2.4054652169729625e-05
225,116,120,0.002706148369094583
2923,116,18,0.03515587414605985
7,116,24,8.419128259405369e-05
5,116,25,6.013663042432407e-05
1,116,126,1.2027326084864812e-05
25,116,193,0.0003006831521216203
1507,116,12,0.01812518040989127
16,116,47,0.000192437217357837
2346,116,147,0.02821610699509285
4548,116,130,0.05470027903396517
7,116,131,8.419128259405369e-05
888,116,142,0.010680265563359954
2,116,84,2.4054652169729625e-05
51825,116,166,0.6233161743481189
79,116,55,0.0009501587607043202
74,116,132,0.0008900221302799962
2864,116,189,0.03444626190705282
4243,116,195,0.0510319445780814
3950,116,85,0.04750793803521601
1385,116,77,0.016657846627537765
155,116,95,0.001864235543154046
158,116,71,0.0019003175214086403
378,116,170,0.004546329260078899
162,116,109,0.0019484268257480997
917,116,86,0.011029058019821033
291,116,152,0.0034999518906956607
157,116,138,0.0018882901953237755
364,116,129,0.004377946694890792
40,116,186,0.00048109304339459254
178,116,108,0.0021408640431059365
31,116,182,0.0003728471086308092
193,116,74,0.002321273934378909
136,116,36,0.0016357163475416146
26,116,137,0.00031271047820648516
88884,166,191,0.11759164935769378
1356,166,110,0.0017939592787119478
4597,166,195,0.0060817336314445605
124095,166,189,0.16417505655734452
9,166,107,1.1906809371981955e-05
4284,166,95,0.005667641261063411
5,166,131,6.61489409554553e-06
9629,166,74,0.012738963049201583
50673,166,116,0.06703930570071573
6845,166,119,0.009055790016801832
17040,166,77,0.022543559077619166
2854,166,186,0.0037757815497373886
1138,166,30,0.0015055498961461626
5,166,102,6.61489409554553e-06
23132,166,170,0.030603146043631842
9768,166,109,0.012922857105057748
41607,166,86,0.055045179726672576
1929,166,31,0.0025520261420614657
1271,166,76,0.0016815060790876738
8,166,17,1.0583830552872849e-05
3977,166,18,0.005261486763596915
605,166,66,0.0008004021855610091
14,166,53,1.8521703467527486e-05
161,166,83,0.0002129995898765661
3503,166,138,0.004634394803339198
350,166,55,0.0004630425866881871
39525,166,12,0.05229073782528742
76122,166,147,0.10070779366822337
626,166,89,0.0008281847407623004
97606,166,85,0.1291306706179634
36069,166,130,0.047718523026446344
28,166,113,3.704340693505497e-05
7,166,106,9.260851733763743e-06
1,166,202,1.3229788191091061e-06
0,166,62,0.0
4659,166,182,0.006163758318229325
4579,166,36,0.006057920012700596
7284,166,71,0.00963657771839073
152,166,132,0.00020109278050458413
6,166,115,7.937872914654636e-06
934,166,73,0.001235662217047905
15923,166,129,0.021065791736674295
0,166,124,0.0
9,166,84,1.1906809371981955e-05
1504,166,137,0.0019897601439400957
7,166,135,9.260851733763743e-06
87,166,22,0.00011509915726249223
45387,166,142,0.060046039662905
13503,166,152,0.01786418299443026
7016,166,108,0.009282019394869489
3483,166,158,0.004607935226957016
689,166,67,0.0009115324063661741
278,166,0,0.00036778811171233147
1232,166,61,0.0016299099051424186
456,166,201,0.0006032783415137523
556,166,37,0.0007355762234246629
30,166,13,3.968936457327318e-05
373,166,153,0.0004934710995276965
13,85,195,6.853431460413526e-05
21423,85,189,0.11293927859726073
4106,85,116,0.021646299674198413
101047,85,166,0.5327066836772351
8,85,89,4.2174962833314e-05
30,85,182,0.00015815611062492752
1882,85,74,0.009921660006537119
24,85,52,0.000126524888499942
492,85,183,0.002593760214248811
1731,85,135,0.009125607583058318
0,85,75,0.0
9,85,168,4.744683318747825e-05
2,85,44,1.05437407083285e-05
2,85,162,1.05437407083285e-05
73,85,86,0.0003848465358539903
3206,85,137,0.016901616355450587
16943,85,12,0.08932129941060489
2,85,139,1.05437407083285e-05
824,85,158,0.0043440211718313426
8379,85,147,0.044173001697542257
15785,85,191,0.08321647354048269
3265,85,130,0.017212656706346276
498,85,77,0.002625391436373797
289,85,95,0.0015235705323534683
1318,85,71,0.006948325126788482
1208,85,170,0.006368419387830415
388,85,109,0.002045485697415729
4698,85,142,0.02476724692386365
763,85,152,0.004022437080227323
365,85,138,0.0019242326792699514
168,85,119,0.0008856742194995941
120,85,186,0.0006326244424997101
30,85,108,0.00015815611062492752
197,85,36,0.0010385584597703574
398,85,76,0.0020982044009573717
2990,191,116,0.01968322515239688
91301,191,166,0.6010361671033402
5,191,195,3.2915092228088426e-05
27016,191,189,0.17784682632680737
12,191,147,7.899622134741222e-05
1,191,110,6.583018445617685e-06
4,191,111,2.633207378247074e-05
5483,191,12,0.036094690137321764
0,191,204,0.0
190,191,119,0.0012507735046673601
709,191,170,0.004667360077942938
15327,191,85,0.10089792371598225
900,191,130,0.005924716601055916
348,191,77,0.0022908904190749543
356,191,95,0.002343554566639896
173,191,71,0.0011388621910918594
526,191,109,0.0034626677023949022
4891,191,86,0.0321975432175161
3,191,142,1.9749055336853054e-05
9,191,152,5.9247166010559165e-05
93,191,138,0.0006122207154424447
702,191,129,0.004621278948823615
39,191,186,0.0002567377193790897
198,191,108,0.0013034376522323015
254,191,182,0.001672086685186892
324,191,74,0.00213289797638013
52,191,137,0.0003423169591721196
482,130,18,0.008329013305685156
4721,130,116,0.0815794021081735
39103,130,166,0.6757041645066528
91,130,132,0.0015724900639364093
19,130,124,0.0003283221012614481
2,130,14,3.4560221185415586e-05
2,130,20,3.4560221185415586e-05
8,130,84,0.00013824088474166234
6,130,22,0.00010368066355624676
3,130,201,5.184033177812338e-05
1226,130,147,0.021185415586659755
1,130,110,1.7280110592707793e-05
894,130,195,0.015448418869880767
196,130,170,0.0033869016761707274
2,130,158,3.4560221185415586e-05
208,130,12,0.003594263003283221
3511,130,85,0.060670468290997065
867,130,191,0.014981855883877657
281,130,77,0.00485571107655089
37,130,71,0.0006393640919301883
3793,130,189,0.06554345947814066
946,130,86,0.016346984620701572
396,130,142,0.006842923794712286
10,130,152,0.00017280110592707794
34,130,138,0.0005875237601520649
417,130,129,0.00720580611715915
17,130,186,0.00029376188007603247
52,130,95,0.0008985657508208052
195,130,108,0.00336962156557802
126,130,109,0.002177293934681182
79,130,182,0.0013651287368239156
107,130,74,0.0018489718334197339
25,130,36,0.0004320027648176948
13,130,137,0.0002246414377052013
8584,195,201,0.17898248540450376
5043,195,166,0.10515012510425355
1779,195,199,0.03709341117597998
20,195,85,0.0004170141784820684
8,195,191,0.00016680567139282736
1167,195,110,0.02433277731442869
513,195,95,0.010696413678065054
0,195,189,0.0
48,195,46,0.001000834028356964
3405,195,86,0.07099666388657214
0,195,138,0.0
57,195,18,0.001188490408673895
10416,195,158,0.2171809841534612
0,195,12,0.0
1527,195,43,0.031839032527105925
848,195,159,0.0176814011676397
689,195,160,0.014366138448707256
7,195,44,0.00014595496246872395
2,195,171,4.170141784820684e-05
1,195,77,2.085070892410342e-05
10,195,168,0.0002085070892410342
236,195,161,0.004920767306088407
19,195,119,0.000396163469557965
69,195,30,0.0014386989157631359
40,195,204,0.0008340283569641367
4,195,162,8.340283569641368e-05
8,195,202,0.00016680567139282736
11,195,164,0.00022935779816513763
581,195,193,0.012114261884904087
8,195,45,0.00016680567139282736
3,195,82,6.255212677231025e-05
3,195,147,6.255212677231025e-05
