flow,origin,destination,out_ratio
0,12,201,0.0
2292,12,147,0.037008929292276886
1302,12,116,0.02102339700634577
24748,12,166,0.3996060131436599
8868,12,85,0.14319161647640116
3056,12,191,0.049345239056369186
120,12,130,0.0019376402770825596
0,12,195,0.0
43,12,77,0.0006943210992879172
69,12,95,0.0011141431593224718
12,12,71,0.00019376402770825596
16165,12,189,0.2610162923253298
91,12,170,0.001469377210120941
360,12,109,0.005812920831247679
2749,12,86,0.044388109347499635
81,12,142,0.0013079071870307278
0,12,158,0.0
59,12,152,0.0009526731362322585
20,12,138,0.0003229400461804266
74,12,129,0.0011948781708675785
6,12,108,9.688201385412798e-05
5,12,74,8.073501154510665e-05
1811,12,11,0.029242221181637627
1107,147,130,0.013754115673728024
652,147,170,0.008100888364291483
2036,147,12,0.02529663912530285
2223,147,116,0.027620053426104244
47002,147,166,0.5839845934024973
5857,147,85,0.07277132384916445
45,147,191,0.0005591103932409766
28,147,195,0.000347890911349941
499,147,77,0.006199913027272162
183,147,95,0.0022737155991799716
107,147,71,0.0013294402683729889
15054,147,189,0.1870410635522147
417,147,109,0.00518108964403305
818,147,86,0.010163384481580419
14,147,76,0.0001739454556749705
46,147,158,0.0005715350686463316
597,147,152,0.007417531216996956
50,147,138,0.0006212337702677517
318,147,129,0.003951046778902901
120,147,119,0.0014909610486426041
58,147,186,0.0007206311735105921
132,147,108,0.0016400571535068647
59,147,182,0.0007330558489159471
114,147,74,0.001416412996210474
20,147,36,0.0002484935081071007
59,147,137,0.0007330558489159471
26,147,31,0.0003230415605392309
1776,147,37,0.02206622351991054
450,147,41,0.005591103932409766
8,147,110,9.939740324284028e-05
13,147,146,0.00016152078026961545
5,147,111,6.212337702677517e-05
22,147,148,0.0002733428589178108
13,147,142,0.00016152078026961545
319,147,178,0.0039634714543082565
230,147,179,0.002857675343231658
1,147,89,1.2424675405355035e-05
3,147,150,3.727402621606511e-05
4,147,47,4.969870162142014e-05
3351,116,195,0.05622860594670783
1237,116,12,0.02075642660581247
2331,116,147,0.03911336331297403
34391,116,166,0.5770689308007249
2863,116,85,0.04804013692194107
2328,116,191,0.03906302436405128
1393,116,77,0.023374051949795287
158,116,95,0.0026511846432646486
96,116,71,0.0016108463655278879
2754,116,189,0.04621115511108128
379,116,170,0.006359487213906973
274,116,109,0.004597624001610847
1061,116,86,0.017803208269011342
32,116,76,0.0005369487885092959
762,116,142,0.012786093026377609
4,116,158,6.711859856366199e-05
438,116,152,0.007349486542720988
42,116,138,0.0007047452849184509
132,116,129,0.0022149137526008456
33,116,119,0.0005537284381502114
35,116,186,0.0005872877374320424
80,116,108,0.0013423719712732398
66,116,182,0.0011074568763004228
137,116,74,0.0022988120008054233
75,116,36,0.0012584737230686624
21,116,137,0.00035237264245922546
