flow,origin,destination,out_ratio
5421,12,191,0.056930719064072
3900,12,11,0.04095735184465612
14053,12,85,0.14758299114691087
2509,12,147,0.02634922968672877
1822,12,116,0.019134434631016266
42523,12,166,0.4465716596129005
232,12,130,0.00243643734050262
120,12,77,0.0012602262106048035
6,12,71,6.301131053024018e-05
19203,12,189,0.20166769935203369
158,12,170,0.0016592978439629914
4032,12,86,0.0423436006763214
88,12,142,0.000924165887776856
65,12,152,0.0006826225307442685
267,12,129,0.002804003318595688
14,12,119,0.00014702639123722708
100,12,95,0.0010501885088373363
26,12,108,0.00027304901229770743
652,12,109,0.006847229077619432
2,12,182,2.1003770176746725e-05
10,12,74,0.00010501885088373363
11,12,36,0.000115520735972107
2,12,137,2.1003770176746725e-05
5,12,138,5.2509425441866816e-05
60940,147,166,0.5962351283656857
2722,147,116,0.026631966186599874
10,147,191,9.783969943644333e-05
14,147,148,0.00013697557921102065
1170,147,170,0.01144724483406387
1,147,36,9.783969943644333e-06
781,147,152,0.0076412805259862245
24,147,142,0.000234815278647464
262,147,179,0.002563400125234815
385,147,178,0.003766828428303068
5,147,89,4.8919849718221665e-05
9350,147,85,0.09148011897307451
198,147,119,0.001937226048841578
3,147,195,2.9351909830933e-05
17234,147,189,0.16861693800876643
4,147,47,3.913587977457733e-05
5,147,145,4.8919849718221665e-05
1080,147,130,0.01056668753913588
1758,147,12,0.017200219160926736
218,147,77,0.0021329054477144645
182,147,71,0.0017806825297432686
1784,147,86,0.01745460237946149
684,147,129,0.006692235441452724
42,147,186,0.000410926737633062
244,147,95,0.0023872886662492173
271,147,108,0.0026514558547276143
545,147,109,0.005332263619286162
65,147,182,0.0006359580463368817
157,147,74,0.0015360832811521603
11,147,137,0.00010762366938008766
27,147,138,0.000264167188478397
1607,147,37,0.01572283969943644
425,147,41,0.004158187226048842
8,116,47,0.00011991126566340908
13,116,121,0.00019485580670303975
8,116,119,0.00011991126566340908
8,116,118,0.00011991126566340908
6,116,116,8.99334492475568e-05
2,116,123,2.997781641585227e-05
6,116,51,8.99334492475568e-05
250,116,120,0.0037472270519815338
5,116,131,7.494454103963068e-05
2331,116,18,0.03493914503267582
3,116,25,4.49667246237784e-05
1,116,126,1.4988908207926134e-05
1949,116,147,0.029213382097248036
3220,116,130,0.04826428442952215
3012,116,189,0.045146591522273516
38276,116,166,0.5737154505665807
74,116,132,0.001109179207386534
3734,116,195,0.05596858324839619
12,116,102,0.0001798668984951136
1584,116,12,0.023742430601355
3991,116,85,0.059820732657833206
3492,116,191,0.05234126746207806
1059,116,77,0.015873253792193776
