flow,origin,destination,out_ratio
30869,12,166,0.5443020118844004
2275,12,191,0.040114259517218274
2122,12,11,0.03741646536067568
909,12,147,0.01602807116534128
1227,12,116,0.02163525117697882
7554,12,85,0.1331969742387107
168,12,130,0.0029622837797330416
0,12,195,0.0
60,12,77,0.0010579584927618007
67,12,95,0.0011813869835840107
1,12,71,1.763264154603001e-05
8532,12,189,0.15044169767072804
67,12,170,0.0011813869835840107
214,12,109,0.0037733852908504225
2348,12,86,0.04140144235007846
3,12,76,5.289792463809003e-05
72,12,142,0.0012695501913141608
0,12,158,0.0
51,12,152,0.0008992647188475305
70,12,138,0.0012342849082221008
100,12,129,0.001763264154603001
1,12,119,1.763264154603001e-05
2,12,108,3.526528309206002e-05
1,12,74,1.763264154603001e-05
19,147,191,0.000214120696455739
6,147,195,6.761706203865442e-05
5,147,201,5.634755169887868e-05
4,147,48,4.507804135910295e-05
4,147,1,4.507804135910295e-05
10,147,110,0.00011269510339775736
9,147,146,0.00010142559305798163
13023,147,189,0.1467628331548994
5,147,36,5.634755169887868e-05
1014,147,152,0.011427283484532596
170,147,119,0.0019158167577618753
306,147,77,0.0034484701639713755
0,147,168,0.0
125,147,138,0.0014086887924719671
315,147,179,0.003549895757029357
1006,147,12,0.011337127401814391
55792,147,166,0.6287485208767679
6965,147,85,0.07849213951653801
490,147,178,0.005522060066490111
6,147,142,6.761706203865442e-05
40,147,47,0.00045078041359102944
807,147,130,0.00909449484419902
847,147,170,0.009545275257790049
2427,147,116,0.02735110159463571
192,147,95,0.0021637459852369414
114,147,71,0.001284724178734434
261,147,109,0.002941342198681467
1620,147,86,0.018256606750436694
6,147,76,6.761706203865442e-05
36,147,158,0.0004057023722319265
221,147,129,0.0024905617850904376
29,147,186,0.00032681579985349636
126,147,108,0.0014199583028117427
52,147,182,0.0005860145376683383
99,147,74,0.001115681523637798
57,147,137,0.000642362089367217
1744,147,37,0.019654026032568887
783,147,41,0.008824026596044402
16,116,119,0.00021808467137366083
3,116,118,4.08908758825614e-05
3272,116,195,0.04459831529591364
3,116,116,4.08908758825614e-05
4,116,123,5.452116784341521e-05
582,116,120,0.007932829921216912
707,116,142,0.009636616416323638
4,116,51,5.452116784341521e-05
4,116,25,5.452116784341521e-05
46117,116,166,0.6285881743586947
3548,116,130,0.04836027587710929
439,116,152,0.005983698170814819
11,116,47,0.00014993321156939182
5,116,121,6.8151459804269e-05
3,116,168,4.08908758825614e-05
4,116,131,5.452116784341521e-05
0,116,110,0.0
96,116,55,0.0013085080282419649
95,116,132,0.0012948777362811112
8,116,24,0.00010904233568683041
21,116,193,0.00028623613117792983
0,116,66,0.0
2434,116,147,0.033176130632718154
1254,116,12,0.017092386118910667
1,116,201,1.3630291960853802e-05
3410,116,85,0.04647929558651146
2723,116,191,0.0371152850094049
1548,116,77,0.021099691955401685
140,116,95,0.0019082408745195322
272,116,71,0.003707439413352234
3035,116,189,0.041367936101191286
432,116,170,0.0058882861270888424
172,116,109,0.0023444102172668537
763,116,86,0.01039991276613145
39,116,76,0.0005315813864732983
2,116,158,2.7260583921707604e-05
171,116,138,0.002330779925306
236,116,129,0.0032167489027614972
71,116,186,0.00096775072922062
163,116,108,0.0022217375896191696
72,116,182,0.0009813810211814738
73,116,74,0.0009950113131423275
91,116,36,0.001240356568437696
23,116,137,0.00031349671509963746
1299,116,18,0.017705749257149087
92153,166,85,0.14079047880954562
73297,166,191,0.11198246096495248
4390,166,195,0.006707000336113912
14226,166,77,0.021734347786231553
119693,166,189,0.18286582943746754
45935,166,116,0.07017905704769761
4280,166,18,0.0065389433800837225
507,166,89,0.0007745897882482354
9042,166,119,0.013814281785681547
4888,166,95,0.007467840009777859
0,166,139,0.0
9113,166,109,0.013922754911846488
2,166,64,3.0555810187307116e-06
