flow,origin,destination,out_ratio
31826,12,166,0.5115322178825723
2722,12,191,0.0437501004548596
2,12,195,3.2145555073372226e-05
2672,12,11,0.0429464615780253
1031,12,147,0.016571033640323383
782,12,116,0.012568912033688541
9952,12,85,0.1599562820451002
172,12,130,0.002764517736310012
28,12,77,0.00045003777102721124
108,12,95,0.0017358599739621004
16,12,71,0.0002571644405869778
9399,12,189,0.15106803606731278
48,12,170,0.0007714933217609335
208,12,109,0.0033431377276307117
2954,12,86,0.047478984843370785
6,12,76,9.643666522011669e-05
62,12,142,0.000996512207274539
1,12,158,1.6072777536686113e-05
45,12,152,0.0007232749891508751
22,12,138,0.0003536011058070945
103,12,129,0.0016554960862786698
5,12,186,8.036388768343058e-05
27,12,108,0.0004339649934905251
1,12,182,1.6072777536686113e-05
14,12,74,0.00022501888551360562
11,12,36,0.00017680055290354726
7,147,195,7.704753833115032e-05
4,147,191,4.4027164760657324e-05
838,147,130,0.00922369101735771
144,147,119,0.0015849779313836638
4,147,146,4.4027164760657324e-05
956,147,170,0.0105224923777971
21,147,36,0.00023114261499345096
5,147,142,5.5033955950821655e-05
917,147,152,0.010093227521380692
57143,147,166,0.6289610689795604
257,147,179,0.0028287453358722334
34,147,15,0.00037423090046558727
519,147,178,0.005712524627695288
2290,147,116,0.02520555182547632
7065,147,85,0.077762979758511
13674,147,189,0.15050686273430708
12,147,47,0.00013208149428197197
6,147,110,6.604074714098599e-05
10,147,192,0.00011006791190164331
1065,147,12,0.011722232617525013
318,147,77,0.0035001595984722575
155,147,95,0.0017060526344754713
147,147,71,0.0016179983049541568
202,147,109,0.002223371820413195
1550,147,86,0.017060526344754714
10,147,76,0.00011006791190164331
22,147,158,0.0002421494061836153
102,147,138,0.0011226927013967619
308,147,129,0.003390091686570614
37,147,186,0.00040725127403608025
175,147,108,0.001926188458278758
60,147,182,0.0006604074714098598
75,147,74,0.0008255093392623248
112,147,137,0.0012327606132984052
1871,147,37,0.020593706316797463
738,147,41,0.008123011898341276
66,116,119,0.0009734226129022742
3,116,116,4.424648240464883e-05
3,116,168,4.424648240464883e-05
6,116,123,8.849296480929766e-05
522,116,120,0.007698887938408896
18,116,131,0.000265478894427893
1215,116,18,0.017919825373882776
8,116,118,0.00011799061974573021
12,116,51,0.00017698592961859532
1,116,25,1.4748827468216277e-05
42182,116,166,0.622135040264299
2993,116,130,0.044143240612371314
2,116,110,2.9497654936432553e-05
3114,116,189,0.045927848736025484
2,116,111,2.9497654936432553e-05
363,116,152,0.005353824370962508
14,116,47,0.00020648358455502787
4,116,121,5.8995309872865106e-05
94,116,55,0.00138638978201233
93,116,132,0.0013716409545441138
3264,116,195,0.04814017285625793
9,116,24,0.0001327394472139465
706,116,142,0.010412672192560691
2178,116,147,0.03212294622577505
923,116,12,0.013613167753163624
1,116,201,1.4748827468216277e-05
3338,116,85,0.04923158608890593
2572,116,191,0.03793398424825226
1438,116,77,0.021208813899295006
120,116,95,0.0017698592961859533
292,116,71,0.0043066576207191525
419,116,170,0.00617975870918262
194,116,109,0.0028612725288339577
693,116,86,0.01022093743547388
27,116,76,0.0003982183416418395
4,116,158,5.8995309872865106e-05
175,116,138,0.0025810448069378484
222,116,129,0.0032742396979440133
46,116,186,0.0006784460635379487
148,116,108,0.002182826465296009
64,116,182,0.0009439249579658417
112,116,74,0.001651868676440223
120,116,36,0.0017698592961859533
22,116,137,0.0003244742043007581
5048,166,195,0.007760029392187397
121893,166,189,0.18737980639894974
0,166,200,0.0
41750,166,116,0.06418011630820598
55687,166,147,0.08560474579293573
76423,166,191,0.1174811264340605
56,166,64,8.608590450921042e-05
3456,166,18,0.005312730106854129
25910,166,130,0.03983010331845789
7958,166,119,0.012233421930076724
13875,166,77,0.02132932009045169
5681,166,71,0.008733107562800435
20135,166,170,0.03095249441594557
