flow,origin,destination,out_ratio,CL_origin,CL_destination,CC_origin,CC_destination,S_origin,S_destination,SC_origin,SC_destination,sum_origin,sum_destination
680,206,189,0.07409021573327522,,75,,0,,94,,66,,235
23650,233,166,0.7338339332257664,,300,,0,,130,,5888,,6318
2638,233,189,0.08185428819659922,,75,,0,,94,,66,,235
338,234,166,0.906166219839142,,300,,0,,130,,5888,,6318
33,234,189,0.08847184986595175,,75,,0,,94,,66,,235
28293,212,166,0.6161233422617103,,300,,0,,130,,5888,,6318
2,232,85,0.037037037037037035,,2510,,0,,35,,83916,,86461
3887,189,212,0.05792328554823713,75,,0,,94,,66,83916,235,86461
1390,189,217,0.02071349804786457,75,,0,,94,,66,83916,235,86461
61,189,220,0.0009090096265609633,75,,0,,94,,66,83916,235,86461
27679,189,211,0.4124668435013263,75,,0,,94,,66,83916,235,86461
1,189,276,1.4901797156737106e-05,75,,0,,94,,66,83916,235,86461
161,189,223,0.0023991893422346732,75,,0,,94,,66,83916,235,86461
26,189,224,0.0003874467260751647,75,,0,,94,,66,83916,235,86461
2,189,225,2.9803594313474213e-05,75,,0,,94,,66,83916,235,86461
0,189,229,0.0,75,,0,,94,,66,83916,235,86461
0,189,231,0.0,75,,0,,94,,66,83916,235,86461
11,189,232,0.00016391976872410813,75,,0,,94,,66,83916,235,86461
562,189,206,0.008374810002086251,75,,0,,94,,66,83916,235,86461
2383,189,233,0.03551098262450452,75,,0,,94,,66,83916,235,86461
15,189,234,0.00022352695735105654,75,,0,,94,,66,83916,235,86461
4128,189,221,0.061514618663010764,75,,0,,94,,66,83916,235,86461
12,189,241,0.00017882156588084524,75,,0,,94,,66,83916,235,86461
270,189,249,0.004023485232319018,75,,0,,94,,66,83916,235,86461
255,189,253,0.003799958274967961,75,,0,,94,,66,83916,235,86461
262,237,166,0.7528735632183908,,300,,0,,130,,5888,,6318
35,237,189,0.10057471264367816,,75,,0,,94,,66,,235
15337,211,85,0.09070746738269006,,2510,,0,,35,,83916,,86461
568,240,166,0.6658851113716295,,300,,0,,130,,5888,,6318
3191,223,166,0.8357778941854374,,300,,0,,130,,5888,,6318
52,241,166,0.6666666666666666,,300,,0,,130,,5888,,6318
3,241,85,0.038461538461538464,,2510,,0,,35,,83916,,86461
8,241,189,0.10256410256410256,,75,,0,,94,,66,,235
396,242,166,0.8443496801705757,,300,,0,,130,,5888,,6318
73,242,189,0.15565031982942432,,75,,0,,94,,66,,235
18,263,85,0.11464968152866242,,2510,,0,,35,,83916,,86461
26,243,166,0.8965517241379308,,300,,0,,130,,5888,,6318
1,243,85,0.03448275862068965,,2510,,0,,35,,83916,,86461
95,244,166,0.8482142857142857,,300,,0,,130,,5888,,6318
1,244,189,0.008928571428571428,,75,,0,,94,,66,,235
783,236,189,0.09233490566037736,,75,,0,,94,,66,,235
157,247,147,0.008414621074070105,,1720,,0,,462,,30831,,33013
15574,247,166,0.8347089720227249,,300,,0,,130,,5888,,6318
6153,236,166,0.7255896226415094,,300,,0,,130,,5888,,6318
41,249,147,0.01316634553628773,,1720,,0,,462,,30831,,33013
2270,249,166,0.7289659601798331,,300,,0,,130,,5888,,6318
217,249,85,0.06968529222864484,,2510,,0,,35,,83916,,86461
250,249,189,0.08028259473346179,,75,,0,,94,,66,,235
2,250,85,1.0,,2510,,0,,35,,83916,,86461
1,272,189,0.00684931506849315,,75,,0,,94,,66,,235
4,251,166,0.08888888888888889,,300,,0,,130,,5888,,6318
8,251,85,0.17777777777777778,,2510,,0,,35,,83916,,86461
937,239,166,0.9258893280632412,,300,,0,,130,,5888,,6318
1104,257,166,0.7829787234042553,,300,,0,,130,,5888,,6318
25,252,189,0.0673854447439353,,75,,0,,94,,66,,235
5632,253,166,0.892410077642212,,300,,0,,130,,5888,,6318
20,253,147,0.0031690698779908103,,1720,,0,,462,,30831,,33013
209,253,85,0.033116780225003965,,2510,,0,,35,,83916,,86461
404,253,189,0.06401521153541435,,75,,0,,94,,66,,235
499,166,273,0.0014941014432001915,300,,0,,130,,5888,66,6318,235
84,262,166,1.0,,300,,0,,130,,5888,,6318
87,214,166,0.9157894736842104,,300,,0,,130,,5888,,6318
267,259,166,0.9925650557620818,,300,,0,,130,,5888,,6318
537,246,166,0.9907749077490776,,300,,0,,130,,5888,,6318
494,273,166,0.9391634980988594,,300,,0,,130,,5888,,6318
2555,207,166,0.8204881181759794,,300,,0,,130,,5888,,6318
622,166,216,0.0018623869692795973,300,,0,,130,,5888,5888,6318,6318
362,166,269,0.00108389723935565,300,,0,,130,,5888,5888,6318,6318
106,166,272,0.00031738427450745554,300,,0,,130,,5888,5888,6318,6318
695,216,166,0.9442934782608696,,300,,0,,130,,5888,,6318
313,269,166,0.9660493827160492,,300,,0,,130,,5888,,6318
1166,254,166,0.8753753753753754,,300,,0,,130,,5888,,6318
14,291,166,1.0,,300,,0,,130,,5888,,6318
22,285,166,1.0,,300,,0,,130,,5888,,6318
250,258,166,0.9505703422053232,,300,,0,,130,,5888,,6318
203,255,166,0.918552036199095,,300,,0,,130,,5888,,6318
225,260,166,1.0,,300,,0,,130,,5888,,6318
7,166,291,2.0959338882567817e-05,300,,0,,130,,5888,5888,6318,6318
33,166,285,9.880831187496259e-05,300,,0,,130,,5888,5888,6318,6318
271,166,258,0.0008114258338822683,300,,0,,130,,5888,5888,6318,6318
94,166,255,0.0002814539792801964,300,,0,,130,,5888,5888,6318,6318
485,166,260,0.001452182765435056,300,,0,,130,,5888,5888,6318,6318
34,166,261,0.00010180250314390084,300,,0,,130,,5888,5888,6318,6318
110,166,262,0.00032936103958320864,300,,0,,130,,5888,5888,6318,6318
5,166,286,1.4970956344691299e-05,300,,0,,130,,5888,5888,6318,6318
8,166,276,2.395353015150608e-05,300,,0,,130,,5888,5888,6318,6318
638,166,231,0.0019102940295826095,300,,0,,130,,5888,5888,6318,6318
24,166,270,7.186059045451824e-05,300,,0,,130,,5888,5888,6318,6318
42,166,267,0.0001257560332954069,300,,0,,130,,5888,5888,6318,6318
163,166,263,0.00048805317683693633,300,,0,,130,,5888,5888,6318,6318
378,166,264,0.0011318042996586624,300,,0,,130,,5888,5888,6318,6318
21,166,284,6.287801664770346e-05,300,,0,,130,,5888,5888,6318,6318
301,166,252,0.0009012515719504162,300,,0,,130,,5888,5888,6318,6318
126,166,282,0.0003772680998862207,300,,0,,130,,5888,5888,6318,6318
16,166,292,4.790706030301216e-05,300,,0,,130,,5888,5888,6318,6318
53,261,166,1.0,,300,,0,,130,,5888,,6318
5,286,166,0.8333333333333334,,300,,0,,130,,5888,,6318
4,287,166,0.8,,300,,0,,130,,5888,,6318
935,231,166,0.998931623931624,,300,,0,,130,,5888,,6318
46,270,166,1.0,,300,,0,,130,,5888,,6318
91,267,166,0.9381443298969072,,300,,0,,130,,5888,,6318
139,263,166,0.8853503184713376,,300,,0,,130,,5888,,6318
309,264,166,0.9840764331210192,,300,,0,,130,,5888,,6318
22,280,166,1.0,,300,,0,,130,,5888,,6318
15,284,166,1.0,,300,,0,,130,,5888,,6318
126,272,166,0.8630136986301371,,300,,0,,130,,5888,,6318
315,252,166,0.8490566037735849,,300,,0,,130,,5888,,6318
165,282,166,1.0,,300,,0,,130,,5888,,6318
16,292,166,1.0,,300,,0,,130,,5888,,6318
2206,166,227,0.006605185939277801,300,,0,,130,,5888,5888,6318,6318
2832,166,266,0.008479549673633152,300,,0,,130,,5888,5888,6318,6318
2257,227,166,0.7466093284816407,,300,,0,,130,,5888,,6318
3158,266,166,0.7816831683168317,,300,,0,,130,,5888,,6318
6458,248,166,0.913824819583982,,300,,0,,130,,5888,,6318
2592,166,256,0.007760943769087971,300,,0,,130,,5888,5888,6318,6318
354,227,189,0.11710221634138275,,75,,0,,94,,66,,235
240,266,189,0.0594059405940594,,75,,0,,94,,66,,235
412,189,227,0.006139540428575686,75,,0,,94,,66,66,235,235
152,189,266,0.0022650731678240396,75,,0,,94,,66,66,235,235
14,189,242,0.00020862516019431944,75,,0,,94,,66,66,235,235
1,189,246,1.4901797156737106e-05,75,,0,,94,,66,66,235,235
136,189,257,0.002026644413316246,75,,0,,94,,66,66,235,235
150,189,248,0.002235269573510565,75,,0,,94,,66,66,235,235
41483,265,166,0.4157654723127036,,300,,0,,130,,5888,,6318
31,228,195,0.0010086549098718032,,540,,0,,294,,2645,,3479
31,86,228,0.003243356350700984,920,,0,,25,,13618,2645,14563,3479
39,12,221,0.006892895015906681,320,,0,,0,,5108,2645,5428,3479
1127,12,217,0.1991869918699187,320,,0,,0,,5108,2645,5428,3479
990,12,233,0.17497348886532346,320,,0,,0,,5108,2645,5428,3479
116,12,211,0.020501944149876286,320,,0,,0,,5108,2645,5428,3479
398,210,147,0.058034412365121024,,1720,,0,,462,,30831,,33013
63,210,116,0.009186351706036744,,1730,,0,,15,,36217,,37962
4536,210,166,0.6614173228346457,,300,,0,,130,,5888,,6318
583,210,85,0.08501020705745115,,2510,,0,,35,,83916,,86461
47,210,191,0.006853310002916302,,710,,0,,186,,5872,,6768
27,210,130,0.003937007874015748,,6915,,0,,90,,38740,,45745
1,210,77,0.00014581510644502772,,650,,0,,0,,9305,,9955
1000,210,189,0.1458151064450277,,75,,0,,94,,66,,235
165,210,86,0.02405949256342957,,920,,0,,25,,13618,,14563
16,210,142,0.0023330417031204435,,1125,,0,,0,,10534,,11659
1,210,152,0.00014581510644502772,,695,,0,,67,,3336,,4098
177,147,210,0.011818121119049207,1720,,0,,462,,30831,3336,33013,4098
434,147,221,0.028977765907725182,1720,,0,,462,,30831,3336,33013,4098
184,147,217,0.01228550444014155,1720,,0,,462,,30831,3336,33013,4098
252,147,233,0.016825799559324298,1720,,0,,462,,30831,3336,33013,4098
71,116,210,0.01911170928667564,1730,,0,,15,,36217,3336,37962,4098
369,116,221,0.09932705248990578,1730,,0,,15,,36217,3336,37962,4098
119,116,217,0.03203230148048452,1730,,0,,15,,36217,3336,37962,4098
176,116,233,0.047375504710632566,1730,,0,,15,,36217,3336,37962,4098
910,116,211,0.2449528936742934,1730,,0,,15,,36217,3336,37962,4098
4300,166,210,0.012875022456434515,300,,0,,130,,5888,3336,6318,4098
442,85,210,0.008994892040945075,2510,,0,,35,,83916,3336,86461,4098
802,85,217,0.0163210484543845,2510,,0,,35,,83916,3336,86461,4098
39,191,210,0.0012735109717868338,710,,0,,186,,5872,3336,6768,4098
980,191,221,0.03200104493207941,710,,0,,186,,5872,3336,6768,4098
2070,191,217,0.06759404388714732,710,,0,,186,,5872,3336,6768,4098
1516,191,233,0.04950365726227795,710,,0,,186,,5872,3336,6768,4098
16796,191,211,0.5484587251828631,710,,0,,186,,5872,3336,6768,4098
7,130,210,0.003977272727272728,6915,,0,,90,,38740,3336,45745,4098
157,130,221,0.08920454545454545,6915,,0,,90,,38740,3336,45745,4098
41,130,217,0.023295454545454543,6915,,0,,90,,38740,3336,45745,4098
55,130,233,0.03125,6915,,0,,90,,38740,3336,45745,4098
338,130,211,0.19204545454545452,6915,,0,,90,,38740,3336,45745,4098
459,221,116,0.009801827966174084,,1730,,0,,15,,36217,,37962
1045,221,191,0.02231570855043991,,710,,0,,186,,5872,,6768
102,221,130,0.0021781839924831297,,6915,,0,,90,,38740,,45745
46,221,170,0.0009823182711198428,,895,,0,,125,,9379,,10399
591,221,86,0.012620654309387544,,920,,0,,25,,13618,,14563
53,221,142,0.0011318014862902535,,1125,,0,,0,,10534,,11659
26,221,152,0.0005552233706329545,,695,,0,,67,,3336,,4098
5,77,217,0.16129032258064516,650,,0,,0,,9305,3336,9955,4098
7,77,233,0.2258064516129032,650,,0,,0,,9305,3336,9955,4098
6,77,211,0.1935483870967742,650,,0,,0,,9305,3336,9955,4098
848,217,12,0.043076297876663616,,320,,0,,0,,5108,,5428
199,217,147,0.010108706695113278,,1720,,0,,462,,30831,,33013
131,217,116,0.006654475261607233,,1730,,0,,15,,36217,,37962
894,217,85,0.0454129838463883,,2510,,0,,35,,83916,,86461
2545,217,191,0.12927969115107182,,710,,0,,186,,5872,,6768
30,217,130,0.0015239256324291375,,6915,,0,,90,,38740,,45745
4,217,77,0.00020319008432388502,,650,,0,,0,,9305,,9955
2,217,71,0.00010159504216194251,,140,,0,,0,,1275,,1415
1539,217,189,0.07817738494361476,,75,,0,,94,,66,,235
60,217,170,0.003047851264858275,,895,,0,,125,,9379,,10399
125,217,86,0.006349690135121406,,920,,0,,25,,13618,,14563
46,217,142,0.002336685969724677,,1125,,0,,0,,10534,,11659
45,217,152,0.0022858884486437058,,695,,0,,67,,3336,,4098
3,71,217,0.12,140,,0,,0,,1275,3336,1415,4098
4,71,233,0.16,140,,0,,0,,1275,3336,1415,4098
8,71,211,0.32,140,,0,,0,,1275,3336,1415,4098
1503,233,12,0.046636465185552936,,320,,0,,0,,5108,,5428
244,233,147,0.007571056224401142,,1720,,0,,462,,30831,,33013
167,233,116,0.005181829465061437,,1730,,0,,15,,36217,,37962
1878,233,85,0.05827230979272682,,2510,,0,,35,,83916,,86461
1635,233,191,0.05073228248727815,,710,,0,,186,,5872,,6768
49,233,130,0.0015204170286707212,,6915,,0,,90,,38740,,45745
4,233,77,0.00012411567580985477,,650,,0,,0,,9305,,9955
5,233,71,0.00015514459476231851,,140,,0,,0,,1275,,1415
18,233,170,0.0005585205411443465,,895,,0,,125,,9379,,10399
236,233,86,0.007322824872781432,,920,,0,,25,,13618,,14563
135,233,142,0.004188904058582599,,1125,,0,,0,,10534,,11659
10,233,152,0.00031028918952463703,,695,,0,,67,,3336,,4098
454,189,210,0.006765415909158645,75,,0,,94,,66,3336,235,4098
79,211,12,0.00046722891851291084,,320,,0,,0,,5108,,5428
1085,211,116,0.0064170047669178274,,1730,,0,,15,,36217,,37962
17947,211,191,0.1061437645639394,,710,,0,,186,,5872,,6768
328,211,130,0.0019398871553447442,,6915,,0,,90,,38740,,45745
18,211,77,0.00010645722193965059,,650,,0,,0,,9305,,9955
14,211,71,8.280006150861711e-05,,140,,0,,0,,1275,,1415
143,211,170,0.0008457434854094463,,895,,0,,125,,9379,,10399
3088,211,86,0.018263327852757832,,920,,0,,25,,13618,,14563
141,211,142,0.0008339149051939295,,1125,,0,,0,,10534,,11659
51,211,152,0.00030162879549567673,,695,,0,,67,,3336,,4098
46,170,221,0.11645569620253166,895,,0,,125,,9379,3336,10399,4098
44,170,217,0.11139240506329114,895,,0,,125,,9379,3336,10399,4098
36,170,233,0.09113924050632913,895,,0,,125,,9379,3336,10399,4098
120,170,211,0.3037974683544304,895,,0,,125,,9379,3336,10399,4098
61,86,210,0.006382088302992258,920,,0,,25,,13618,3336,14563,4098
639,86,221,0.06685499058380415,920,,0,,25,,13618,3336,14563,4098
165,86,217,0.01726302573760201,920,,0,,25,,13618,3336,14563,4098
396,86,233,0.041431261770244816,920,,0,,25,,13618,3336,14563,4098
2605,86,211,0.2725465578572923,920,,0,,25,,13618,3336,14563,4098
3,142,210,0.0036496350364963507,1125,,0,,0,,10534,3336,11659,4098
84,142,221,0.1021897810218978,1125,,0,,0,,10534,3336,11659,4098
72,142,217,0.08759124087591241,1125,,0,,0,,10534,3336,11659,4098
209,142,233,0.2542579075425791,1125,,0,,0,,10534,3336,11659,4098
139,142,211,0.16909975669099755,1125,,0,,0,,10534,3336,11659,4098
20,152,221,0.09950248756218906,695,,0,,67,,3336,3336,4098,4098
34,152,217,0.1691542288557214,695,,0,,67,,3336,3336,4098,4098
7,152,233,0.03482587064676617,695,,0,,67,,3336,3336,4098,4098
68,152,211,0.3383084577114428,695,,0,,67,,3336,3336,4098,4098
428,166,209,0.0012815138631055753,300,,0,,130,,5888,3336,6318,4098
680,166,240,0.0020360500628780168,300,,0,,130,,5888,3336,6318,4098
12548,218,166,0.8861581920903955,,300,,0,,130,,5888,,6318
8,12,212,0.0014139271827500884,320,,0,,0,,5108,5888,5428,6318
66,12,218,0.01166489925768823,320,,0,,0,,5108,5888,5428,6318
4,12,206,0.0007069635913750442,320,,0,,0,,5108,5888,5428,6318
24,12,235,0.0042417815482502655,320,,0,,0,,5108,5888,5428,6318
190,12,247,0.0335807705903146,320,,0,,0,,5108,5888,5428,6318
13,210,129,0.00189559638378536,,120,,0,,12,,1697,,1829
1,210,170,0.00014581510644502772,,895,,0,,125,,9379,,10399
1,210,182,0.00014581510644502772,,70,,0,,101,,160,,331
6,210,74,0.0008748906386701663,,50,,0,,97,,30,,177
12,129,210,0.0031762837480148226,120,,0,,12,,1697,30,1829,177
271,129,212,0.07173107464266808,120,,0,,12,,1697,30,1829,177
5,129,218,0.0013234515616728428,120,,0,,12,,1697,30,1829,177
4,129,208,0.0010587612493382745,120,,0,,12,,1697,30,1829,177
131,129,221,0.03467443091582848,120,,0,,12,,1697,30,1829,177
24,129,222,0.006352567496029645,120,,0,,12,,1697,30,1829,177
2512,129,211,0.6649020645844362,120,,0,,12,,1697,30,1829,177
30,129,217,0.007940709370037055,120,,0,,12,,1697,30,1829,177
5,129,227,0.0013234515616728428,120,,0,,12,,1697,30,1829,177
7,129,266,0.00185283218634198,120,,0,,12,,1697,30,1829,177
64,129,206,0.016940179989412392,120,,0,,12,,1697,30,1829,177
40,129,233,0.010587612493382742,120,,0,,12,,1697,30,1829,177
2,129,235,0.0005293806246691371,120,,0,,12,,1697,30,1829,177
572,129,265,0.1514028586553732,120,,0,,12,,1697,30,1829,177
25,129,236,0.006617257808364214,120,,0,,12,,1697,30,1829,177
6,129,256,0.0015881418740074113,120,,0,,12,,1697,30,1829,177
51,129,247,0.013499205929062995,120,,0,,12,,1697,30,1829,177
17,129,249,0.004499735309687666,120,,0,,12,,1697,30,1829,177
9,147,215,0.0006009214128330106,1720,,0,,462,,30831,30,33013,177
70,147,218,0.0046738332109234155,1720,,0,,462,,30831,30,33013,177
93,147,208,0.006209521265941109,1720,,0,,462,,30831,30,33013,177
417,147,222,0.02784269212792949,1720,,0,,462,,30831,30,33013,177
18,147,227,0.0012018428256660213,1720,,0,,462,,30831,30,33013,177
32,147,266,0.0021366094678507046,1720,,0,,462,,30831,30,33013,177
14,147,235,0.0009347666421846832,1720,,0,,462,,30831,30,33013,177
4814,147,265,0.32142618681979035,1720,,0,,462,,30831,30,33013,177
28,147,256,0.0018695332843693664,1720,,0,,462,,30831,30,33013,177
100,147,247,0.0066769045870334505,1720,,0,,462,,30831,30,33013,177
9,212,12,0.00019598876331090352,,320,,0,,0,,5108,,5428
346,212,129,0.007534679122841402,,120,,0,,12,,1697,,1829
1011,212,147,0.02201607107859149,,1720,,0,,462,,30831,,33013
376,212,116,0.008187975000544414,,1730,,0,,15,,36217,,37962
445,212,191,0.00969055551926134,,710,,0,,186,,5872,,6768
154,212,130,0.003353585505542127,,6915,,0,,90,,38740,,45745
2,212,119,4.3553058513534114e-05,,115,,0,,77,,3145,,3337
25,212,95,0.0005444132314191765,,2165,,0,,299,,17370,,19834
107,212,170,0.002330088630474075,,895,,0,,125,,9379,,10399
93,212,108,0.0020252172208793363,,135,,0,,96,,367,,598
1234,212,86,0.026872237102850548,,920,,0,,25,,13618,,14563
10,212,182,0.00021776529256767056,,70,,0,,101,,160,,331
55,212,74,0.0011977091091221882,,50,,0,,97,,30,,177
113,212,142,0.002460747806014677,,1125,,0,,0,,10534,,11659
39,212,152,0.0008492846410139152,,695,,0,,67,,3336,,4098
214,116,212,0.05760430686406461,1730,,0,,15,,36217,3336,37962,4098
18,116,218,0.004845222072678331,1730,,0,,15,,36217,3336,37962,4098
36,116,208,0.009690444145356662,1730,,0,,15,,36217,3336,37962,4098
24,116,222,0.006460296096904442,1730,,0,,15,,36217,3336,37962,4098
12,116,227,0.003230148048452221,1730,,0,,15,,36217,3336,37962,4098
19,116,266,0.005114401076716017,1730,,0,,15,,36217,3336,37962,4098
74,116,206,0.01991924629878869,1730,,0,,15,,36217,3336,37962,4098
1,116,235,0.00026917900403768504,1730,,0,,15,,36217,3336,37962,4098
1447,116,265,0.3895020188425303,1730,,0,,15,,36217,3336,37962,4098
112,116,236,0.030148048452220726,1730,,0,,15,,36217,3336,37962,4098
27,116,256,0.007267833109017497,1730,,0,,15,,36217,3336,37962,4098
54,116,247,0.014535666218034994,1730,,0,,15,,36217,3336,37962,4098
30,116,249,0.008075370121130552,1730,,0,,15,,36217,3336,37962,4098
7,215,147,0.020114942528735632,,1720,,0,,462,,30831,,33013
1,215,116,0.002873563218390805,,1730,,0,,15,,36217,,37962
16,215,85,0.045977011494252866,,2510,,0,,35,,83916,,86461
4,215,191,0.011494252873563218,,710,,0,,186,,5872,,6768
6,215,130,0.017241379310344827,,6915,,0,,90,,38740,,45745
1,215,170,0.002873563218390805,,895,,0,,125,,9379,,10399
4,215,109,0.011494252873563218,,2150,,0,,0,,15775,,17925
4,215,86,0.011494252873563218,,920,,0,,25,,13618,,14563
1,215,182,0.002873563218390805,,70,,0,,101,,160,,331
3,215,142,0.008620689655172414,,1125,,0,,0,,10534,,11659
8637,166,208,0.02586082998981975,300,,0,,130,,5888,10534,6318,11659
1484,166,222,0.004443379843104378,300,,0,,130,,5888,10534,6318,11659
