flow,origin,destination,out_ratio,CL_origin,CL_destination,CC_origin,CC_destination,S_origin,S_destination,SC_origin,SC_destination,sum_origin,sum_destination
4651,220,166,0.9538556193601312,,240,,0,,95,,4653,,4988
133,220,85,0.027276456111566857,,1465,,0,,28,,59905,,61398
92,220,189,0.018867924528301886,,60,,0,,63,,42,,165
11822,85,211,0.27829566854990584,1465,,0,,28,,59905,42,61398,165
2,85,259,4.708097928436912e-05,1465,,0,,28,,59905,42,61398,165
7252,85,212,0.1707156308851224,1465,,0,,28,,59905,42,61398,165
141,85,220,0.0033192090395480225,1465,,0,,28,,59905,42,61398,165
3,85,225,7.062146892655367e-05,1465,,0,,28,,59905,42,61398,165
816,85,217,0.0192090395480226,1465,,0,,28,,59905,42,61398,165
2,85,232,4.708097928436912e-05,1465,,0,,28,,59905,42,61398,165
477,85,206,0.011228813559322034,1465,,0,,28,,59905,42,61398,165
1717,85,233,0.04041902071563089,1465,,0,,28,,59905,42,61398,165
2135,85,221,0.050258945386064034,1465,,0,,28,,59905,42,61398,165
353,85,223,0.008309792843691148,1465,,0,,28,,59905,42,61398,165
4,85,241,9.416195856873824e-05,1465,,0,,28,,59905,42,61398,165
2,85,244,4.708097928436912e-05,1465,,0,,28,,59905,42,61398,165
439,85,236,0.01033427495291902,1465,,0,,28,,59905,42,61398,165
159,85,249,0.003742937853107345,1465,,0,,28,,59905,42,61398,165
212,85,253,0.004990583804143126,1465,,0,,28,,59905,42,61398,165
30844,221,166,0.7551659974537264,,240,,0,,95,,4653,,4988
4869,221,189,0.11920967583978065,,60,,0,,63,,42,,165
8,276,166,0.8888888888888888,,240,,0,,95,,4653,,4988
1,276,189,0.1111111111111111,,60,,0,,63,,42,,165
2307,223,166,0.7982698961937716,,240,,0,,95,,4653,,4988
4175,224,166,0.9693522173206408,,240,,0,,95,,4653,,4988
35,224,189,0.00812630601346645,,60,,0,,63,,42,,165
3,225,166,0.75,,240,,0,,95,,4653,,4988
1,225,189,0.25,,60,,0,,63,,42,,165
12077,217,166,0.6759388817372809,,240,,0,,95,,4653,,4988
748,217,85,0.04186489058039962,,1465,,0,,28,,59905,,61398
97,224,85,0.02252147666589273,,1465,,0,,28,,59905,,61398
250,229,166,1.0,,240,,0,,95,,4653,,4988
121,230,166,0.9379844961240309,,240,,0,,95,,4653,,4988
22,232,166,0.6470588235294118,,240,,0,,95,,4653,,4988
4,232,85,0.1176470588235294,,1465,,0,,28,,59905,,61398
3,232,189,0.08823529411764706,,60,,0,,63,,42,,165
4593,206,166,0.7109907120743034,,240,,0,,95,,4653,,4988
375,206,85,0.058049535603715174,,1465,,0,,28,,59905,,61398
593,206,189,0.09179566563467492,,60,,0,,63,,42,,165
2700,233,189,0.10331764435770864,,60,,0,,63,,42,,165
164,234,166,0.8410256410256409,,240,,0,,95,,4653,,4988
14,234,189,0.07179487179487179,,60,,0,,63,,42,,165
28963,189,211,0.3744263312347291,60,,0,,63,,42,42,165,165
5829,189,212,0.07535583623130325,60,,0,,63,,42,42,165,165
96,189,220,0.001241063695008597,60,,0,,63,,42,42,165,165
5082,189,221,0.0656988093545176,60,,0,,63,,42,42,165,165
1,189,276,1.2927746823006218e-05,60,,0,,63,,42,42,165,165
38,189,224,0.0004912543792742364,60,,0,,63,,42,42,165,165
2,189,225,2.585549364601244e-05,60,,0,,63,,42,42,165,165
360,189,227,0.004653988856282238,60,,0,,63,,42,42,165,165
0,189,229,0.0,60,,0,,63,,42,42,165,165
5,189,232,6.463873411503111e-05,60,,0,,63,,42,42,165,165
601,189,206,0.007769575840626737,60,,0,,63,,42,42,165,165
3417,189,233,0.04417411089421225,60,,0,,63,,42,42,165,165
31,189,234,0.00040076015151319284,60,,0,,63,,42,42,165,165
82,189,240,0.00106007523948651,60,,0,,63,,42,42,165,165
253,189,223,0.003270719946220573,60,,0,,63,,42,42,165,165
28,189,241,0.00036197691104417415,60,,0,,63,,42,42,165,165
840,189,236,0.010859307331325223,60,,0,,63,,42,42,165,165
87,189,248,0.001124713973601541,60,,0,,63,,42,42,165,165
306,189,253,0.003955890527839903,60,,0,,63,,42,42,165,165
67,241,166,0.8375,,240,,0,,95,,4653,,4988
13563,211,85,0.0904543726616114,,1465,,0,,28,,59905,,61398
1985,221,85,0.04859954950543532,,1465,,0,,28,,59905,,61398
45,240,85,0.05653266331658292,,1465,,0,,28,,59905,,61398
233,223,189,0.08062283737024221,,60,,0,,63,,42,,165
2,241,147,0.025,,1360,,0,,369,,24111,,25840
7,241,189,0.0875,,60,,0,,63,,42,,165
276,242,166,0.9452054794520548,,240,,0,,95,,4653,,4988
47,243,166,0.8545454545454545,,240,,0,,95,,4653,,4988
3,243,85,0.054545454545454536,,1465,,0,,28,,59905,,61398
1,243,189,0.01818181818181818,,60,,0,,63,,42,,165
270,244,166,0.9608540925266904,,240,,0,,95,,4653,,4988
5176,236,166,0.7332483354582802,,240,,0,,95,,4653,,4988
1014,257,166,0.7915690866510539,,240,,0,,95,,4653,,4988
14290,247,166,0.8488772721872401,,240,,0,,95,,4653,,4988
837,236,189,0.11857203569910753,,60,,0,,63,,42,,165
41,249,147,0.016129032258064516,,1360,,0,,369,,24111,,25840
1962,249,166,0.7718332022029898,,240,,0,,95,,4653,,4988
121,249,85,0.04760031471282455,,1465,,0,,28,,59905,,61398
201,249,189,0.07907159716758458,,60,,0,,63,,42,,165
1,250,166,1.0,,240,,0,,95,,4653,,4988
18,251,166,0.6206896551724138,,240,,0,,95,,4653,,4988
2,251,85,0.06896551724137931,,1465,,0,,28,,59905,,61398
1,251,189,0.03448275862068965,,60,,0,,63,,42,,165
710,239,166,0.9504685408299868,,240,,0,,95,,4653,,4988
4208,253,166,0.9072876239758516,,240,,0,,95,,4653,,4988
173,253,85,0.03730056058645968,,1465,,0,,28,,59905,,61398
231,253,189,0.04980595084087969,,60,,0,,63,,42,,165
2001,207,166,0.8010408326661329,,240,,0,,95,,4653,,4988
111,166,255,0.00033716875448039563,240,,0,,95,,4653,4653,4988,4988
522,166,231,0.0015856044129618605,240,,0,,95,,4653,4653,4988,4988
495,259,166,0.9919839679358716,,240,,0,,95,,4653,,4988
796,231,166,1.0,,240,,0,,95,,4653,,4988
498,246,166,0.9688715953307392,,240,,0,,95,,4653,,4988
377,273,166,0.9766839378238342,,240,,0,,95,,4653,,4988
435,216,166,0.6425406203840472,,240,,0,,95,,4653,,4988
539,254,166,0.8693548387096774,,240,,0,,95,,4653,,4988
11,291,166,1.0,,240,,0,,95,,4653,,4988
34,285,166,1.0,,240,,0,,95,,4653,,4988
444,258,166,0.9079754601226994,,240,,0,,95,,4653,,4988
153,255,166,0.9386503067484664,,240,,0,,95,,4653,,4988
177,260,166,1.0,,240,,0,,95,,4653,,4988
331,269,166,0.9511494252873564,,240,,0,,95,,4653,,4988
10,166,291,3.0375563466702306e-05,240,,0,,95,,4653,4653,4988,4988
12,166,285,3.645067616004277e-05,240,,0,,95,,4653,4653,4988,4988
260,166,258,0.00078976465013426,240,,0,,95,,4653,4653,4988,4988
312,166,260,0.0009477175801611119,240,,0,,95,,4653,4653,4988,4988
340,166,269,0.0010327691578678783,240,,0,,95,,4653,4653,4988,4988
32,166,261,9.720180309344738e-05,240,,0,,95,,4653,4653,4988,4988
82,166,262,0.00024907962042695886,240,,0,,95,,4653,4653,4988,4988
9,166,286,2.733800712003208e-05,240,,0,,95,,4653,4653,4988,4988
20,166,270,6.075112693340461e-05,240,,0,,95,,4653,4653,4988,4988
51,166,267,0.00015491537368018176,240,,0,,95,,4653,4653,4988,4988
153,166,263,0.0004647461210405453,240,,0,,95,,4653,4653,4988,4988
245,166,264,0.0007442013049342067,240,,0,,95,,4653,4653,4988,4988
10,166,284,3.0375563466702306e-05,240,,0,,95,,4653,4653,4988,4988
65,166,272,0.000197441162533565,240,,0,,95,,4653,4653,4988,4988
673,166,273,0.002044275421309065,240,,0,,95,,4653,4653,4988,4988
221,166,252,0.000671299952614121,240,,0,,95,,4653,4653,4988,4988
113,166,282,0.00034324386717373605,240,,0,,95,,4653,4653,4988,4988
12,166,292,3.645067616004277e-05,240,,0,,95,,4653,4653,4988,4988
53,261,166,1.0,,240,,0,,95,,4653,,4988
125,262,166,1.0,,240,,0,,95,,4653,,4988
7,286,166,1.0,,240,,0,,95,,4653,,4988
10,287,166,1.0,,240,,0,,95,,4653,,4988
84,214,166,0.8571428571428571,,240,,0,,95,,4653,,4988
54,270,166,1.0,,240,,0,,95,,4653,,4988
33,267,166,0.9428571428571428,,240,,0,,95,,4653,,4988
206,263,166,0.9035087719298246,,240,,0,,95,,4653,,4988
292,264,166,1.0,,240,,0,,95,,4653,,4988
6,280,166,1.0,,240,,0,,95,,4653,,4988
30,284,166,1.0,,240,,0,,95,,4653,,4988
91,272,166,0.9578947368421052,,240,,0,,95,,4653,,4988
207,252,166,0.9366515837104072,,240,,0,,95,,4653,,4988
101,282,166,1.0,,240,,0,,95,,4653,,4988
17,292,166,1.0,,240,,0,,95,,4653,,4988
2272,166,227,0.006901328019634764,240,,0,,95,,4653,4653,4988,4988
2758,166,266,0.008377580404116495,240,,0,,95,,4653,4653,4988,4988
2126,227,166,0.6961362148002621,,240,,0,,95,,4653,,4988
2263,266,166,0.7170468948035488,,240,,0,,95,,4653,,4988
4974,248,166,0.949599083619702,,240,,0,,95,,4653,,4988
8622,166,208,0.026189810820990728,240,,0,,95,,4653,4653,4988,4988
360,227,189,0.11787819253438114,,60,,0,,63,,42,,165
309,266,189,0.0979087452471483,,60,,0,,63,,42,,165
339,189,266,0.004382506172999108,60,,0,,63,,42,42,165,165
6,189,242,7.756648093803732e-05,60,,0,,63,,42,42,165,165
3,189,246,3.878324046901866e-05,60,,0,,63,,42,42,165,165
261,189,256,0.003374141920804623,60,,0,,63,,42,42,165,165
338,237,166,0.7971698113207547,,240,,0,,95,,4653,,4988
16,242,189,0.0547945205479452,,60,,0,,63,,42,,165
32914,265,166,0.3997328151566675,,240,,0,,95,,4653,,4988
14,246,189,0.027237354085603117,,60,,0,,63,,42,,165
2377,256,166,0.7976510067114094,,240,,0,,95,,4653,,4988
122,257,189,0.09523809523809523,,60,,0,,63,,42,,165
24,248,189,0.004581901489117984,,60,,0,,63,,42,,165
6,12,221,0.0012978585334198572,191,,0,,0,,4068,42,4259,165
1228,12,217,0.2656283798399308,191,,0,,0,,4068,42,4259,165
487,12,233,0.1053428509625784,191,,0,,0,,4068,42,4259,165
66,12,211,0.014276443867618432,191,,0,,0,,4068,42,4259,165
163,210,147,0.030263646490902338,,1360,,0,,369,,24111,,25840
108,210,116,0.020051986632008908,,1328,,0,,12,,26003,,27343
4169,210,166,0.7740438173041218,,240,,0,,95,,4653,,4988
268,210,85,0.049758633494244336,,1465,,0,,28,,59905,,61398
45,210,191,0.008354994430003714,,549,,0,,149,,4630,,5328
24,210,130,0.004455997029335313,,5468,,0,,67,,30764,,36299
497,210,189,0.0922762718158188,,60,,0,,63,,42,,165
6,210,170,0.0011139992573338284,,708,,0,,97,,7484,,8289
87,210,86,0.016152989231340512,,678,,0,,22,,10547,,11247
3,210,142,0.0005569996286669142,,893,,0,,0,,8380,,9273
1,210,152,0.0001856665428889714,,552,,0,,51,,2622,,3225
112,147,210,0.00758961848614217,1360,,0,,369,,24111,2622,25840,3225
201,147,217,0.01362065460459443,1360,,0,,369,,24111,2622,25840,3225
236,147,233,0.015992410381513857,1360,,0,,369,,24111,2622,25840,3225
71,116,210,0.01492851135407906,1328,,0,,12,,26003,2622,27343,3225
496,116,221,0.10428931875525653,1328,,0,,12,,26003,2622,27343,3225
241,116,217,0.05067283431455004,1328,,0,,12,,26003,2622,27343,3225
147,116,233,0.030908326324642563,1328,,0,,12,,26003,2622,27343,3225
1164,116,211,0.2447434819175778,1328,,0,,12,,26003,2622,27343,3225
4381,166,210,0.01330753435476228,240,,0,,95,,4653,2622,4988,3225
368,85,210,0.008662900188323917,1465,,0,,28,,59905,2622,61398,3225
50,191,210,0.0017165613842351002,549,,0,,149,,4630,2622,5328,3225
1345,191,221,0.0461755012359242,549,,0,,149,,4630,2622,5328,3225
1799,191,217,0.061761878604778914,549,,0,,149,,4630,2622,5328,3225
785,191,233,0.026950013732491077,549,,0,,149,,4630,2622,5328,3225
16296,191,211,0.5594616863499039,549,,0,,149,,4630,2622,5328,3225
18,130,210,0.007493755203996671,5468,,0,,67,,30764,2622,36299,3225
177,130,221,0.07368859283930057,5468,,0,,67,,30764,2622,36299,3225
42,130,217,0.017485428809325562,5468,,0,,67,,30764,2622,36299,3225
50,130,233,0.020815986677768527,5468,,0,,67,,30764,2622,36299,3225
521,130,211,0.21690258118234804,5468,,0,,67,,30764,2622,36299,3225
361,221,147,0.008838507491920477,,1360,,0,,369,,24111,,25840
424,221,116,0.010380961707962004,,1328,,0,,12,,26003,,27343
1207,221,191,0.029551464107335224,,549,,0,,149,,4630,,5328
142,221,130,0.0034766428361570857,,5468,,0,,67,,30764,,36299
88,221,170,0.0021545392224072077,,708,,0,,97,,7484,,8289
451,221,86,0.01104201351483694,,678,,0,,22,,10547,,11247
62,221,142,0.0015179708157868966,,893,,0,,0,,8380,,9273
6,77,217,0.10714285714285714,418,,0,,4,,6648,8380,7070,9273
7,77,233,0.125,418,,0,,4,,6648,8380,7070,9273
26,77,211,0.4642857142857143,418,,0,,4,,6648,8380,7070,9273
851,217,12,0.047629708400962666,,191,,0,,0,,4068,,4259
188,217,147,0.010522191750153915,,1360,,0,,369,,24111,,25840
235,217,116,0.013152739687692394,,1328,,0,,12,,26003,,27343
1913,217,191,0.10706889796832147,,549,,0,,149,,4630,,5328
42,217,130,0.0023507024122684282,,5468,,0,,67,,30764,,36299
2,217,77,0.00011193821010802039,,418,,0,,4,,6648,,7070
1,217,71,5.5969105054010195e-05,,83,,0,,0,,1014,,1097
1354,217,189,0.07578216824312979,,60,,0,,63,,42,,165
40,217,170,0.0022387642021604076,,708,,0,,97,,7484,,8289
220,217,86,0.012313203111882241,,678,,0,,22,,10547,,11247
42,217,142,0.0023507024122684282,,893,,0,,0,,8380,,9273
7,217,152,0.0003917837353780713,,552,,0,,51,,2622,,3225
2,71,217,0.06896551724137931,83,,0,,0,,1014,2622,1097,3225
7,71,233,0.2413793103448276,83,,0,,0,,1014,2622,1097,3225
18,71,211,0.6206896551724138,83,,0,,0,,1014,2622,1097,3225
765,233,12,0.02927333256801745,,191,,0,,0,,4068,,4259
130,233,147,0.004974553246852639,,1360,,0,,369,,24111,,25840
113,233,116,0.0043240347453411395,,1328,,0,,12,,26003,,27343
1394,233,85,0.05334251712394291,,1465,,0,,28,,59905,,61398
784,233,191,0.03000038265794206,,549,,0,,149,,4630,,5328
38,233,130,0.0014541001798492328,,5468,,0,,67,,30764,,36299
5,233,77,0.00019132897103279375,,418,,0,,4,,6648,,7070
4,233,71,0.00015306317682623502,,83,,0,,0,,1014,,1097
26,233,170,0.0009949106493705275,,708,,0,,97,,7484,,8289
129,233,86,0.00493628745264608,,678,,0,,22,,10547,,11247
33,233,142,0.001262771208816439,,893,,0,,0,,8380,,9273
4,233,152,0.00015306317682623502,,552,,0,,51,,2622,,3225
635,189,210,0.008209119232608949,60,,0,,63,,42,2622,165,3225
1513,189,217,0.01955968094320841,60,,0,,63,,42,2622,165,3225
102,211,12,0.0006802584982293271,,191,,0,,0,,4068,,4259
1124,211,116,0.007496181882448664,,1328,,0,,12,,26003,,27343
13266,211,191,0.08847361997559072,,549,,0,,149,,4630,,5328
490,211,130,0.0032679084718859838,,5468,,0,,67,,30764,,36299
27,211,77,0.00018006842600188071,,418,,0,,4,,6648,,7070
17,211,71,0.00011337641637155451,,83,,0,,0,,1014,,1097
105,211,170,0.000700266101118425,,708,,0,,97,,7484,,8289
2636,211,86,0.017580013738553984,,678,,0,,22,,10547,,11247
142,211,142,0.000947026536750632,,893,,0,,0,,8380,,9273
49,211,152,0.00032679084718859833,,552,,0,,51,,2622,,3225
4,170,210,0.006329113924050633,708,,0,,97,,7484,2622,8289,3225
76,170,221,0.12025316455696206,708,,0,,97,,7484,2622,8289,3225
55,170,217,0.08702531645569621,708,,0,,97,,7484,2622,8289,3225
65,170,233,0.1028481012658228,708,,0,,97,,7484,2622,8289,3225
134,170,211,0.2120253164556962,708,,0,,97,,7484,2622,8289,3225
99,86,210,0.00981072242592409,678,,0,,22,,10547,2622,11247,3225
521,86,221,0.051630165494004565,678,,0,,22,,10547,2622,11247,3225
229,86,217,0.022693489247844614,678,,0,,22,,10547,2622,11247,3225
371,86,233,0.036765434545634725,678,,0,,22,,10547,2622,11247,3225
2777,86,211,0.27519571895748685,678,,0,,22,,10547,2622,11247,3225
1,142,210,0.0013550135501355016,893,,0,,0,,8380,2622,9273,3225
43,142,221,0.05826558265582656,893,,0,,0,,8380,2622,9273,3225
46,142,217,0.06233062330623306,893,,0,,0,,8380,2622,9273,3225
125,142,233,0.16937669376693767,893,,0,,0,,8380,2622,9273,3225
163,142,211,0.22086720867208676,893,,0,,0,,8380,2622,9273,3225
1,152,210,0.0037735849056603774,552,,0,,51,,2622,2622,3225,3225
13,152,217,0.049056603773584916,552,,0,,51,,2622,2622,3225,3225
5,152,233,0.018867924528301886,552,,0,,51,,2622,2622,3225,3225
68,152,211,0.2566037735849057,552,,0,,51,,2622,2622,3225,3225
452,209,166,0.7558528428093646,,240,,0,,95,,4653,,4988
531,166,209,0.0016129424200818925,240,,0,,95,,4653,4653,4988,4988
628,166,240,0.001907585385708905,240,,0,,95,,4653,4653,4988,4988
9672,218,166,0.8612644701691897,,240,,0,,95,,4653,,4988
567,240,166,0.7123115577889447,,240,,0,,95,,4653,,4988
51,12,218,0.011031797534068787,191,,0,,0,,4068,4653,4259,4988
1,12,208,0.00021630975556997625,191,,0,,0,,4068,4653,4259,4988
1,12,206,0.00021630975556997625,191,,0,,0,,4068,4653,4259,4988
20,12,235,0.004326195111399524,191,,0,,0,,4068,4653,4259,4988
15,12,212,0.003244646333549643,191,,0,,0,,4068,4653,4259,4988
198,12,247,0.042829331602855285,191,,0,,0,,4068,4653,4259,4988
12,210,129,0.0022279985146676567,,95,,0,,5,,1281,,1381
2,210,109,0.0003713330857779428,,1704,,0,,0,,12545,,14249
1,210,74,0.0001856665428889714,,50,,0,,70,,23,,143
23,129,210,0.005523535062439962,95,,0,,5,,1281,23,1381,143
330,129,212,0.0792507204610951,95,,0,,5,,1281,23,1381,143
10,129,218,0.0024015369836695487,95,,0,,5,,1281,23,1381,143
4,129,208,0.0009606147934678194,95,,0,,5,,1281,23,1381,143
224,129,221,0.053794428434197884,95,,0,,5,,1281,23,1381,143
21,129,222,0.005043227665706053,95,,0,,5,,1281,23,1381,143
2505,129,211,0.6015850144092219,95,,0,,5,,1281,23,1381,143
21,129,217,0.005043227665706053,95,,0,,5,,1281,23,1381,143
10,129,227,0.0024015369836695487,95,,0,,5,,1281,23,1381,143
10,129,266,0.0024015369836695487,95,,0,,5,,1281,23,1381,143
79,129,206,0.018972142170989432,95,,0,,5,,1281,23,1381,143
47,129,233,0.011287223823246878,95,,0,,5,,1281,23,1381,143
5,129,235,0.0012007684918347744,95,,0,,5,,1281,23,1381,143
747,129,265,0.17939481268011528,95,,0,,5,,1281,23,1381,143
27,129,236,0.006484149855907781,95,,0,,5,,1281,23,1381,143
81,129,247,0.019452449567723344,95,,0,,5,,1281,23,1381,143
20,129,249,0.0048030739673390966,95,,0,,5,,1281,23,1381,143
68,147,218,0.004607982652300603,1360,,0,,369,,24111,23,25840,143
88,147,208,0.0059632716676831345,1360,,0,,369,,24111,23,25840,143
325,147,222,0.02202344649996612,1360,,0,,369,,24111,23,25840,143
33,147,227,0.002236226875381175,1360,,0,,369,,24111,23,25840,143
118,147,266,0.00799620519075693,1360,,0,,369,,24111,23,25840,143
14,147,235,0.0009487023107677713,1360,,0,,369,,24111,23,25840,143
5020,147,265,0.3401775428610151,1360,,0,,369,,24111,23,25840,143
335,212,129,0.008879817632402058,,95,,0,,5,,1281,,1381
599,212,147,0.01587764406510099,,1360,,0,,369,,24111,,25840
371,212,116,0.009834066691406457,,1328,,0,,12,,26003,,27343
492,212,191,0.013041403806393471,,549,,0,,149,,4630,,5328
129,212,130,0.0034193924614324338,,5468,,0,,67,,30764,,36299
3,212,119,7.952075491703334e-05,,87,,0,,53,,2257,,2397
75,212,170,0.001988018872925833,,708,,0,,97,,7484,,8289
129,212,108,0.0034193924614324338,,110,,0,,83,,362,,555
29,212,109,0.0007687006308646556,,1704,,0,,0,,12545,,14249
1423,212,86,0.037719344748979484,,678,,0,,22,,10547,,11247
46,212,182,0.001219318242061178,,54,,0,,71,,118,,243
47,212,74,0.0012458251603668555,,50,,0,,70,,23,,143
86,212,142,0.002279594974288289,,893,,0,,0,,8380,,9273
52,212,152,0.0013783597518952444,,552,,0,,51,,2622,,3225
455,116,212,0.0956686291000841,1328,,0,,12,,26003,2622,27343,3225
7,116,215,0.001471825063078217,1328,,0,,12,,26003,2622,27343,3225
32,116,218,0.00672834314550042,1328,,0,,12,,26003,2622,27343,3225
45,116,208,0.009461732548359966,1328,,0,,12,,26003,2622,27343,3225
38,116,222,0.00798990748528175,1328,,0,,12,,26003,2622,27343,3225
12,116,227,0.002523128679562658,1328,,0,,12,,26003,2622,27343,3225
54,116,266,0.011354079058031959,1328,,0,,12,,26003,2622,27343,3225
124,116,206,0.026072329688814132,1328,,0,,12,,26003,2622,27343,3225
13,116,235,0.0027333894028595453,1328,,0,,12,,26003,2622,27343,3225
1594,116,265,0.3351555929352397,1328,,0,,12,,26003,2622,27343,3225
179,116,236,0.037636669470142985,1328,,0,,12,,26003,2622,27343,3225
49,116,247,0.010302775441547521,1328,,0,,12,,26003,2622,27343,3225
33,116,249,0.006938603868797309,1328,,0,,12,,26003,2622,27343,3225
7,215,116,0.01827676240208877,,1328,,0,,12,,26003,,27343
6,215,191,0.015665796344647518,,549,,0,,149,,4630,,5328
5,215,130,0.013054830287206266,,5468,,0,,67,,30764,,36299
1,215,74,0.0026109660574412533,,50,,0,,70,,23,,143
2,215,142,0.0052219321148825075,,893,,0,,0,,8380,,9273
1305,166,222,0.003964011032404651,240,,0,,95,,4653,8380,4988,9273
1974,166,235,0.005996136228327035,240,,0,,95,,4653,8380,4988,9273
2239,166,256,0.006801088660194647,240,,0,,95,,4653,8380,4988,9273
94,218,12,0.008370436331255565,,191,,0,,0,,4068,,4259
7,218,129,0.0006233303650934997,,95,,0,,5,,1281,,1381
60,218,147,0.005342831700801425,,1360,,0,,369,,24111,,25840
39,218,116,0.003472840605520926,,1328,,0,,12,,26003,,27343
285,218,85,0.02537845057880677,,1465,,0,,28,,59905,,61398
475,218,191,0.04229741763134461,,549,,0,,149,,4630,,5328
19,218,130,0.0016918967052537847,,5468,,0,,67,,30764,,36299
1,218,119,8.904719501335708e-05,,87,,0,,53,,2257,,2397
2,218,77,0.00017809439002671417,,418,,0,,4,,6648,,7070
6,218,95,0.0005342831700801423,,1313,,0,,236,,13562,,15111
469,218,189,0.04176313446126447,,60,,0,,63,,42,,165
25,218,170,0.002226179875333927,,708,,0,,97,,7484,,8289
4,218,108,0.0003561887800534284,,110,,0,,83,,362,,555
