flow,origin,destination,out_ratio,CL_origin,CL_destination,CC_origin,CC_destination,S_origin,S_destination,SC_origin,SC_destination,sum_origin,sum_destination
12,189,237,0.00018531387537641883,6,,0,,0,,0,0,6,6
2,189,246,3.08856458960698e-05,6,,0,,0,,0,0,6,6
12,246,189,0.030379746835443037,,6,,0,,0,,0,,6
201,210,147,0.03644605621033545,,25,,1200,,0,,0,,1225
160,147,210,0.012095554883580285,25,,1200,,0,,0,0,1225,1225
598,12,217,0.1780291753498065,51,,0,,0,,0,0,51,1225
56,12,211,0.016671628460851445,51,,0,,0,,0,0,51,1225
3,210,12,0.0005439709882139619,,51,,0,,0,,0,,51
59,210,116,0.010698096101541252,,11,,0,,0,,0,,11
4002,210,166,0.7256572982774252,,1,,0,,0,,0,,1
362,210,85,0.0656391659111514,,3,,0,,0,,0,,3
55,210,191,0.009972801450589302,,264,,612,,0,,0,,876
10,210,130,0.001813236627379873,,163,,0,,0,,0,,163
4,210,71,0.0007252946509519493,,0,,0,,0,,0,,0
593,210,189,0.10752493200362648,,6,,0,,0,,0,,6
3,210,170,0.0005439709882139619,,5,,0,,0,,0,,5
137,210,86,0.02484134179510426,,28,,0,,0,,0,,28
29,210,142,0.005258386219401632,,16,,901,,0,,0,,917
6,210,152,0.0010879419764279238,,2,,0,,0,,0,,2
235,147,217,0.017765346235258543,25,,1200,,0,,0,0,1225,2
170,147,236,0.012851527063804052,25,,1200,,0,,0,0,1225,2
39,116,210,0.008651286601597159,11,,0,,0,,0,0,11,2
370,116,221,0.08207630878438332,11,,0,,0,,0,0,11,2
183,116,217,0.04059449866903283,11,,0,,0,,0,0,11,2
891,116,211,0.19764862466725824,11,,0,,0,,0,0,11,2
236,116,236,0.052351375332741784,11,,0,,0,,0,0,11,2
3884,166,210,0.011702884140241772,1,,0,,0,,0,0,1,2
298,85,210,0.008371491979661208,3,,0,,0,,0,0,3,2
589,85,217,0.016546338174565273,3,,0,,0,,0,0,3,2
40,191,210,0.0016220600162206002,264,,612,,0,,0,0,876,2
786,191,221,0.031873479318734785,264,,612,,0,,0,0,876,2
1838,191,217,0.07453365774533657,264,,612,,0,,0,0,876,2
13722,191,211,0.5564476885644769,264,,612,,0,,0,0,876,2
178,191,236,0.0072181670721816705,264,,612,,0,,0,0,876,2
13,130,210,0.006809848088004191,163,,0,,0,,0,0,163,2
158,130,221,0.08276584599266631,163,,0,,0,,0,0,163,2
53,130,217,0.027763226820324782,163,,0,,0,,0,0,163,2
437,130,211,0.2289156626506024,163,,0,,0,,0,0,163,2
49,130,236,0.02566788894709272,163,,0,,0,,0,0,163,2
558,221,147,0.012609029692231209,,25,,1200,,0,,0,,1225
506,221,116,0.011433994667148731,,11,,0,,0,,0,,11
931,221,191,0.02103764631445745,,264,,612,,0,,0,,876
163,221,130,0.003683282867085461,,163,,0,,0,,0,,163
2,221,71,4.519365481086456e-05,,0,,0,,0,,0,,0
67,221,170,0.0015139874361639624,,5,,0,,0,,0,,5
513,221,86,0.011592172458986758,,28,,0,,0,,0,,28
65,221,152,0.001468793781353098,,2,,0,,0,,0,,2
8,77,217,0.18181818181818185,1,,0,,0,,0,0,1,2
7,77,236,0.1590909090909091,1,,0,,0,,0,0,1,2
680,217,12,0.03436078827690753,,51,,0,,0,,0,,51
254,217,147,0.01283476503284487,,25,,1200,,0,,0,,1225
277,217,116,0.013996968165740272,,11,,0,,0,,0,,11
11932,217,166,0.6029307731177362,,1,,0,,0,,0,,1
1175,217,85,0.05937342091965639,,3,,0,,0,,0,,3
3202,217,191,0.1617988883274381,,264,,612,,0,,0,,876
71,217,130,0.0035876705406771093,,163,,0,,0,,0,,163
125,217,170,0.0063163213744315315,,5,,0,,0,,0,,5
302,217,86,0.01526023244062658,,28,,0,,0,,0,,28
108,217,142,0.005457301667508843,,16,,901,,0,,0,,917
40,217,152,0.0020212228398180897,,2,,0,,0,,0,,2
4,71,217,0.2,0,,0,,0,,0,0,0,2
7,71,211,0.35,0,,0,,0,,0,0,0,2
489,189,210,0.0075515404215890656,6,,0,,0,,0,0,6,2
1081,189,217,0.016693691606825732,6,,0,,0,,0,0,6,2
1099,189,236,0.016971662419890357,6,,0,,0,,0,0,6,2
128,211,12,0.0007281622436499133,,51,,0,,0,,0,,51
1105,211,116,0.0062860881190090175,,11,,0,,0,,0,,11
15434,211,191,0.0878004380350997,,264,,612,,0,,0,,876
13,211,77,7.395397787069432e-05,,1,,0,,0,,0,,1
7,211,71,3.9821372699604635e-05,,0,,0,,0,,0,,0
129,211,170,0.0007338510111784282,,5,,0,,0,,0,,5
3613,211,86,0.020553517080524504,,28,,0,,0,,0,,28
288,211,142,0.0016383650482123047,,16,,901,,0,,0,,917
88,211,152,0.0005006115425093153,,2,,0,,0,,0,,2
3,170,210,0.006134969325153374,5,,0,,0,,0,0,5,2
79,170,221,0.16155419222903886,5,,0,,0,,0,0,5,2
74,170,217,0.15132924335378325,5,,0,,0,,0,0,5,2
98,170,211,0.20040899795501024,5,,0,,0,,0,0,5,2
32,170,236,0.065439672801636,5,,0,,0,,0,0,5,2
81,86,210,0.010562002868692136,28,,0,,0,,0,0,28,2
435,86,221,0.05672186725779111,28,,0,,0,,0,0,28,2
219,86,217,0.028556526274612075,28,,0,,0,,0,0,28,2
1818,86,211,0.2370582866084235,28,,0,,0,,0,0,28,2
245,86,236,0.031946798800365106,28,,0,,0,,0,0,28,2
237,236,116,0.02488711540480941,,11,,0,,0,,0,,11
180,236,191,0.01890160663656411,,264,,612,,0,,0,,876
53,236,130,0.005565473065210543,,163,,0,,0,,0,,163
17,236,77,0.001785151737897721,,1,,0,,0,,0,,1
1180,236,189,0.1239105323952536,,6,,0,,0,,0,,6
20,236,170,0.0021001785151737893,,5,,0,,0,,0,,5
268,236,86,0.028142392103328785,,28,,0,,0,,0,,28
20,236,142,0.0021001785151737893,,16,,901,,0,,0,,917
11,142,210,0.014965986394557824,16,,901,,0,,0,0,917,917
61,142,221,0.08299319727891158,16,,901,,0,,0,0,917,917
84,142,217,0.11428571428571427,16,,901,,0,,0,0,917,917
194,142,211,0.2639455782312925,16,,901,,0,,0,0,917,917
18,142,236,0.024489795918367342,16,,901,,0,,0,0,917,917
2,152,210,0.008,2,,0,,0,,0,0,2,917
33,152,221,0.132,2,,0,,0,,0,0,2,917
56,152,217,0.22399999999999998,2,,0,,0,,0,0,2,917
48,152,211,0.192,2,,0,,0,,0,0,2,917
649,209,166,0.783816425120773,,1,,0,,0,,0,,1
636,166,209,0.001916332212459775,1,,0,,0,,0,0,1,1
633,166,240,0.0019072929095708142,1,,0,,0,,0,0,1,1
14772,166,247,0.044509527425244964,1,,0,,0,,0,0,1,1
599,240,166,0.7156511350059738,,1,,0,,0,,0,,1
14,12,212,0.004167907115212861,51,,0,,0,,0,0,51,1
40,12,218,0.011908306043465315,51,,0,,0,,0,0,51,1
2,12,208,0.0005954153021732659,51,,0,,0,,0,0,51,1
4,12,206,0.0011908306043465315,51,,0,,0,,0,0,51,1
10,12,235,0.0029770765108663288,51,,0,,0,,0,0,51,1
39,12,221,0.011610598392378685,51,,0,,0,,0,0,51,1
60,12,247,0.017862459065197976,51,,0,,0,,0,0,51,1
51,210,129,0.009247506799637352,,0,,0,,0,,0,,0
33,129,210,0.012244897959183671,0,,0,,0,,0,0,0,0
232,129,212,0.08608534322820037,0,,0,,0,,0,0,0,0
12,129,218,0.0044526901669758815,0,,0,,0,,0,0,0,0
2,129,208,0.0007421150278293135,0,,0,,0,,0,0,0,0
140,129,221,0.05194805194805195,0,,0,,0,,0,0,0,0
31,129,222,0.01150278293135436,0,,0,,0,,0,0,0,0
1659,129,211,0.6155844155844156,0,,0,,0,,0,0,0,0
37,129,217,0.0137291280148423,0,,0,,0,,0,0,0,0
8,129,227,0.002968460111317254,0,,0,,0,,0,0,0,0
4,129,266,0.001484230055658627,0,,0,,0,,0,0,0,0
58,129,206,0.02152133580705009,0,,0,,0,,0,0,0,0
45,129,233,0.016697588126159554,0,,0,,0,,0,0,0,0
1,129,235,0.0003710575139146568,0,,0,,0,,0,0,0,0
47,129,236,0.017439703153988868,0,,0,,0,,0,0,0,0
1,129,256,0.0003710575139146568,0,,0,,0,,0,0,0,0
64,129,247,0.023747680890538032,0,,0,,0,,0,0,0,0
14,129,249,0.005194805194805196,0,,0,,0,,0,0,0,0
1,147,215,7.559721802237678e-05,25,,1200,,0,,0,0,1225,0
51,147,218,0.0038554581191412155,25,,1200,,0,,0,0,1225,0
428,147,222,0.03235560931357726,25,,1200,,0,,0,0,1225,0
30,147,227,0.0022679165406713033,25,,1200,,0,,0,0,1225,0
31,147,266,0.00234351375869368,25,,1200,,0,,0,0,1225,0
76,147,233,0.005745388569700635,25,,1200,,0,,0,0,1225,0
15,147,235,0.0011339582703356517,25,,1200,,0,,0,0,1225,0
4039,147,265,0.3053371635923798,25,,1200,,0,,0,0,1225,0
2,147,256,0.00015119443604475356,25,,1200,,0,,0,0,1225,0
99,147,247,0.007484124584215302,25,,1200,,0,,0,0,1225,0
24,212,12,0.0005855086606489388,,51,,0,,0,,0,,51
612,212,129,0.01493047084654794,,0,,0,,0,,0,,0
711,212,147,0.017345694071724812,,25,,1200,,0,,0,,1225
529,212,116,0.012905586728470359,,11,,0,,0,,0,,11
791,212,191,0.019297389607221275,,264,,612,,0,,0,,876
171,212,130,0.004171749207123689,,163,,0,,0,,0,,163
7,212,119,0.00017077335935594047,,0,,0,,0,,0,,0
0,212,77,0.0,,1,,0,,0,,0,,1
87,212,95,0.0021224688948524033,,8,,0,,0,,0,,8
130,212,170,0.0031715052451817514,,5,,0,,0,,0,,5
156,212,108,0.0038058062942181023,,13,,0,,0,,0,,13
39,212,109,0.0009514515735545256,,2,,0,,0,,0,,2
2452,212,86,0.05981946816296658,,28,,0,,0,,0,,28
20,212,182,0.00048792388387411563,,0,,0,,0,,0,,0
76,212,74,0.0018541107587216395,,6,,0,,0,,0,,6
5,212,36,0.00012198097096852894,,0,,0,,0,,0,,0
125,212,142,0.003049524274213223,,16,,901,,0,,0,,917
41,212,152,0.001000243961941937,,2,,0,,0,,0,,2
271,116,212,0.0601153504880213,11,,0,,0,,0,0,11,2
3,116,215,0.0006654835847382432,11,,0,,0,,0,0,11,2
15,116,218,0.003327417923691216,11,,0,,0,,0,0,11,2
23,116,208,0.005102040816326529,11,,0,,0,,0,0,11,2
42,116,222,0.009316770186335404,11,,0,,0,,0,0,11,2
26,116,227,0.005767524401064774,11,,0,,0,,0,0,11,2
43,116,266,0.00953859804791482,11,,0,,0,,0,0,11,2
55,116,206,0.012200532386867793,11,,0,,0,,0,0,11,2
45,116,233,0.009982253771073648,11,,0,,0,,0,0,11,2
3,116,235,0.0006654835847382432,11,,0,,0,,0,0,11,2
2177,116,265,0.4829192546583851,11,,0,,0,,0,0,11,2
1,116,256,0.0002218278615794144,11,,0,,0,,0,0,11,2
51,116,247,0.011313220940550131,11,,0,,0,,0,0,11,2
27,116,249,0.005989352262644188,11,,0,,0,,0,0,11,2
2,215,147,0.009345794392523364,,25,,1200,,0,,0,,1225
2,215,116,0.009345794392523364,,11,,0,,0,,0,,11
9,215,85,0.04205607476635514,,3,,0,,0,,0,,3
5,215,191,0.02336448598130841,,264,,612,,0,,0,,876
3,215,130,0.014018691588785048,,163,,0,,0,,0,,163
1,215,189,0.004672897196261682,,6,,0,,0,,0,,6
3,215,86,0.014018691588785048,,28,,0,,0,,0,,28
308,166,215,0.0009280350966000168,1,,0,,0,,0,0,1,28
1391,166,222,0.004191223439515011,1,,0,,0,,0,0,1,28
2062,166,235,0.006213014185679334,1,,0,,0,,0,0,1,28
2465,166,256,0.0074272938737631215,1,,0,,0,,0,0,1,28
1324,166,249,0.003989345674994878,1,,0,,0,,0,0,1,28
37,218,12,0.0019831698558181914,,51,,0,,0,,0,,51
34,218,129,0.0018223722999410406,,0,,0,,0,,0,,0
99,218,147,0.005306319343945972,,25,,1200,,0,,0,,1225
58,218,116,0.0031087527469582463,,11,,0,,0,,0,,11
605,218,85,0.03242750710189205,,3,,0,,0,,0,,3
768,218,191,0.04116417430455057,,264,,612,,0,,0,,876
27,218,130,0.0014471780028943561,,163,,0,,0,,0,,163
4,218,119,0.00021439674116953422,,0,,0,,0,,0,,0
15,218,95,0.0008039877793857532,,8,,0,,0,,0,,8
731,218,189,0.039181004448732376,,6,,0,,0,,0,,6
62,218,170,0.0033231494881277805,,5,,0,,0,,0,,5
5,218,108,0.0002679959264619178,,13,,0,,0,,0,,13
20,218,109,0.0010719837058476712,,2,,0,,0,,0,,2
52,218,86,0.0027871576352039447,,28,,0,,0,,0,,28
9,218,182,0.00048239266763145197,,0,,0,,0,,0,,0
10,218,74,0.0005359918529238356,,6,,0,,0,,0,,6
5,218,36,0.0002679959264619178,,0,,0,,0,,0,,0
