flow,origin,destination,out_ratio,CL_origin,CL_destination,CC_origin,CC_destination,S_origin,S_destination,SC_origin,SC_destination,sum_origin,sum_destination
1095,166,257,0.003173857845950505,240,,0,,112,,4723,60,5075,204
1954,166,235,0.005663669617339989,240,,0,,112,,4723,60,5075,204
4132,166,253,0.01197660330544976,240,,0,,112,,4723,60,5075,204
891,166,254,0.0025825637814994524,240,,0,,112,,4723,60,5075,204
5583,220,166,0.9691025863565352,,240,,0,,112,,4723,,5075
51,220,189,0.008852629751779206,,60,,0,,84,,60,,204
604,85,207,0.011815567597175218,2008,,0,,28,,70461,60,72497,204
15568,85,211,0.3045442985973904,2008,,0,,28,,70461,60,72497,204
7501,85,212,0.14673604726227038,2008,,0,,28,,70461,60,72497,204
21,85,215,0.0004108061581799331,2008,,0,,28,,70461,60,72497,204
281,85,220,0.005496977640407676,2008,,0,,28,,70461,60,72497,204
2900,85,221,0.0567303742248479,2008,,0,,28,,70461,60,72497,204
398,85,223,0.007785754807410159,2008,,0,,28,,70461,60,72497,204
5,85,225,9.78109900428412e-05,2008,,0,,28,,70461,60,72497,204
5,85,231,9.78109900428412e-05,2008,,0,,28,,70461,60,72497,204
1,85,232,1.956219800856824e-05,2008,,0,,28,,70461,60,72497,204
0,85,278,0.0,2008,,0,,28,,70461,60,72497,204
879,85,206,0.017195172049531485,2008,,0,,28,,70461,60,72497,204
0,85,242,0.0,2008,,0,,28,,70461,60,72497,204
0,85,284,0.0,2008,,0,,28,,70461,60,72497,204
272,85,249,0.005320917858330562,2008,,0,,28,,70461,60,72497,204
2,85,251,3.912439601713648e-05,2008,,0,,28,,70461,60,72497,204
170,85,253,0.0033255736614566014,2008,,0,,28,,70461,60,72497,204
30533,221,166,0.7515815384615384,,240,,0,,112,,4723,,5075
2732,221,85,0.06724923076923077,,2008,,0,,28,,70461,,72497
4319,221,189,0.10631384615384616,,60,,0,,84,,60,,204
16,276,166,1.0,,240,,0,,112,,4723,,5075
5072,224,166,0.9613343442001516,,240,,0,,112,,4723,,5075
86,224,189,0.016300227445034118,,60,,0,,84,,60,,204
4,225,166,0.3333333333333333,,240,,0,,112,,4723,,5075
6,225,85,0.5,,2008,,0,,28,,70461,,72497
2,225,189,0.16666666666666666,,60,,0,,84,,60,,204
12284,217,166,0.6823686257082546,,240,,0,,112,,4723,,5075
178,229,166,0.994413407821229,,240,,0,,112,,4723,,5075
103,230,166,0.9716981132075472,,240,,0,,112,,4723,,5075
2,232,147,0.02564102564102564,,1376,,0,,372,,25014,,26762
42,232,166,0.5384615384615384,,240,,0,,112,,4723,,5075
4,232,85,0.05128205128205128,,2008,,0,,28,,70461,,72497
19,232,189,0.2435897435897436,,60,,0,,84,,60,,204
92,206,147,0.014099616858237548,,1376,,0,,372,,25014,,26762
4845,206,166,0.7425287356321839,,240,,0,,112,,4723,,5075
502,206,189,0.07693486590038315,,60,,0,,84,,60,,204
2326,233,189,0.08035374995681763,,60,,0,,84,,60,,204
11,234,189,0.02386117136659436,,60,,0,,84,,60,,204
30448,189,211,0.4031192490500589,60,,0,,84,,60,60,204,204
4523,189,212,0.05988269717069813,60,,0,,84,,60,60,204,204
63,189,220,0.0008340946101600667,60,,0,,84,,60,60,204,204
4678,189,221,0.061934834703631626,60,,0,,84,,60,60,204,204
6,189,276,7.943758192000634e-05,60,,0,,84,,60,60,204,204
113,189,224,0.0014960744594934529,60,,0,,84,,60,60,204,204
3,189,225,3.971879096000318e-05,60,,0,,84,,60,60,204,204
1477,189,217,0.01955488474930823,60,,0,,84,,60,60,204,204
0,189,229,0.0,60,,0,,84,,60,60,204,204
7,189,232,9.267717890667408e-05,60,,0,,84,,60,60,204,204
768,189,206,0.010168010485760812,60,,0,,84,,60,60,204,204
17,189,234,0.0002250731487733513,60,,0,,84,,60,60,204,204
135,189,240,0.001787345593200143,60,,0,,84,,60,60,204,204
195,189,223,0.002581721412400207,60,,0,,84,,60,60,204,204
13,189,241,0.00017211476082668042,60,,0,,84,,60,60,204,204
3,189,242,3.971879096000318e-05,60,,0,,84,,60,60,204,204
4,189,244,5.29583879466709e-05,60,,0,,84,,60,60,204,204
794,189,236,0.010512240007414174,60,,0,,84,,60,60,204,204
275,189,249,0.0036408891713336244,60,,0,,84,,60,60,204,204
15,189,273,0.00019859395480001588,60,,0,,84,,60,60,204,204
14,189,252,0.00018535435781334817,60,,0,,84,,60,60,204,204
328,189,253,0.004342587811627014,60,,0,,84,,60,60,204,204
126,240,189,0.1425339366515837,,60,,0,,84,,60,,204
168,223,189,0.045889101338432124,,60,,0,,84,,60,,204
1,241,147,0.011764705882352941,,1376,,0,,372,,25014,,26762
70,241,166,0.8235294117647058,,240,,0,,112,,4723,,5075
3,241,85,0.035294117647058816,,2008,,0,,28,,70461,,72497
9,241,189,0.10588235294117647,,60,,0,,84,,60,,204
346,242,166,0.947945205479452,,240,,0,,112,,4723,,5075
21,243,166,0.65625,,240,,0,,112,,4723,,5075
7,243,189,0.21875,,60,,0,,84,,60,,204
105,244,166,0.7777777777777778,,240,,0,,112,,4723,,5075
4,244,189,0.02962962962962963,,60,,0,,84,,60,,204
729,236,189,0.0962122211957239,,60,,0,,84,,60,,204
497,246,166,0.9003623188405797,,240,,0,,112,,4723,,5075
150,247,147,0.007947862025115243,,1376,,0,,372,,25014,,26762
5318,236,166,0.7018608948132506,,240,,0,,112,,4723,,5075
79,248,189,0.012549642573471008,,60,,0,,84,,60,,204
29,249,147,0.015127803860198226,,1376,,0,,372,,25014,,26762
1474,249,166,0.7689097548252478,,240,,0,,112,,4723,,5075
132,249,85,0.06885758998435054,,2008,,0,,28,,70461,,72497
162,249,189,0.08450704225352113,,60,,0,,84,,60,,204
2,250,85,1.0,,2008,,0,,28,,70461,,72497
1,251,189,0.16666666666666666,,60,,0,,84,,60,,204
1290,239,166,0.9395484340859432,,240,,0,,112,,4723,,5075
40,257,85,0.03690036900369004,,2008,,0,,28,,70461,,72497
3905,253,166,0.8751680860600628,,240,,0,,112,,4723,,5075
23,253,147,0.005154639175257732,,1376,,0,,372,,25014,,26762
209,253,85,0.04683998207082026,,2008,,0,,28,,70461,,72497
290,253,189,0.06499327655759747,,60,,0,,84,,60,,204
1966,207,166,0.7718884962701217,,240,,0,,112,,4723,,5075
761,166,231,0.002205758740427702,240,,0,,112,,4723,4723,5075,5075
438,166,273,0.001269543138380202,240,,0,,112,,4723,4723,5075,5075
263,269,166,0.9528985507246376,,240,,0,,112,,4723,,5075
65,214,166,0.9701492537313432,,240,,0,,112,,4723,,5075
276,259,166,0.9963898916967509,,240,,0,,112,,4723,,5075
3199,223,166,0.8738049713193117,,240,,0,,112,,4723,,5075
659,166,216,0.0019101117082021765,240,,0,,112,,4723,4723,5075,5075
242,166,264,0.0007014370764566412,240,,0,,112,,4723,4723,5075,5075
127,166,272,0.00036810954012393997,240,,0,,112,,4723,4723,5075,5075
413,216,166,0.913716814159292,,240,,0,,112,,4723,,5075
432,234,166,0.9370932754880694,,240,,0,,112,,4723,,5075
581,273,166,0.9781144781144782,,240,,0,,112,,4723,,5075
664,254,166,0.9009497964721844,,240,,0,,112,,4723,,5075
9,291,166,1.0,,240,,0,,112,,4723,,5075
66,285,166,1.0,,240,,0,,112,,4723,,5075
246,258,166,0.8848920863309353,,240,,0,,112,,4723,,5075
109,255,166,0.8134328358208955,,240,,0,,112,,4723,,5075
466,260,166,1.0,,240,,0,,112,,4723,,5075
12,166,291,3.478200379123841e-05,240,,0,,112,,4723,4723,5075,5075
30,166,285,8.695500947809604e-05,240,,0,,112,,4723,4723,5075,5075
180,166,258,0.0005217300568685761,240,,0,,112,,4723,4723,5075,5075
132,166,255,0.00038260204170362255,240,,0,,112,,4723,4723,5075,5075
448,166,260,0.0012985281415395676,240,,0,,112,,4723,4723,5075,5075
356,166,269,0.0010318661124734062,240,,0,,112,,4723,4723,5075,5075
44,166,261,0.00012753401390120753,240,,0,,112,,4723,4723,5075,5075
59,166,262,0.00017101151864025552,240,,0,,112,,4723,4723,5075,5075
8,166,286,2.318800252749228e-05,240,,0,,112,,4723,4723,5075,5075
2,166,287,5.797000631873069e-06,240,,0,,112,,4723,4723,5075,5075
8,166,276,2.318800252749228e-05,240,,0,,112,,4723,4723,5075,5075
29,166,270,8.405650916215948e-05,240,,0,,112,,4723,4723,5075,5075
53,166,267,0.00015362051674463632,240,,0,,112,,4723,4723,5075,5075
180,166,263,0.0005217300568685761,240,,0,,112,,4723,4723,5075,5075
21,166,280,6.086850663466722e-05,240,,0,,112,,4723,4723,5075,5075
25,166,284,7.246250789841335e-05,240,,0,,112,,4723,4723,5075,5075
287,166,252,0.0008318695906737853,240,,0,,112,,4723,4723,5075,5075
131,166,282,0.000379703541387686,240,,0,,112,,4723,4723,5075,5075
17,166,292,4.9274505370921085e-05,240,,0,,112,,4723,4723,5075,5075
71,261,166,1.0,,240,,0,,112,,4723,,5075
58,262,166,1.0,,240,,0,,112,,4723,,5075
4,286,166,1.0,,240,,0,,112,,4723,,5075
3,287,166,1.0,,240,,0,,112,,4723,,5075
1010,231,166,0.9960552268244576,,240,,0,,112,,4723,,5075
34,270,166,1.0,,240,,0,,112,,4723,,5075
66,267,166,0.9295774647887324,,240,,0,,112,,4723,,5075
138,263,166,0.9387755102040816,,240,,0,,112,,4723,,5075
254,264,166,0.996078431372549,,240,,0,,112,,4723,,5075
22,284,166,1.0,,240,,0,,112,,4723,,5075
67,272,166,0.8701298701298701,,240,,0,,112,,4723,,5075
329,252,166,0.8989071038251366,,240,,0,,112,,4723,,5075
240,282,166,0.9917355371900828,,240,,0,,112,,4723,,5075
12,292,166,1.0,,240,,0,,112,,4723,,5075
2316,166,227,0.006712926731709014,240,,0,,112,,4723,4723,5075,5075
2257,166,266,0.006541915213068759,240,,0,,112,,4723,4723,5075,5075
2224,227,166,0.6989314896291641,,240,,0,,112,,4723,,5075
2546,266,166,0.8016372795969773,,240,,0,,112,,4723,,5075
5965,248,166,0.9475774424146148,,240,,0,,112,,4723,,5075
1349,217,189,0.07493611820908788,,60,,0,,84,,60,,204
330,227,189,0.103708359522313,,60,,0,,84,,60,,204
209,266,189,0.06580604534005037,,60,,0,,84,,60,,204
351,189,227,0.0046470985423203715,60,,0,,84,,60,60,204,204
244,189,266,0.003230461664746925,60,,0,,84,,60,60,204,204
119,189,248,0.001575512041413459,60,,0,,84,,60,60,204,204
361,237,166,0.8414918414918415,,240,,0,,112,,4723,,5075
19,242,189,0.052054794520547946,,60,,0,,84,,60,,204
3320,256,166,0.7793427230046949,,240,,0,,112,,4723,,5075
15221,247,166,0.8064960525618609,,240,,0,,112,,4723,,5075
42,12,221,0.007008176205573168,256,,0,,0,,4149,4723,4405,5075
1047,12,217,0.1747038211246454,256,,0,,0,,4149,4723,4405,5075
1214,12,233,0.20256966460871012,256,,0,,0,,4149,4723,4405,5075
111,12,211,0.018521608543300518,256,,0,,0,,4149,4723,4405,5075
2,210,12,0.0003786444528587656,,256,,0,,0,,4149,,4405
154,210,147,0.029155622870124957,,1376,,0,,372,,25014,,26762
59,210,116,0.011170011359333586,,1384,,0,,12,,30398,,31794
3992,210,166,0.7557743279060962,,240,,0,,112,,4723,,5075
433,210,85,0.08197652404392276,,2008,,0,,28,,70461,,72497
32,210,191,0.00605831124574025,,568,,0,,152,,4741,,5461
23,210,130,0.004354411207875805,,5532,,0,,73,,31151,,36756
2,210,77,0.0003786444528587656,,520,,0,,0,,7674,,8194
450,210,189,0.08519500189322228,,60,,0,,84,,60,,204
4,210,170,0.0007572889057175312,,716,,0,,100,,7524,,8340
102,210,86,0.019310867095797046,,736,,0,,20,,10873,,11629
11,210,142,0.0020825444907232107,,900,,0,,0,,8463,,9363
2,210,152,0.0003786444528587656,,556,,0,,56,,2709,,3321
248,147,210,0.016904096516938177,1376,,0,,372,,25014,2709,26762,3321
377,147,221,0.025696953172926185,1376,,0,,372,,25014,2709,26762,3321
254,147,233,0.017313066593960875,1376,,0,,372,,25014,2709,26762,3321
68,116,210,0.014629948364888125,1384,,0,,12,,30398,2709,31794,3321
579,116,221,0.12456970740103272,1384,,0,,12,,30398,2709,31794,3321
407,116,217,0.0875645438898451,1384,,0,,12,,30398,2709,31794,3321
154,116,233,0.03313253012048193,1384,,0,,12,,30398,2709,31794,3321
939,116,211,0.2020223752151463,1384,,0,,12,,30398,2709,31794,3321
147,116,236,0.03162650602409638,1384,,0,,12,,30398,2709,31794,3321
4470,166,210,0.012956296412236308,240,,0,,112,,4723,2709,5075,3321
524,85,210,0.01025059175648976,2008,,0,,28,,70461,2709,72497,3321
852,85,217,0.016666992703300142,2008,,0,,28,,70461,2709,72497,3321
1783,85,233,0.03487939904927718,2008,,0,,28,,70461,2709,72497,3321
60,191,210,0.0018021265092809516,568,,0,,152,,4741,2709,5461,3321
1168,191,221,0.035081396047335865,568,,0,,152,,4741,2709,5461,3321
1983,191,217,0.05956028113173545,568,,0,,152,,4741,2709,5461,3321
1851,191,233,0.05559560281131736,568,,0,,152,,4741,2709,5461,3321
17511,191,211,0.5259506217336457,568,,0,,152,,4741,2709,5461,3321
10,130,210,0.004791566842357451,5532,,0,,73,,31151,2709,36756,3321
190,130,221,0.09103977000479156,5532,,0,,73,,31151,2709,36756,3321
44,130,217,0.021082894106372783,5532,,0,,73,,31151,2709,36756,3321
87,130,233,0.04168663152850982,5532,,0,,73,,31151,2709,36756,3321
694,130,211,0.3325347388596071,5532,,0,,73,,31151,2709,36756,3321
48,221,12,0.0011815384615384615,,256,,0,,0,,4149,,4405
376,221,147,0.009255384615384615,,1376,,0,,372,,25014,,26762
528,221,116,0.012996923076923078,,1384,,0,,12,,30398,,31794
1034,221,191,0.02545230769230769,,568,,0,,152,,4741,,5461
140,221,130,0.003446153846153846,,5532,,0,,73,,31151,,36756
9,221,71,0.00022153846153846158,,112,,0,,0,,1020,,1132
22,221,170,0.0005415384615384616,,716,,0,,100,,7524,,8340
487,221,86,0.011987692307692309,,736,,0,,20,,10873,,11629
22,221,152,0.0005415384615384616,,556,,0,,56,,2709,,3321
2,77,210,0.05128205128205128,520,,0,,0,,7674,2709,8194,3321
5,77,217,0.1282051282051282,520,,0,,0,,7674,2709,8194,3321
5,77,233,0.1282051282051282,520,,0,,0,,7674,2709,8194,3321
9,77,211,0.2307692307692308,520,,0,,0,,7674,2709,8194,3321
716,217,12,0.03977335851572048,,256,,0,,0,,4149,,4405
199,217,147,0.011054327296967004,,1376,,0,,372,,25014,,26762
173,217,116,0.009610043328519051,,1384,,0,,12,,30398,,31794
692,217,85,0.03844017331407621,,2008,,0,,28,,70461,,72497
2137,217,191,0.11870903232974114,,568,,0,,152,,4741,,5461
56,217,130,0.003110765470503277,,5532,,0,,73,,31151,,36756
4,217,77,0.00022219753360737694,,520,,0,,0,,7674,,8194
2,217,71,0.00011109876680368847,,112,,0,,0,,1020,,1132
57,217,170,0.003166314853905121,,716,,0,,100,,7524,,8340
129,217,86,0.0071658704588379064,,736,,0,,20,,10873,,11629
51,217,142,0.002833018553494056,,900,,0,,0,,8463,,9363
23,217,152,0.0012776358182424177,,556,,0,,56,,2709,,3321
8,71,221,0.24242424242424246,112,,0,,0,,1020,2709,1132,3321
1,71,217,0.030303030303030307,112,,0,,0,,1020,2709,1132,3321
7,71,233,0.21212121212121213,112,,0,,0,,1020,2709,1132,3321
11,71,211,0.3333333333333333,112,,0,,0,,1020,2709,1132,3321
1218,233,12,0.04207689916053477,,256,,0,,0,,4149,,4405
157,233,147,0.005423705392614088,,1376,,0,,372,,25014,,26762
101,233,116,0.0034891353162676613,,1384,,0,,12,,30398,,31794
1543,233,85,0.05330431478218814,,2008,,0,,28,,70461,,72497
1568,233,191,0.054167962137699935,,568,,0,,152,,4741,,5461
65,233,130,0.0022454831243306733,,5532,,0,,73,,31151,,36756
3,233,77,0.00010363768266141569,,520,,0,,0,,7674,,8194
1,233,71,3.4545894220471896e-05,,112,,0,,0,,1020,,1132
12,233,170,0.0004145507306456628,,716,,0,,100,,7524,,8340
155,233,86,0.005354613604173144,,736,,0,,20,,10873,,11629
166,233,142,0.005734618440598335,,900,,0,,0,,8463,,9363
13,233,152,0.00044909662486613465,,556,,0,,56,,2709,,3321
603,189,210,0.007983476982960638,60,,0,,84,,60,2709,204,3321
2901,189,233,0.03840807085832308,60,,0,,84,,60,2709,204,3321
86,211,12,0.0006065778429809773,,256,,0,,0,,4149,,4405
710,211,116,0.005007793819959232,,1384,,0,,12,,30398,,31794
15013,211,191,0.1058901529845746,,568,,0,,152,,4741,,5461
381,211,130,0.002687280909020377,,5532,,0,,73,,31151,,36756
9,211,77,6.347907659103253e-05,,520,,0,,0,,7674,,8194
3,211,71,2.115969219701084e-05,,112,,0,,0,,1020,,1132
104,211,170,0.0007335359961630425,,716,,0,,100,,7524,,8340
2473,211,86,0.01744263960106927,,736,,0,,20,,10873,,11629
100,211,142,0.0007053230732336947,,900,,0,,0,,8463,,9363
39,211,152,0.0002750759985611409,,556,,0,,56,,2709,,3321
5,170,210,0.011848341232227487,716,,0,,100,,7524,2709,8340,3321
63,170,221,0.14928909952606634,716,,0,,100,,7524,2709,8340,3321
50,170,217,0.11848341232227487,716,,0,,100,,7524,2709,8340,3321
25,170,233,0.059241706161137435,716,,0,,100,,7524,2709,8340,3321
130,170,211,0.3080568720379147,716,,0,,100,,7524,2709,8340,3321
149,86,210,0.013913530675133066,736,,0,,20,,10873,2709,11629,3321
567,86,221,0.05294612008590905,736,,0,,20,,10873,2709,11629,3321
194,86,217,0.018115603697824258,736,,0,,20,,10873,2709,11629,3321
360,86,233,0.03361658418152955,736,,0,,20,,10873,2709,11629,3321
3306,86,211,0.3087122980670464,736,,0,,20,,10873,2709,11629,3321
206,236,191,0.02718754124323611,,568,,0,,152,,4741,,5461
8,142,210,0.009174311926605505,900,,0,,0,,8463,4741,9363,5461
51,142,221,0.0584862385321101,900,,0,,0,,8463,4741,9363,5461
74,142,217,0.08486238532110092,900,,0,,0,,8463,4741,9363,5461
218,142,233,0.25,900,,0,,0,,8463,4741,9363,5461
139,142,211,0.15940366972477066,900,,0,,0,,8463,4741,9363,5461
2,152,210,0.008264462809917356,556,,0,,56,,2709,4741,3321,5461
38,152,221,0.15702479338842976,556,,0,,56,,2709,4741,3321,5461
52,152,217,0.21487603305785125,556,,0,,56,,2709,4741,3321,5461
5,152,233,0.02066115702479339,556,,0,,56,,2709,4741,3321,5461
58,152,211,0.2396694214876033,556,,0,,56,,2709,4741,3321,5461
353,209,166,0.6841085271317829,,240,,0,,112,,4723,,5075
378,166,209,0.00109563311942401,240,,0,,112,,4723,4723,5075,5075
12465,166,218,0.0361298064381489,240,,0,,112,,4723,4723,5075,5075
732,166,240,0.0021217022312655432,240,,0,,112,,4723,4723,5075,5075
11631,218,166,0.8621303090949521,,240,,0,,112,,4723,,5075
588,240,166,0.665158371040724,,240,,0,,112,,4723,,5075
42,12,212,0.007008176205573168,256,,0,,0,,4149,4723,4405,5075
56,12,218,0.009344234940764223,256,,0,,0,,4149,4723,4405,5075
14,12,206,0.0023360587351910567,256,,0,,0,,4149,4723,4405,5075
11,12,235,0.0018354747205072586,256,,0,,0,,4149,4723,4405,5075
400,12,247,0.06674453529117304,256,,0,,0,,4149,4723,4405,5075
8,210,129,0.0015145778114350624,,96,,0,,12,,1387,,1495
6,210,109,0.0011359333585762971,,1720,,0,,0,,12685,,14405
2,210,74,0.0003786444528587656,,40,,0,,94,,24,,158
19,129,210,0.004429937048263,96,,0,,12,,1387,24,1495,158
332,129,212,0.07740732105385871,96,,0,,12,,1387,24,1495,158
14,129,218,0.0032641641408253674,96,,0,,12,,1387,24,1495,158
3,129,208,0.0006994637444625787,96,,0,,12,,1387,24,1495,158
116,129,221,0.02704593145255304,96,,0,,12,,1387,24,1495,158
18,129,222,0.004196782466775472,96,,0,,12,,1387,24,1495,158
2866,129,211,0.6682210305432502,96,,0,,12,,1387,24,1495,158
19,129,217,0.004429937048263,96,,0,,12,,1387,24,1495,158
14,129,227,0.0032641641408253674,96,,0,,12,,1387,24,1495,158
5,129,266,0.0011657729074376311,96,,0,,12,,1387,24,1495,158
106,129,206,0.02471438563767778,96,,0,,12,,1387,24,1495,158
48,129,233,0.01119141991140126,96,,0,,12,,1387,24,1495,158
2,129,235,0.00046630916297505244,96,,0,,12,,1387,24,1495,158
630,129,265,0.14688738633714152,96,,0,,12,,1387,24,1495,158
36,129,236,0.008393564933550944,96,,0,,12,,1387,24,1495,158
7,129,256,0.0016320820704126837,96,,0,,12,,1387,24,1495,158
44,129,247,0.010258801585451154,96,,0,,12,,1387,24,1495,158
10,129,249,0.0023315458148752623,96,,0,,12,,1387,24,1495,158
6,147,215,0.0004089700770226978,1376,,0,,372,,25014,24,26762,158
56,147,218,0.0038170540522118467,1376,,0,,372,,25014,24,26762,158
75,147,208,0.005112125962783723,1376,,0,,372,,25014,24,26762,158
585,147,222,0.039874582509713034,1376,,0,,372,,25014,24,26762,158
39,147,227,0.002658305500647536,1376,,0,,372,,25014,24,26762,158
29,147,266,0.001976688705609707,1376,,0,,372,,25014,24,26762,158
14,147,235,0.0009542635130529617,1376,,0,,372,,25014,24,26762,158
4955,147,265,0.3377411219412446,1376,,0,,372,,25014,24,26762,158
40,147,256,0.002726467180151319,1376,,0,,372,,25014,24,26762,158
194,147,247,0.013223365823733896,1376,,0,,372,,25014,24,26762,158
6,212,12,0.00015439643858881655,,256,,0,,0,,4149,,4405
279,212,129,0.007179434394379971,,96,,0,,12,,1387,,1495
476,212,147,0.012248784128046112,,1376,,0,,372,,25014,,26762
248,212,116,0.006381719461671084,,1384,,0,,12,,30398,,31794
7115,212,85,0.18308844342657166,,2008,,0,,28,,70461,,72497
391,212,191,0.010061501248037879,,568,,0,,152,,4741,,5461
96,212,130,0.002470343017421065,,5532,,0,,73,,31151,,36756
70,212,170,0.0018012917835361934,,716,,0,,100,,7524,,8340
105,212,108,0.0027019376753042897,,108,,0,,79,,322,,509
51,212,109,0.001312369728004941,,1720,,0,,0,,12685,,14405
1290,212,86,0.033195234296595565,,736,,0,,20,,10873,,11629
24,212,182,0.0006175857543552662,,56,,0,,93,,128,,277
85,212,74,0.0021872828800082343,,40,,0,,94,,24,,158
87,212,142,0.0022387483595378396,,900,,0,,0,,8463,,9363
27,212,152,0.0006947839736496745,,556,,0,,56,,2709,,3321
365,116,212,0.07852839931153184,1384,,0,,12,,30398,2709,31794,3321
8,116,215,0.0017211703958691911,1384,,0,,12,,30398,2709,31794,3321
25,116,218,0.005378657487091222,1384,,0,,12,,30398,2709,31794,3321
29,116,208,0.006239242685025817,1384,,0,,12,,30398,2709,31794,3321
36,116,222,0.007745266781411359,1384,,0,,12,,30398,2709,31794,3321
16,116,227,0.0034423407917383822,1384,,0,,12,,30398,2709,31794,3321
46,116,266,0.009896729776247849,1384,,0,,12,,30398,2709,31794,3321
73,116,206,0.01570567986230637,1384,,0,,12,,30398,2709,31794,3321
6,116,235,0.0012908777969018936,1384,,0,,12,,30398,2709,31794,3321
1633,116,265,0.3513339070567986,1384,,0,,12,,30398,2709,31794,3321
17,116,256,0.0036574870912220313,1384,,0,,12,,30398,2709,31794,3321
74,116,247,0.015920826161790018,1384,,0,,12,,30398,2709,31794,3321
20,116,249,0.004302925989672977,1384,,0,,12,,30398,2709,31794,3321
1,215,129,0.003058103975535168,,96,,0,,12,,1387,,1495
8,215,147,0.024464831804281342,,1376,,0,,372,,25014,,26762
1,215,116,0.003058103975535168,,1384,,0,,12,,30398,,31794
9,215,191,0.027522935779816515,,568,,0,,152,,4741,,5461
1,215,130,0.003058103975535168,,5532,,0,,73,,31151,,36756
2,215,86,0.006116207951070336,,736,,0,,20,,10873,,11629
8910,166,208,0.02582563781499452,240,,0,,112,,4723,10873,5075,11629
1712,166,222,0.004962232540883347,240,,0,,112,,4723,10873,5075,11629
