flow,origin,destination,out_ratio,CL_origin,CL_destination,CC_origin,CC_destination,S_origin,S_destination,SC_origin,SC_destination,sum_origin,sum_destination
3164,220,166,0.9422275163787968,,277,,0,,173,,5660,,6110
96,220,85,0.028588445503275762,,1363,,0,,67,,59535,,60965
98,220,189,0.029184038117927337,,72,,0,,70,,54,,196
10438,85,211,0.2730530776676171,1363,,0,,67,,59535,54,60965,196
0,85,259,0.0,1363,,0,,67,,59535,54,60965,196
6915,85,212,0.18089308603866375,1363,,0,,67,,59535,54,60965,196
123,85,220,0.0032176210531823053,1363,,0,,67,,59535,54,60965,196
1,85,286,2.6159520757579723e-05,1363,,0,,67,,59535,54,60965,196
2060,85,221,0.053888612760614234,1363,,0,,67,,59535,54,60965,196
180,85,224,0.00470871373636435,1363,,0,,67,,59535,54,60965,196
2,85,225,5.2319041515159445e-05,1363,,0,,67,,59535,54,60965,196
742,85,217,0.019410364402124156,1363,,0,,67,,59535,54,60965,196
1,85,232,2.6159520757579723e-05,1363,,0,,67,,59535,54,60965,196
402,85,206,0.010516127344547049,1363,,0,,67,,59535,54,60965,196
23,85,234,0.0006016689774243336,1363,,0,,67,,59535,54,60965,196
355,85,223,0.0092866298689408,1363,,0,,67,,59535,54,60965,196
1,85,241,2.6159520757579723e-05,1363,,0,,67,,59535,54,60965,196
281,85,236,0.007350825332879902,1363,,0,,67,,59535,54,60965,196
148,85,249,0.0038716090721217992,1363,,0,,67,,59535,54,60965,196
3,85,251,7.847856227273917e-05,1363,,0,,67,,59535,54,60965,196
124,85,253,0.0032437805739398856,1363,,0,,67,,59535,54,60965,196
28564,221,166,0.7758161768700093,,277,,0,,173,,5660,,6110
1924,221,85,0.052257048182953986,,1363,,0,,67,,59535,,60965
4118,221,189,0.11184746591341192,,72,,0,,70,,54,,196
131,223,85,0.07273736812881733,,1363,,0,,67,,59535,,60965
3746,224,166,0.9684591520165459,,277,,0,,173,,5660,,6110
92,224,85,0.02378490175801448,,1363,,0,,67,,59535,,60965
30,224,189,0.007755946225439502,,72,,0,,70,,54,,196
5,225,166,0.5555555555555556,,277,,0,,173,,5660,,6110
1,225,85,0.1111111111111111,,1363,,0,,67,,59535,,60965
3,225,189,0.3333333333333333,,72,,0,,70,,54,,196
3,226,166,0.6,,277,,0,,173,,5660,,6110
652,217,85,0.03620814127839174,,1363,,0,,67,,59535,,60965
366,229,166,0.997275204359673,,277,,0,,173,,5660,,6110
84,230,166,0.8155339805825242,,277,,0,,173,,5660,,6110
11,232,166,0.5238095238095238,,277,,0,,173,,5660,,6110
2,232,189,0.09523809523809523,,72,,0,,70,,54,,196
3400,206,166,0.7307113690092414,,277,,0,,173,,5660,,6110
340,206,85,0.07307113690092414,,1363,,0,,67,,59535,,60965
387,206,189,0.08317214700193422,,72,,0,,70,,54,,196
2105,233,189,0.07814240106912168,,72,,0,,70,,54,,196
195,234,166,0.826271186440678,,277,,0,,173,,5660,,6110
1705,235,166,0.6681034482758621,,277,,0,,173,,5660,,6110
4685,212,85,0.17204024676850765,,1363,,0,,67,,59535,,60965
23452,189,211,0.3691891126048833,72,,0,,70,,54,59535,196,60965
5130,189,212,0.08075815059112447,72,,0,,70,,54,59535,196,60965
81,189,220,0.0012751286935440704,72,,0,,70,,54,59535,196,60965
3,189,276,4.72269886497804e-05,72,,0,,70,,54,59535,196,60965
33,189,224,0.0005194968751475843,72,,0,,70,,54,59535,196,60965
1,189,232,1.57423295499268e-05,72,,0,,70,,54,59535,196,60965
539,189,206,0.008485115627410545,72,,0,,70,,54,59535,196,60965
2327,189,233,0.03663240086267966,72,,0,,70,,54,59535,196,60965
22,189,234,0.00034633125009838955,72,,0,,70,,54,59535,196,60965
4485,189,221,0.0706043480314217,72,,0,,70,,54,59535,196,60965
236,189,223,0.0037151897737827243,72,,0,,70,,54,59535,196,60965
6,189,241,9.44539772995608e-05,72,,0,,70,,54,59535,196,60965
4,189,244,6.29693181997072e-05,72,,0,,70,,54,59535,196,60965
511,189,247,0.008044330400012593,72,,0,,70,,54,59535,196,60965
12,189,252,0.0001889079545991216,72,,0,,70,,54,59535,196,60965
206,189,253,0.0032429198872849204,72,,0,,70,,54,59535,196,60965
10353,211,85,0.08100305140442844,,1363,,0,,67,,59535,,60965
494,240,166,0.6325224071702945,,277,,0,,173,,5660,,6110
52,240,85,0.06658130601792574,,1363,,0,,67,,59535,,60965
1495,223,166,0.830094392004442,,277,,0,,173,,5660,,6110
175,223,189,0.0971682398667407,,72,,0,,70,,54,,196
50,241,166,0.8333333333333334,,277,,0,,173,,5660,,6110
4,241,85,0.06666666666666668,,1363,,0,,67,,59535,,60965
2,241,189,0.03333333333333333,,72,,0,,70,,54,,196
217,242,166,0.8543307086614174,,277,,0,,173,,5660,,6110
27,243,166,0.8181818181818182,,277,,0,,173,,5660,,6110
2,243,85,0.060606060606060615,,1363,,0,,67,,59535,,60965
2,243,189,0.060606060606060615,,72,,0,,70,,54,,196
125,244,166,0.9057971014492754,,277,,0,,173,,5660,,6110
307,236,85,0.046720438289453665,,1363,,0,,67,,59535,,60965
531,236,189,0.08080961801856643,,72,,0,,70,,54,,196
14783,247,166,0.8734416543574594,,277,,0,,173,,5660,,6110
21,249,147,0.010708822029576749,,1325,,0,,524,,30074,,31923
1521,249,166,0.7756246812850587,,277,,0,,173,,5660,,6110
142,249,85,0.07241203467618562,,1363,,0,,67,,59535,,60965
115,249,189,0.05864354920958695,,72,,0,,70,,54,,196
3,250,166,1.0,,277,,0,,173,,5660,,6110
3,251,166,0.3,,277,,0,,173,,5660,,6110
2,251,189,0.2,,72,,0,,70,,54,,196
436,239,166,0.9416846652267818,,277,,0,,173,,5660,,6110
8,252,189,0.0547945205479452,,72,,0,,70,,54,,196
2812,253,166,0.8853904282115869,,277,,0,,173,,5660,,6110
144,253,85,0.04534005037783375,,1363,,0,,67,,59535,,60965
192,253,189,0.060453400503778336,,72,,0,,70,,54,,196
1577,207,166,0.7435172088637435,,277,,0,,173,,5660,,6110
99,166,214,0.00032799051146641583,277,,0,,173,,5660,5660,6110,6110
456,246,166,0.991304347826087,,277,,0,,173,,5660,,6110
325,273,166,0.9558823529411764,,277,,0,,173,,5660,,6110
12,291,166,1.0,,277,,0,,173,,5660,,6110
14,285,166,1.0,,277,,0,,173,,5660,,6110
125,258,166,0.8620689655172413,,277,,0,,173,,5660,,6110
169,255,166,0.9941176470588236,,277,,0,,173,,5660,,6110
218,259,166,0.990909090909091,,277,,0,,173,,5660,,6110
87,260,166,1.0,,277,,0,,173,,5660,,6110
133,269,166,0.9851851851851852,,277,,0,,173,,5660,,6110
13,166,291,4.306946110165055e-05,277,,0,,173,,5660,5660,6110,6110
18,166,285,5.9634638448439236e-05,277,,0,,173,,5660,5660,6110,6110
185,166,258,0.0006129115618311808,277,,0,,173,,5660,5660,6110,6110
250,166,255,0.0008282588673394338,277,,0,,173,,5660,5660,6110,6110
331,166,260,0.0010966147403574102,277,,0,,173,,5660,5660,6110,6110
243,166,269,0.0008050676190539296,277,,0,,173,,5660,5660,6110,6110
52,166,261,0.0001722778444066022,277,,0,,173,,5660,5660,6110,6110
56,166,262,0.0001855299862840332,277,,0,,173,,5660,5660,6110,6110
71,166,286,0.00023522551832439923,277,,0,,173,,5660,5660,6110,6110
3,166,287,9.939106408073204e-06,277,,0,,173,,5660,5660,6110,6110
25,166,270,8.282588673394337e-05,277,,0,,173,,5660,5660,6110,6110
49,166,267,0.000162338737998529,277,,0,,173,,5660,5660,6110,6110
454,166,239,0.0015041181030884118,277,,0,,173,,5660,5660,6110,6110
96,166,263,0.00031805140505834263,277,,0,,173,,5660,5660,6110,6110
165,166,264,0.0005466508524440263,277,,0,,173,,5660,5660,6110,6110
41,166,284,0.00013583445424366714,277,,0,,173,,5660,5660,6110,6110
44,166,272,0.00014577356065174034,277,,0,,173,,5660,5660,6110,6110
447,166,273,0.0014809268548029075,277,,0,,173,,5660,5660,6110,6110
198,166,252,0.0006559810229328317,277,,0,,173,,5660,5660,6110,6110
62,166,282,0.0002054081991001796,277,,0,,173,,5660,5660,6110,6110
16,166,292,5.300856750972376e-05,277,,0,,173,,5660,5660,6110,6110
51,261,166,0.9807692307692308,,277,,0,,173,,5660,,6110
315,254,166,0.8725761772853186,,277,,0,,173,,5660,,6110
41,262,166,1.0,,277,,0,,173,,5660,,6110
40,214,166,0.851063829787234,,277,,0,,173,,5660,,6110
22,270,166,1.0,,277,,0,,173,,5660,,6110
58,267,166,0.9830508474576272,,277,,0,,173,,5660,,6110
38,263,166,0.7755102040816326,,277,,0,,173,,5660,,6110
141,264,166,0.9791666666666666,,277,,0,,173,,5660,,6110
13,280,166,1.0,,277,,0,,173,,5660,,6110
46,284,166,1.0,,277,,0,,173,,5660,,6110
28,272,166,1.0,,277,,0,,173,,5660,,6110
135,252,166,0.9246575342465754,,277,,0,,173,,5660,,6110
19,282,166,1.0,,277,,0,,173,,5660,,6110
2088,166,227,0.00691761806001895,277,,0,,173,,5660,5660,6110,6110
2406,166,266,0.007971163339274709,277,,0,,173,,5660,5660,6110,6110
2150,227,166,0.7390855964248882,,277,,0,,173,,5660,,6110
2453,266,166,0.8069078947368421,,277,,0,,173,,5660,,6110
8394,166,208,0.027809619729788827,277,,0,,173,,5660,5660,6110,6110
2237,166,256,0.007411260344953253,277,,0,,173,,5660,5660,6110,6110
1026,166,257,0.003399174391561036,277,,0,,173,,5660,5660,6110,6110
345,227,189,0.11859745617050532,,72,,0,,70,,54,,196
232,266,189,0.07631578947368421,,72,,0,,70,,54,,196
366,189,227,0.005761692615273208,72,,0,,70,,54,54,196,196
242,189,266,0.003809643751082285,72,,0,,70,,54,54,196,196
34,189,237,0.0005352392046975112,72,,0,,70,,54,54,196,196
5,189,242,7.871164774963399e-05,72,,0,,70,,54,54,196,196
1,189,246,1.57423295499268e-05,72,,0,,70,,54,54,196,196
272,189,256,0.0042819136375800895,72,,0,,70,,54,54,196,196
37,242,189,0.14566929133858267,,72,,0,,70,,54,,196
302,256,189,0.09695024077046548,,72,,0,,70,,54,,196
280,85,235,0.007324665812122322,1363,,0,,67,,59535,54,60965,196
1156,191,233,0.046066788873834384,648,,0,,214,,5650,54,6512,196
11815,211,191,0.0924419059541507,,648,,0,,214,,5650,,6512
17,12,221,0.0033851055356431702,305,,0,,0,,5050,5650,5355,6512
1265,12,217,0.25189167662285944,305,,0,,0,,5050,5650,5355,6512
754,12,233,0.15013938669852647,305,,0,,0,,5050,5650,5355,6512
75,12,211,0.014934289127837515,305,,0,,0,,5050,5650,5355,6512
1,210,12,0.0002111932418162619,,305,,0,,0,,5050,,5355
75,210,147,0.01583949313621964,,1325,,0,,524,,30074,,31923
37,210,116,0.007814149947201691,,916,,0,,42,,25285,,26243
3827,210,166,0.8082365364308343,,277,,0,,173,,5660,,6110
246,210,85,0.05195353748680042,,1363,,0,,67,,59535,,60965
29,210,191,0.0061246040126715934,,648,,0,,214,,5650,,6512
12,210,130,0.002534318901795143,,6184,,0,,72,,38486,,44742
389,210,189,0.08215417106652588,,72,,0,,70,,54,,196
77,210,86,0.016261879619852166,,716,,0,,221,,11792,,12729
10,210,142,0.002111932418162618,,1062,,0,,0,,10436,,11498
2,210,152,0.0004223864836325238,,616,,0,,131,,3207,,3954
111,147,210,0.009476649876205926,1325,,0,,524,,30074,3207,31923,3954
167,147,217,0.014257662426363869,1325,,0,,524,,30074,3207,31923,3954
251,147,233,0.021429181251600784,1325,,0,,524,,30074,3207,31923,3954
57,116,210,0.017272727272727273,916,,0,,42,,25285,3207,26243,3954
315,116,221,0.09545454545454546,916,,0,,42,,25285,3207,26243,3954
118,116,217,0.035757575757575766,916,,0,,42,,25285,3207,26243,3954
135,116,233,0.040909090909090916,916,,0,,42,,25285,3207,26243,3954
683,116,211,0.20696969696969694,916,,0,,42,,25285,3207,26243,3954
4187,166,210,0.013871679510200836,277,,0,,173,,5660,3207,6110,3954
282,85,210,0.0073769848536374815,1363,,0,,67,,59535,3207,60965,3954
1496,85,233,0.03913464305333926,1363,,0,,67,,59535,3207,60965,3954
30,191,210,0.0011955049015700966,648,,0,,214,,5650,3207,6512,3954
847,191,221,0.03375308838766239,648,,0,,214,,5650,3207,6512,3954
2604,191,217,0.10376982545628437,648,,0,,214,,5650,3207,6512,3954
12424,191,211,0.4950984299035626,648,,0,,214,,5650,3207,6512,3954
11,130,210,0.007124352331606219,6184,,0,,72,,38486,3207,44742,3954
101,130,221,0.06541450777202072,6184,,0,,72,,38486,3207,44742,3954
61,130,217,0.03950777202072539,6184,,0,,72,,38486,3207,44742,3954
24,130,233,0.015544041450777204,6184,,0,,72,,38486,3207,44742,3954
360,130,211,0.23316062176165805,6184,,0,,72,,38486,3207,44742,3954
34,221,12,0.0009234613504264217,,305,,0,,0,,5050,,5355
314,221,147,0.008528437177467542,,1325,,0,,524,,30074,,31923
274,221,116,0.0074420120593188125,,916,,0,,42,,25285,,26243
670,221,191,0.018197620728991254,,648,,0,,214,,5650,,6512
112,221,130,0.0030419903308164485,,6184,,0,,72,,38486,,44742
10,221,77,0.0002716062795371829,,367,,0,,0,,6350,,6717
2,221,71,5.4321255907436576e-05,,81,,0,,3,,1263,,1347
68,221,170,0.001846922700852844,,706,,0,,121,,9458,,10285
332,221,86,0.009017328480634471,,716,,0,,221,,11792,,12729
104,221,142,0.002824705307186702,,1062,,0,,0,,10436,,11498
7,77,217,0.1076923076923077,367,,0,,0,,6350,10436,6717,11498
22,77,233,0.3384615384615385,367,,0,,0,,6350,10436,6717,11498
981,217,12,0.05447881379463542,,305,,0,,0,,5050,,5355
163,217,147,0.009052035319597937,,1325,,0,,524,,30074,,31923
147,217,116,0.008163491975342923,,916,,0,,42,,25285,,26243
2609,217,191,0.14488809907258288,,648,,0,,214,,5650,,6512
60,217,130,0.003332037540956295,,6184,,0,,72,,38486,,44742
5,217,77,0.00027766979507969124,,367,,0,,0,,6350,,6717
5,217,71,0.00027766979507969124,,81,,0,,3,,1263,,1347
57,217,170,0.00316543566390848,,706,,0,,121,,9458,,10285
130,217,86,0.007219414672071972,,716,,0,,221,,11792,,12729
47,217,142,0.0026100960737490977,,1062,,0,,0,,10436,,11498
25,217,152,0.0013883489753984562,,616,,0,,131,,3207,,3954
6,71,217,0.16666666666666666,81,,0,,3,,1263,3207,1347,3954
2,71,233,0.05555555555555555,81,,0,,3,,1263,3207,1347,3954
20,71,211,0.5555555555555556,81,,0,,3,,1263,3207,1347,3954
888,233,12,0.03296458534412354,,305,,0,,0,,5050,,5355
142,233,147,0.005271363872596332,,1325,,0,,524,,30074,,31923
92,233,116,0.0034152498329497365,,916,,0,,42,,25285,,26243
1385,233,85,0.051414358898210714,,1363,,0,,67,,59535,,60965
716,233,191,0.026579553047739245,,648,,0,,214,,5650,,6512
22,233,130,0.0008166901774445021,,6184,,0,,72,,38486,,44742
12,233,77,0.000445467369515183,,367,,0,,0,,6350,,6717
5,233,71,0.0001856114039646596,,81,,0,,3,,1263,,1347
8,233,170,0.00029697824634345533,,706,,0,,121,,9458,,10285
131,233,86,0.004863018783874081,,716,,0,,221,,11792,,12729
66,233,142,0.0024500705323335066,,1062,,0,,0,,10436,,11498
3,233,152,0.00011136684237879575,,616,,0,,131,,3207,,3954
413,189,210,0.006501582104119768,72,,0,,70,,54,3207,196,3954
1081,189,217,0.017017458243470868,72,,0,,70,,54,3207,196,3954
95,211,12,0.0007432908223143728,,305,,0,,0,,5050,,5355
639,211,116,0.004999608794304045,,916,,0,,42,,25285,,26243
357,211,130,0.002793208669118223,,6184,,0,,72,,38486,,44742
71,211,170,0.000555512088256005,,706,,0,,121,,9458,,10285
2019,211,86,0.015796886002660198,,716,,0,,221,,11792,,12729
139,211,142,0.001087551834754714,,1062,,0,,0,,10436,,11498
62,211,152,0.000485095062984117,,616,,0,,131,,3207,,3954
59,170,221,0.16298342541436464,706,,0,,121,,9458,3207,10285,3954
45,170,217,0.12430939226519334,706,,0,,121,,9458,3207,10285,3954
11,170,233,0.03038674033149171,706,,0,,121,,9458,3207,10285,3954
81,170,211,0.22375690607734808,706,,0,,121,,9458,3207,10285,3954
79,86,210,0.008988508362726135,716,,0,,221,,11792,3207,12729,3954
331,86,221,0.037660712253953815,716,,0,,221,,11792,3207,12729,3954
125,86,217,0.014222323358743884,716,,0,,221,,11792,3207,12729,3954
288,86,233,0.032768233018545916,716,,0,,221,,11792,3207,12729,3954
2292,86,211,0.26078052110592786,716,,0,,221,,11792,3207,12729,3954
2,142,210,0.002857142857142857,1062,,0,,0,,10436,3207,11498,3954
88,142,221,0.12571428571428572,1062,,0,,0,,10436,3207,11498,3954
54,142,217,0.07714285714285714,1062,,0,,0,,10436,3207,11498,3954
122,142,233,0.1742857142857143,1062,,0,,0,,10436,3207,11498,3954
131,142,211,0.18714285714285714,1062,,0,,0,,10436,3207,11498,3954
27,152,217,0.11065573770491803,616,,0,,131,,3207,3207,3954,3954
7,152,233,0.02868852459016393,616,,0,,131,,3207,3207,3954,3954
94,152,211,0.38524590163934425,616,,0,,131,,3207,3207,3954,3954
416,166,209,0.0013782227552528177,277,,0,,173,,5660,3207,6110,3954
11124,166,218,0.03685420656113544,277,,0,,173,,5660,3207,6110,3954
590,166,240,0.001954690926921064,277,,0,,173,,5660,3207,6110,3954
10682,218,166,0.9178553015982128,,277,,0,,173,,5660,,6110
15,12,212,0.002986857825567503,305,,0,,0,,5050,5660,5355,6110
16,12,218,0.0031859816806053365,305,,0,,0,,5050,5660,5355,6110
1,12,208,0.00019912385503783356,305,,0,,0,,5050,5660,5355,6110
4,12,206,0.0007964954201513341,305,,0,,0,,5050,5660,5355,6110
12,12,235,0.0023894862604540022,305,,0,,0,,5050,5660,5355,6110
152,12,247,0.030266825965750695,305,,0,,0,,5050,5660,5355,6110
24,210,129,0.005068637803590285,,91,,0,,147,,1296,,1534
1,210,77,0.0002111932418162619,,367,,0,,0,,6350,,6717
3,210,170,0.0006335797254487858,,706,,0,,121,,9458,,10285
0,210,182,0.0,,54,,0,,70,,101,,225
2,210,74,0.0004223864836325238,,51,,0,,73,,12,,136
27,129,210,0.007776497695852535,91,,0,,147,,1296,12,1534,136
327,129,212,0.0941820276497696,91,,0,,147,,1296,12,1534,136
3,129,218,0.0008640552995391706,91,,0,,147,,1296,12,1534,136
5,129,208,0.0014400921658986176,91,,0,,147,,1296,12,1534,136
100,129,221,0.02880184331797235,91,,0,,147,,1296,12,1534,136
1,129,222,0.0002880184331797235,91,,0,,147,,1296,12,1534,136
2263,129,211,0.6517857142857143,91,,0,,147,,1296,12,1534,136
27,129,217,0.007776497695852535,91,,0,,147,,1296,12,1534,136
13,129,227,0.0037442396313364045,91,,0,,147,,1296,12,1534,136
3,129,266,0.0008640552995391706,91,,0,,147,,1296,12,1534,136
66,129,206,0.019009216589861752,91,,0,,147,,1296,12,1534,136
26,129,233,0.007488479262672811,91,,0,,147,,1296,12,1534,136
1,129,235,0.0002880184331797235,91,,0,,147,,1296,12,1534,136
478,129,265,0.13767281105990786,91,,0,,147,,1296,12,1534,136
30,129,236,0.008640552995391706,91,,0,,147,,1296,12,1534,136
58,129,247,0.016705069124423964,91,,0,,147,,1296,12,1534,136
44,129,249,0.012672811059907836,91,,0,,147,,1296,12,1534,136
3,147,215,0.00025612567232988985,1325,,0,,524,,30074,12,31923,136
12,147,218,0.0010245026893195594,1325,,0,,524,,30074,12,31923,136
189,147,208,0.01613591735678306,1325,,0,,524,,30074,12,31923,136
401,147,222,0.03423546486809528,1325,,0,,524,,30074,12,31923,136
24,147,227,0.0020490053786391188,1325,,0,,524,,30074,12,31923,136
47,147,266,0.004012635533168275,1325,,0,,524,,30074,12,31923,136
13,147,235,0.0011098779134295226,1325,,0,,524,,30074,12,31923,136
3872,147,265,0.3305728677537779,1325,,0,,524,,30074,12,31923,136
98,147,236,0.008366771962776402,1325,,0,,524,,30074,12,31923,136
2,147,256,0.00017075044821992656,1325,,0,,524,,30074,12,31923,136
87,147,247,0.007427644497566806,1325,,0,,524,,30074,12,31923,136
240,212,129,0.008813160987074029,,91,,0,,147,,1296,,1534
514,212,147,0.01887485311398355,,1325,,0,,524,,30074,,31923
290,212,116,0.010649236192714451,,916,,0,,42,,25285,,26243
368,212,191,0.013513513513513514,,648,,0,,214,,5650,,6512
96,212,130,0.0035252643948296123,,6184,,0,,72,,38486,,44742
7,212,77,0.00025705052878965924,,367,,0,,0,,6350,,6717
20,212,95,0.0007344300822561692,,1345,,0,,295,,16774,,18414
47,212,170,0.0017259106933019974,,706,,0,,121,,9458,,10285
81,212,108,0.002974441833137485,,117,,0,,148,,245,,510
33,212,109,0.0012118096357226792,,1946,,0,,0,,15681,,17627
1146,212,86,0.042082843713278494,,716,,0,,221,,11792,,12729
16,212,182,0.0005875440658049354,,54,,0,,70,,101,,225
41,212,74,0.001505581668625147,,51,,0,,73,,12,,136
71,212,142,0.002607226792009401,,1062,,0,,0,,10436,,11498
34,212,152,0.0012485311398354876,,616,,0,,131,,3207,,3954
289,116,212,0.08757575757575757,916,,0,,42,,25285,3207,26243,3954
3,116,215,0.0009090909090909092,916,,0,,42,,25285,3207,26243,3954
15,116,218,0.004545454545454545,916,,0,,42,,25285,3207,26243,3954
48,116,208,0.014545454545454544,916,,0,,42,,25285,3207,26243,3954
18,116,222,0.005454545454545455,916,,0,,42,,25285,3207,26243,3954
21,116,227,0.006363636363636364,916,,0,,42,,25285,3207,26243,3954
20,116,266,0.006060606060606061,916,,0,,42,,25285,3207,26243,3954
36,116,206,0.01090909090909091,916,,0,,42,,25285,3207,26243,3954
9,116,235,0.0027272727272727275,916,,0,,42,,25285,3207,26243,3954
1373,116,265,0.4160606060606061,916,,0,,42,,25285,3207,26243,3954
108,116,236,0.03272727272727273,916,,0,,42,,25285,3207,26243,3954
28,116,247,0.008484848484848486,916,,0,,42,,25285,3207,26243,3954
21,116,249,0.006363636363636364,916,,0,,42,,25285,3207,26243,3954
2,215,147,0.006172839506172839,,1325,,0,,524,,30074,,31923
5,215,191,0.015432098765432096,,648,,0,,214,,5650,,6512
2,215,109,0.006172839506172839,,1946,,0,,0,,15681,,17627
6,215,86,0.018518518518518517,,716,,0,,221,,11792,,12729
1257,166,222,0.0041644855849826716,277,,0,,173,,5660,11792,6110,12729
22,218,12,0.001890359168241966,,305,,0,,0,,5050,,5355
3,218,129,0.0002577762502148136,,91,,0,,147,,1296,,1534
17,218,147,0.00146073208455061,,1325,,0,,524,,30074,,31923
22,218,116,0.001890359168241966,,916,,0,,42,,25285,,26243
240,218,85,0.020622100017185084,,1363,,0,,67,,59535,,60965
225,218,191,0.019333218766111014,,648,,0,,214,,5650,,6512
21,218,130,0.001804433751503695,,6184,,0,,72,,38486,,44742
1,218,119,8.592541673827119e-05,,86,,0,,56,,2375,,2517
3,218,95,0.0002577762502148136,,1345,,0,,295,,16774,,18414
358,218,189,0.03076129919230108,,72,,0,,70,,54,,196
7,218,170,0.0006014779171678983,,706,,0,,121,,9458,,10285
8,218,108,0.0006874033339061695,,117,,0,,148,,245,,510
2,218,109,0.00017185083347654237,,1946,,0,,0,,15681,,17627
18,218,86,0.0015466575012888812,,716,,0,,221,,11792,,12729
3,218,36,0.0002577762502148136,,233,,0,,0,,1184,,1417
5,218,142,0.00042962708369135585,,1062,,0,,0,,10436,,11498
1,218,152,8.592541673827119e-05,,616,,0,,131,,3207,,3954
