flow,origin,destination,out_ratio,CL_origin,CL_destination,CC_origin,CC_destination,S_origin,S_destination,SC_origin,SC_destination,sum_origin,sum_destination
8,189,241,0.00015099467743762032,34,,0,,72,,26,4271,132,4712
16,189,275,0.00030198935487524064,34,,0,,72,,26,4271,132,4712
124,189,207,0.002340417500283115,34,,0,,72,,26,4271,132,4712
113,189,248,0.002132799818806387,34,,0,,72,,26,4271,132,4712
1,189,250,1.887433467970254e-05,34,,0,,72,,26,4271,132,4712
12,189,251,0.00022649201615643048,34,,0,,72,,26,4271,132,4712
10,189,273,0.00018874334679702543,34,,0,,72,,26,4271,132,4712
201,189,253,0.00379374127062021,34,,0,,72,,26,4271,132,4712
41,189,254,0.0007738477218678043,34,,0,,72,,26,4271,132,4712
1644,221,85,0.05327975110189266,,382,,0,,148,,32528,,33058
366,237,166,0.8491879350348028,,128,,0,,313,,4271,,4712
26,237,189,0.06032482598607888,,34,,0,,72,,26,,132
4212,211,147,0.037438668847329874,,562,,0,,979,,23443,,24984
8816,211,85,0.07836165825215104,,382,,0,,148,,32528,,33058
412,240,166,0.6765188834154351,,128,,0,,313,,4271,,4712
1259,223,166,0.7705018359853121,,128,,0,,313,,4271,,4712
185,223,85,0.11321909424724602,,382,,0,,148,,32528,,33058
190,223,189,0.11627906976744184,,34,,0,,72,,26,,132
1,241,147,0.014705882352941175,,562,,0,,979,,23443,,24984
56,241,166,0.8235294117647058,,128,,0,,313,,4271,,4712
3,241,85,0.04411764705882353,,382,,0,,148,,32528,,33058
6,241,189,0.08823529411764706,,34,,0,,72,,26,,132
348,242,166,0.9886363636363636,,128,,0,,313,,4271,,4712
19,243,166,0.76,,128,,0,,313,,4271,,4712
3,243,189,0.12,,34,,0,,72,,26,,132
102,244,166,0.9107142857142856,,128,,0,,313,,4271,,4712
1,244,85,0.008928571428571428,,382,,0,,148,,32528,,33058
1,244,189,0.008928571428571428,,34,,0,,72,,26,,132
4469,236,166,0.7754641679680722,,128,,0,,313,,4271,,4712
302,236,85,0.052403262189831684,,382,,0,,148,,32528,,33058
481,236,189,0.08346347388512927,,34,,0,,72,,26,,132
5399,248,166,0.9251199451679232,,128,,0,,313,,4271,,4712
27,249,147,0.019203413940256046,,562,,0,,979,,23443,,24984
1067,249,166,0.7588904694167852,,128,,0,,313,,4271,,4712
105,249,85,0.07467994310099574,,382,,0,,148,,32528,,33058
100,249,189,0.07112375533428165,,34,,0,,72,,26,,132
2,250,189,1.0,,34,,0,,72,,26,,132
464,239,166,0.9224652087475148,,128,,0,,313,,4271,,4712
1239,257,166,0.7983247422680413,,128,,0,,313,,4271,,4712
178,257,189,0.11469072164948453,,34,,0,,72,,26,,132
1940,235,166,0.7163958641063516,,128,,0,,313,,4271,,4712
2575,253,166,0.8870134343782294,,128,,0,,313,,4271,,4712
25,253,147,0.00861178091629349,,562,,0,,979,,23443,,24984
83,253,85,0.02859111264209438,,382,,0,,148,,32528,,33058
164,253,189,0.05649328281088529,,34,,0,,72,,26,,132
344,254,166,0.8190476190476189,,128,,0,,313,,4271,,4712
43,254,85,0.10238095238095238,,382,,0,,148,,32528,,33058
33,254,189,0.07857142857142857,,34,,0,,72,,26,,132
1992,207,166,0.8275862068965517,,128,,0,,313,,4271,,4712
487,246,166,0.9586614173228346,,128,,0,,313,,4271,,4712
2577,256,166,0.8137038206504579,,128,,0,,313,,4271,,4712
291,273,166,0.9179810725552049,,128,,0,,313,,4271,,4712
12,291,166,1.0,,128,,0,,313,,4271,,4712
6,285,166,1.0,,128,,0,,313,,4271,,4712
137,258,166,0.9319727891156464,,128,,0,,313,,4271,,4712
300,255,166,1.0,,128,,0,,313,,4271,,4712
94,260,166,1.0,,128,,0,,313,,4271,,4712
115,269,166,0.9426229508196722,,128,,0,,313,,4271,,4712
12,166,291,4.228672513981048e-05,128,,0,,313,,4271,4271,4712,4712
8,166,285,2.819115009320699e-05,128,,0,,313,,4271,4271,4712,4712
178,166,258,0.0006272530895738554,128,,0,,313,,4271,4271,4712,4712
186,166,255,0.0006554442396670625,128,,0,,313,,4271,4271,4712,4712
116,166,260,0.0004087716763515013,128,,0,,313,,4271,4271,4712,4712
247,166,269,0.0008704017591277657,128,,0,,313,,4271,4271,4712,4712
71,166,261,0.000250196457077212,128,,0,,313,,4271,4271,4712,4712
40,166,262,0.00014095575046603497,128,,0,,313,,4271,4271,4712,4712
80,166,286,0.0002819115009320699,128,,0,,313,,4271,4271,4712,4712
5,166,287,1.7619468808254368e-05,128,,0,,313,,4271,4271,4712,4712
66,166,214,0.00023257698826895765,128,,0,,313,,4271,4271,4712,4712
28,166,270,9.866902532622446e-05,128,,0,,313,,4271,4271,4712,4712
109,166,267,0.00038410442001994517,128,,0,,313,,4271,4271,4712,4712
576,166,239,0.0020297628067109034,128,,0,,313,,4271,4271,4712,4712
83,166,263,0.0002924831822170225,128,,0,,313,,4271,4271,4712,4712
138,166,264,0.0004862973391078206,128,,0,,313,,4271,4271,4712,4712
34,166,280,0.00011981238789612971,128,,0,,313,,4271,4271,4712,4712
19,166,284,6.69539814713666e-05,128,,0,,313,,4271,4271,4712,4712
53,166,272,0.00018676636936749633,128,,0,,313,,4271,4271,4712,4712
317,166,273,0.001117074322443327,128,,0,,313,,4271,4271,4712,4712
164,166,252,0.0005779185769107432,128,,0,,313,,4271,4271,4712,4712
70,166,282,0.00024667256331556116,128,,0,,313,,4271,4271,4712,4712
14,166,292,4.933451266311223e-05,128,,0,,313,,4271,4271,4712,4712
38,261,166,1.0,,128,,0,,313,,4271,,4712
95,216,166,0.7851239669421488,,128,,0,,313,,4271,,4712
33,262,166,1.0,,128,,0,,313,,4271,,4712
124,286,166,1.0,,128,,0,,313,,4271,,4712
6,287,166,1.0,,128,,0,,313,,4271,,4712
49,214,166,0.9423076923076924,,128,,0,,313,,4271,,4712
23,270,166,1.0,,128,,0,,313,,4271,,4712
73,267,166,1.0,,128,,0,,313,,4271,,4712
66,263,166,0.9166666666666666,,128,,0,,313,,4271,,4712
101,264,166,0.9901960784313726,,128,,0,,313,,4271,,4712
17,280,166,1.0,,128,,0,,313,,4271,,4712
18,284,166,1.0,,128,,0,,313,,4271,,4712
56,272,166,0.9824561403508772,,128,,0,,313,,4271,,4712
130,252,166,0.8965517241379308,,128,,0,,313,,4271,,4712
47,282,166,0.9591836734693876,,128,,0,,313,,4271,,4712
1871,166,266,0.006593205228048785,128,,0,,313,,4271,4271,4712,4712
2065,227,166,0.7685150725716412,,128,,0,,313,,4271,,4712
8206,166,208,0.02891707220810707,128,,0,,313,,4271,4271,4712,4712
1878,166,227,0.006617872484380341,128,,0,,313,,4271,4271,4712,4712
910,166,237,0.003206743323102295,128,,0,,313,,4271,4271,4712,4712
1054,166,257,0.003714184024780021,128,,0,,313,,4271,4271,4712,4712
9508,208,166,0.7897009966777409,,128,,0,,313,,4271,,4712
245,227,189,0.09117975437290657,,34,,0,,72,,26,,132
144,266,189,0.05913757700205339,,34,,0,,72,,26,,132
320,189,227,0.006039787097504814,34,,0,,72,,26,26,132,132
123,189,266,0.002321543165603413,34,,0,,72,,26,26,132,132
2,189,246,3.774866935940508e-05,34,,0,,72,,26,26,132,132
4,242,189,0.011363636363636364,,34,,0,,72,,26,,132
15258,265,189,0.2330889092575619,,34,,0,,72,,26,,132
5,246,189,0.00984251968503937,,34,,0,,72,,26,,132
13778,247,166,0.8602110257851033,,128,,0,,313,,4271,,4712
81,248,189,0.013879369431117205,,34,,0,,72,,26,,132
1489,12,217,0.3246838203227213,232,,0,,0,,3951,26,4183,132
70,12,211,0.01526384648931531,232,,0,,0,,3951,26,4183,132
62,210,147,0.0142692750287687,,562,,0,,979,,23443,,24984
47,210,116,0.010817031070195628,,166,,0,,112,,12436,,12714
3441,210,166,0.7919447640966628,,128,,0,,313,,4271,,4712
298,210,85,0.06858457997698504,,382,,0,,148,,32528,,33058
44,210,191,0.010126582278481013,,580,,0,,172,,4432,,5184
331,210,189,0.0761795166858458,,34,,0,,72,,26,,132
74,210,86,0.01703107019562716,,284,,0,,701,,7047,,8032
19,210,142,0.004372842347525892,,758,,0,,64,,8296,,9118
1,210,152,0.0002301495972382048,,328,,0,,199,,2504,,3031
87,147,210,0.008727929373996789,562,,0,,979,,23443,2504,24984,3031
171,147,217,0.017154895666131622,562,,0,,979,,23443,2504,24984,3031
47,116,210,0.016821760916249106,166,,0,,112,,12436,2504,12714,3031
208,116,221,0.0744452397995705,166,,0,,112,,12436,2504,12714,3031
135,116,217,0.048317823908375086,166,,0,,112,,12436,2504,12714,3031
674,116,211,0.24123120973514675,166,,0,,112,,12436,2504,12714,3031
133,116,236,0.047602004294917684,166,,0,,112,,12436,2504,12714,3031
3631,166,210,0.012795258248554323,128,,0,,313,,4271,2504,4712,3031
223,85,210,0.00634640560077409,382,,0,,148,,32528,2504,33058,3031
842,85,217,0.023962661506061814,382,,0,,148,,32528,2504,33058,3031
259,85,236,0.0073709374466389655,382,,0,,148,,32528,2504,33058,3031
36,191,210,0.001405152224824356,580,,0,,172,,4432,2504,5184,3031
783,191,221,0.030562060889929743,580,,0,,172,,4432,2504,5184,3031
3488,191,217,0.13614363778298205,580,,0,,172,,4432,2504,5184,3031
13187,191,211,0.5147150663544107,580,,0,,172,,4432,2504,5184,3031
150,191,236,0.00585480093676815,580,,0,,172,,4432,2504,5184,3031
12,130,210,0.009216589861751152,3402,,0,,1270,,29932,2504,34604,3031
130,130,221,0.09984639016897083,3402,,0,,1270,,29932,2504,34604,3031
37,130,217,0.02841781874039938,3402,,0,,1270,,29932,2504,34604,3031
339,130,211,0.26036866359447003,3402,,0,,1270,,29932,2504,34604,3031
223,221,116,0.007227119522945294,,166,,0,,112,,12436,,12714
625,221,191,0.02025537982888255,,580,,0,,172,,4432,,5184
80,221,130,0.0025926886180969665,,3402,,0,,1270,,29932,,34604
7,221,77,0.00022686025408348456,,68,,0,,0,,3341,,3409
260,221,86,0.008426238008815142,,284,,0,,701,,7047,,8032
82,221,142,0.0026575058335493906,,758,,0,,64,,8296,,9118
1,77,210,0.024390243902439025,68,,0,,0,,3341,8296,3409,9118
11,77,221,0.2682926829268293,68,,0,,0,,3341,8296,3409,9118
1301,217,12,0.06352228895073482,,232,,0,,0,,3951,,4183
152,217,116,0.00742151262145403,,166,,0,,112,,12436,,12714
869,217,85,0.04242956886870759,,382,,0,,148,,32528,,33058
4158,217,191,0.20301743078951226,,580,,0,,172,,4432,,5184
32,217,130,0.001562423709779796,,3402,,0,,1270,,29932,,34604
1193,217,189,0.058249108930228014,,34,,0,,72,,26,,132
27,217,170,0.0013182950051267028,,420,,0,,96,,7533,,8049
162,217,86,0.007909770030760217,,284,,0,,701,,7047,,8032
41,217,142,0.002001855378155364,,758,,0,,64,,8296,,9118
16,217,152,0.000781211854889898,,328,,0,,199,,2504,,3031
3,71,221,0.1,36,,0,,4,,934,2504,974,3031
7,71,211,0.2333333333333333,36,,0,,4,,934,2504,974,3031
343,189,210,0.006473896795137972,34,,0,,72,,26,2504,132,3031
1139,189,217,0.0214978672001812,34,,0,,72,,26,2504,132,3031
456,189,236,0.008606696613944358,34,,0,,72,,26,2504,132,3031
55,211,12,0.0004888715067908697,,232,,0,,0,,3951,,4183
611,211,116,0.005430918011804025,,166,,0,,112,,12436,,12714
11998,211,191,0.10664509706321552,,580,,0,,172,,4432,,5184
317,211,130,0.002817677593685558,,3402,,0,,1270,,29932,,34604
9,211,77,7.999715565668776e-05,,68,,0,,0,,3341,,3409
6,211,71,5.3331437104458505e-05,,36,,0,,4,,934,,974
53,211,170,0.0004710943610893834,,420,,0,,96,,7533,,8049
1563,211,86,0.013892839365711441,,284,,0,,701,,7047,,8032
132,211,142,0.0011732916162980874,,758,,0,,64,,8296,,9118
73,211,152,0.0006488658181042451,,328,,0,,199,,2504,,3031
4,170,210,0.012084592145015106,420,,0,,96,,7533,2504,8049,3031
37,170,221,0.11178247734138973,420,,0,,96,,7533,2504,8049,3031
33,170,217,0.09969788519637462,420,,0,,96,,7533,2504,8049,3031
72,170,211,0.2175226586102719,420,,0,,96,,7533,2504,8049,3031
19,170,236,0.05740181268882175,420,,0,,96,,7533,2504,8049,3031
66,86,210,0.008616187989556136,284,,0,,701,,7047,2504,8032,3031
262,86,221,0.03420365535248042,284,,0,,701,,7047,2504,8032,3031
209,86,217,0.027284595300261096,284,,0,,701,,7047,2504,8032,3031
2162,86,211,0.28224543080939946,284,,0,,701,,7047,2504,8032,3031
80,86,236,0.010443864229765013,284,,0,,701,,7047,2504,8032,3031
102,236,147,0.017699115044247787,,562,,0,,979,,23443,,24984
103,236,116,0.01787263577997571,,166,,0,,112,,12436,,12714
128,236,191,0.02221065417317369,,580,,0,,172,,4432,,5184
16,236,170,0.002776331771646712,,420,,0,,96,,7533,,8049
90,236,86,0.015616866215512754,,284,,0,,701,,7047,,8032
2,142,210,0.0029455081001472753,758,,0,,64,,8296,7047,9118,8032
78,142,221,0.11487481590574375,758,,0,,64,,8296,7047,9118,8032
76,142,217,0.11192930780559647,758,,0,,64,,8296,7047,9118,8032
196,142,211,0.28865979381443296,758,,0,,64,,8296,7047,9118,8032
56,152,221,0.26046511627906976,328,,0,,199,,2504,7047,3031,8032
15,152,217,0.06976744186046513,328,,0,,199,,2504,7047,3031,8032
64,152,211,0.2976744186046512,328,,0,,199,,2504,7047,3031,8032
573,209,166,0.75,,128,,0,,313,,4271,,4712
531,166,209,0.001871187587436614,128,,0,,313,,4271,4271,4712,4712
13069,166,218,0.04605376757101527,128,,0,,313,,4271,4271,4712,4712
478,166,240,0.0016844212180691176,128,,0,,313,,4271,4271,4712,4712
11961,218,166,0.9126354341522966,,128,,0,,313,,4271,,4712
38,12,212,0.008286088094199739,232,,0,,0,,3951,4271,4183,4712
56,12,218,0.012211077191452244,232,,0,,0,,3951,4271,4183,4712
3,12,208,0.0006541648495420846,232,,0,,0,,3951,4271,4183,4712
9,12,206,0.0019624945486262533,232,,0,,0,,3951,4271,4183,4712
24,12,235,0.005233318796336677,232,,0,,0,,3951,4271,4183,4712
5,12,221,0.0010902747492368076,232,,0,,0,,3951,4271,4183,4712
4,12,236,0.0008722197993894463,232,,0,,0,,3951,4271,4183,4712
134,12,247,0.02921936327954645,232,,0,,0,,3951,4271,4183,4712
7,210,129,0.001611047180667434,,22,,0,,204,,667,,893
4,210,130,0.0009205983889528193,,3402,,0,,1270,,29932,,34604
13,210,119,0.002991944764096663,,28,,0,,30,,1618,,1676
4,210,170,0.0009205983889528193,,420,,0,,96,,7533,,8049
32,129,210,0.010854816824966078,22,,0,,204,,667,7533,893,8049
353,129,212,0.11974219810040705,22,,0,,204,,667,7533,893,8049
7,129,215,0.0023744911804613297,22,,0,,204,,667,7533,893,8049
8,129,218,0.0027137042062415195,22,,0,,204,,667,7533,893,8049
11,129,208,0.00373134328358209,22,,0,,204,,667,7533,893,8049
97,129,221,0.03290366350067843,22,,0,,204,,667,7533,893,8049
8,129,222,0.0027137042062415195,22,,0,,204,,667,7533,893,8049
1822,129,211,0.6180461329715061,22,,0,,204,,667,7533,893,8049
19,129,217,0.006445047489823609,22,,0,,204,,667,7533,893,8049
3,129,227,0.0010176390773405698,22,,0,,204,,667,7533,893,8049
5,129,266,0.00169606512890095,22,,0,,204,,667,7533,893,8049
63,129,206,0.021370420624151967,22,,0,,204,,667,7533,893,8049
27,129,233,0.009158751696065129,22,,0,,204,,667,7533,893,8049
1,129,235,0.00033921302578018993,22,,0,,204,,667,7533,893,8049
414,129,265,0.14043419267299864,22,,0,,204,,667,7533,893,8049
16,129,236,0.005427408412483039,22,,0,,204,,667,7533,893,8049
57,129,247,0.019335142469470826,22,,0,,204,,667,7533,893,8049
5,129,249,0.00169606512890095,22,,0,,204,,667,7533,893,8049
15,147,215,0.0015048154093097914,562,,0,,979,,23443,7533,24984,8049
34,147,218,0.003410914927768861,562,,0,,979,,23443,7533,24984,8049
152,147,208,0.015248796147672553,562,,0,,979,,23443,7533,24984,8049
413,147,222,0.04143258426966292,562,,0,,979,,23443,7533,24984,8049
20,147,227,0.0020064205457463887,562,,0,,979,,23443,7533,24984,8049
30,147,266,0.003009630818619583,562,,0,,979,,23443,7533,24984,8049
84,147,206,0.008426966292134831,562,,0,,979,,23443,7533,24984,8049
115,147,233,0.011536918138041731,562,,0,,979,,23443,7533,24984,8049
13,147,235,0.0013041733547351525,562,,0,,979,,23443,7533,24984,8049
3406,147,265,0.34169341894060995,562,,0,,979,,23443,7533,24984,8049
1,147,256,0.00010032102728731942,562,,0,,979,,23443,7533,24984,8049
193,212,129,0.007466728567007119,,22,,0,,204,,667,,893
447,212,147,0.017293407613741874,,562,,0,,979,,23443,,24984
290,212,116,0.011219436706901887,,166,,0,,112,,12436,,12714
352,212,191,0.013618074899411949,,580,,0,,172,,4432,,5184
96,212,130,0.003714020427112349,,3402,,0,,1270,,29932,,34604
11,212,119,0.00042556484060662334,,28,,0,,30,,1618,,1676
6,212,95,0.00023212627669452182,,342,,0,,243,,12438,,13023
52,212,170,0.002011761064685856,,420,,0,,96,,7533,,8049
60,212,108,0.002321262766945218,,73,,0,,138,,173,,384
23,212,109,0.0008898173939956668,,1153,,0,,0,,12627,,13780
929,212,86,0.035940885174868466,,284,,0,,701,,7047,,8032
16,212,182,0.0006190034045187249,,18,,0,,47,,51,,116
35,212,74,0.0013540699473847107,,38,,0,,55,,4,,97
4,212,36,0.00015475085112968121,,108,,0,,0,,998,,1106
73,212,142,0.002824203033116682,,758,,0,,64,,8296,,9118
59,212,152,0.0022825750541627977,,328,,0,,199,,2504,,3031
4,212,138,0.00015475085112968121,,106,,0,,75,,4767,,4948
386,116,212,0.1381531853972799,166,,0,,112,,12436,4767,12714,4948
16,116,218,0.0057265569076592705,166,,0,,112,,12436,4767,12714,4948
58,116,208,0.020758768790264854,166,,0,,112,,12436,4767,12714,4948
11,116,222,0.003937007874015748,166,,0,,112,,12436,4767,12714,4948
21,116,227,0.00751610594130279,166,,0,,112,,12436,4767,12714,4948
18,116,266,0.006442376521116679,166,,0,,112,,12436,4767,12714,4948
57,116,206,0.02040085898353615,166,,0,,112,,12436,4767,12714,4948
53,116,233,0.01896921975662133,166,,0,,112,,12436,4767,12714,4948
14,116,235,0.005010737294201861,166,,0,,112,,12436,4767,12714,4948
914,116,265,0.3271295633500358,166,,0,,112,,12436,4767,12714,4948
34,116,247,0.012168933428775949,166,,0,,112,,12436,4767,12714,4948
14,116,249,0.005010737294201861,166,,0,,112,,12436,4767,12714,4948
7,215,129,0.021671826625387,,22,,0,,204,,667,,893
15,215,147,0.04643962848297214,,562,,0,,979,,23443,,24984
2,215,116,0.006191950464396285,,166,,0,,112,,12436,,12714
8,215,85,0.02476780185758514,,382,,0,,148,,32528,,33058
3,215,191,0.009287925696594429,,580,,0,,172,,4432,,5184
2,215,130,0.006191950464396285,,3402,,0,,1270,,29932,,34604
2,215,109,0.006191950464396285,,1153,,0,,0,,12627,,13780
1059,166,222,0.003731803493588275,128,,0,,313,,4271,12627,4712,13780
29874,166,265,0.1052728022355582,128,,0,,313,,4271,12627,4712,13780
2306,166,256,0.008126099014366915,128,,0,,313,,4271,12627,4712,13780
45,218,12,0.003433541889211049,,232,,0,,0,,3951,,4183
4,218,129,0.0003052037234854265,,22,,0,,204,,667,,893
26,218,147,0.0019838242026552727,,562,,0,,979,,23443,,24984
8,218,116,0.000610407446970853,,166,,0,,112,,12436,,12714
342,218,85,0.02609491835800397,,382,,0,,148,,32528,,33058
354,218,191,0.027010529528460246,,580,,0,,172,,4432,,5184
10,218,130,0.0007630093087135663,,3402,,0,,1270,,29932,,34604
1,218,95,7.630093087135663e-05,,342,,0,,243,,12438,,13023
299,218,189,0.022813978330535632,,34,,0,,72,,26,,132
13,218,170,0.000991912101327636,,420,,0,,96,,7533,,8049
2,218,108,0.00015260186174271322,,73,,0,,138,,173,,384
4,218,109,0.0003052037234854265,,1153,,0,,0,,12627,,13780
15,218,86,0.0011445139630703494,,284,,0,,701,,7047,,8032
3,218,182,0.00022890279261406993,,18,,0,,47,,51,,116
1,218,74,7.630093087135663e-05,,38,,0,,55,,4,,97
1,218,36,7.630093087135663e-05,,108,,0,,0,,998,,1106
10,218,142,0.0007630093087135663,,758,,0,,64,,8296,,9118
5,218,152,0.0003815046543567831,,328,,0,,199,,2504,,3031
2,218,138,0.00015260186174271322,,106,,0,,75,,4767,,4948
10,208,12,0.0008305647840531563,,232,,0,,0,,3951,,4183
19,208,129,0.0015780730897009968,,22,,0,,204,,667,,893
